"Slate","Start_VO_ID","End_VO_ID","Life_Phase","Scene_Type","Image_Prompt"
"PV_0007_011","13","14","PHASE_EARLY","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Teenage stickman in cadet uniform, round white circle head, small determined dot eyes, dark hair. Walking away from viewer toward aircraft  -  suitcase in hand, not looking back. Palace silhouette fading in far background behind him  -  golden glow disappearing. Airport tarmac  -  plane stairs, runway lights. Back in a year. Everyone says. Everyone is wrong. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0007_012","15","15","PHASE_EARLY","CONTRAST_SPLIT","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Two-panel split with vertical dividing line. LEFT: Teenage stickman in cadet uniform, dark hair, small shocked dot eyes, sitting in foreign dormitory watching TV showing revolution  -  crowds storming gates, fires. Dormitory  -  single bed, desk, foreign room. RIGHT: Palace gates overrun by crowd of faceless stickmen  -  torches, banners, chaos. Palace going dark. Revolution while he is on other side of ocean. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0007_013","16","16","PHASE_EARLY","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Palace exterior  -  once golden now dark and grey. Crowd of faceless stickmen (blank white circle heads) filing through main gates as visitors. Museum sign above entrance. Dynasty crimes exhibit. Admission free. Royal banners replaced with museum signage shapes. Former glory turned into tourist attraction. Cold institutional lighting replacing warm gold. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0007_014","17","17","PHASE_EARLY","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Museum exhibit room  -  former childhood bedroom now behind glass. Toys displayed on shelf behind glass panel. Small bed roped off. Caption card beneath items. Faceless visitor stickmen (blank white circle heads) taking photos with phone shapes. His bedroom. His toys. His name on the caption. Visitors take photos. Cold museum lighting  -  grey institutional tones. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0007_015","18","19","PHASE_EARLY","EMOTIONAL_CLOSEUP","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Teenage stickman in cadet uniform, round white circle head, small desperate dot eyes, dark hair. Standing at payphone in foreign building hallway  -  receiver pressed to ear, cord hanging. Dead line. Trying again next day. Background fades from institutional hallway to cold grey void at edges. Cannot go back. Single subject centered. Flat illustration. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0007_016","20","20","PHASE_EARLY","TEXT_OVERLAY","Dark grey background with faint payphone silhouette and cord shape. Large bold white sans-serif text centered: 'No one can go back.' Minimal  -  absolute finality. Tiny stickman silhouette standing alone at bottom. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
"PV_0007_017","21","21","PHASE_CONFLICT","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Young adult stickman in dark formal suit, white shirt, dark tie. Round white circle head, small grieving dot eyes, dark hair, clean-shaven. Standing beside hospital bed in borrowed palace room  -  father stickman (faceless, blank white circle head, military dress uniform with medals, sunglasses outline) lying motionless. Ornate but borrowed room  -  unfamiliar furniture, foreign city view through window. Cancer hidden from family. Muted gold fading to grey. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0007_018","22","22","PHASE_CONFLICT","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Borrowed palace death room  -  ornate ceiling but cold unfamiliar furnishing. Father stickman (faceless, blank white circle head, military dress uniform) on bed, covered with sheet. Foreign city skyline through window  -  not his city. Died in room not his. City offered shelter out of pity. Dynasty older than most civilizations ended here. Condolence telegram papers on bedside. Muted grey-gold tones. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0007_019","23","23","PHASE_CONFLICT","EMOTIONAL_CLOSEUP","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Young adult stickman in dark suit, dark tie. Round white circle head, small solemn dot eyes, dark hair, clean-shaven. Standing in small rented apartment  -  reading condolence telegrams spread on simple table. Sparse room  -  single lamp, bare walls, traffic visible through window. Twenty years old. Heir to nothing. Background fades to warm amber at edges. Single subject centered. Flat illustration. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0007_020","24","24","PHASE_CONFLICT","EMOTIONAL_CLOSEUP","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Young adult stickman in dark suit, dark tie. Round white circle head, small resolute dot eyes, dark hair, clean-shaven. Standing alone in small rented room  -  tape recorder on simple table in front of him. No crown. No ceremony. No throne. Just him and tape recorder and traffic sounds from window. Declaring succession to nothing. Sparse room  -  bare walls, single chair, window showing busy foreign street. Background fades to void at edges. Single subject centered. Flat illustration. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0007_021","25","25","PHASE_CONFLICT","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Adult stickman in dark suit, dark tie. Round white circle head, small serious dot eyes, dark hair with emerging grey at temples, clean-shaven. Standing at podium in empty press conference room  -  microphones but almost no audience. Three daughter stickwomen (faceless, blank white circle heads) in photo frame on mantel in background. Suburban life. Marriage. Press conferences no one hears. American suburban home interior mixed with small press room. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0007_022","26","26","PHASE_CONFLICT","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. London hotel room  -  door ajar, dim yellow hallway light falling in. Elegant but impersonal room  -  bedside lamp, curtains partially drawn, London skyline through rain-streaked window. Young woman stickman shape (faceless, blank white circle head, thin fragile body, elegant dress) collapsed on bed. Sister. Thirty-one. Overdose. Hotel found her. Muted cold tones  -  grey and dark blue. Grief atmosphere. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0007_023","27","27","PHASE_CONFLICT","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Adult stickman in dark suit, dark tie. Round white circle head, small pained dot eyes, dark hair greying at temples, clean-shaven. Standing alone holding photograph shape  -  image of younger sister (small, fragile outline). Exile found the crack in her first. She was youngest. Remembered least. But the nothing she remembered still destroyed her. Background  -  dim room fading to grey void. Grief and distance. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0007_024","28","28","PHASE_CONFLICT","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Study room in Boston apartment  -  desk with philosophy books and journals, reading lamp, empty chair pushed back. Window showing winter Boston  -  bare trees, grey sky, snow on ledge. Small framed photograph on desk of brother stickman (faceless, blank white circle head, scholarly build). The intellectual. The quiet one who wrote about identity and exile. Brother died by suicide. Forty-four. Empty chair. Cold academic tones. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0007_025","29","29","PHASE_CONFLICT","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Same Boston study from previous strip  -  but focus on timeline visual. Long chain shape stretching across wall  -  2500 years of dynasty links, each link smaller and older. Chain ends at broken final link in this room. Male line of succession ends here. Tuesday afternoon. Boston bedroom. Two thousand five hundred years  -  stopped. Empty desk chair. Snow outside. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0007_026","30","31","PHASE_CONFLICT","TEXT_OVERLAY","Dark background with three fading ghost silhouettes  -  father (military uniform outline), sister (thin young woman outline), brother (scholarly figure outline)  -  all translucent, dissolving leftward. Large bold white sans-serif text centered: 'Exile doesn't kill with bullets.' Below: 'It kills with distance. And patience. And quiet rooms.' Minimal. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
"PV_0007_027","32","32","PHASE_CRISIS","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Stickman in dark suit, dark tie. Round white circle head, small watchful dot eyes, dark hair with grey temples, clean-shaven. Sitting on suburban sofa watching TV  -  TV showing mowing lawn scene transitioning to news showing protests. Decades passed. Suburb outside capital of asylum country. Saturday routine. Watching his country on television. American suburban living room  -  lawn mower visible through window, TV dominant. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0007_028","33","33","PHASE_CRISIS","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Stickman in dark suit, dark tie. Round white circle head, small intense dot eyes, grey temples, clean-shaven. Leaning forward on sofa toward TV  -  TV showing economic protest footage: crowd of faceless stickmen (blank white circle heads) with arms raised chanting. First time in forty years  -  old dynasty name chanted. Not the republic. Not reformists. Him. Phone in hand glowing. Suburban living room  -  hope mixed with disbelief. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0007_029","34","34","PHASE_CRISIS","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Close composition  -  stickman in dark suit, grey temples, small stunned dot eyes, clean-shaven. Phone screen in hand showing social media feed with his name trending. His name. In a country he hasn't touched in half a lifetime. Phone glow on circle head. Dark living room background. Disbelief and distance. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0007_030","35","35","PHASE_CRISIS","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. TV screen dominant  -  showing 2022 uprising: women stickmen (faceless, blank white circle heads) cutting braids in street, holding severed hair above heads like flags. Crowd marching. Largest uprising in generation. Stickman in foreground on sofa, dark suit, grey temples, small hopeful dot eyes, clean-shaven, watching intently. Suburban living room. TV showing revolution. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0007_031","36","36","PHASE_CRISIS","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. TV showing escalation  -  vigil candles, protest signs, country igniting. Girl died in custody. Official story heart attack. Nobody believes it. Stickman on sofa edge, dark suit, grey temples, small burning dot eyes, clean-shaven, gripping sofa cushion. His name on every wall and every breath  -  shown on TV as graffiti shapes on walls in protest footage. Suburban living room  -  TV glow intensifying. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0007_032","37","37","PHASE_CRISIS","EMOTIONAL_CLOSEUP","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Stickman in dark suit, round white circle head, small overwhelmed dot eyes, grey temples, clean-shaven. Holding phone showing protest video  -  name chanted in streets he hasn't walked since seven. By people born after he left. By children whose grandparents remember his father's secret police. Phone screen glowing. Background fades from living room to warm amber at edges. Distance and wonder. Single subject centered. Flat illustration. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0007_033","38","38","PHASE_CRISIS","EMOTIONAL_CLOSEUP","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Stickman lying in bed holding phone  -  phone screen glowing blue showing protest video. Round white circle head on pillow, small wide-open dot eyes in darkness, grey-templed hair, clean-shaven. Wife stickwoman (faceless, blank white circle head) sleeping softly beside. 2 AM. Blue phone glow only light in dark American suburban bedroom  -  nightstand, lamp off, curtains closed. Background fades to deep blue at edges. Single subject focused. Flat illustration. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0007_034","39","39","PHASE_CRISIS","TEXT_OVERLAY","Dark background with faint protest crowd silhouettes at bottom  -  arms raised, mouths open. Large bold white sans-serif text centered: 'They call your name as if you could save them.' Minimal. Tiny stickman silhouette on sofa shape at far right  -  ten thousand km from the crowd. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
"PV_0007_035","40","41","PHASE_CRISIS_PEAK","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Stickman in dark suit, dark tie. Round white circle head, small tense dot eyes, mostly grey hair, clean-shaven, clenched jaw. Sitting on sofa watching TV  -  TV showing empty streets with military vehicles, public execution courthouse on screen. Regime strikes back. Hundreds arrested. Streets go quiet  -  quiet louder than any crowd. Suburban living room  -  phone on cushion beside him, screen dark. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
