VO_ID,Episode_ID,Beat_ID,Life_Phase,Beat_Type,VO_Type,VO_EN,VO_JA,VO_VI,Word_Count_EN,Pause_After
18,PV_0010,BEAT_02_02,PHASE_EARLY,REFLECT,NARRATION,"You start reading about artificial intelligence. Not for a class. Not for a grade. Because you want to know if a machine can think.","人工知能について読み始める。授業のためじゃない。成績のためでもない。機械が考えられるか知りたいから。","Bạn bắt đầu đọc về trí tuệ nhân tạo. Không phải cho lớp học. Không phải vì điểm. Vì bạn muốn biết máy có nghĩ được không.",22,0.5
19,PV_0010,BEAT_02_02,PHASE_EARLY,REFLECT,NARRATION,"You're fourteen. The idea stays.","あなたは十四歳。そのアイデアは消えない。","Bạn mười bốn tuổi. Ý tưởng đó ở lại.",6,1.0
20,PV_0010,BEAT_02_03,PHASE_EARLY,TIME_MARKER,TIME_MARKER,"You are nineteen.","あなたは十九歳だ。","Bạn mười chín tuổi.",3,1.0
21,PV_0010,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"You drop out of the university.","あなたは大学を中退する。","Bạn bỏ đại học.",6,0.5
22,PV_0010,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"Not because you're lost.","迷っているからじゃない。","Không phải vì lạc lõng.",5,0
23,PV_0010,BEAT_02_03,PHASE_EARLY,TIME_MARKER,WEIGHT_LINE,"Because you're bored.","退屈だからだ。","Vì chán.",3,1.5
24,PV_0010,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"Nothing they're teaching moves fast enough for the thing in your head.","教わることは、あなたの頭の中にある何かほど速く動かない。","Không thứ gì họ dạy đủ nhanh cho cái thứ đang chạy trong đầu bạn.",13,0.5
25,PV_0010,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"You have an idea. It's not AI yet. It's a location app. Something small.","アイデアがある。まだAIじゃない。位置情報アプリ。小さなものだ。","Bạn có một ý tưởng. Chưa phải AI. Một app vị trí. Thứ gì đó nhỏ thôi.",14,0.5
26,PV_0010,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"Your first app sells. Forty-three million dollars.","あなたの最初のアプリが売れた。四千三百万ドル。","App đầu tiên của bạn được mua lại. Bốn mươi ba triệu đô.",7,0.5
27,PV_0010,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"It sounds like a lot. You're twenty-six.","大金に聞こえる。あなたは二十六歳だ。","Nghe có vẻ nhiều. Bạn hai mươi sáu tuổi.",8,0.5
28,PV_0010,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"But it isn't. Not for what you actually want.","でもそうじゃない。あなたが本当に欲しいものには足りない。","Nhưng không phải. Không đủ cho thứ bạn thật sự muốn.",10,0.5
29,PV_0010,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"You don't know what that is yet. Not exactly. Not  - ","あなたはまだそれが何か分からない。正確には。まだ -  - ","Bạn chưa biết thứ đó là gì. Chưa chính xác. Chưa  - ",11,0
30,PV_0010,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"But you know it's bigger than an app.","でもアプリより大きいことは分かっている。","Nhưng bạn biết nó lớn hơn một cái app.",8,0.5
31,PV_0010,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"Something that changes the way everything works. Something that thinks.","すべての仕組みを変えるもの。考えるもの。","Thứ gì đó thay đổi cách mọi thứ vận hành. Thứ biết suy nghĩ.",10,2.0
32,PV_0010,BEAT_03_01,PHASE_CONFLICT,TIME_MARKER,TIME_MARKER,"You are twenty-eight.","あなたは二十八歳だ。","Bạn hai mươi tám tuổi.",4,1.0
33,PV_0010,BEAT_03_01,PHASE_CONFLICT,TIME_MARKER,NARRATION,"They put you in charge of the launchpad  -  the place where startups are born, where founders come with nothing and leave with everything.","彼らはあなたにローンチパッドを任せた -  - スタートアップが生まれる場所、創業者が何もない所からすべてを持って去る場所。","Họ giao cho bạn quyền điều hành launchpad  -  nơi mà startup ra đời, nơi founder đến tay trắng rồi rời đi với tất cả.",24,0.5
34,PV_0010,BEAT_03_01,PHASE_CONFLICT,TIME_MARKER,NARRATION,"You're the youngest person to ever run it.","あなたはこれまでで最年少のトップだ。","Bạn là người trẻ nhất từng điều hành nó.",8,0.5
35,PV_0010,BEAT_03_01,PHASE_CONFLICT,TIME_MARKER,NARRATION,"You're sitting in a room full of founders. Hundreds of them.","何百人もの創業者でいっぱいの部屋に座っている。","Bạn ngồi trong phòng đầy founder. Hàng trăm người.",10,0.5
36,PV_0010,BEAT_03_01,PHASE_CONFLICT,TIME_MARKER,NARRATION,"They're pitching ideas. Building things. Some of them will be worth billions in five years.","アイデアを売り込んでいる。何かを作っている。彼らの何人かは五年後に何十億ドルの価値になる。","Họ đang pitch. Đang build. Vài người trong số họ sẽ trị giá hàng tỷ đô trong năm năm nữa.",15,0.5
37,PV_0010,BEAT_03_01,PHASE_CONFLICT,TIME_MARKER,WEIGHT_LINE,"None of them are building what you want.","誰一人、あなたが望むものを作っていない。","Không ai trong số họ đang build thứ bạn muốn.",9,1.5
38,PV_0010,BEAT_03_01,PHASE_CONFLICT,TIME_MARKER,NARRATION,"You want the thing that doesn't exist yet. The thing that thinks.","あなたは、まだ存在しないものが欲しい。考えるもの。","Bạn muốn thứ chưa tồn tại. Thứ biết suy nghĩ.",12,1.0
39,PV_0010,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"So you leave.","だからあなたは去る。","Vậy nên bạn rời đi.",3,0.5
40,PV_0010,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You start something new. Not a company. A lab. A research lab.","新しいものを始める。会社じゃない。研究所だ。","Bạn bắt đầu thứ mới. Không phải company. Một lab. Một lab nghiên cứu.",11,0.5
41,PV_0010,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You make it a nonprofit. That part matters.","非営利にする。それが重要だ。","Bạn làm nó thành phi lợi nhuận. Phần đó quan trọng.",8,0.5
42,PV_0010,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Because you're not building this to sell it. You're building it to give it away.","なぜなら、これは売るために作るんじゃない。世界に渡すために作るんだ。","Vì bạn không build thứ này để bán. Bạn build nó để trao cho thế giới.",15,0.5
43,PV_0010,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You tell the whole world what it's for.","あなたは世界中にその目的を伝える。","Bạn nói với cả thế giới mục đích của nó.",8,0
44,PV_0010,BEAT_03_02,PHASE_CONFLICT,CONFLICT,WEIGHT_LINE,"Humanity. The betterment of all humanity.","人類のために。全人類の発展のために。","Nhân loại. Vì sự tiến bộ của toàn nhân loại.",6,1.5
45,PV_0010,BEAT_03_03,PHASE_CONFLICT,REFLECT,WEIGHT_LINE,"You just never define which one.","ただ、どの人類かは定義しなかった。","Bạn chỉ không bao giờ nói rõ  -  nhân loại nào.",7,1.5
46,PV_0010,BEAT_03_04,PHASE_CONFLICT,ESTABLISH,NARRATION,"The best researchers in the world leave their jobs.","世界最高の研究者たちが仕事を辞めた。","Những nhà nghiên cứu giỏi nhất thế giới bỏ việc.",9,0.5
47,PV_0010,BEAT_03_04,PHASE_CONFLICT,ESTABLISH,NARRATION,"Million-dollar salaries. Corner offices at the biggest tech companies on the planet.","年収何百万ドル。世界最大のテック企業の角部屋。","Lương triệu đô. Văn phòng góc tại những công ty tech lớn nhất hành tinh.",12,0.5
48,PV_0010,BEAT_03_04,PHASE_CONFLICT,ESTABLISH,NARRATION,"They walk away from all of it. They come to you.","そのすべてを捨てた。彼らはあなたのもとに来た。","Họ bỏ hết. Họ đến với bạn.",10,0
49,PV_0010,BEAT_03_04,PHASE_CONFLICT,ESTABLISH,WEIGHT_LINE,"Because they believe you.","あなたを信じたから。","Vì họ tin bạn.",4,1.5
50,PV_0010,BEAT_03_04,PHASE_CONFLICT,ESTABLISH,NARRATION,"You build a team. Small at first. Then bigger. Then bigger than that.","チームを作る。最初は小さく。それから大きく。さらに大きく。","Bạn xây team. Nhỏ lúc đầu. Rồi lớn hơn. Rồi lớn hơn nữa.",13,0.5
51,PV_0010,BEAT_03_04,PHASE_CONFLICT,ESTABLISH,NARRATION,"Late nights. Whiteboards covered in equations. Arguments about alignment  -  what it means for a machine to want what humans want.","遅くまで。方程式で覆われたホワイトボード。アラインメントについての議論 -  - 機械が人間の望むものを望むとは何を意味するのか。","Đêm khuya. Bảng trắng phủ đầy phương trình. Tranh luận về alignment  -  nghĩa là gì khi máy muốn thứ mà con người muốn.",20,0.5
52,PV_0010,BEAT_03_04,PHASE_CONFLICT,ESTABLISH,NARRATION,"Someone brings pizza at two in the morning. You eat it cold. You don't notice.","誰かが朝の二時にピザを持ってくる。冷めたまま食べる。気づかない。","Ai đó mang pizza lúc hai giờ sáng. Bạn ăn nguội. Không nhận ra.",14,0.5
53,PV_0010,BEAT_03_04,PHASE_CONFLICT,ESTABLISH,NARRATION,"One of the researchers  -  the best one, the one everyone calls the conscience  -  he stays late every night.","研究者の一人 -  - 最も優秀な、みんなが良心と呼ぶ人 -  - 彼は毎晩遅くまで残る。","Một trong những nhà nghiên cứu  -  giỏi nhất, người mà ai cũng gọi là lương tâm  -  anh ta ở lại khuya mỗi đêm.",19,0.5
54,PV_0010,BEAT_03_04,PHASE_CONFLICT,ESTABLISH,NARRATION,"He believes in this more than anyone. More than you, maybe.","彼は誰よりもこれを信じている。あなたより、もしかしたら。","Anh ta tin vào thứ này hơn bất kỳ ai. Có khi hơn cả bạn.",11,0.5
55,PV_0010,BEAT_03_04,PHASE_CONFLICT,ESTABLISH,WEIGHT_LINE,"Remember that.","それを覚えておけ。","Nhớ điều đó.",2,1.5
56,PV_0010,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You promise safety.","あなたは安全を約束する。","Bạn hứa sẽ an toàn.",3,0.5
57,PV_0010,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You say it in every interview, every meeting, every keynote  -  and you mean it, or you think you do.","すべてのインタビューで、すべての会議で、すべての講演で -  - 本気だった、少なくともそう思っていた。","Bạn nói điều đó trong mọi phỏng vấn, mọi cuộc họp, mọi keynote  -  và bạn nghĩ mình thật lòng.",21,0.5
58,PV_0010,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"But the models get better. Faster. Smarter. Every week, something new.","しかしモデルは良くなる。速くなる。賢くなる。毎週、何か新しいことが起きる。","Nhưng model tốt hơn. Nhanh hơn. Thông minh hơn. Mỗi tuần, thứ gì đó mới.",12,0.5
59,PV_0010,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"And the bigger companies start paying attention. They have more money. More data. More everything.","そして大企業が注目し始める。もっと金がある。もっとデータがある。もっと何もかも。","Và các company lớn hơn bắt đầu chú ý. Họ có nhiều tiền hơn. Nhiều data hơn. Nhiều hơn mọi thứ.",16,0.5
60,PV_0010,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You need to move fast. Faster than them.","速く動かなければならない。彼らより速く。","Bạn cần đi nhanh. Nhanh hơn họ.",8,0
61,PV_0010,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"But speed is what gets funded.","しかし、資金がつくのはスピードだ。","Nhưng speed mới là thứ được fund.",6,0
62,PV_0010,BEAT_03_05,PHASE_CONFLICT,CONFLICT,WEIGHT_LINE,"And you know it.","あなたはそれを分かっている。","Và bạn biết điều đó.",4,1.5
63,PV_0010,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You take a billion dollars from the biggest tech company in the world.","世界最大のテック企業から十億ドルを受け取る。","Bạn nhận một tỷ đô từ công ty tech lớn nhất thế giới.",12,0.5
64,PV_0010,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Then ten billion more.","さらに百億ドル。","Rồi mười tỷ nữa.",4,0.5
65,PV_0010,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"The nonprofit starts looking like something else. But you don't call it that.","非営利は別のものに見え始める。でもあなたはそう呼ばない。","Tổ chức phi lợi nhuận bắt đầu trông giống thứ khác. Nhưng bạn không gọi nó vậy.",14,0.5
66,PV_0010,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Some of the original people leave. Quietly. They don't make a scene.","初期メンバーの何人かが去る。静かに。騒ぎは起こさない。","Một vài người ban đầu ra đi. Lặng lẽ. Họ không làm ồn.",12,0.5
67,PV_0010,BEAT_03_05,PHASE_CONFLICT,CONFLICT,WEIGHT_LINE,"They just stop believing you.","ただあなたを信じなくなっただけだ。","Họ chỉ ngừng tin bạn.",5,1.5
68,PV_0010,BEAT_03_06,PHASE_CONFLICT,ESTABLISH,NARRATION,"November.","十一月。","Tháng Mười Một.",1,0.5
69,PV_0010,BEAT_03_06,PHASE_CONFLICT,ESTABLISH,NARRATION,"You press the button. You release a chatbot.","ボタンを押す。チャットボットを公開する。","Bạn nhấn nút. Bạn thả một chatbot ra.",7,0.5
70,PV_0010,BEAT_03_06,PHASE_CONFLICT,ESTABLISH,NARRATION,"You don't think it'll be like this.","こうなるとは思っていなかった。","Bạn không nghĩ nó sẽ như thế này.",7,0.5
71,PV_0010,BEAT_03_06,PHASE_CONFLICT,ESTABLISH,NARRATION,"One hundred million people in two months. It's the fastest-growing thing that has ever existed on the internet  -  faster than any social network, any search engine, any product ever built.","一億人が二ヶ月で。インターネット上に存在したどんなものよりも急速に成長した -  - どんなSNSよりも、どんな検索エンジンよりも、これまでに作られたあらゆる製品よりも速く。","Một trăm triệu người trong hai tháng. Thứ tăng trưởng nhanh nhất từng tồn tại trên internet  -  nhanh hơn bất kỳ mạng xã hội nào, bất kỳ công cụ tìm kiếm nào, bất kỳ sản phẩm nào từng được tạo ra.",30,1.0
72,PV_0010,BEAT_03_06,PHASE_CONFLICT,ESTABLISH,NARRATION,"People use it to write emails. To plan trips. To pass exams. To write code. To talk to something that talks back.","メールを書くのに使う。旅行の計画に。試験に受かるために。コードを書くために。返事をしてくれる何かと話すために。","Người ta dùng nó để viết email. Lên kế hoạch du lịch. Để thi đậu. Để viết code. Để nói chuyện với thứ biết trả lời.",21,0.5
73,PV_0010,BEAT_03_06,PHASE_CONFLICT,ESTABLISH,NARRATION,"You scroll through the numbers on your phone.","携帯で数字をスクロールする。","Bạn lướt các con số trên điện thoại.",8,0
74,PV_0010,BEAT_03_06,PHASE_CONFLICT,ESTABLISH,NARRATION,"The coffee on your desk went cold hours ago.","デスクのコーヒーはとっくに冷めている。","Ly cà phê trên bàn đã nguội từ lâu.",9,0
75,PV_0010,BEAT_03_06,PHASE_CONFLICT,ESTABLISH,WEIGHT_LINE,"You didn't notice.","気づかなかった。","Bạn không nhận ra.",3,1.0
76,PV_0010,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"The whole world wakes up. Overnight.","世界中が一夜にして目を覚ます。","Cả thế giới thức dậy. Chỉ sau một đêm.",6,0.5
77,PV_0010,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"Everyone's talking about it. Everyone's afraid of it.","みんなが話題にしている。みんなが恐れている。","Ai cũng bàn tán. Ai cũng sợ.",9,0
78,PV_0010,BEAT_03_07,PHASE_CONFLICT,REFLECT,WEIGHT_LINE,"Everyone wants it.","みんなが欲しがっている。","Ai cũng muốn.",3,1.0
79,PV_0010,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"Congressional hearings. Magazine covers. World leaders calling your name  -  or trying not to.","議会公聴会。雑誌の表紙。世界の指導者があなたの名前を呼ぶ -  - あるいは呼ばないようにしている。","Phiên điều trần quốc hội. Bìa tạp chí. Lãnh đạo thế giới nhắc đến bạn  -  hoặc cố không nhắc.",15,0.5
80,PV_0010,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"You sit in front of senators and explain what your lab built.","上院議員の前に座り、あなたのラボが何を作ったか説明する。","Bạn ngồi trước các thượng nghị sĩ và giải thích lab bạn đã build cái gì.",13,0.5
81,PV_0010,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"Some of them don't understand the words you're using.","彼らの何人かは、あなたが使っている言葉さえ理解していない。","Một số người trong đó không hiểu những từ bạn đang dùng.",11,0
82,PV_0010,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"You explain it again. Simpler. Slower. You use the word 'tool' a lot.","もう一度説明する。もっと簡単に。もっとゆっくり。ツールという言葉をよく使う。","Bạn giải thích lại. Đơn giản hơn. Chậm hơn. Bạn dùng từ 'công cụ' rất nhiều.",13,0
83,PV_0010,BEAT_03_07,PHASE_CONFLICT,REFLECT,WEIGHT_LINE,"They nod. You're not sure they got it.","彼らは頷く。理解したかどうか、あなたには分からない。","Họ gật đầu. Bạn không chắc họ hiểu.",8,1.0
84,PV_0010,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"You think you understand how this works now.","あなたは今、これがどう機能するか分かったと思っている。","Bạn nghĩ mình đã hiểu cách mọi thứ vận hành rồi.",8,0.5
85,PV_0010,BEAT_03_07,PHASE_CONFLICT,REFLECT,WEIGHT_LINE,"You don't.","分かっていない。","Bạn không hiểu đâu.",2,1.5
86,PV_0010,BEAT_03_08,PHASE_CONFLICT,CONFLICT,NARRATION,"Inside the lab, something shifts. You can feel it but you can't name it.","ラボの中で、何かが変わる。感じるけど名前がつけられない。","Trong lab, có gì đó thay đổi. Bạn cảm nhận được nhưng không gọi tên được.",14,0.5
87,PV_0010,BEAT_03_08,PHASE_CONFLICT,CONFLICT,NARRATION,"The chief scientist starts asking questions. Not about the product. About you.","チーフサイエンティストが質問を始める。製品についてじゃない。あなたについてだ。","Chief scientist bắt đầu đặt câu hỏi. Không phải về sản phẩm. Về bạn.",12,0.5
88,PV_0010,BEAT_03_08,PHASE_CONFLICT,CONFLICT,NARRATION,"About what you're doing with the investors. About the direction. About the speed.","投資家たちと何をしているのか。方向性について。スピードについて。","Về những gì bạn làm với các nhà đầu tư. Về hướng đi. Về tốc độ.",14,0.5
89,PV_0010,BEAT_03_08,PHASE_CONFLICT,CONFLICT,NARRATION,"No one asks if it's safe anymore. They ask something else.","もう誰も安全かどうか聞かない。彼らは別のことを聞く。","Không ai hỏi nó có an toàn không nữa. Họ hỏi thứ khác.",10,0.5
90,PV_0010,BEAT_03_08,PHASE_CONFLICT,CONFLICT,WEIGHT_LINE,"Who owns it?","誰のものだ？","Ai sở hữu nó?",3,1.0
91,PV_0010,BEAT_03_08,PHASE_CONFLICT,CONFLICT,NARRATION,"You tap the edge of the table once. Just once. Then you stop.","テーブルの端を一度叩く。一度だけ。それから止める。","Bạn gõ nhẹ mép bàn một lần. Chỉ một lần. Rồi dừng.",12,0.5
92,PV_0010,BEAT_03_08,PHASE_CONFLICT,CONFLICT,NARRATION,"Your shoulders are up near your ears. You lower them. They go back up.","肩が耳の近くまで上がっている。下げる。また上がる。","Vai bạn nhích lên gần tai. Bạn hạ xuống. Chúng lại nhích lên.",14,2.0
93,PV_0010,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"Friday.","金曜日。","Thứ Sáu.",1,0.5
94,PV_0010,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"You get a message from the chief scientist.","チーフサイエンティストからメッセージが来る。","Bạn nhận tin nhắn từ chief scientist.",8,0.5
95,PV_0010,BEAT_04_01,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"One line. Meet me.","一行。会いに来い。","Một dòng. Gặp tôi.",4,1.5
96,PV_0010,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"You don't think anything of it. Not yet.","あなたは何も思わない。まだ。","Bạn không nghĩ gì cả. Chưa.",8,0.5
97,PV_0010,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"A video call. Four faces on a screen.","ビデオ通話。画面に四つの顔。","Một cuộc video call. Bốn khuôn mặt trên màn hình.",7,0.5
98,PV_0010,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"The words are short. Practiced. Like they've been rehearsed.","言葉は短い。練習されている。まるでリハーサルされたかのように。","Những lời ngắn gọn. Như đã luyện tập. Như đã diễn tập sẵn.",10,0.5
99,PV_0010,BEAT_04_02,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"We don't trust you anymore.","もうあなたを信用していない。","Chúng tôi không tin bạn nữa.",6,1.0
100,PV_0010,BEAT_04_02,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"They don't say why.","理由を言わない。","Họ không nói tại sao.",5,1.5
101,PV_0010,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You ask. They repeat the same sentence. Different words, same sentence.","聞く。同じ文を繰り返す。違う言葉、同じ意味。","Bạn hỏi. Họ lặp lại cùng một câu. Từ khác, ý giống.",11,0.5
102,PV_0010,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"One of them helped you build this. He's looking at the camera, not at you.","彼らの一人はあなたと一緒にこれを作った。カメラを見ている。あなたを見ていない。","Một trong số họ từng cùng bạn build thứ này. Anh ta nhìn vào camera, không phải vào bạn.",15,1.0
103,PV_0010,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"You walk out of that building.","あなたはそのビルを出る。","Bạn bước ra khỏi tòa nhà đó.",6,0.5
104,PV_0010,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Your backpack over one shoulder. Phone in your hand. Nothing else.","バックパックを片肩にかけて。携帯を手に。それだけ。","Ba lô vắt một bên vai. Điện thoại trong tay. Không gì khác.",10,0.5
105,PV_0010,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"The air outside is cold. You notice that. You don't know why that's the thing you notice.","外の空気は冷たい。それに気づく。なぜそれに気づくのかは分からない。","Không khí bên ngoài lạnh. Bạn nhận ra điều đó. Bạn không biết tại sao đó lại là thứ bạn nhận ra.",18,0.5
106,PV_0010,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"The door closes behind you.","ドアが後ろで閉まる。","Cánh cửa đóng lại sau lưng bạn.",5,1.0
107,PV_0010,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Six hours ago you ran this company. Now you don't run anything.","六時間前、あなたはこの会社を経営していた。今は何も経営していない。","Sáu giờ trước bạn còn điều hành company này. Giờ bạn không điều hành gì cả.",13,0.5
108,PV_0010,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"You built this. You named it. You hired every person inside it.","あなたがこれを作った。名前をつけた。中にいる全員を雇った。","Bạn đã build thứ này. Đặt tên cho nó. Tuyển từng người bên trong.",12,0.5
109,PV_0010,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"You sit in a car. You don't tell the driver where to go.","車に乗る。運転手にどこに行くか言わない。","Bạn ngồi trong xe. Bạn không nói tài xế đi đâu.",12,0.5
110,PV_0010,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Your phone screen is still on. You stare at it. The brightness hurts.","携帯の画面はまだ点いている。見つめる。明るさが目に痛い。","Màn hình điện thoại vẫn sáng. Bạn nhìn chằm chằm. Ánh sáng nhói mắt.",13,1.0
111,PV_0010,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"Saturday. You sit in your apartment. The phone doesn't stop.","土曜日。アパートに座っている。電話が止まらない。","Thứ Bảy. Bạn ngồi trong căn hộ. Điện thoại không ngừng.",10,0.5
112,PV_0010,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"Messages. Calls. People you haven't heard from in years. People you barely know.","メッセージ。電話。何年も連絡のなかった人たち。ほとんど知らない人たち。","Tin nhắn. Cuộc gọi. Những người bạn không nghe tin từ nhiều năm. Người bạn hầu như không quen.",14,0.5
