Beat_ID,Life_Phase,Beat_Type,Content_Sketch,Mood_Tag,Beat_Duration_Sec,Scene_Type,Illustration_Note
BEAT_04_07,PHASE_CRISIS,RESOLVE,"Tuesday. You walk back into that building. This time no one can make you leave.",CLARITY,14,NARRATIVE_SCENE,"SUBJECT walking through glass doors, morning light, employees lining hallway, power posture"
BEAT_05_01,PHASE_RESOLUTION,RESOLVE,"The old board is gone. The new one... you picked yourself.",BITTERSWEET,14,NARRATIVE_SCENE,"Empty boardroom chairs being replaced, SUBJECT standing at head of table, new figures seated  -  all facing him"
BEAT_05_02,PHASE_RESOLUTION,REFLECT,"The company is now worth more than most countries. And still losing money.",BITTERSWEET,14,NARRATIVE_SCENE,"Massive glass tower with glow, financial charts behind, red downward arrows alongside upward valuation line"
BEAT_05_03,PHASE_RESOLUTION,CONFLICT,"Nonprofit becomes for-profit. Exactly what everyone warned you about.",BITTERSWEET,14,NARRATIVE_SCENE,"Document being stamped/signed, nonprofit text crossed out, dollar signs appearing, critics in background"
BEAT_05_04,PHASE_RESOLUTION,REFLECT,"You now control the thing you once said no one should control.",BITTERSWEET,12,EMOTIONAL_CLOSEUP,"SUBJECT alone in dark server room, glowing racks of servers all around, his silhouette small at center"
BEAT_05_05,PHASE_RESOLUTION,CRISIS,"And now... there's no one left to stop you.",DREAD,10,EMOTIONAL_CLOSEUP,"Extreme close-up: SUBJECT face, half in shadow half in server glow, weight line pause"
BEAT_05_06,PHASE_RESOLUTION,CONFLICT,"A co-founder sues you. Headlines compare you to fraudsters.",BITTERSWEET,14,NARRATIVE_SCENE,"Newspaper headlines floating, courtroom silhouette, SUBJECT walking past cameras with straight posture"
BEAT_05_07,PHASE_RESOLUTION,REFLECT,"The question isn't whether you're right anymore. It's whether you're saving humanity  -  or selling it.",BITTERSWEET,16,EMOTIONAL_CLOSEUP,"Split: one side shows hopeful people with AI tools, other side shows corporate boardroom with money  -  SUBJECT between both"
BEAT_06_01,CALLBACK_CLOSE,CALLBACK,"Back to that room. The laptop. The chatbot.",DEEP_CONNECTION,12,NARRATIVE_SCENE,"Same bedroom setup from PHASE_EARLY but now adult  -  laptop open, chat interface glowing, alone"
BEAT_06_02,CALLBACK_CLOSE,CALLBACK,"You built the smartest thing in the world. It got you fired. You took it back.",DEEP_CONNECTION,14,NARRATIVE_SCENE,"Montage flash: building → fired → return  -  three frames overlapping"
BEAT_06_03,CALLBACK_CLOSE,REFLECT,"But there's one question no one can answer.",DEEP_CONNECTION,8,EMOTIONAL_CLOSEUP,"SUBJECT staring at laptop screen, cursor blinking, face unreadable"
BEAT_06_04,CALLBACK_CLOSE,CTA,"Did you take control of it... or did it take control of you?",DEEP_CONNECTION,14,TEXT_OVERLAY,"Screen fades to black, only the blinking cursor remains, then fades"
