"Strip_ID","Start_VO_ID","End_VO_ID","VO_Count","Life_Phase","Scene_Type","Duration_Sec","Strip_Summary"
"PV_0010_064","101","101","1","PHASE_CRISIS","NARRATIVE_SCENE","5.6","VERY TALL stickman asking why. Same sentence repeated. Different words."
"PV_0010_065","102","102","1","PHASE_CRISIS","NARRATIVE_SCENE","7.9","Chief scientist (glasses, beard) on screen looking at camera. Not at him. Betrayal."
"PV_0010_066","103","104","2","PHASE_CRISIS","EMOTIONAL_CLOSEUP","8.4","VERY TALL stickman walking away from glass building. Backpack on shoulder, phone in hand. Cold blue."
"PV_0010_067","105","105","1","PHASE_CRISIS","NARRATIVE_SCENE","8.8","VERY TALL figure outside building. Cold air. Night atmosphere. Noticing the cold."
"PV_0010_068","106","107","2","PHASE_CRISIS","NARRATIVE_SCENE","9.8","Door closing behind. VERY TALL stickman walking away. Six hours ago ran the company."
"PV_0010_069","108","108","1","PHASE_CRISIS","NARRATIVE_SCENE","6","VERY TALL stickman standing still. Built this. Named it. Hired everyone inside."
"PV_0010_070","109","109","1","PHASE_CRISIS","NARRATIVE_SCENE","6","Back of car. VERY TALL stickman silent. No destination given to driver."
"PV_0010_071","110","110","1","PHASE_CRISIS","POV_SHOT","7","POV: glowing phone screen in dark car interior. Brightness hurting. Adult hands holding phone."
"PV_0010_072","111","111","1","PHASE_CRISIS","NARRATIVE_SCENE","5.1","Apartment interior. Saturday. Phone buzzing non-stop on table."
"PV_0010_073","112","112","1","PHASE_CRISIS","NARRATIVE_SCENE","7","Phone screen flooding with messages. People from years ago. People barely known."
"PV_0010_074","113","113","1","PHASE_CRISIS","NARRATIVE_SCENE","7.4","Split: co-founder on phone call. Both removed from board. Unsure."
"PV_0010_075","114","115","2","PHASE_CRISIS","NARRATIVE_SCENE","10.2","Sunday. News headline on screen: new CEO announced. Someone never worked with."
"PV_0010_076","116","117","2","PHASE_CRISIS","NARRATIVE_SCENE","7","700 stickmen signing letter. Almost entire workforce choosing him."
"PV_0010_077","118","119","2","PHASE_CRISIS","EMOTIONAL_CLOSEUP","8.9","Close on letter being signed. Choosing SUBJECT over the board. Loyalty moment."
"PV_0010_078","120","120","1","PHASE_CRISIS","TEXT_OVERLAY","3.8","He says he regrets it."
"PV_0010_079","121","122","2","PHASE_CRISIS","NARRATIVE_SCENE","8.8","48 hours counter. No company, no title, no desk. But something more dangerous."
"PV_0010_080","123","125","3","PHASE_CRISIS","NARRATIVE_SCENE","8.5","VERY TALL stickman alone. No company but has loyalty. Dangerous possession."
"PV_0010_081","126","126","1","PHASE_CRISIS","NARRATIVE_SCENE","11.6","Competitor CEO (faceless suited figure) offering team, budget. Fresh start pitch."
"PV_0010_082","127","127","1","PHASE_CRISIS","NARRATIVE_SCENE","7.4","VERY TALL stickman considering. Start over. No board. No politics. Almost makes sense."
"PV_0010_083","128","129","2","PHASE_CRISIS","EMOTIONAL_CLOSEUP","10.3","VERY TALL stickman saying no. Not about building new. About taking back what is his."
"PV_0010_084","130","132","3","PHASE_CRISIS","EMOTIONAL_CLOSEUP","10.7","VERY TALL stickman walking back through building door. Same hallway. Chest skip moment."
"PV_0010_085","133","134","2","PHASE_CRISIS","NARRATIVE_SCENE","10.7","VERY TALL stickman entering hallway. People clapping, crying on both sides."
"PV_0010_086","135","135","1","PHASE_CRISIS","NARRATIVE_SCENE","6.5","VERY TALL stickman walking through crowd. Just walking. No reaction to applause."
"PV_0010_087","136","136","1","PHASE_CRISIS","TEXT_OVERLAY","5.7","This time, no one can make you leave."
"PV_0010_088","137","138","2","PHASE_RESOLUTION","NARRATIVE_SCENE","11.2","VERY TALL stickman at boardroom. Old board gone. Chief scientist gone too."
"PV_0010_089","139","140","2","PHASE_RESOLUTION","NARRATIVE_SCENE","10.3","Empty desk where chief scientist used to sit. No goodbye. Just stopped showing up."
"PV_0010_090","141","141","1","PHASE_RESOLUTION","NARRATIVE_SCENE","4.6","VERY TALL stickman seated at head of boardroom table. New chairs. Power position."
"PV_0010_091","142","142","1","PHASE_RESOLUTION","TEXT_OVERLAY","3.3","Different chairs. Your chairs."
"PV_0010_092","143","143","1","PHASE_RESOLUTION","TIME_SKIP_SCENE","5.6","Two panels: left, company growing with stickmen at desks; right, valuation numbers on screen."
"PV_0010_093","144","144","1","PHASE_RESOLUTION","NARRATIVE_SCENE","7.4","Stock chart climbing exponentially. Valuation doubling, doubling again."
"PV_0010_094","145","147","3","PHASE_RESOLUTION","NARRATIVE_SCENE","10.7","Financial reports on screen. Billions in losses every quarter. Not thinking about it."
"PV_0010_095","148","148","1","PHASE_RESOLUTION","NARRATIVE_SCENE","4.2","Signing papers at desk. Converting nonprofit to for-profit. Pen on document."
"PV_0010_096","149","150","2","PHASE_RESOLUTION","NARRATIVE_SCENE","11.1","Press conference. Explaining the conversion. What everyone warned about happening."
"PV_0010_097","151","151","1","PHASE_RESOLUTION","TEXT_OVERLAY","5.7","The exact thing you said would never happen."
"PV_0010_098","152","152","1","PHASE_RESOLUTION","NARRATIVE_SCENE","6.5","VERY TALL stickman alone at top of corporate pyramid. Controls what no one should control."
"PV_0010_099","153","153","1","PHASE_RESOLUTION","TEXT_OVERLAY","5.2","And now there's no one left to stop you."
"PV_0010_100","154","154","1","PHASE_RESOLUTION","NARRATIVE_SCENE","9.4","Mirror reflection. Person in mirror stopped asking questions a while ago."
"PV_0010_101","155","155","1","PHASE_RESOLUTION","NARRATIVE_SCENE","6","Courtroom. Co-founder (faceless) at plaintiff table. Suing for fraud."
"PV_0010_102","156","156","1","PHASE_RESOLUTION","NARRATIVE_SCENE","9.7","Headlines montage: lied, trick, nonprofit was a scheme. Comparison to fraudsters."
"PV_0010_103","157","158","2","PHASE_RESOLUTION","NARRATIVE_SCENE","9.8","Magazine covers. Courtroom sketches. Lawyers. Reporters outside office building."
"PV_0010_104","159","160","2","PHASE_RESOLUTION","NARRATIVE_SCENE","8.8","VERY TALL stickman trying to explain to someone. Words not coming out right."
"PV_0010_105","161","161","1","PHASE_RESOLUTION","TEXT_OVERLAY","3.8","You stop trying after that."
"PV_0010_106","162","162","1","PHASE_RESOLUTION","NARRATIVE_SCENE","6.5","Stack of investigative reports on desk. Timelines. Leaked emails printed out."
"PV_0010_107","163","163","1","PHASE_RESOLUTION","NARRATIVE_SCENE","7","Report pages highlighted: moved too fast, knew risks, shipped anyway."
"PV_0010_108","164","164","1","PHASE_RESOLUTION","NARRATIVE_SCENE","5.6","Report highlighted: told board one thing, did another."
"PV_0010_109","165","165","1","PHASE_RESOLUTION","NARRATIVE_SCENE","9.3","VERY TALL stickman reading reports alone. Doesnt agree with most. Some he doesnt argue."
"PV_0010_110","166","167","2","PHASE_RESOLUTION","NARRATIVE_SCENE","9.8","VERY TALL stickman staring at screen. Question: saving humanity or selling it."
"PV_0010_111","168","169","2","PHASE_RESOLUTION","NARRATIVE_SCENE","9.7","Screen with numbers. Everything looks fine. Not liking thinking about this."
"PV_0010_112","170","172","3","PHASE_RESOLUTION","NARRATIVE_SCENE","11.2","Something wrong in the numbers. Not wrong yet. That's what bothers him."
"PV_0010_113","173","173","1","PHASE_RESOLUTION","EMOTIONAL_CLOSEUP","11.6","VERY TALL stickman standing alone in server room. Machines floor-to-ceiling. Hum of processors. Blue glow."
"PV_0010_114","174","174","1","PHASE_RESOLUTION","NARRATIVE_SCENE","6.5","VERY TALL stickman in server room. Something blurs behind vision. Blinks. Clears."
"PV_0010_115","175","175","1","PHASE_RESOLUTION","NARRATIVE_SCENE","8.5","VERY TALL stickman leaving server room. Lights stay on. They never turn off."
"PV_0010_116","176","178","3","CALLBACK_CLOSE","NARRATIVE_SCENE","11.7","VERY TALL stickman back in dark room. Laptop open. Cursor blinking. Same glow as age 8."
"PV_0010_117","179","180","2","CALLBACK_CLOSE","NARRATIVE_SCENE","7","VERY TALL stickman alone with laptop. Built the smartest thing. It got him fired."
"PV_0010_118","181","181","1","CALLBACK_CLOSE","TEXT_OVERLAY","3.3","You took it back."
"PV_0010_119","182","182","1","CALLBACK_CLOSE","NARRATIVE_SCENE","5.2","Dark background fading. One question remaining. No one can answer."
"PV_0010_120","183","183","1","CALLBACK_CLOSE","TEXT_OVERLAY","8","Did you take control of it, or did it take control of you?"
