Beat_ID,Life_Phase,Beat_Type,Mood_Tag,Content_Sketch,VO_Draft_EN,Word_Count
BEAT_03_01,PHASE_CONFLICT_1,TIME_MARKER,WONDER,"1983. Your tower opens on the most famous avenue. Gold lobby. Gold elevators. Your name in gold letters five stories tall.","You are thirty-seven. Your tower opens on the most famous avenue in the country. Gold lobby. Gold elevators. Your name  -  five stories tall, in gold letters. People stop on the sidewalk to look up. You watch them from the penthouse. That's the feeling you'll chase for the rest of your life.",49
BEAT_03_02,PHASE_CONFLICT_1,PRIVILEGE,WONDER,"You become the symbol of the 1980s. Magazine covers. Television interviews. Private helicopter.","Magazine covers. Private helicopter. Three floors of penthouse. You become the symbol of a decade  -  ambition without apology. People love that. Or they hate it. You don't care which.",30
BEAT_03_03,PHASE_CONFLICT_1,CONFLICT,TENSION,"The casino empire. Three in the gambling town. Biggest in the world. Then they start losing money.","Then the casinos. Three of them in the gambling town by the shore. Biggest in the world, they say. But they eat money. The debt piles up faster than the chips come in.",31
BEAT_03_04,PHASE_CONFLICT_1,CRISIS,DREAD,"Corporate bankruptcy. Not once  -  multiple times. Your name on buildings you don't own.","Bankruptcy. Not once  -  three times. Corporate, not personal. You make sure everyone knows the difference. Your name stays on the buildings. You own nothing inside them. But the name  -  the name is still five stories tall.",37
BEAT_03_05,PHASE_CONFLICT_1,REFLECT,CLARITY,"You survive. You always survive. The name is worth more than the buildings. You license it worldwide.","You survive. You always survive. And somewhere in the wreckage, you learn something: the name is worth more than the buildings. So you license it. Towers go up worldwide. Your name on every one. You don't own a single brick inside.",39
BEAT_03_06,PHASE_CONFLICT_1,PRIVILEGE,WONDER,"The television show. 2004. You sit behind a desk and fire people. Ratings are enormous.","The television show. You sit behind a desk and point at people and say the catchphrase. Fourteen seasons. Millions of viewers. You're not a builder anymore. You're a brand. And brands don't go bankrupt.",33
BEAT_03_07,PHASE_CONFLICT_1,ESTABLISH,TENSION,"June 2015. Golden escalator. You ride it down and announce you're running for president.","June 2015. You ride the golden escalator down  -  in your own building, into your own lobby  -  and announce you're running for the most powerful office on earth. No experience. No credentials. No apology.",33
BEAT_03_08,PHASE_CONFLICT_1,CRISIS,TENSION,"No political experience. Everyone laughs. Then they stop laughing.","Everyone laughs. Every network. Every editorial board. Every expert with a microphone. Then they stop laughing. Because you win.",19
BEAT_04_01,PHASE_CONFLICT_2,TIME_MARKER,WONDER,"January 2017. You walk into the executive office. The desk. The seal.","You are seventy. You walk into the executive office. The desk. The seal on the carpet. There's a button under the desk that summons a butler. You press it. Just to see what happens.",33
BEAT_04_02,PHASE_CONFLICT_2,CONFLICT,TENSION,"May 2018. You withdraw from the nuclear agreement. 8 countries spent years negotiating it. You tear it up.","May 2018. Eight countries spent years negotiating this deal. The adversary's nuclear program  -  frozen, inspected, contained. You tear it up on live television. Worst deal ever made, you say. You'll get a better one.",36
BEAT_04_03,PHASE_CONFLICT_2,CONFLICT,TENSION,"Maximum pressure. Sanctions. No oil exports. Their currency collapses.","Maximum pressure. That's the policy. Sanctions  -  layer after layer. Their oil exports drop to near zero. Their currency collapses. The hospitals run out of medicine. You squeeze. And squeeze.",30
BEAT_04_04,PHASE_CONFLICT_2,CRISIS,DREAD,"January 2020. You authorize a drone strike on the adversary's most powerful commander.","January 2020. Three in the morning again. You authorize a drone strike on the adversary's most powerful military commander. He dies on a road near an airport. The region holds its breath. You post about it before the Pentagon releases a statement.",41
BEAT_04_05,PHASE_CONFLICT_2,PRIVILEGE,WONDER,"September 2020. You broker the normalization agreements  -  the ally and four Arab nations sign peace deals.","Then the deals. Four Arab nations normalize relations with your ally in the region. You stand between them on the lawn of the executive mansion. Handshakes. Signing ceremonies. Peace through strength, you call it.",34
BEAT_04_06,PHASE_CONFLICT_2,REFLECT,TENSION,"Peace through strength. You say it at every rally. The adversary is isolated. You broke the deal and made a better world.","Peace through strength. You say it at every rally. The crowd roars. You believe it. Maybe they do too. The adversary is isolated. Your ally is stronger. The region is stable. You're sure of it.",34
BEAT_05_01,PHASE_CONFLICT_3,TIME_MARKER,DREAD,"January 2021. Your supporters storm the national legislature.","January 2021. Your supporters storm the national legislature. They break the windows. They sit in the chairs. One of them carries a flag with your name on it. You watch it on television. You don't call it off. Not immediately.",38
BEAT_05_02,PHASE_CONFLICT_3,CRISIS,DREAD,"Impeached  -  for the second time. Acquitted  -  for the second time.","Impeached. For the second time. The only leader in the nation's history with that distinction. And acquitted. For the second time. The system can't hold you. Nothing can.",28
BEAT_05_03,PHASE_CONFLICT_3,CRISIS,DREAD,"88 criminal counts. Four cases. 34 felony convictions.","Then the indictments. Eighty-eight criminal counts. Four separate cases. Fraud. Classified documents. Election interference. You sit in a courtroom like a defendant. Because you are one. Thirty-four felony convictions. The first president in history.",35
BEAT_05_04,PHASE_CONFLICT_3,CRISIS,DREAD,"July 2024. Bullet grazes your ear at a rally. Blood on your face. Fist raised.","July 2024. An outdoor rally. A crack. Then heat. A bullet grazes your ear. Blood runs down your face. Secret Service pushes you down. You stand back up. Raise your fist. The crowd screams.",33
BEAT_05_05,PHASE_CONFLICT_3,REFLECT,CLARITY,"Impeached, indicted, convicted, and shot. None of it stops you. That is either inspiring or terrifying.","You've been impeached. Indicted. Convicted. Shot. None of it slowed you down. Not one day. That's either inspiring or terrifying. Depends who you ask.",25
BEAT_05_06,PHASE_CONFLICT_3,PRIVILEGE,TENSION,"November 2024. You win. Again. Despite everything. The convicted felon returns to power.","November 2024. You win. Again. A convicted felon. A twice-impeached leader. A man who survived a bullet to the ear. And they vote for you anyway. Seventy-seven million of them.",30
BEAT_06_01,PHASE_CRISIS,TIME_MARKER,TENSION,"January 2025. Inauguration. 'No wars under my watch.'","You are seventy-eight. Second inauguration. Hand on the book. The crowd stretches to the monument. You say: there will be no wars under my watch. You mean it. Probably.",29
BEAT_06_02,PHASE_CRISIS,CONFLICT,TENSION,"April 2025. National trade emergency. Tariffs on everyone.","April. You declare a national trade emergency. Tariffs on nearly every country on earth. The stock markets drop. Supply chains seize. You call it Liberation Day. It doesn't feel like liberation to the grocery stores.",33
BEAT_06_03,PHASE_CRISIS,CRISIS,DREAD,"The adversary accelerates enrichment. Past 60%. Near weapons grade.","Meanwhile  -  the adversary. Since you tore up the agreement, they've been enriching. Faster now. Past sixty percent. Intelligence briefing lands on your desk with a red tab: months, not years.",31
BEAT_06_04,PHASE_CRISIS,CONFLICT,TENSION,"The ally's leader calls every week. Same message: now or never.","The ally's leader calls every week. Same voice. Same message. Strike the facilities before they finish the weapon. Now or never. He's been saying it for thirty years. But this time the numbers agree with him.",35
BEAT_06_05,PHASE_CRISIS,CRISIS,DREAD,"June 2025. You authorize joint strikes on nuclear facilities.","June 2025. You sign the authorization. Joint strikes. Sixteen nuclear facilities. Multiple countries' airspace violated. Your ally launches from the east. Your bombers launch from carriers in the gulf.",30
BEAT_06_06,PHASE_CRISIS,ESTABLISH,DREAD,"You watch the drone feed in real time. Facility after facility.","You watch it happen on the screens. Real time. Facility after facility. Orange and white. The feed refreshes every three seconds. You tap the table once. Just once.",28
BEAT_06_07,PHASE_CRISIS,CRISIS,DREAD,"The adversary retaliates. Missiles hit ally's cities. Then your bases. Then oil ports.","The adversary retaliates within hours. Missiles into your ally's cities. Then your military bases. Then the oil ports across the gulf. Casualties. Not theoretical anymore. Real names on real paper.",30
BEAT_06_08,PHASE_CRISIS,CONFLICT,TENSION,"War cabinet meets around the clock. Generals: escalate or withdraw.","The generals sit across from you. They give you two options. Escalate or withdraw. There is no middle path. There never was  -  you just didn't see it from the golden elevator.",31
BEAT_06_09,PHASE_CRISIS,CRISIS,DREAD,"You choose escalation. February 2026. Full joint campaign. Two carrier groups.","You choose escalation. February 2026. Full joint campaign. Two carrier strike groups. Marines. Eighty-second Airborne. The largest military deployment to this region since the invasion twenty-three years ago.",31
BEAT_06_10,PHASE_CRISIS,CONSTRAINT,DREAD,"You've never worn a uniform. Medical deferment. Now you command the largest operation in a generation.","You've never worn a uniform. You received a medical deferment at twenty-two. And now  -  at seventy-nine  -  you command the largest military operation in a generation. The irony doesn't register. Or maybe it does. You don't say.",38
BEAT_06_11,PHASE_CRISIS,CRISIS,DREAD,"The adversary retaliates on all fronts. Strait closes. 20% of global oil blocked.","They hit everything. Bases. Ports. Energy infrastructure. And then they close the strait. The narrowest passage. Twenty percent of the world's oil  -  blocked. Gas prices spike in countries that can't find your country on a map.",37
BEAT_06_12,PHASE_CRISIS,CONFLICT,TENSION,"Ultimatum: reopen the strait or we hit energy infrastructure. They refuse.","You issue an ultimatum: reopen the strait or we destroy your energy infrastructure. They refuse. You expected them to. Or maybe you didn't. It doesn't matter now.",27
BEAT_06_13,PHASE_CRISIS,CRISIS,DREAD,"Week five. Bunker. Map full of red pins. Every pin is a decision you made.","Week five. You're in the bunker. War map on the table. Red pins everywhere. Each one is a decision you made  -  some this month, some eight years ago. They all led here.",31
BEAT_06_14,PHASE_CRISIS,REFLECT,DREAD,"You remember 2018. Tearing up the agreement. 'I'll get a better deal.' There is no deal. Only bombs.","You think about 2018. Tearing up the agreement on camera. Worst deal ever made, you said. I'll get a better one, you said. There is no better one. There is no deal at all. Just the sound of jet engines over sand.",40
BEAT_07_01,PHASE_RESOLUTION,TIME_MARKER,DREAD,"April 2026. Week five and counting. No timeline for ending.","April 2026. Five weeks in. No one has used the word 'winning' in the situation room for days. You notice that. You don't say it.",22
BEAT_07_02,PHASE_RESOLUTION,CONFLICT,TENSION,"Press conference. Reporter: 'You promised peace. What is this?'","Press conference. A reporter raises her hand. She asks: you promised peace. What is this? You answer the way you always answer  -  strong, confident, no hesitation. The cameras love confidence. You've always known that.",33
BEAT_07_03,PHASE_RESOLUTION,CONSTRAINT,DREAD,"In the situation room  -  cameras off  -  you sit longer. Casualty numbers climb.","But in the situation room  -  when the cameras are off and the aides have gone  -  you sit there longer than you used to. The screens show casualty numbers. Both sides. They go up every day. Not fast. But they don't stop.",39
BEAT_07_04,PHASE_RESOLUTION,CONFLICT,TENSION,"Global economy buckles. European allies pull back. Supreme Court strikes down tariffs.","The global economy buckles. European allies issue statements  -  careful, measured, distant. This is your war, they don't say but mean. The highest court in the land struck down your tariff authority. The economy wobbles at home too.",37
BEAT_07_05,PHASE_RESOLUTION,CONSTRAINT,TENSION,"Half calls you Churchill. Half calls you destroyer.","Half the country calls you a wartime leader  -  the next great one. The other half calls you a destroyer. There's no middle ground. There never was. Not with you.",29
BEAT_07_06,PHASE_RESOLUTION,REFLECT,LONGING,"Your wife appears less. Your sons defend you on TV. Three marriages. Five children. But at 3AM you're alone.","Your wife appears less. Your sons go on television and defend you. Three marriages. Five children. But in the bunker at three in the morning  -  you're alone. The red phone sits there. Nobody's calling.",30
BEAT_07_07,PHASE_RESOLUTION,REFLECT,CLARITY,"The man who dodged the draft now commands the military. The man who tore up the deal now bombs the facilities.","The man who received a medical deferment in 1968 now commands the largest army on earth. The man who tore up the nuclear agreement in 2018 now bombs the very facilities it was designed to contain.",35
BEAT_07_08,PHASE_RESOLUTION,REFLECT,CLARITY,"The man who survived a bullet now orders missiles. Each paradox has its own logic. Stacked together: absurd.","The man who survived a bullet to the ear now orders missiles into someone else's sky. Each paradox has its own logic. Stacked together, they become something else. Something nobody can name.",31
BEAT_07_09,PHASE_RESOLUTION,REFLECT,BITTERSWEET,"Strategic genius or uncontrolled ego? The question that will define the next hundred years of debate.","Strategic genius or ego without a leash? That's the question. It'll take a hundred years to answer. And by then you won't be here to hear it.",27
BEAT_08_01,CALLBACK_CLOSE,CALLBACK,BITTERSWEET,"Situation room. Same angle as opening. Red phone still there. Now you know how much it weighs.","Situation room. Same table. Same screens. Same chair. The red phone is where you left it. But now you know how much it weighs.",23
BEAT_08_02,CALLBACK_CLOSE,CALLBACK,BITTERSWEET,"Rewind one last time  -  golden elevator. 2015. You're smiling. You don't know it only goes down.","Rewind one last time. Golden elevator. 2015. You're smiling. Waving. You look like a man who just won something. You don't know the elevator only goes down.",28
BEAT_08_03,CALLBACK_CLOSE,REFLECT,BITTERSWEET,"You promised peace. Maybe you believed it.","You promised peace. Maybe you believed it.",7
BEAT_08_04,CALLBACK_CLOSE,CTA,BITTERSWEET,"But fire doesn't ask permission.","But fire doesn't ask permission.",6
