Strip_ID,Start_VO_ID,End_VO_ID,VO_Count,Life_Phase,Scene_Type,Duration_Sec,Strip_Summary
PV_0009_015,28,29,2,PHASE_EARLY,NARRATIVE_SCENE,6.9,"Stickman in uniform standing in barracks hallway  -  discipline doesn't fit yet. Learning something."
PV_0009_016,29.1,29.1,1,PHASE_EARLY,NARRATIVE_SCENE,7.4,"Stickman lying awake in dormitory bunk  -  rows of beds, floor wax smell, forty boys breathing."
PV_0009_017,30,30,1,PHASE_EARLY,TEXT_OVERLAY,5.2,"Bold white text on dark background: 'How to own a room before anyone speaks.'"
PV_0009_018,31,32,2,PHASE_EARLY,NARRATIVE_SCENE,8.4,"Stickman in cadet posture  -  straight spine, loud voice. Lesson absorbed for sixty years."
PV_0009_019,32.1,32.1,1,PHASE_EARLY,NARRATIVE_SCENE,5.6,"Stickman at military academy looking toward city skyline  -  thinks this is about real estate."
PV_0009_020,33,34,2,PHASE_EARLY,NARRATIVE_SCENE,11.6,"Young stickman in graduation gown  -  diploma on wall, war newsreel on TV, draft papers on desk."
PV_0009_021,35,36,2,PHASE_EARLY,NARRATIVE_SCENE,6.9,"Stickman holding medical deferment paper  -  bone spurs notation. Doesn't remember which foot."
PV_0009_022,37,37,1,PHASE_EARLY,TEXT_OVERLAY,5.7,"Bold white text on dark background: 'You never talk about it. Not then. Not later.'"
PV_0009_023,38,39,2,PHASE_EARLY,NARRATIVE_SCENE,11.1,"Stickman receiving company keys from father  -  looking past outer borough toward Manhattan skyline."
PV_0009_024,40,42,3,PHASE_EARLY,CONTRAST_SPLIT,9.7,"Vertical split  -  left: brick buildings and parking lots. Right: tallest towers on earth. Everything father never reached."
PV_0009_025,43,44,2,PHASE_EARLY,NARRATIVE_SCENE,9.4,"Stickman gesturing confidently  -  build bigger, talk louder. Weight line: 'You don't.'"
PV_0009_026,45,46,2,PHASE_CONFLICT_1,NARRATIVE_SCENE,7.9,"Tall stickman in dark suit and red tie  -  tower opens on most famous avenue. Age thirty-seven."
PV_0009_027,47,48,2,PHASE_CONFLICT_1,NARRATIVE_SCENE,9.7,"Gold lobby, gold elevators  -  stickman's name five stories tall in gold letters. People stop to look up."
PV_0009_028,49,49,1,PHASE_CONFLICT_1,EMOTIONAL_CLOSEUP,6.6,"Stickman standing still before tower  -  chasing this feeling for the rest of his life. Warm amber glow."
PV_0009_029,50,52,3,PHASE_CONFLICT_1,NARRATIVE_SCENE,11.1,"Stickman on magazine cover, private helicopter overhead  -  symbol of a decade, ambition without apology."
PV_0009_030,53,53,1,PHASE_CONFLICT_1,TEXT_OVERLAY,3.3,"Bold white text on dark background: 'You don't care which.'"
PV_0009_031,54,55,2,PHASE_CONFLICT_1,NARRATIVE_SCENE,10.2,"Stickman standing on casino floor  -  three casinos in gambling town by shore, biggest in world."
PV_0009_032,56,56,1,PHASE_CONFLICT_1,NARRATIVE_SCENE,4.7,"Casino interior  -  debt piling higher than chips. Slot machines and empty chairs."
PV_0009_033,56.1,56.1,1,PHASE_CONFLICT_1,NARRATIVE_SCENE,11.5,"Casino floor at midnight  -  slot machines pinging, tourists losing borrowed money, ceiling camera watching."
PV_0009_034,56.2,57,2,PHASE_CONFLICT_1,NARRATIVE_SCENE,5.6,"Stickman at desk with bankruptcy paperwork  -  three times corporate. Name still on buildings."
PV_0009_035,58,59,2,PHASE_CONFLICT_1,NARRATIVE_SCENE,8.3,"Stickman before world map of towers with his name  -  pins worldwide, owns nothing inside any of them."
PV_0009_036,60,60,1,PHASE_CONFLICT_1,TEXT_OVERLAY,5.2,"Bold white text on dark background: 'But the name is still five stories tall.'"
PV_0009_037,61,62,2,PHASE_CONFLICT_1,NARRATIVE_SCENE,9.2,"Stickman surviving wreckage  -  name floats above buildings like separate entity. License the brand."
PV_0009_038,63,64,2,PHASE_CONFLICT_1,NARRATIVE_SCENE,10.2,"Towers rising worldwide with stickman's name  -  doesn't own single brick inside any of them."
PV_0009_039,65,66,2,PHASE_CONFLICT_1,EMOTIONAL_CLOSEUP,12.0,"Stickman mid-sentence trying to explain how the name works  -  gives up. It doesn't come out right."
PV_0009_040,67,67,1,PHASE_CONFLICT_1,TEXT_OVERLAY,3.8,"Bold white text on dark background: 'You stop trying after that.'"
PV_0009_041,68,69,2,PHASE_CONFLICT_1,NARRATIVE_SCENE,11.1,"Stickman behind desk pointing at contestants  -  TV studio cameras, fourteen seasons, national brand."
PV_0009_042,70,70,1,PHASE_CONFLICT_1,TEXT_OVERLAY,5.2,"Bold white text on dark background: 'You're a brand. And brands don't go bankrupt.'"
PV_0009_043,71,71,1,PHASE_CONFLICT_1,NARRATIVE_SCENE,12.9,"Stickman riding golden escalator down in own tower  -  cameras below, announcing run for highest office."
PV_0009_044,72,72,1,PHASE_CONFLICT_1,TEXT_OVERLAY,4.3,"Bold white text on dark background: 'No experience. No credentials. No apology.'"
PV_0009_045,73,74,2,PHASE_CONFLICT_1,NARRATIVE_SCENE,7.9,"Row of TV talking heads laughing  -  then falling silent as stickman appears at victory podium."
PV_0009_046,75,75,1,PHASE_CONFLICT_1,TEXT_OVERLAY,3.4,"Bold white text on dark background: 'Because you win.'"
PV_0009_047,76,76,1,PHASE_CONFLICT_2,NARRATIVE_SCENE,5.2,"Stickman at seventy walking into executive office  -  presidential seal on carpet."
PV_0009_048,77,78,2,PHASE_CONFLICT_2,NARRATIVE_SCENE,11.6,"Stickman pressing butler button under desk  -  man in white jacket appears with silver tray. Testing power."
PV_0009_049,78.1,78.1,1,PHASE_CONFLICT_2,NARRATIVE_SCENE,8.3,"Stickman ordering diet soda in most powerful room on earth  -  used the button just for a drink."
PV_0009_050,78.2,78.2,1,PHASE_CONFLICT_2,NARRATIVE_SCENE,7.9,"Oval Office interior  -  resolute desk, presidential seal, the weight of the room vs the triviality of the moment."
PV_0009_051,79,79,1,PHASE_CONFLICT_2,NARRATIVE_SCENE,9.7,"Stickman at podium tearing up document on live television  -  eight flags behind, cameras recording."
PV_0009_052,80,81,2,PHASE_CONFLICT_2,NARRATIVE_SCENE,9.8,"Torn paper pieces falling  -  worst deal ever, will get better one. No replacement in sight."
PV_0009_053,82,82,1,PHASE_CONFLICT_2,NARRATIVE_SCENE,4.6,"Stickman at desk reviewing sanctions data  -  maximum pressure policy, layer after layer."
PV_0009_054,83,84,2,PHASE_CONFLICT_2,NARRATIVE_SCENE,9.8,"Briefing page showing adversary economy collapsing  -  oil exports near zero, currency crashed, hospitals empty."
PV_0009_055,84.1,84.2,2,PHASE_CONFLICT_2,NARRATIVE_SCENE,11.1,"Stickman reading briefing numbers  -  imports down, reserves depleted. Numbers going right direction."
PV_0009_056,85,86,2,PHASE_CONFLICT_2,NARRATIVE_SCENE,12.5,"Stickman at desk at 3AM  -  drone feed on screen showing road explosion near airport. Commander eliminated."
PV_0009_057,87,87,1,PHASE_CONFLICT_2,NARRATIVE_SCENE,7.9,"Region holds breath  -  stickman posting on phone before official statement. Jaw tight."
PV_0009_058,88,88,1,PHASE_CONFLICT_2,NARRATIVE_SCENE,5.1,"Stickman touching jaw  -  tension building. Not sure when that started."
PV_0009_059,89,89,1,PHASE_CONFLICT_2,NARRATIVE_SCENE,6.0,"Stickman standing between two leaders on mansion lawn  -  normalization signing ceremony."
PV_0009_060,90,91,2,PHASE_CONFLICT_2,NARRATIVE_SCENE,10.7,"Handshakes and flags of four nations  -  peace through strength on the lawn."
PV_0009_061,92,93,2,PHASE_CONFLICT_2,NARRATIVE_SCENE,11.5,"Stickman at rally podium, crowd roaring  -  adversary isolated, ally stronger. Believes it."
PV_0009_062,94,94,1,PHASE_CONFLICT_2,TEXT_OVERLAY,3.8,"Bold white text on dark background: 'You're sure of it.'"
PV_0009_063,94.1,94.2,2,PHASE_CONFLICT_2,NARRATIVE_SCENE,9.8,"Laboratory across ocean  -  centrifuge spinning faster. Stickman doesn't know that yet."
PV_0009_064,95,95,1,PHASE_CONFLICT_3,NARRATIVE_SCENE,3.7,"News broadcast  -  January 2021 headline, legislature building under siege."
PV_0009_065,96,97,2,PHASE_CONFLICT_3,NARRATIVE_SCENE,11.1,"Stickman watching TV  -  crowd breaking windows, sitting in chairs, one carrying flag with his name."
PV_0009_066,98,98,1,PHASE_CONFLICT_3,TEXT_OVERLAY,5.2,"Bold white text on dark background: 'You don't call it off. Not immediately.'"
PV_0009_067,99,100,2,PHASE_CONFLICT_3,NARRATIVE_SCENE,9.7,"Stickman at impeachment proceedings  -  second time. Acquitted second time. System can't hold him."
PV_0009_068,101,101,1,PHASE_CONFLICT_3,TEXT_OVERLAY,5.2,"Bold white text on dark background: 'The system can't hold you. Nothing can.'"
PV_0009_069,102,103,2,PHASE_CONFLICT_3,NARRATIVE_SCENE,6.9,"Stickman at defendant table  -  eighty-eight counts, fraud, classified documents, election interference."
PV_0009_070,104,105,2,PHASE_CONFLICT_3,NARRATIVE_SCENE,7.4,"Stickman in courtroom  -  thirty-four felony convictions. First president in history."
PV_0009_071,106,106,1,PHASE_CONFLICT_3,TEXT_OVERLAY,3.8,"Bold white text on dark background: 'The first president in history.'"
PV_0009_072,107,108,2,PHASE_CONFLICT_3,NARRATIVE_SCENE,8.8,"Stickman at outdoor rally  -  crack sound, bullet grazes ear, blood on face."
PV_0009_073,109,111,3,PHASE_CONFLICT_3,NARRATIVE_SCENE,8.4,"Protection detail pushes stickman down  -  he stands back up, raises fist. Crowd screams."
PV_0009_074,112,113,2,PHASE_CONFLICT_3,NARRATIVE_SCENE,6.9,"Stickman standing rigid  -  impeached, indicted, convicted, shot. None of it slowed him down."
PV_0009_075,114,114,1,PHASE_CONFLICT_3,NARRATIVE_SCENE,7.4,"Stickman staring forward  -  stopped being afraid of losing. Or maybe never was."
PV_0009_076,115,115,1,PHASE_CONFLICT_3,TEXT_OVERLAY,5.7,"Bold white text on dark background: 'That's either inspiring or terrifying. Depends who you ask.'"
PV_0009_077,116,117,2,PHASE_CONFLICT_3,NARRATIVE_SCENE,9.7,"Election night  -  convicted felon, twice-impeached, bullet survivor. Victory stage."
PV_0009_078,118,119,2,PHASE_CONFLICT_3,NARRATIVE_SCENE,11.1,"Seventy-seven million votes counter  -  stickman understanding something about this country nobody else does."
PV_0009_079,120,120,1,PHASE_CONFLICT_3,TEXT_OVERLAY,3.4,"Bold white text on dark background: 'Maybe you do.'"
PV_0009_080,120.1,120.1,1,PHASE_CONFLICT_3,NARRATIVE_SCENE,10.2,"Golden elevator doors opening second time  -  stickman walks through like owning gravity itself."
PV_0009_081,121,121,1,PHASE_CRISIS,NARRATIVE_SCENE,5.6,"Stickman at inauguration podium  -  hand on book, seventy-eight years old, second term."
PV_0009_082,122,123,2,PHASE_CRISIS,NARRATIVE_SCENE,10.2,"Crowd stretching to monument  -  no wars under my watch. Means it. Probably."
PV_0009_083,124,125,2,PHASE_CRISIS,NARRATIVE_SCENE,9.7,"Stickman signing tariff documents  -  stock ticker crashing, Liberation Day declared."
PV_0009_084,126,126,1,PHASE_CRISIS,NARRATIVE_SCENE,6.1,"Grocery stores and factory shutdowns  -  Liberation Day doesn't feel liberated."
PV_0009_085,126.1,126.2,2,PHASE_CRISIS,NARRATIVE_SCENE,8.8,"Midwest factory closing  -  workers blaming someone. Nobody agrees except eggs cost more."
PV_0009_086,127,128,2,PHASE_CRISIS,NARRATIVE_SCENE,9.2,"Briefing table  -  red-tabbed intelligence folder, centrifuge diagram showing 60%+ enrichment."
PV_0009_087,129,129,1,PHASE_CRISIS,NARRATIVE_SCENE,7.5,"Intel report on desk with red tab  -  months not years. Weapons-grade threshold approaching."
PV_0009_088,130,131,2,PHASE_CRISIS,NARRATIVE_SCENE,9.2,"Split-screen phone call  -  ally leader with reading glasses, weekly call, same message: now or never."
PV_0009_089,132,133,2,PHASE_CRISIS,NARRATIVE_SCENE,7.9,"Ally has said it thirty years  -  but this time the numbers agree with him."
PV_0009_090,134,134,1,PHASE_CRISIS,NARRATIVE_SCENE,5.1,"Stickman signing authorization paper  -  pen on classified document, joint strikes ordered."
PV_0009_091,135,135,1,PHASE_CRISIS,NARRATIVE_SCENE,8.3,"Jets launching from carrier deck  -  bombers from gulf, multiple airspace violations, sixteen targets."
PV_0009_092,136,137,2,PHASE_CRISIS,NARRATIVE_SCENE,8.8,"Stickman watching screens  -  orange and white explosions, feed refreshing every three seconds."
PV_0009_093,138,139,2,PHASE_CRISIS,NARRATIVE_SCENE,10.7,"General clicking pen seven times  -  stickman taps table once. Just once. Silence in situation room."
PV_0009_094,140,141,2,PHASE_CRISIS,NARRATIVE_SCENE,9.7,"Retaliation map  -  missiles into ally cities, then military bases, then oil ports across gulf."
PV_0009_095,142,142,1,PHASE_CRISIS,TEXT_OVERLAY,4.3,"Bold white text on dark background: 'Casualties. Real names on real paper.'"
PV_0009_096,142.1,142.2,2,PHASE_CRISIS,EMOTIONAL_CLOSEUP,10.7,"Stickman reading casualty folder  -  ages and hometowns. One is twenty-two. Same age as deferment. Closes folder."
PV_0009_097,143,144,2,PHASE_CRISIS,NARRATIVE_SCENE,8.3,"Generals seated across table  -  two options on whiteboard: ESCALATE or WITHDRAW. No middle path."
PV_0009_098,145,145,1,PHASE_CRISIS,EMOTIONAL_CLOSEUP,7.5,"Stickman staring at whiteboard  -  never was a middle path. Couldn't see it from golden elevator. Cool blue wash."
PV_0009_099,146,147,2,PHASE_CRISIS,NARRATIVE_SCENE,7.4,"Two carrier strike groups on tactical map  -  Marines and 82nd Airborne symbols. Full escalation."
PV_0009_100,148,148,1,PHASE_CRISIS,NARRATIVE_SCENE,7.1,"Largest deployment map since 2003 invasion  -  red arrows converging on region."
PV_0009_101,149,149,1,PHASE_CRISIS,NARRATIVE_SCENE,6.0,"Stickman looking down at hands  -  never worn a uniform. Medical deferment at twenty-two."
PV_0009_102,150,150,1,PHASE_CRISIS,NARRATIVE_SCENE,6.5,"Stickman at seventy-nine commanding largest military operation  -  contrast with deferment papers."
PV_0009_103,151,152,2,PHASE_CRISIS,EMOTIONAL_CLOSEUP,11.6,"Stickman's hand gripping armrest  -  fingers tremble half second then close hard. Nobody sees. Cool blue wash."
PV_0009_104,153,154,2,PHASE_CRISIS,NARRATIVE_SCENE,6.9,"Map showing strait closing  -  red lines blocking passage, oil tankers stopped."
PV_0009_105,155,156,2,PHASE_CRISIS,NARRATIVE_SCENE,10.2,"Global oil price tickers spiking  -  twenty percent of world supply blocked. Gas prices spike worldwide."
PV_0009_106,157,158,2,PHASE_CRISIS,NARRATIVE_SCENE,8.8,"Stickman at podium delivering ultimatum  -  reopen strait or energy infrastructure destroyed. They refuse."
PV_0009_107,159,160,2,PHASE_CRISIS,NARRATIVE_SCENE,4.7,"Stickman alone with refusal  -  maybe expected it, maybe didn't. Doesn't matter now."
PV_0009_108,161,162,2,PHASE_CRISIS,NARRATIVE_SCENE,6.5,"Stickman in bunker week five  -  war map on table covered in red pins everywhere."
PV_0009_109,163,163,1,PHASE_CRISIS,EMOTIONAL_CLOSEUP,9.8,"Stickman touching red pin on map  -  each one a decision, some this month, some eight years ago. All led here."
PV_0009_110,163.1,163.1,1,PHASE_CRISIS,NARRATIVE_SCENE,5.5,"Stickman hunched in bunker  -  back hurting for weeks. Doesn't tell anyone."
PV_0009_111,164,165,2,PHASE_CRISIS,NARRATIVE_SCENE,10.6,"Stickman staring at torn agreement fragment  -  2018 on camera. Worst deal. Better one promised."
PV_0009_112,166,166,1,PHASE_CRISIS,NARRATIVE_SCENE,5.1,"Empty negotiation table  -  no better deal exists. No deal at all."
PV_0009_113,167,167,1,PHASE_CRISIS,TEXT_OVERLAY,5.7,"Bold white text on deep grey background: 'Just the sound of jet engines over sand.'"
PV_0009_114,168,169,2,PHASE_RESOLUTION,NARRATIVE_SCENE,8.3,"Situation room  -  word 'WINNING' crossed out on whiteboard. Nobody used it for days."
PV_0009_115,170,170,1,PHASE_RESOLUTION,NARRATIVE_SCENE,4.2,"Stickman noticing the crossed-out word  -  doesn't say it. Silent observation."
PV_0009_116,171,172,2,PHASE_RESOLUTION,NARRATIVE_SCENE,7.4,"Press conference podium  -  reporter raises hand. You promised peace. What is this?"
PV_0009_117,173,174,2,PHASE_RESOLUTION,NARRATIVE_SCENE,10.2,"Stickman answering at podium  -  strong, confident, no hesitation. Cameras love confidence."
PV_0009_118,175,175,1,PHASE_RESOLUTION,EMOTIONAL_CLOSEUP,10.2,"Stickman alone in situation room after hours  -  cameras off, aides gone, sitting longer than before."
PV_0009_119,176,177,2,PHASE_RESOLUTION,NARRATIVE_SCENE,9.3,"Screens showing casualty numbers both sides  -  going up every day. Not fast. But don't stop."
PV_0009_120,178,178,1,PHASE_RESOLUTION,NARRATIVE_SCENE,6.1,"Cold coffee on desk  -  went cold two hours ago. Didn't notice."
PV_0009_121,179,180,2,PHASE_RESOLUTION,NARRATIVE_SCENE,10.2,"Global economy buckling  -  European allies issuing careful distant statements. Your war, they mean."
PV_0009_122,181,181,1,PHASE_RESOLUTION,NARRATIVE_SCENE,7.5,"Supreme court ruling on screen  -  tariff authority struck down. Domestic economy wobbling too."
PV_0009_123,181.1,181.1,1,PHASE_RESOLUTION,NARRATIVE_SCENE,9.2,"Stickman at cabinet meeting losing thread mid-sentence  -  pivots to something else. Nobody corrects."
PV_0009_124,181.2,181.2,1,PHASE_RESOLUTION,NARRATIVE_SCENE,4.7,"Stickman recovering  -  seamless pivot. Staff silent."
PV_0009_125,182,183,2,PHASE_RESOLUTION,CONTRAST_SPLIT,8.8,"Vertical split  -  left 'WARTIME LEADER': stickman at command table. Right 'DESTROYER': same stickman amid rubble."
PV_0009_126,184,184,1,PHASE_RESOLUTION,TEXT_OVERLAY,6.1,"Bold white text on dark background: 'There's no middle ground. There never was. Not with you.'"
PV_0009_127,185,185,1,PHASE_RESOLUTION,NARRATIVE_SCENE,5.1,"Wife appearing less  -  sons on television defending him again."
PV_0009_128,186,186,1,PHASE_RESOLUTION,NARRATIVE_SCENE,6.9,"Stickman alone in bunker at 3AM  -  three marriages, five children, but alone."
PV_0009_129,187,188,2,PHASE_RESOLUTION,EMOTIONAL_CLOSEUP,8.8,"Stickman picking up red phone  -  holding one second  -  putting it back. Nobody calling. Warm amber glow."
PV_0009_130,189,189,1,PHASE_RESOLUTION,TEXT_OVERLAY,3.9,"Bold white text on dark background: 'That's it.'"
PV_0009_131,190,190,1,PHASE_RESOLUTION,NARRATIVE_SCENE,6.9,"Stickman at command table  -  man who got deferment in 1968 now commands largest army on earth."
PV_0009_132,191,191,1,PHASE_RESOLUTION,NARRATIVE_SCENE,9.8,"Stickman watching jets on screen  -  man who tore up deal now bombs the facilities it was designed to contain."
PV_0009_133,192,193,2,PHASE_RESOLUTION,NARRATIVE_SCENE,12.0,"Paradox web around stickman  -  deferment papers, torn agreement, bullet trajectory, missile trails. All connected."
PV_0009_134,194,194,1,PHASE_RESOLUTION,TEXT_OVERLAY,3.3,"Bold white text on dark background: 'Something nobody can name.'"
PV_0009_135,194.1,194.1,1,PHASE_RESOLUTION,NARRATIVE_SCENE,9.2,"Stickman standing in room with no visible exit  -  dealmaker, closer, walks into any room. This room has no exit."
PV_0009_136,194.2,194.2,1,PHASE_RESOLUTION,TEXT_OVERLAY,3.8,"Bold white text on dark background: 'This room has no exit.'"
PV_0009_137,195,195,1,PHASE_RESOLUTION,POV_SHOT,7.8,"First-person POV  -  screens flashing, generals talking, phones buzzing. Vision blurs then refocuses."
PV_0009_138,196,197,2,PHASE_RESOLUTION,NARRATIVE_SCENE,6.9,"All blurs to white noise  -  blink  -  it's back. Doesn't mention it."
PV_0009_139,198,199,2,PHASE_RESOLUTION,NARRATIVE_SCENE,8.5,"Stickman at center  -  strategic genius or ego without leash? Hundred years to answer. Won't be here."
PV_0009_140,199.1,199.1,1,PHASE_RESOLUTION,EMOTIONAL_CLOSEUP,20.5,"Stickman on phone with defense secretary  -  listening but part of him still in 2015, riding escalator down, sure everything goes up. Warm amber."
PV_0009_141,200,201,2,CALLBACK_CLOSE,NARRATIVE_SCENE,6.9,"Situation room  -  same angle as HOOK strip 1. Same table, screens, chair. Red phone in same position."
PV_0009_142,202,202,1,CALLBACK_CLOSE,NARRATIVE_SCENE,5.2,"Stickman looking at red phone  -  now knows how much it weighs."
PV_0009_143,203,204,2,CALLBACK_CLOSE,NARRATIVE_SCENE,9.2,"Golden elevator flashback  -  stickman smiling, waving, 2015 warm golden light. Elevator going DOWN."
PV_0009_144,205,205,1,CALLBACK_CLOSE,TEXT_OVERLAY,5.7,"Bold white text on dark background: 'You don't know the elevator only goes down.'"
PV_0009_145,206,207,2,CALLBACK_CLOSE,TEXT_OVERLAY,5.2,"Bold white text on dark background: 'You promised peace. Maybe you believed it.'"
PV_0009_146,208,208,1,CALLBACK_CLOSE,TEXT_OVERLAY,4.3,"Bold white text on deep red-black background: 'But fire doesn't ask permission.'"
