Beat_ID,Life_Phase,Beat_Type,Content_Sketch,Mood_Tag,Beat_Duration_Sec,Scene_Type,Illustration_Note
BEAT_03_03,PHASE_CONFLICT_1,CONFLICT,"The casino empire. You build three of them in the gambling town by the shore. Biggest in the world. Then they start losing money.",TENSION,12,NARRATIVE_SCENE,"Stickman among casino buildings, slot machines, one building with 'FOR SALE' sign, money draining out"
BEAT_03_04,PHASE_CONFLICT_1,CRISIS,"Corporate bankruptcy. Not once  -  multiple times. The banks own your buildings. Your name is still on them, but you don't own anything inside.",DREAD,12,NARRATIVE_SCENE,"Stickman standing outside casino with his name on it, 'BANKRUPTCY' stamp on documents, banker stickmen carrying papers"
BEAT_03_05,PHASE_CONFLICT_1,REFLECT,"But you survive. You always survive. The name is worth more than the buildings. You license it  -  towers go up worldwide with your name on them. You own nothing inside. You own everything on the outside.",CLARITY,14,TEXT_OVERLAY,"Stickman pointing at buildings across globe with his name on them, owning nothing but the label"
BEAT_03_06,PHASE_CONFLICT_1,PRIVILEGE,"The television show. 2004. You sit behind a desk and fire people. The catchphrase enters the language. Ratings are enormous. You become a national brand.",WONDER,12,NARRATIVE_SCENE,"Stickman behind TV desk, camera crew faceless stickmen, dramatic finger pointing, audience watching"
BEAT_03_07,PHASE_CONFLICT_1,ESTABLISH,"June 2015. The golden escalator. You ride it down into the lobby of your own building and announce you're running for president.",TENSION,10,NARRATIVE_SCENE,"Stickman descending golden escalator, crowd below with cameras, wife stickman behind him, flags"
BEAT_03_08,PHASE_CONFLICT_1,CRISIS,"No political experience. No military service. No government role  -  ever. Everyone laughs. Then they stop laughing.",TENSION,10,CONTRAST_SPLIT,"Split: left side laughing talk show stickmen, right side election night map turning red, stickman at podium winning"
BEAT_04_01,PHASE_CONFLICT_2,TIME_MARKER,"January 2017. You walk into the executive office. The desk. The seal. The button under the desk that summons a butler. You press it immediately.",WONDER,12,NARRATIVE_SCENE,"Stickman sitting at presidential desk, oval office, seal on carpet, finger pressing butler button, grinning"
BEAT_04_02,PHASE_CONFLICT_2,CONFLICT,"May 2018. You withdraw from the nuclear agreement. 8 countries spent years negotiating it. You tear it up on television. 'The worst deal ever made.'",TENSION,14,NARRATIVE_SCENE,"Stickman at podium holding signed document, then tearing it, world leaders stickmen watching from screens, nuclear symbol"
BEAT_04_03,PHASE_CONFLICT_2,CONFLICT,"Maximum pressure. Sanctions. No oil exports. Their currency collapses. Their economy bleeds. You squeeze and squeeze.",TENSION,12,NARRATIVE_SCENE,"Stickman tightening a vise on a map of the adversary region, sanctions documents piling up, oil barrel with X"
BEAT_04_04,PHASE_CONFLICT_2,CRISIS,"January 2020. 3AM again  -  different year, same room. You authorize a drone strike on the adversary's most powerful military commander. He dies on the airport road.",DREAD,14,NARRATIVE_SCENE,"Stickman in situation room watching drone feed, explosion on road, military commander target silhouette eliminated"
BEAT_04_05,PHASE_CONFLICT_2,PRIVILEGE,"September 2020. You broker the normalization agreements  -  the ally and four Arab nations sign peace deals. First in decades. You stand between them.",WONDER,12,NARRATIVE_SCENE,"Stickman in center, two groups of stickmen in suits shaking hands across him, signed documents, White House lawn"
BEAT_04_06,PHASE_CONFLICT_2,REFLECT,"'Peace through strength.' You say it every rally. You believe it. The adversary is isolated. The ally is stronger. You broke the deal and made a better world. Or so you think.",TENSION,12,TEXT_OVERLAY,"Stickman at rally podium, crowd cheering, banner 'peace through strength', but adversary's nuclear symbol glowing faintly in corner"
BEAT_05_01,PHASE_CONFLICT_3,TIME_MARKER,"January 2021. Your supporters storm the national legislature. They break the windows. They sit in the chairs. One of them carries a flag with your name.",DREAD,14,NARRATIVE_SCENE,"Crowd of stickmen breaking into building, broken windows, one carrying flag, stickman watching from screen in separate room"
BEAT_05_02,PHASE_CONFLICT_3,CRISIS,"Impeached  -  for the second time. The only leader in the nation's history with that distinction. Acquitted  -  for the second time.",DREAD,10,NARRATIVE_SCENE,"Stickman at defendant position, parliament stickmen voting, 'IMPEACHED' stamp, then 'ACQUITTED' stamp"
BEAT_05_03,PHASE_CONFLICT_3,CRISIS,"Then the indictments. 88 criminal counts. Four separate cases. Fraud. Classified documents. Election interference. 34 felony convictions.",DREAD,14,NARRATIVE_SCENE,"Stickman in courtroom, stack of case files growing, '88 COUNTS' flashing, judge stickman with gavel"
BEAT_05_04,PHASE_CONFLICT_3,CRISIS,"July 2024. Outdoor rally. Bullet grazes your ear. Blood runs down your face. You stand up. Raise your fist. The crowd screams.",DREAD,12,NARRATIVE_SCENE,"Stickman at rally podium, blood on ear, raised fist, crowd of stickmen below, Secret Service rushing"
BEAT_05_05,PHASE_CONFLICT_3,REFLECT,"You have been impeached, indicted, convicted, and shot. None of it stops you. Nothing stops you. That is either inspiring or terrifying.",CLARITY,10,TEXT_OVERLAY,"Stickman walking through fire  -  impeachment, indictment, bullet, conviction  -  each one a door he passes through"
BEAT_05_06,PHASE_CONFLICT_3,PRIVILEGE,"November 2024. You win. Again. Despite everything. The convicted felon returns to the most powerful office on earth.",TENSION,12,NARRATIVE_SCENE,"Stickman at election victory stage, confetti, raised fist, scoreboard showing win, golden escalator reflection"
BEAT_06_01,PHASE_CRISIS,TIME_MARKER,"January 2025. Inauguration day. You promise: 'There will be no wars under my watch.'",TENSION,10,NARRATIVE_SCENE,"Stickman at inauguration podium, hand raised for oath, crowd below, text banner: 'no wars'"
BEAT_06_02,PHASE_CRISIS,CONFLICT,"April 2025. You declare a national trade emergency. Tariffs on everyone. The global economy shudders. You call it Liberation Day.",TENSION,12,NARRATIVE_SCENE,"Stickman signing executive order, globe shaking, trade arrows blocked, stock market tickers dropping"
BEAT_06_03,PHASE_CRISIS,CRISIS,"The adversary accelerates enrichment. Past 60%. Near weapons grade. Intelligence briefing says: months, not years.",DREAD,12,NARRATIVE_SCENE,"Stickman receiving briefing, intelligence officer pointing at chart showing uranium enrichment climbing past red line"
BEAT_06_04,PHASE_CRISIS,CONFLICT,"The ally's leader calls every week. Same message: now or never. Strike the facilities before they build the weapon.",TENSION,10,NARRATIVE_SCENE,"Stickman on phone, split screen showing ally leader on other end, nuclear facility satellite image between them"
BEAT_06_05,PHASE_CRISIS,CRISIS,"June 2025. You authorize joint strikes on the adversary's nuclear facilities. Sixteen sites. Multiple countries' airspace.",DREAD,14,NARRATIVE_SCENE,"Stickman pressing authorization stamp, war room screens showing missile trajectories across map, generals standing"
BEAT_06_06,PHASE_CRISIS,ESTABLISH,"You watch the drone feed in real time. Facility after facility. Orange and white. The screen refreshes every 3 seconds.",DREAD,10,POV_SHOT,"POV: wall of monitors showing drone strike feeds, explosions, facility structures collapsing, timestamp running"
BEAT_06_07,PHASE_CRISIS,CRISIS,"The adversary retaliates. Missiles hit the ally's cities. Then your military bases across the region. Then oil ports. Casualties.",DREAD,14,NARRATIVE_SCENE,"Stickman watching screen showing retaliatory strikes, red dots appearing across map, casualty counter starting"
BEAT_06_08,PHASE_CRISIS,CONFLICT,"War cabinet meets around the clock. Generals lay it out: escalate or withdraw. There is no middle path.",TENSION,12,NARRATIVE_SCENE,"Stickman at head of table, generals around, two arrows on map: one forward, one backward, tension in room"
BEAT_06_09,PHASE_CRISIS,CRISIS,"You choose escalation. February 2026. Full joint campaign. Two carrier strike groups. Marines. 82nd Airborne. Largest deployment since the invasion twenty-three years ago.",DREAD,14,NARRATIVE_SCENE,"Stickman signing order, aircraft carrier groups moving on map, military transport planes, troops deploying"
BEAT_06_10,PHASE_CRISIS,CONSTRAINT,"You have never worn a uniform. You received a medical deferment. And now you command the largest military operation in a generation.",DREAD,10,TEXT_OVERLAY,"Stickman in suit standing among military stickmen in uniform, contrast stark, bunker background"
BEAT_06_11,PHASE_CRISIS,CRISIS,"The adversary retaliates on all fronts. Missiles into bases. Ports. Energy infrastructure. The strait closes. Twenty percent of the world's oil  -  blocked.",DREAD,14,NARRATIVE_SCENE,"Map showing strait closing, oil tankers stopped, explosions at ports, red indicators everywhere, global oil price spiking"
BEAT_06_12,PHASE_CRISIS,CONFLICT,"You issue an ultimatum: reopen the strait or we hit your energy infrastructure next. They refuse.",TENSION,10,NARRATIVE_SCENE,"Stickman at podium pointing at screen showing strait, ultimatum text, adversary leader silhouette shaking head"
BEAT_06_13,PHASE_CRISIS,CRISIS,"Negotiations dead end. No one is backing down. Week five. You sit in the bunker. Map full of red pins. Every pin is a decision you made.",DREAD,12,NARRATIVE_SCENE,"Stickman alone at bunker table, map covered in red pins, each pin trailing a line back to earlier decisions"
BEAT_06_14,PHASE_CRISIS,REFLECT,"You remember 2018. Tearing up the agreement. 'I'll get a better deal.' There is no deal. There are only bombs.",DREAD,12,EMOTIONAL_CLOSEUP,"Close-up stickman face in bunker, flashback ghost image of tearing document, bombs falling in present screen"
BEAT_07_01,PHASE_RESOLUTION,TIME_MARKER,"April 2026. Week five and counting. No timeline for ending. The war has no shape. Only momentum.",DREAD,10,NARRATIVE_SCENE,"Stickman at situation room table, calendar showing weeks passing, war map unchanged, clock ticking"
BEAT_07_02,PHASE_RESOLUTION,CONFLICT,"Press conference. A reporter asks: 'You promised peace. What is this?' You answer the way you always answer  -  confident, strong, no admission of error.",TENSION,12,NARRATIVE_SCENE,"Stickman at press conference podium, reporters with cameras, one raising hand with question, stickman pointing confidently"
BEAT_07_03,PHASE_RESOLUTION,CONSTRAINT,"But in the situation room  -  when the cameras are off  -  you sit longer than you used to. The screens show casualty numbers. Both sides. They go up every day.",DREAD,14,NARRATIVE_SCENE,"Stickman alone in situation room, no cameras, slouched slightly, casualty counter on screen ticking up"
BEAT_07_04,PHASE_RESOLUTION,CONFLICT,"The global economy buckles. European allies pull back  -  'this is your war.' The highest court struck down your tariff authority. Domestic economy shaking too.",TENSION,12,NARRATIVE_SCENE,"Globe with economy trembling, European stickmen walking away, Supreme Court building with gavel, stickman at center"
BEAT_07_05,PHASE_RESOLUTION,CONSTRAINT,"Half the country calls you Churchill. The other half calls you a destroyer. There is no middle. There never was with you.",TENSION,10,CONTRAST_SPLIT,"Split screen: left side stickmen cheering with Churchill comparison, right side stickmen protesting with destroyer signs"
BEAT_07_06,PHASE_RESOLUTION,REFLECT,"Your wife appears less. Your sons defend you on television. Three marriages. Five children. But in the bunker at 3AM  -  you are alone.",LONGING,12,NARRATIVE_SCENE,"Stickman in bunker, wife stickman silhouette fading, sons on TV screen, family photo on desk, empty chair across"
BEAT_07_07,PHASE_RESOLUTION,REFLECT,"The man who dodged the draft in 1968 now commands the largest army on earth. The man who tore up the deal in 2018 now bombs the facilities it was meant to contain.",CLARITY,14,TEXT_OVERLAY,"Dual timeline: 1968 draft deferment document → 2026 military command; 2018 deal torn → 2026 bombs on facility"
BEAT_07_08,PHASE_RESOLUTION,REFLECT,"The man who survived a bullet to the ear now orders missiles into someone else's sky. Each paradox has its own logic. Stacked together they become absurd.",CLARITY,12,TEXT_OVERLAY,"Stickman with bandaged ear flashback vs stickman authorizing strike, paradoxes listed as floating text"
BEAT_07_09,PHASE_RESOLUTION,REFLECT,"The question nobody can answer  -  and that will define the next hundred years of debate: strategic genius or uncontrolled ego?",BITTERSWEET,10,TEXT_OVERLAY,"Stickman at center, two labels floating: 'GENIUS' and 'EGO', question mark between, history books fading in"
BEAT_08_01,CALLBACK_CLOSE,CALLBACK,"Situation room. Same angle as the opening. The red phone is still there. But now you know how much it weighs.",BITTERSWEET,10,NARRATIVE_SCENE,"Stickman at same situation room table from HOOK, same angle, red phone, but stickman is older, heavier, more hunched"
BEAT_08_02,CALLBACK_CLOSE,CALLBACK,"Rewind one last time  -  golden elevator. 2015. You're smiling. Waving. You don't know the elevator only goes down.",BITTERSWEET,12,NARRATIVE_SCENE,"Golden escalator scene, young-confident stickman descending, waving, cameras flashing, but escalator leads into darkness below"
BEAT_08_03,CALLBACK_CLOSE,REFLECT,"You promised peace. Maybe you believed it.",BITTERSWEET,8,TEXT_OVERLAY,"Stickman face, half lit by situation room screens, half in shadow, text overlay"
BEAT_08_04,CALLBACK_CLOSE,CTA,"But fire doesn't ask permission.",BITTERSWEET,8,TEXT_OVERLAY,"Wide shot: stickman tiny at bunker table, massive wall of screens showing fire across the Middle East, text overlay fading in"
