Slate,Start_VO_ID,End_VO_ID,Life_Phase,Scene_Type,Image_Prompt
PV_0009_015,28,29,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Teen stickman in dark navy military cadet uniform, sandy-brown neat hair, military cap. White circle head, small dot eyes. Standing in long barracks hallway  -  polished linoleum floor, fluorescent lights, rows of identical doors. Rigid straight posture but slightly uncomfortable stance. Institutional military academy interior. Cool neutral lighting. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_016,29.1,29.1,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Teen stickman with sandy-brown hair, white circle head, small dot eyes. Lying awake in narrow bunk bed  -  eyes open staring at ceiling. Dormitory room with rows of identical metal-frame beds, forty sleeping figures as tiny faceless stickmen. Moonlight through high windows, polished wax floor gleaming. Night blue tones. Quiet tension. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_017,30,30,PHASE_EARLY,TEXT_OVERLAY,"Dark charcoal background. Large bold white sans-serif text centered: 'How to own a room before anyone speaks.' Flat design, premium typography. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_018,31,32,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Teen stickman in dark navy military cadet uniform, sandy-brown neat hair. White circle head, small dot eyes. Standing at perfect attention  -  spine straight, chin up, shoulders back. Drill hall interior with polished floor, military banners on wall, inspection line. Commanding posture learned. Institutional academy setting. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_019,32.1,32.1,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Young stickman in cadet uniform, sandy-brown neat hair. White circle head, small dot eyes. Standing at academy window  -  looking out toward distant Manhattan skyline with tiny skyscrapers on horizon. Dorm room interior, neat bunk behind. Thoughtful gaze toward city. Late afternoon golden light through window. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_020,33,34,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Young adult stickman age 22, sandy-brown neat hair, dark navy suit, narrow tie. White circle head, small dot eyes. Standing in Ivy League graduation ceremony  -  diploma in hand, cap and gown. Split visual: framed diploma on one wall, small TV showing war newsreel footage on other wall, draft papers on desk between. University campus with gothic architecture behind. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_021,35,36,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Young adult stickman age 22, sandy-brown neat hair, dark navy suit, narrow tie. White circle head, small dot eyes. Holding official medical document  -  'DEFERMENT' stamped in red across paper. Doctor's office interior with examination table, medical charts on wall. Casual stance, unbothered expression. Muted clinical colors. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_022,37,37,PHASE_EARLY,TEXT_OVERLAY,"Dark charcoal background. Large bold white sans-serif text centered: 'You never talk about it.' Smaller secondary text below: 'Not then. Not later.' Flat design, premium typography. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_023,38,39,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Young adult stickman, sandy-brown neat hair, dark navy suit, narrow tie. White circle head, small dot eyes. Receiving set of keys from father stickman  -  father: shorter stocky, balding with thin light hair on sides, small neat pencil mustache, stern dot eyes, dark double-breasted suit. Both standing in modest office with filing cabinets. Through window: outer borough streetscape with brick apartment buildings. Young stickman looking past the buildings toward distant Manhattan skyline with gleaming towers. Warm afternoon light. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_024,40,42,PHASE_EARLY,CONTRAST_SPLIT,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Young adult stickman, sandy-brown neat hair. White circle head, small dot eyes. Vertical split composition. Clean dividing line center. Left side label 'FATHER': modest brick apartment buildings, parking lots, outer borough streets. Right side label 'YOU': gleaming Manhattan skyline, tallest towers touching clouds, golden sunlight on glass facades. Same stickman proportions both sides. Flat color palette. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_025,43,44,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Young adult stickman, sandy-brown neat hair, dark navy suit, narrow tie. White circle head, small dot eyes. Gesturing confidently with hands spread wide  -  animated speaking pose, chin up. Office interior with architectural models of tall towers on desk, blueprints pinned to wall, city map behind. Ambitious energy, forward-leaning posture. Warm golden office lighting. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_026,45,46,PHASE_CONFLICT_1,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall wide-build stickman with golden-blonde voluminous bouffant combover hair piled high, dark navy oversized boxy suit with broad shoulders, white shirt with French cuffs, extremely long bright red tie past belt line. Orange/bronzed tint circle head. Tiny squinting dot eyes. Small tight pursed mouth. Confident expression. Standing proudly before gleaming glass tower on famous avenue  -  tower entrance with gold revolving doors, polished granite facade, name in giant gold letters above. Age 37. Sunny day, urban Manhattan streetscape. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_027,47,48,PHASE_CONFLICT_1,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall wide-build stickman with golden-blonde voluminous bouffant combover hair piled high, dark navy oversized boxy suit, extremely long bright red tie past belt line. Orange/bronzed tint circle head. Tiny squinting dot eyes. Small tight pursed mouth. Standing in lavish gold lobby  -  gold elevator doors, gold trim walls, massive gold letters spanning five stories on exterior visible through glass. Pedestrians as tiny faceless stickmen on sidewalk looking upward. Opulent luxury interior, warm golden lighting. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_028,49,49,PHASE_CONFLICT_1,EMOTIONAL_CLOSEUP,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall wide-build stickman with golden-blonde voluminous bouffant combover, dark navy oversized boxy suit, extremely long bright red tie. Orange/bronzed tint circle head. Tiny squinting dot eyes. Small tight pursed mouth. Standing still, head tilted slightly upward. Background fades from tower facade on one side to pure white opposite. Warm amber glow at edges. Single subject, centered. Moment of triumph absorbed. Flat illustration. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_029,50,52,PHASE_CONFLICT_1,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall wide-build stickman with golden-blonde voluminous bouffant combover, dark navy oversized boxy suit, extremely long bright red tie. Orange/bronzed tint circle head. Tiny squinting dot eyes. Small tight pursed mouth. Framed magazine cover on wall showing stickman portrait. Private helicopter on rooftop helipad behind glass penthouse windows. Skyline of 1980s Manhattan at sunset. Symbol of ambition and excess. Gold and amber tones. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_030,53,53,PHASE_CONFLICT_1,TEXT_OVERLAY,"Dark charcoal background. Large bold white sans-serif text centered: 'You don't care which.' Flat design, premium typography. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_031,54,55,PHASE_CONFLICT_1,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall wide-build stickman with golden-blonde voluminous bouffant combover, dark navy oversized boxy suit, extremely long bright red tie. Orange/bronzed tint circle head. Tiny squinting dot eyes. Small tight pursed mouth. Standing before massive casino building on Atlantic City boardwalk  -  neon signs, ornate facade, ocean behind. Three casino buildings stretching along shoreline. Night scene, neon glow reflecting on wet boardwalk. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_032,56,56,PHASE_CONFLICT_1,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Casino interior  -  towering stacks of poker chips and debt ledgers on green felt table. Red numbers on financial display board. Empty chairs at gambling tables. Desaturated colors, fluorescent casino lighting. Financial pressure visualized. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_033,56.1,56.1,PHASE_CONFLICT_1,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Casino floor at midnight  -  rows of blinking slot machines casting colored light, roulette wheels spinning, tiny faceless stickmen tourists at tables. Overhead security camera dome watching. Carpet pattern garish, ceiling low and oppressive. Artificial midnight lighting, no windows. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_034,56.2,57,PHASE_CONFLICT_1,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall wide-build stickman with golden-blonde voluminous bouffant combover, dark navy oversized boxy suit, extremely long bright red tie. Orange/bronzed tint circle head. Tiny squinting dot eyes. Small tight pursed mouth. Seated at desk with stacks of bankruptcy documents stamped in red. Three separate filing folders labeled with different years. Lawyer stickmen (faceless, blank white circle heads, no eyes, no mouth) seated across. Corporate office interior, harsh overhead lighting. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_035,58,59,PHASE_CONFLICT_1,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Wide world map on wall with pins showing tower locations across continents  -  each pin has tiny gold nameplate. Tall wide-build stickman with golden-blonde voluminous bouffant combover, dark navy oversized suit, extremely long red tie. Orange/bronzed tint circle head. Tiny squinting dot eyes. Small tight pursed mouth. Standing before map pointing at pins. Towers everywhere but hollowed-out ownership  -  name only, no bricks. Boardroom interior with glass table. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_036,60,60,PHASE_CONFLICT_1,TEXT_OVERLAY,"Dark charcoal background. Large bold white sans-serif text centered: 'But the name is still five stories tall.' Flat design, premium typography. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_037,61,62,PHASE_CONFLICT_1,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall wide-build stickman with golden-blonde voluminous bouffant combover, dark navy oversized suit, extremely long red tie. Orange/bronzed tint circle head. Tiny squinting dot eyes. Small tight pursed mouth. Standing amid wreckage of collapsed business  -  but above, giant gold letters of his name float intact in the air, detached from buildings. Brand surviving destruction. Surreal composition  -  ruins below, golden name above. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_038,63,64,PHASE_CONFLICT_1,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Multiple gleaming towers across different skylines  -  Dubai, Istanbul, Manila  -  each with giant gold name across facade. Tall wide-build stickman with golden-blonde voluminous bouffant combover, dark navy oversized suit, extremely long red tie. Orange/bronzed tint circle head. Tiny squinting dot eyes. Small tight pursed mouth. Arms spread wide in center. Connecting dotted lines from stickman to each tower showing licensing, not ownership. Global scale, blue sky backdrop. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_039,65,66,PHASE_CONFLICT_1,EMOTIONAL_CLOSEUP,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall wide-build stickman with golden-blonde voluminous bouffant combover, dark navy oversized suit, extremely long red tie. Orange/bronzed tint circle head. Tiny squinting dot eyes. Small tight pursed mouth. Mid-sentence gesture frozen  -  mouth slightly open, hands paused mid-air. Struggling to explain something complex. Background fades from interview set on one side to pure white opposite. Cool blue wash at edges. Single subject, centered. Flat illustration. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_040,67,67,PHASE_CONFLICT_1,TEXT_OVERLAY,"Dark charcoal background. Large bold white sans-serif text centered: 'You stop trying after that.' Flat design, premium typography. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_041,68,69,PHASE_CONFLICT_1,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall wide-build stickman with golden-blonde voluminous bouffant combover, dark navy oversized boxy suit, extremely long bright red tie. Orange/bronzed tint circle head. Tiny squinting dot eyes. Small tight pursed mouth. Sitting behind executive desk pointing at row of smaller faceless stickmen (blank white circle heads, no eyes, no mouth) standing in line  -  TV studio setting with multiple cameras, bright studio lights, show logo on backdrop. Fourteen season markers on wall calendar. Entertainment empire. Bright TV studio lighting. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0009_042,70,70,PHASE_CONFLICT_1,TEXT_OVERLAY,"Dark charcoal background. Large bold white sans-serif text centered: 'You're a brand.' Smaller secondary text below: 'And brands don't go bankrupt.' Flat design, premium typography. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
