VO_ID,Episode_ID,Beat_ID,Life_Phase,Beat_Type,VO_Type,VO_EN,VO_VI,Word_Count_EN,Pause_After
17,PV_0012,BEAT_01_02,HOOK,CONSTRAINT,NARRATION,"Not your neighbors in Vienna.","Khong phai hang xom o Vienna.",5,0
18,PV_0012,BEAT_01_02,HOOK,CONSTRAINT,NARRATION,"Not the woman you date as cover.","Khong phai co gai ban hen ho de nguy trang.",7,0
19,PV_0012,BEAT_01_02,HOOK,CONSTRAINT,NARRATION,"Not even the man beside you on the plane back to Tel Aviv.","Ke ca nguoi ngoi canh ban tren may bay ve Tel Aviv.",13,0.5
20,PV_0012,BEAT_01_02,HOOK,CONSTRAINT,NARRATION,"Your name changes with the passport.","Ten ban doi theo ho chieu.",6,0
21,PV_0012,BEAT_01_02,HOOK,CONSTRAINT,NARRATION,"Your accent changes with the city.","Giong ban doi theo thanh pho.",6,0
22,PV_0012,BEAT_01_02,HOOK,CONSTRAINT,NARRATION,"Your life changes with the briefing.","Cuoc doi ban doi theo buoi hop mat.",6,0
23,PV_0012,BEAT_01_02,HOOK,CONSTRAINT,NARRATION,"The only thing that stays is the watch on your left wrist.","Thu duy nhat con lai la chiec dong ho tren co tay trai.",12,0
24,PV_0012,BEAT_01_02,HOOK,CONSTRAINT,NARRATION,"No brand. No markings.","Khong hieu. Khong dau hieu.",4,0
25,PV_0012,BEAT_01_02,HOOK,CONSTRAINT,WEIGHT_LINE,"Just time. That's all you're allowed to keep.","Chi co thoi gian. Do la thu duy nhat ban duoc phep giu.",8,2.0
26,PV_0012,BEAT_02_01,PHASE_EARLY,ESTABLISH,TIME_MARKER,"You are twenty-one.","Ban hai muoi mot tuoi.",3,1.0
27,PV_0012,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"You've spent three years in an IDF reconnaissance unit.","Ban da danh ba nam trong don vi trinh sat IDF.",9,0
28,PV_0012,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"You're good at things most people never learn.","Ban gioi nhung thu ma hau het moi nguoi khong bao gio hoc.",8,0
29,PV_0012,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"Reading terrain.","Doc dia hinh.",2,0
30,PV_0012,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"Reading people.","Doc con nguoi.",2,0
31,PV_0012,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"Disappearing.","Bien mat.",1,0.5
32,PV_0012,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"One afternoon a phone rings in the barracks.","Mot buoi chieu dien thoai reo trong doanh trai.",8,0
33,PV_0012,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"A voice you don't recognize asks if you're available for a meeting.","Mot giong noi ban khong nhan ra hoi ban co ranh de gap mat khong.",12,0
34,PV_0012,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"No organization name.","Khong ten to chuc.",3,0
35,PV_0012,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"No details.","Khong chi tiet.",2,0
36,PV_0012,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"Just an address in Tel Aviv and a time.","Chi mot dia chi o Tel Aviv va mot gio hen.",9,0.5
37,PV_0012,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"You go. You don't know why yet.","Ban di. Ban chua biet tai sao.",7,0
38,PV_0012,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"The building has no sign on the door.","Toa nha khong co bang hieu tren cua.",8,0
39,PV_0012,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"The screening lasts five months.","Vong sang loc keo dai nam thang.",5,0
40,PV_0012,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"They put you in rooms with strangers and tell you to become someone else.","Ho dua ban vao phong voi nguoi la va bao ban tro thanh mot nguoi khac.",14,0
41,PV_0012,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"They give you a name, a backstory, a childhood you never had.","Ho cho ban mot cai ten, mot ly lich, mot tuoi tho ban chua tung co.",12,0
42,PV_0012,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"You walk into a cafe in Haifa and order coffee as a man named Daniel.","Ban buoc vao mot quan ca phe o Haifa va goi ca phe voi ten Daniel.",15,0
43,PV_0012,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"They watch.","Ho quan sat.",2,0
44,PV_0012,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"They test whether you flinch when someone calls a name that isn't yours.","Ho thu xem ban co giat minh khi ai do goi mot cai ten khong phai cua ban.",13,0
45,PV_0012,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"They test whether you can lie to someone's face while they're being kind to you.","Ho thu xem ban co the noi doi truoc mat nguoi ta trong khi ho dang tot voi ban.",15,0
46,PV_0012,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"There's a woman in the third round who brings you coffee and asks about your mother.","Co mot nguoi phu nu o vong ba mang ca phe cho ban va hoi ve me ban.",16,0
47,PV_0012,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"You tell her a story about a woman who doesn't exist.","Ban ke cho co ay ve mot nguoi phu nu khong ton tai.",11,0
48,PV_0012,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"She believes you.","Co ay tin ban.",3,0
49,PV_0012,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"That's the test.","Do la bai kiem tra.",3,0
50,PV_0012,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"Most people fail.","Hau het moi nguoi truot.",3,0
51,PV_0012,BEAT_02_02,PHASE_EARLY,CONSTRAINT,WEIGHT_LINE,"You don't.","Ban thi khong.",2,1.0
52,PV_0012,BEAT_02_03,PHASE_EARLY,ESTABLISH,NARRATION,"The Midrasha. Near Herzliya.","Midrasha. Gan Herzliya.",4,0
53,PV_0012,BEAT_02_03,PHASE_EARLY,ESTABLISH,NARRATION,"Two years.","Hai nam.",2,0.5
54,PV_0012,BEAT_02_03,PHASE_EARLY,ESTABLISH,NARRATION,"They teach you how to spot a tail on a crowded street.","Ho day ban cach phat hien nguoi theo doi tren pho dong.",12,0
55,PV_0012,BEAT_02_03,PHASE_EARLY,ESTABLISH,NARRATION,"How to recruit a source who doesn't want to be recruited.","Cach tuyen nguon tin nguoi khong muon bi tuyen.",11,0
56,PV_0012,BEAT_02_03,PHASE_EARLY,ESTABLISH,NARRATION,"How to build a cover identity that holds under pressure.","Cach xay dung mot vo boc chiu duoc ap luc.",10,0
57,PV_0012,BEAT_02_03,PHASE_EARLY,ESTABLISH,NARRATION,"You practice dead drops in parking garages.","Ban tap dat thu o bai do xe.",7,0
58,PV_0012,BEAT_02_03,PHASE_EARLY,ESTABLISH,NARRATION,"You memorize faces from photographs that are destroyed after you see them.","Ban ghi nho khuon mat tu nhung tam anh bi huy sau khi ban xem.",12,0
59,PV_0012,BEAT_02_03,PHASE_EARLY,ESTABLISH,NARRATION,"You learn three languages.","Ban hoc ba ngon ngu.",4,0
60,PV_0012,BEAT_02_03,PHASE_EARLY,ESTABLISH,NARRATION,"You forget which accent belongs to which name.","Ban quen giong nao thuoc ten nao.",8,0.5
61,PV_0012,BEAT_02_03,PHASE_EARLY,ESTABLISH,NARRATION,"There's a moment during week fourteen where your instructor calls your real name across the hall.","Co mot khoang khac o tuan thu muoi bon khi giang vien goi ten that cua ban qua hanh lang.",16,0
62,PV_0012,BEAT_02_03,PHASE_EARLY,ESTABLISH,NARRATION,"You don't respond.","Ban khong dap.",3,0
63,PV_0012,BEAT_02_03,PHASE_EARLY,ESTABLISH,NARRATION,"He doesn't correct you.","Ong ay khong sua.",4,0
64,PV_0012,BEAT_02_03,PHASE_EARLY,ESTABLISH,NARRATION,"He just writes something down.","Ong ay chi ghi lai gi do.",5,0.5
65,PV_0012,BEAT_02_03,PHASE_EARLY,ESTABLISH,NARRATION,"This is the part they don't put in the movies.","Day la phan ho khong dua vao phim.",10,0
66,PV_0012,BEAT_02_03,PHASE_EARLY,ESTABLISH,NARRATION,"It isn't exciting.","Khong hap dan.",3,0
67,PV_0012,BEAT_02_03,PHASE_EARLY,ESTABLISH,NARRATION,"It's repetitive.","Lap di lap lai.",2,0
68,PV_0012,BEAT_02_03,PHASE_EARLY,ESTABLISH,WEIGHT_LINE,"It's designed to make lying feel like breathing.","No duoc thiet ke de viec noi doi tu nhien nhu tho.",8,1.5
69,PV_0012,BEAT_02_04,PHASE_EARLY,CONSTRAINT,NARRATION,"Final exercise.","Bai tap cuoi.",2,0
70,PV_0012,BEAT_02_04,PHASE_EARLY,CONSTRAINT,NARRATION,"Three weeks in Prague under a name you chose yourself.","Ba tuan o Prague voi mot cai ten ban tu chon.",10,0
71,PV_0012,BEAT_02_04,PHASE_EARLY,CONSTRAINT,NARRATION,"You rent an apartment. You build a social circle.","Ban thue mot can ho. Ban xay dung mot vong quan he.",9,0
72,PV_0012,BEAT_02_04,PHASE_EARLY,CONSTRAINT,NARRATION,"You eat dinner with people who believe every word you say.","Ban an toi voi nhung nguoi tin moi loi ban noi.",11,0
73,PV_0012,BEAT_02_04,PHASE_EARLY,CONSTRAINT,NARRATION,"By the end of the third week you respond to the fake name faster than your real one.","Den cuoi tuan thu ba ban phan xa voi ten gia nhanh hon ten that.",18,0
74,PV_0012,BEAT_02_04,PHASE_EARLY,CONSTRAINT,NARRATION,"Something shifts.","Dieu gi do thay doi.",2,0
75,PV_0012,BEAT_02_04,PHASE_EARLY,CONSTRAINT,NARRATION,"You don't notice it yet.","Ban chua nhan ra.",5,0.5
76,PV_0012,BEAT_02_04,PHASE_EARLY,CONSTRAINT,NARRATION,"You graduate.","Ban tot nghiep.",2,0
77,PV_0012,BEAT_02_04,PHASE_EARLY,CONSTRAINT,NARRATION,"There's no ceremony.","Khong co le.",3,0
78,PV_0012,BEAT_02_04,PHASE_EARLY,CONSTRAINT,NARRATION,"No diploma.","Khong bang cap.",2,0
79,PV_0012,BEAT_02_04,PHASE_EARLY,CONSTRAINT,NARRATION,"No photograph.","Khong anh chup.",2,0
80,PV_0012,BEAT_02_04,PHASE_EARLY,CONSTRAINT,WEIGHT_LINE,"Nothing proves you were ever here.","Khong co gi chung minh ban tung o day.",6,1.0
81,PV_0012,BEAT_02_04,PHASE_EARLY,CONSTRAINT,NARRATION,"Your instructor shakes your hand and says one sentence.","Giang vien bat tay ban va noi mot cau.",9,0
82,PV_0012,BEAT_02_04,PHASE_EARLY,CONSTRAINT,WEIGHT_LINE,"Don't forget who you are.","Dung quen minh la ai.",5,1.5
83,PV_0012,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"Vienna.","Vienna.",1,0
84,PV_0012,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"Your name is Martin Kessler.","Ten ban la Martin Kessler.",5,0
85,PV_0012,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"You're a technology consultant.","Ban la chuyen gia tu van cong nghe.",4,0
86,PV_0012,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"You have business cards with a number that routes to a desk in Tel Aviv.","Ban co danh thiep voi so dien thoai chuyen den mot ban lam viec o Tel Aviv.",15,0
87,PV_0012,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"Your apartment is leased under a company that doesn't exist.","Can ho cua ban duoc thue duoi ten mot cong ty khong ton tai.",10,0
88,PV_0012,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"The bathroom smells like pine cleaner. You notice these things now.","Phong tam co mui nuoc lau thong. Ban bat dau chu y nhung thu nay.",11,0
89,PV_0012,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"You drink coffee at the same cafe every morning.","Ban uong ca phe o cung mot quan moi sang.",9,0
90,PV_0012,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"You tip well. You smile at the barista.","Ban tip hao phong. Ban cuoi voi nhan vien pha che.",8,0
91,PV_0012,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"You're building a pattern.","Ban dang xay dung mot khuon mau.",4,0
92,PV_0012,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,WEIGHT_LINE,"Not yours. Martin's.","Khong phai cua ban. Cua Martin.",3,1.0
93,PV_0012,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Your first target is a man named Friedrich.","Muc tieu dau tien cua ban la mot nguoi dan ong ten Friedrich.",8,0
94,PV_0012,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"He works at a research institute with access to things your country needs to know.","Anh ta lam viec tai mot vien nghien cuu co quyen truy cap vao nhung thu dat nuoc ban can biet.",15,0
95,PV_0012,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You meet him at a conference.","Ban gap anh ta tai mot hoi nghi.",6,0
96,PV_0012,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You buy him a drink.","Ban mua cho anh ta mot ly.",5,0
97,PV_0012,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You ask about his work.","Ban hoi ve cong viec cua anh ta.",5,0
98,PV_0012,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"He's lonely. Most targets are.","Anh ta co don. Hau het cac muc tieu deu vay.",5,0.5
99,PV_0012,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You think you understand why that makes it easier.","Ban nghi ban hieu tai sao dieu do lam moi thu de hon.",9,0
100,PV_0012,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Over the next four months you become his closest friend.","Trong bon thang tiep theo ban tro thanh ban than nhat cua anh ta.",10,0
101,PV_0012,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Coffee every Thursday.","Ca phe moi thu nam.",3,0
102,PV_0012,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Dinner once a month.","An toi mot lan mot thang.",4,0
103,PV_0012,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"His birthday, you bring a bottle of wine he mentioned once in passing.","Sinh nhat anh ta, ban mang mot chai ruou anh ta tung nhac qua.",13,0
104,PV_0012,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"He's moved by this.","Anh ta xuc dong.",4,0
105,PV_0012,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"He shouldn't be.","Le ra khong nen.",3,0
106,PV_0012,BEAT_03_02,PHASE_CONFLICT,CONFLICT,WEIGHT_LINE,"You remembered because it was in the file.","Ban nho vi no nam trong ho so.",8,1.5
107,PV_0012,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"Friedrich tells you about his daughter's illness.","Friedrich ke ban ve benh cua con gai anh ta.",7,0
108,PV_0012,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"He tells you about his failing marriage.","Anh ta ke ve cuoc hon nhan dang do vo.",7,0
109,PV_0012,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"He tells you about a project at work he isn't supposed to discuss.","Anh ta ke ve mot du an o cho lam ma le ra khong duoc thao luan.",13,0
110,PV_0012,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"You listen. You nod. You say the right things.","Ban lang nghe. Ban gat dau. Ban noi nhung dieu dung.",9,0.5
111,PV_0012,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"You try to explain it to yourself later.","Ban thu giai thich voi chinh minh sau do.",8,0
112,PV_0012,BEAT_03_33,PHASE_CONFLICT,CONFLICT,NARRATION,"It doesn't come out right.","Khong dien dat duoc.",5,0
113,PV_0012,BEAT_03_33,PHASE_CONFLICT,CONFLICT,WEIGHT_LINE,"You stop trying after that.","Ban ngung co sau lan do.",5,1.0
114,PV_0012,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"Later, in the safe house, you type every word into a report.","Sau do, o nha an toan, ban go tung chu vao bao cao.",12,0
115,PV_0012,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"His daughter's diagnosis.","Chan doan cua con gai anh ta.",3,0
116,PV_0012,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"His wife's name.","Ten vo anh ta.",3,0
117,PV_0012,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"The project details.","Chi tiet du an.",3,0
118,PV_0012,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"You mark it CLASSIFIED and send it to Tel Aviv.","Ban danh dau MAT va gui ve Tel Aviv.",10,0
119,PV_0012,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"You wash your hands and go to bed.","Ban rua tay va di ngu.",8,0
120,PV_0012,BEAT_03_33,PHASE_CONFLICT,CONFLICT,NARRATION,"You don't know why you wash your hands.","Ban khong biet tai sao minh rua tay.",8,0
121,PV_0012,BEAT_03_03,PHASE_CONFLICT,CONFLICT,WEIGHT_LINE,"You just do.","Ban cu lam.",3,1.0
122,PV_0012,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"You call home on Thursdays.","Ban goi ve nha vao thu nam.",5,0
123,PV_0012,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"Your wife's voice sounds different each time.","Giong vo ban nghe khac di moi lan.",7,0
124,PV_0012,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"Further.","Xa hon.",1,0.5
125,PV_0012,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"Your daughter picks up once.","Con gai ban nghe may mot lan.",5,0
126,PV_0012,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"Abba, when are you coming home?","Abba, khi nao bo ve?",6,0
127,PV_0012,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"Soon, motek.","Som thoi, motek.",2,0
128,PV_0012,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"You've said soon for eleven months.","Ban da noi som suot muoi mot thang.",6,0.5
129,PV_0012,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"She tells you about a drawing she made at school.","Con be ke ban ve mot buc tranh no ve o truong.",10,0
130,PV_0012,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"A family. Four stick figures.","Mot gia dinh. Bon hinh nguoi que.",5,0
131,PV_0012,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"You're the smallest one.","Ban la nguoi nho nhat.",4,0
132,PV_0012,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"She says it's because you're far away.","Con be noi vi bo o xa.",7,0.5
133,PV_0012,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"You hang up and sit in Martin Kessler's apartment.","Ban cup may va ngoi trong can ho cua Martin Kessler.",9,0
134,PV_0012,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"In Martin Kessler's chair.","Tren ghe cua Martin Kessler.",4,0
135,PV_0012,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"The watch on your wrist ticks.","Chiec dong ho tren co tay ban tich tac.",6,0
136,PV_0012,BEAT_03_04,PHASE_CONFLICT,REFLECT,WEIGHT_LINE,"You're not sure whose time it's keeping.","Ban khong chac no dang giu thoi gian cua ai.",7,1.5
137,PV_0012,BEAT_03_05,PHASE_CONFLICT,CONSTRAINT,NARRATION,"A man you've never met leaves a car in a parking garage with the keys under the mat.","Mot nguoi ban chua bao gio gap de lai xe trong bai do voi chia khoa duoi tham.",18,0
138,PV_0012,BEAT_03_05,PHASE_CONFLICT,CONSTRAINT,NARRATION,"A dentist in the third district treats your tooth under a name that doesn't match your face.","Mot nha si o quan ba chua rang cho ban duoi mot cai ten khong khop voi khuon mat ban.",17,0
139,PV_0012,BEAT_03_05,PHASE_CONFLICT,CONSTRAINT,NARRATION,"A woman rents an apartment for you and never asks a single question.","Mot phu nu thue can ho cho ban va khong hoi bat ky cau nao.",13,0
140,PV_0012,BEAT_03_05,PHASE_CONFLICT,CONSTRAINT,NARRATION,"They're called sayanim. Helpers.","Ho duoc goi la sayanim. Nguoi giup do.",4,0
141,PV_0012,BEAT_03_05,PHASE_CONFLICT,CONSTRAINT,NARRATION,"They do it because they believe in something larger than you.","Ho lam vi tin vao dieu gi do lon hon ban.",11,0
142,PV_0012,BEAT_03_05,PHASE_CONFLICT,CONSTRAINT,NARRATION,"You use their loyalty like fuel.","Ban dung long trung thanh cua ho nhu nhien lieu.",6,0
143,PV_0012,BEAT_03_05,PHASE_CONFLICT,CONSTRAINT,NARRATION,"You never say thank you.","Ban khong bao gio noi cam on.",5,0
144,PV_0012,BEAT_03_05,PHASE_CONFLICT,CONSTRAINT,WEIGHT_LINE,"You're not allowed to.","Ban khong duoc phep.",4,1.0
145,PV_0012,BEAT_03_05,PHASE_CONFLICT,CONSTRAINT,NARRATION,"You think about the man who left the car sometimes.","Doi khi ban nghi ve nguoi de lai chiec xe.",10,0
146,PV_0012,BEAT_03_05,PHASE_CONFLICT,CONSTRAINT,NARRATION,"What he tells his wife when she asks where it went.","Anh ta noi gi voi vo khi co ay hoi xe dau.",11,0
147,PV_0012,BEAT_03_05,PHASE_CONFLICT,CONSTRAINT,NARRATION,"You stop thinking about it.","Ban ngung nghi ve chuyen do.",5,0.5
148,PV_0012,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"Friedrich invites you to dinner.","Friedrich moi ban an toi.",5,0
149,PV_0012,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"At his home.","O nha anh ta.",3,0
150,PV_0012,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"You've never been inside.","Ban chua bao gio vao trong.",4,0.5
151,PV_0012,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"His wife makes schnitzel.","Vo anh ta lam schnitzel.",4,0
152,PV_0012,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"His daughter sets the table.","Con gai anh ta bay ban.",5,0
153,PV_0012,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"She's four. Same age as yours.","Con be bon tuoi. Cung tuoi con ban.",6,0
154,PV_0012,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"She asks if you want to see her room.","Con be hoi ban co muon xem phong no khong.",9,0
155,PV_0012,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"You say yes.","Ban noi co.",3,0
156,PV_0012,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"There are drawings on the wall. Stick figures. A family.","Tren tuong co nhung buc ve. Hinh nguoi que. Mot gia dinh.",10,0
157,PV_0012,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"You stand there for three seconds too long.","Ban dung do lau hon ba giay.",8,0.5
158,PV_0012,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"The crayon box on her desk has teeth marks on one end.","Hop but sap tren ban co vet rang o mot dau.",12,0
159,PV_0012,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"Friedrich calls from the kitchen.","Friedrich goi tu nha bep.",5,0
160,PV_0012,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"Martin, come, the wine is open.","Martin, lai day, ruou da mo roi.",6,1.0
161,PV_0012,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Your phone buzzes in your jacket pocket.","Dien thoai rung trong tui ao khoac.",7,0
162,PV_0012,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You excuse yourself to the bathroom.","Ban xin phep di nha ve sinh.",6,0
163,PV_0012,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"One word on the screen.","Mot tu tren man hinh.",5,0
164,PV_0012,BEAT_04_02,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"Activate.","Kich hoat.",1,1.0
165,PV_0012,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You look at yourself in the mirror.","Ban nhin minh trong guong.",7,0
166,PV_0012,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Your jaw is tight. You're not sure when that started.","Ham ban cang cung. Ban khong chac khi nao bat dau.",10,0
167,PV_0012,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You flush the toilet for the sound.","Ban xa nuoc bon cau de gay tieng dong.",7,0
168,PV_0012,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You walk back to the table.","Ban quay lai ban.",6,0
169,PV_0012,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You sit down.","Ban ngoi xuong.",3,0
170,PV_0012,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You pour yourself more wine.","Ban rot them ruou.",5,0
171,PV_0012,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You laugh at Friedrich's joke about his neighbor.","Ban cuoi cau dua cua Friedrich ve hang xom.",8,0
172,PV_0012,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You compliment the food.","Ban khen do an.",4,0
173,PV_0012,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Nobody at the table notices anything.","Khong ai o ban nhan ra dieu gi.",6,0
