Beat_ID,Life_Phase,Beat_Type,Content_Sketch,Mood_Tag,Beat_Duration_Sec,Scene_Type,Illustration_Note
BEAT_03_05,PHASE_CONFLICT,CONSTRAINT,"Sayanim network: a stranger gives you a car. Another gives you a room. Documents appear. No one asks why. You live in a shadow infrastructure built on loyalty you cannot repay.",TENSION,37,NARRATIVE_SCENE,"Stickman receiving car keys from faceless figure in parking garage, no words exchanged"
BEAT_04_01,PHASE_CRISIS,CONFLICT,"Target invites you to dinner at his home. His wife cooks. His daughter - same age as yours - runs circles around the table laughing.",DREAD,32,NARRATIVE_SCENE,"Dinner table scene, target family + SUBJECT, warm lighting, child running, wine being poured"
BEAT_04_02,PHASE_CRISIS,CRISIS,"Phone buzzes in your pocket. Code word: Activate. You keep smiling. You keep talking. No one at the table notices anything. You pour yourself more wine.",DREAD,35,NARRATIVE_SCENE,"SUBJECT at dinner table, phone glow from pocket, frozen smile, everyone else laughing"
BEAT_04_03,PHASE_CRISIS,CRISIS,"You could refuse. You could stand up and tell the truth. No gun to your head. No immediate threat. This is a choice. And you choose to continue.",DREAD,28,EMOTIONAL_CLOSEUP,"SUBJECT's face close-up, dot eyes fixed, hand on wine glass, deliberate stillness"
BEAT_04_04,PHASE_CRISIS,REFLECT,"You extract what you need. You say goodnight at the door. They hug you. The next morning your apartment is empty. Your phone number no longer exists. Two weeks later you read the news.",DREAD,38,NARRATIVE_SCENE,"Split: left - goodbye hug at door; right - empty apartment, stripped clean, morning light"
BEAT_05_01,PHASE_RESOLUTION,CONFLICT,"Next mission. Then the next. You stop counting. Faces blur. Names blur. Only the wristwatch stays the same.",BITTERSWEET,30,NARRATIVE_SCENE,"Montage: multiple cafe meetings, different cities, same blazer, same watch, faces changing"
BEAT_05_02,PHASE_RESOLUTION,REFLECT,"Back in Israel between missions. Your daughter runs to her mother instead of you. Your wife says she does not know who you are anymore. Neither do you.",BITTERSWEET,35,NARRATIVE_SCENE,"Israeli apartment, daughter running past SUBJECT to mother, harsh white sunlight, empty feeling"
BEAT_05_03,PHASE_RESOLUTION,RESOLVE,"Leave Mossad. No ceremony. No medal. No one says thank you. You sit in a Tel Aviv cafe and someone calls a name. You flinch. Which name?",BITTERSWEET,32,NARRATIVE_SCENE,"SUBJECT in grey shirt at Tel Aviv cafe, flinching, bright daylight, alone at table"
BEAT_05_04,PHASE_RESOLUTION,REFLECT,"Therapist asks what trauma you experienced. You are not allowed to answer. You Google your old target's name. Social media still there. Family photos. Smiles. You close the laptop.",BITTERSWEET,38,NARRATIVE_SCENE,"Split: therapist office (SUBJECT silent) / laptop screen showing social media photos, then closed"
BEAT_06_01,CALLBACK,CALLBACK,"Another cafe. Another person across from you. But this time no mission. No handler. No file. Your hands still scan exits and count faces by reflex.",BITTERSWEET,28,NARRATIVE_SCENE,"Tel Aviv cafe, SUBJECT in grey shirt, coffee, watching the room, wristwatch visible, quiet"
BEAT_06_02,CALLBACK,CTA,"You lived two lives. And now you do not know which one was real. If you ever wondered what it costs to build trust for a living - now you know.",BITTERSWEET,22,TEXT_OVERLAY,"Bold white text on dark: 'You lived two lives. And now you do not know which one was real.'"
