VO_ID,Episode_ID,Beat_ID,Life_Phase,Beat_Type,VO_Type,VO_EN,Word_Count_EN,Pause_After
20,PV_0015,BEAT_01_03,HOOK,ESTABLISH,NARRATION,"The waiting list is two years long.",7,0
21,PV_0015,BEAT_01_03,HOOK,ESTABLISH,NARRATION,"They don't have two years.",5,0
22,PV_0015,BEAT_01_03,HOOK,ESTABLISH,NARRATION,"And somewhere else someone is desperate enough to sell one of theirs.",12,0.5
23,PV_0015,BEAT_01_03,HOOK,ESTABLISH,NARRATION,"Five thousand dollars.",3,0
24,PV_0015,BEAT_01_03,HOOK,ESTABLISH,NARRATION,"That's what a kidney is worth to someone who has nothing left.",12,0
25,PV_0015,BEAT_01_03,HOOK,ESTABLISH,NARRATION,"You're the bridge.",3,0
26,PV_0015,BEAT_01_03,HOOK,ESTABLISH,WEIGHT_LINE,"That's what you call it.",5,2.0
27,PV_0015,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"You grow up in a neighborhood where kids don't finish school.",11,0
28,PV_0015,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"Not because they're stupid.",4,0
29,PV_0015,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"Because they need to eat.",5,0
30,PV_0015,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"Hospital means walking three hours on a dirt road.",9,0
31,PV_0015,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"If the road isn't flooded.",5,0
32,PV_0015,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"A broken bone stays broken.",5,0
33,PV_0015,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"Your mother works double shifts at a garment factory.",9,0
34,PV_0015,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"You hear her coughing through the thin walls at night.",10,0
35,PV_0015,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"She doesn't go to the doctor.",6,0
36,PV_0015,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"Doctors cost money you don't have.",6,0
37,PV_0015,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"You learn early.",3,0
38,PV_0015,BEAT_02_01,PHASE_EARLY,ESTABLISH,WEIGHT_LINE,"The system is not coming to help you.",7,1.5
39,PV_0015,BEAT_02_02,PHASE_EARLY,ESTABLISH,TIME_MARKER,"You are sixteen.",3,1.0
40,PV_0015,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"First real job.",3,0
41,PV_0015,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"Running errands for a private clinic at the edge of town.",11,0
42,PV_0015,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"The sign out front says general practice.",7,0
43,PV_0015,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"But no one from the neighborhood goes there.",8,0
44,PV_0015,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"The cars in the parking lot have foreign plates.",9,0
45,PV_0015,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"You pick up packages.",4,0
46,PV_0015,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"You deliver envelopes.",3,0
47,PV_0015,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"You don't ask what's inside.",5,0
48,PV_0015,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"Sometimes the packages are warm.",5,0
49,PV_0015,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"You don't think about it.",5,0
50,PV_0015,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"You get paid more in a week than your mother makes in a month.",13,0
51,PV_0015,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"She doesn't ask either.",4,1.0
52,PV_0015,BEAT_02_03,PHASE_EARLY,REFLECT,NARRATION,"One day the man at the clinic asks you to sit down.",11,0
53,PV_0015,BEAT_02_03,PHASE_EARLY,REFLECT,NARRATION,"He's older.",2,0
54,PV_0015,BEAT_02_03,PHASE_EARLY,REFLECT,NARRATION,"Heavier.",1,0
55,PV_0015,BEAT_02_03,PHASE_EARLY,REFLECT,NARRATION,"Gold chain.",2,0
56,PV_0015,BEAT_02_03,PHASE_EARLY,REFLECT,NARRATION,"Expensive watch on a wrist that's never done physical work.",10,0
57,PV_0015,BEAT_02_03,PHASE_EARLY,REFLECT,NARRATION,"He slides a piece of paper across the table.",9,0
58,PV_0015,BEAT_02_03,PHASE_EARLY,REFLECT,NARRATION,"A phone number.",3,0
59,PV_0015,BEAT_02_03,PHASE_EARLY,REFLECT,NARRATION,"Not a package this time.",4,0
60,PV_0015,BEAT_02_03,PHASE_EARLY,REFLECT,NARRATION,"When someone calls this number you give them an address.",10,0
61,PV_0015,BEAT_02_03,PHASE_EARLY,REFLECT,NARRATION,"That's all.",2,0
62,PV_0015,BEAT_02_03,PHASE_EARLY,REFLECT,NARRATION,"No questions.",2,0
63,PV_0015,BEAT_02_03,PHASE_EARLY,REFLECT,NARRATION,"The envelope is thicker this time.",6,0
64,PV_0015,BEAT_02_03,PHASE_EARLY,REFLECT,NARRATION,"You fold it into your jacket pocket.",7,0
65,PV_0015,BEAT_02_03,PHASE_EARLY,REFLECT,NARRATION,"Walk home in the dark.",5,0
66,PV_0015,BEAT_02_03,PHASE_EARLY,REFLECT,NARRATION,"The paper with the number is still warm in your hand.",10,1.0
67,PV_0015,BEAT_02_04,PHASE_EARLY,TIME_MARKER,TIME_MARKER,"You are twenty.",3,1.0
68,PV_0015,BEAT_02_04,PHASE_EARLY,TIME_MARKER,NARRATION,"And by now you understand the system.",7,0
69,PV_0015,BEAT_02_04,PHASE_EARLY,TIME_MARKER,NARRATION,"There are sellers.",3,0
70,PV_0015,BEAT_02_04,PHASE_EARLY,TIME_MARKER,NARRATION,"Poor people from neighborhoods like yours who need cash fast.",10,0
71,PV_0015,BEAT_02_04,PHASE_EARLY,TIME_MARKER,NARRATION,"There are buyers.",3,0
72,PV_0015,BEAT_02_04,PHASE_EARLY,TIME_MARKER,NARRATION,"Wealthy patients from countries where the waiting list means death.",11,0
73,PV_0015,BEAT_02_04,PHASE_EARLY,TIME_MARKER,NARRATION,"There are doctors who don't ask questions.",7,0
74,PV_0015,BEAT_02_04,PHASE_EARLY,TIME_MARKER,NARRATION,"And there's you.",3,0
75,PV_0015,BEAT_02_04,PHASE_EARLY,TIME_MARKER,NARRATION,"Connecting all of them.",4,0
76,PV_0015,BEAT_02_04,PHASE_EARLY,TIME_MARKER,NARRATION,"Phone calls.",2,0
77,PV_0015,BEAT_02_04,PHASE_EARLY,TIME_MARKER,NARRATION,"Addresses.",1,0
78,PV_0015,BEAT_02_04,PHASE_EARLY,TIME_MARKER,NARRATION,"Schedules.",1,0
79,PV_0015,BEAT_02_04,PHASE_EARLY,TIME_MARKER,NARRATION,"Envelopes.",1,0
80,PV_0015,BEAT_02_04,PHASE_EARLY,TIME_MARKER,NARRATION,"You never enter the room where it happens.",8,0
81,PV_0015,BEAT_02_04,PHASE_EARLY,TIME_MARKER,WEIGHT_LINE,"You just open the door.",5,1.5
82,PV_0015,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"You keep a list.",4,0
83,PV_0015,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"Not real names.",3,0
84,PV_0015,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"Numbers only.",2,0
85,PV_0015,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"Disposable phones that you replace every two weeks.",9,0
86,PV_0015,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"You buy them in bulk from a market stall three towns over.",11,0
87,PV_0015,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"Cash only.",2,0
88,PV_0015,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"Locations rotate.",2,0
89,PV_0015,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"Never the same clinic twice in a row.",7,0
90,PV_0015,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"You recruit from neighborhoods like the one you grew up in.",11,0
91,PV_0015,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"You know exactly what to say.",6,0
92,PV_0015,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"The look in their eyes when you mention the money.",10,0
93,PV_0015,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"You recognize it.",3,0
94,PV_0015,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"Because someone looked at you that way once.",8,1.0
95,PV_0015,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You promise them five thousand dollars.",6,0
96,PV_0015,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You know they'll get fifteen hundred.",6,0
97,PV_0015,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Maybe less.",2,0.5
98,PV_0015,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You tell them kidneys grow back.",6,0
99,PV_0015,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You tell them people have three.",6,0
100,PV_0015,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You've heard these lies so many times they almost sound true.",11,0
101,PV_0015,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"They nod.",2,0
102,PV_0015,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"They always nod.",3,0
103,PV_0015,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Because they need to believe you.",6,0
104,PV_0015,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"And you need them to.",5,1.0
105,PV_0015,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"The second one is easier.",5,0
106,PV_0015,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"The third one you don't even think about.",8,0
107,PV_0015,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"By the tenth you've stopped counting.",6,0
108,PV_0015,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"They blur together after a while.",6,0
109,PV_0015,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Different faces.",2,0
110,PV_0015,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Same desperation.",2,0
111,PV_0015,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You stop learning their names.",5,0
112,PV_0015,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"It's easier that way.",4,0
113,PV_0015,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Or that's what you tell yourself.",6,1.0
105,PV_0015,BEAT_03_03,PHASE_CONFLICT,ESTABLISH,NARRATION,"On the other side are the buyers.",7,0
106,PV_0015,BEAT_03_03,PHASE_CONFLICT,ESTABLISH,NARRATION,"Wealthy patients who fly in from countries with two-year waiting lists.",12,0
107,PV_0015,BEAT_03_03,PHASE_CONFLICT,ESTABLISH,NARRATION,"They arrive in private cars.",5,0
108,PV_0015,BEAT_03_03,PHASE_CONFLICT,ESTABLISH,NARRATION,"Clean shoes.",2,0
109,PV_0015,BEAT_03_03,PHASE_CONFLICT,ESTABLISH,NARRATION,"Pressed shirts.",2,0
110,PV_0015,BEAT_03_03,PHASE_CONFLICT,ESTABLISH,NARRATION,"They pay a hundred and fifty thousand dollars for a kidney.",11,0
111,PV_0015,BEAT_03_03,PHASE_CONFLICT,ESTABLISH,NARRATION,"The seller gets five thousand at most.",7,0
112,PV_0015,BEAT_03_03,PHASE_CONFLICT,ESTABLISH,NARRATION,"You don't tell either side about the other's number.",9,0
113,PV_0015,BEAT_03_03,PHASE_CONFLICT,ESTABLISH,NARRATION,"They don't ask where the kidney comes from.",8,0
114,PV_0015,BEAT_03_03,PHASE_CONFLICT,ESTABLISH,NARRATION,"You shake their hand at the door.",7,0
115,PV_0015,BEAT_03_03,PHASE_CONFLICT,ESTABLISH,NARRATION,"Their palm is dry.",4,0
116,PV_0015,BEAT_03_03,PHASE_CONFLICT,ESTABLISH,NARRATION,"Yours isn't.",2,1.0
117,PV_0015,BEAT_03_04,PHASE_CONFLICT,CONFLICT,NARRATION,"You arrange the clinic.",4,0
118,PV_0015,BEAT_03_04,PHASE_CONFLICT,CONFLICT,NARRATION,"The doctor.",2,0
119,PV_0015,BEAT_03_04,PHASE_CONFLICT,CONFLICT,NARRATION,"The anesthesia.",2,0
120,PV_0015,BEAT_03_04,PHASE_CONFLICT,CONFLICT,NARRATION,"The recovery room.",3,0
121,PV_0015,BEAT_03_04,PHASE_CONFLICT,CONFLICT,NARRATION,"You handle logistics the way someone runs a shipping company.",10,0
122,PV_0015,BEAT_03_04,PHASE_CONFLICT,CONFLICT,NARRATION,"Timing.",1,0
123,PV_0015,BEAT_03_04,PHASE_CONFLICT,CONFLICT,NARRATION,"Transport.",1,0
124,PV_0015,BEAT_03_04,PHASE_CONFLICT,CONFLICT,NARRATION,"Delivery confirmation.",2,0
125,PV_0015,BEAT_03_04,PHASE_CONFLICT,CONFLICT,NARRATION,"You text when the seller arrives.",6,0
126,PV_0015,BEAT_03_04,PHASE_CONFLICT,CONFLICT,NARRATION,"You text when the buyer leaves.",6,0
127,PV_0015,BEAT_03_04,PHASE_CONFLICT,CONFLICT,NARRATION,"You never text what happens in between.",7,0
128,PV_0015,BEAT_03_04,PHASE_CONFLICT,CONFLICT,WEIGHT_LINE,"Except the cargo is people.",5,1.5
129,PV_0015,BEAT_03_04,PHASE_CONFLICT,CONFLICT,NARRATION,"Sometimes you sit in the car outside the clinic while it happens.",12,0
130,PV_0015,BEAT_03_04,PHASE_CONFLICT,CONFLICT,NARRATION,"Engine off.",2,0
131,PV_0015,BEAT_03_04,PHASE_CONFLICT,CONFLICT,NARRATION,"Windows up.",2,0
132,PV_0015,BEAT_03_04,PHASE_CONFLICT,CONFLICT,NARRATION,"The air gets thick and stale but you don't roll them down.",12,0
133,PV_0015,BEAT_03_04,PHASE_CONFLICT,CONFLICT,NARRATION,"You scroll through your phone.",5,0
134,PV_0015,BEAT_03_04,PHASE_CONFLICT,CONFLICT,NARRATION,"News.",1,0
135,PV_0015,BEAT_03_04,PHASE_CONFLICT,CONFLICT,NARRATION,"Weather.",1,0
136,PV_0015,BEAT_03_04,PHASE_CONFLICT,CONFLICT,NARRATION,"Nothing.",1,0
137,PV_0015,BEAT_03_04,PHASE_CONFLICT,CONFLICT,NARRATION,"Three hours later a text comes through.",7,0
138,PV_0015,BEAT_03_04,PHASE_CONFLICT,CONFLICT,NARRATION,"One word.",2,0
139,PV_0015,BEAT_03_04,PHASE_CONFLICT,CONFLICT,NARRATION,"Done.",1,0
140,PV_0015,BEAT_03_04,PHASE_CONFLICT,CONFLICT,NARRATION,"You start the engine.",4,1.0
129,PV_0015,BEAT_03_05,PHASE_CONFLICT,REFLECT,NARRATION,"The first time you see a seller after the procedure.",10,0
130,PV_0015,BEAT_03_05,PHASE_CONFLICT,REFLECT,NARRATION,"Cheap hotel room.",3,0
131,PV_0015,BEAT_03_05,PHASE_CONFLICT,REFLECT,NARRATION,"Single bed.",2,0
132,PV_0015,BEAT_03_05,PHASE_CONFLICT,REFLECT,NARRATION,"Stitches across the lower back.",5,0
133,PV_0015,BEAT_03_05,PHASE_CONFLICT,REFLECT,NARRATION,"Painkillers on the nightstand next to a glass of water nobody poured for them.",13,0
134,PV_0015,BEAT_03_05,PHASE_CONFLICT,REFLECT,NARRATION,"Alone.",1,0.5
135,PV_0015,BEAT_03_05,PHASE_CONFLICT,REFLECT,NARRATION,"The sheets smell like disinfectant.",5,0
136,PV_0015,BEAT_03_05,PHASE_CONFLICT,REFLECT,NARRATION,"Or maybe bleach.",3,0
137,PV_0015,BEAT_03_05,PHASE_CONFLICT,REFLECT,NARRATION,"You leave fifteen hundred dollars on the table.",8,0
138,PV_0015,BEAT_03_05,PHASE_CONFLICT,REFLECT,NARRATION,"You were supposed to leave five thousand.",7,0
139,PV_0015,BEAT_03_05,PHASE_CONFLICT,REFLECT,NARRATION,"You close the door.",4,0
140,PV_0015,BEAT_03_05,PHASE_CONFLICT,REFLECT,NARRATION,"You don't look back.",4,0
141,PV_0015,BEAT_03_05,PHASE_CONFLICT,REFLECT,NARRATION,"Your hands smell like that room for the rest of the day.",11,1.0
142,PV_0015,BEAT_03_06,PHASE_CONFLICT,CONSTRAINT,NARRATION,"You tell yourself they chose this.",6,0
143,PV_0015,BEAT_03_06,PHASE_CONFLICT,CONSTRAINT,NARRATION,"Nobody forced them.",3,0
144,PV_0015,BEAT_03_06,PHASE_CONFLICT,CONSTRAINT,NARRATION,"The seller needed money.",4,0
145,PV_0015,BEAT_03_06,PHASE_CONFLICT,CONSTRAINT,NARRATION,"The buyer needed a kidney.",5,0
146,PV_0015,BEAT_03_06,PHASE_CONFLICT,CONSTRAINT,NARRATION,"You're a service.",3,0
147,PV_0015,BEAT_03_06,PHASE_CONFLICT,CONSTRAINT,NARRATION,"That's what you tell yourself.",5,0
148,PV_0015,BEAT_03_06,PHASE_CONFLICT,CONSTRAINT,NARRATION,"You eat dinner afterward at a street cart.",8,0
149,PV_0015,BEAT_03_06,PHASE_CONFLICT,CONSTRAINT,NARRATION,"Rice and something fried.",4,0
150,PV_0015,BEAT_03_06,PHASE_CONFLICT,CONSTRAINT,NARRATION,"The food is warm.",4,0
151,PV_0015,BEAT_03_06,PHASE_CONFLICT,CONSTRAINT,NARRATION,"Your hands are steady.",4,0
152,PV_0015,BEAT_03_06,PHASE_CONFLICT,CONSTRAINT,NARRATION,"A motorbike passes too close and you don't flinch.",9,0
153,PV_0015,BEAT_03_06,PHASE_CONFLICT,CONSTRAINT,NARRATION,"You finish the plate.",4,0
154,PV_0015,BEAT_03_06,PHASE_CONFLICT,CONSTRAINT,NARRATION,"Wipe your mouth.",3,0
155,PV_0015,BEAT_03_06,PHASE_CONFLICT,CONSTRAINT,WEIGHT_LINE,"Like nothing happened.",3,2.0
156,PV_0015,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"New seller.",2,0
157,PV_0015,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"Young.",1,0
158,PV_0015,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"Very thin.",2,0
159,PV_0015,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"Patched clothes.",2,0
160,PV_0015,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"Looks like he hasn't eaten in days.",7,0
161,PV_0015,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"You run the same routine.",5,0
162,PV_0015,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"Same promises.",2,0
163,PV_0015,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"Same clinic.",2,0
164,PV_0015,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"Same doctor.",2,0
165,PV_0015,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"He signs the paper without reading it.",7,0
166,PV_0015,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"You watch him walk inside.",5,0
167,PV_0015,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"The door closes.",3,0
168,PV_0015,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"You wait in the car outside.",6,0
169,PV_0015,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"Your phone buzzes once.",4,0
170,PV_0015,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"You don't check it.",4,0
171,PV_0015,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"Hours pass.",2,0.5
172,PV_0015,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"Then the doctor calls.",4,0
173,PV_0015,BEAT_04_01,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"Not to confirm payment.",4,1.5
174,PV_0015,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"The seller didn't wake up.",5,0.5
175,PV_0015,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Complications.",1,0
176,PV_0015,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"The doctor doesn't call the police.",6,0
177,PV_0015,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"He calls you.",3,0
178,PV_0015,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Because you're the one who handles things.",7,0
179,PV_0015,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"The fixer.",2,0
180,PV_0015,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"The cleaner.",2,0
181,PV_0015,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"The one who makes problems disappear.",6,0
182,PV_0015,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Your hand moves to the gear shift.",7,0
183,PV_0015,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"For half a second your fingers don't grip.",8,0
184,PV_0015,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"They tremble.",2,0
185,PV_0015,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Then they close.",3,0
186,PV_0015,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Hard.",1,0
187,PV_0015,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Nobody sees it.",3,0
188,PV_0015,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You drive.",2,0
189,PV_0015,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"The streets are empty at this hour.",7,0
190,PV_0015,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Streetlights flash orange across the windshield.",6,0
191,PV_0015,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"One after another after another.",5,0
192,PV_0015,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You don't turn on the radio.",6,0
193,PV_0015,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"The silence is loud enough.",5,1.5
189,PV_0015,BEAT_04_03,PHASE_CRISIS,REFLECT,NARRATION,"You handle it.",3,0
190,PV_0015,BEAT_04_03,PHASE_CRISIS,REFLECT,NARRATION,"You don't want to know the details.",7,0
191,PV_0015,BEAT_04_03,PHASE_CRISIS,REFLECT,NARRATION,"But you know them anyway.",5,0
192,PV_0015,BEAT_04_03,PHASE_CRISIS,REFLECT,NARRATION,"And for the first time the words don't work.",9,0.5
193,PV_0015,BEAT_04_03,PHASE_CRISIS,REFLECT,NARRATION,"I'm just the middleman.",4,0
194,PV_0015,BEAT_04_03,PHASE_CRISIS,REFLECT,NARRATION,"No.",1,0
195,PV_0015,BEAT_04_03,PHASE_CRISIS,REFLECT,NARRATION,"I'm just the bridge.",4,0
196,PV_0015,BEAT_04_03,PHASE_CRISIS,REFLECT,NARRATION,"No.",1,0
197,PV_0015,BEAT_04_03,PHASE_CRISIS,REFLECT,NARRATION,"You are the reason that person walked into that room.",10,0
198,PV_0015,BEAT_04_03,PHASE_CRISIS,REFLECT,NARRATION,"Every address you gave.",5,0
199,PV_0015,BEAT_04_03,PHASE_CRISIS,REFLECT,NARRATION,"Every phone call you made.",5,0
200,PV_0015,BEAT_04_03,PHASE_CRISIS,REFLECT,NARRATION,"Every lie you let him believe.",6,0
201,PV_0015,BEAT_04_03,PHASE_CRISIS,REFLECT,WEIGHT_LINE,"Yours.",1,2.0
202,PV_0015,BEAT_05_01,PHASE_RESOLUTION,TIME_MARKER,TIME_MARKER,"Months pass.",2,1.0
203,PV_0015,BEAT_05_01,PHASE_RESOLUTION,TIME_MARKER,NARRATION,"New phone.",2,0
204,PV_0015,BEAT_05_01,PHASE_RESOLUTION,TIME_MARKER,NARRATION,"New list.",2,0
205,PV_0015,BEAT_05_01,PHASE_RESOLUTION,TIME_MARKER,NARRATION,"New sellers.",2,0
206,PV_0015,BEAT_05_01,PHASE_RESOLUTION,TIME_MARKER,NARRATION,"You told yourself you'd stop.",6,0
207,PV_0015,BEAT_05_01,PHASE_RESOLUTION,TIME_MARKER,NARRATION,"You said it out loud once.",6,0
208,PV_0015,BEAT_05_01,PHASE_RESOLUTION,TIME_MARKER,NARRATION,"Standing alone in your kitchen at two in the morning.",10,0
209,PV_0015,BEAT_05_01,PHASE_RESOLUTION,TIME_MARKER,NARRATION,"I'm done.",2,0
210,PV_0015,BEAT_05_01,PHASE_RESOLUTION,TIME_MARKER,NARRATION,"You didn't stop.",3,0
211,PV_0015,BEAT_05_01,PHASE_RESOLUTION,TIME_MARKER,NARRATION,"The phone rings.",3,0
212,PV_0015,BEAT_05_01,PHASE_RESOLUTION,TIME_MARKER,NARRATION,"And you still answer.",4,0
213,PV_0015,BEAT_05_01,PHASE_RESOLUTION,TIME_MARKER,NARRATION,"You try to remember the kid's face.",7,0
214,PV_0015,BEAT_05_01,PHASE_RESOLUTION,TIME_MARKER,NARRATION,"The one from that night.",5,0
215,PV_0015,BEAT_05_01,PHASE_RESOLUTION,TIME_MARKER,NARRATION,"You can't.",2,0
216,PV_0015,BEAT_05_01,PHASE_RESOLUTION,TIME_MARKER,NARRATION,"That bothers you.",3,0
217,PV_0015,BEAT_05_01,PHASE_RESOLUTION,TIME_MARKER,NARRATION,"Not enough to stop.",4,0
218,PV_0015,BEAT_05_01,PHASE_RESOLUTION,TIME_MARKER,NARRATION,"But enough to notice.",4,1.0
