Beat_ID,Life_Phase,Beat_Type,Mood_Tag,Content_Sketch,VO_Draft_EN,Word_Count
BEAT_03_04,PHASE_CONFLICT,CONFLICT,TENSION,"Down to shelter. Plastic bag tears. Water bottle rolls. Daughter holds cat drawing. 12 families in garage.","You carry blankets and water and your daughter's insulin and your wife's documents and one phone charger down the stairs. The plastic bag tears on the third landing. A bottle of water rolls under a parked car and you leave it. Your daughter won't let go of the cat drawing. She carries it folded in her fist the entire night.",54
BEAT_03_05,PHASE_CONFLICT,CONFLICT,TENSION,"Stranger gives daughter his jacket. Someone brings bread. Nobody in charge.","Twelve families in the parking garage. Concrete floor. One battery radio. A man you've never spoken to gives your daughter his jacket. Someone brings bread. Someone else brings a radio. Nobody is in charge. Nobody needs to be. This is the infrastructure of survival. Not military. Not government. Just people.",48
BEAT_03_06,PHASE_CONFLICT,CONSTRAINT,DREAD,"IRGC checkpoints on Hemmat. Basij patrol neighborhoods. Man taken for satellite dish. Bombed from above controlled from within.","After the strikes the checkpoints go up on Hemmat. Men in uniforms patrol the neighborhoods. Not to help. Not to evacuate. To watch. A man in your building is taken for questioning because he has a satellite dish. He comes back two days later. Says nothing about where he was. You are being bombed from above and controlled from within. The war is above you. The regime is around you. You are in between.",66
BEAT_04_01,PHASE_CRISIS,CRISIS,DREAD,"Pharmacy: 1 insulin box. 2 fathers. You take it. You look back. He's still standing there.","In the pharmacy there is one remaining box of insulin. The man ahead of you says his son needs it. His son is diabetic. Your daughter is diabetic. You both know there won't be another shipment. The pharmacist looks at both of you and says nothing. You take the box. You say my daughter and your voice doesn't sound like yours. The man doesn't argue. He just stands there. You walk out. You look back once. He is still standing at the counter.",79
BEAT_04_02,PHASE_CRISIS,REFLECT,DREAD,"That night your daughter sleeps. You don't.","That night your daughter sleeps. The cat drawing is still in her fist. You sit in the dark. You don't sleep. You are not a bad person. You're a person who ran out of choices the same day the pharmacy ran out of boxes.",40
BEAT_04_03,PHASE_CRISIS,CRISIS,DREAD,"Borders close. Enough for 2 not 3. Wife won't leave without you. You won't leave without mother. Everything becomes numbers.","When the land borders close the price of a bus seat to Turkey triples overnight. Then triples again. You calculate. Your savings cover two seats. Not three. Your wife says she won't leave without you. You say you won't leave without your mother. Your mother says she's too old to go. Nobody leaves. The math of escape is always one person short. Everything becomes numbers.",60
BEAT_04_04,PHASE_CRISIS,CONFLICT,DREAD,"Bread queue 5 AM. Flour gone. No one riots. No one checks their phone anymore.","The bread queue starts at five in the morning. By seven it wraps around the block. Faces lit by phone screens. Flour is rationed. The baker comes out and says there's no more flour today. The queue dissolves. Nobody riots. Nobody shouts. Everyone just walks home. No one checks their phone anymore. There's nothing to check.",52
BEAT_04_05,PHASE_CRISIS,CRISIS,DREAD,"30 min internet. Cousin crying. World watches explosions not bread queue. Daughter asks whose planes. Draws cat in box.","When the internet comes back for thirty minutes your cousin in Canada calls. She's crying. She says the whole world is watching. You want to say: the world watches the explosions. It doesn't watch the bread queue. It doesn't watch the man standing at the pharmacy counter. But the connection is bad and you only have time to say: we're alive. Your daughter asks: whose planes are those? You say: go draw the cat. She does. She draws the cat inside a box. You don't ask what the box is.",82
BEAT_05_01,PHASE_RESOLUTION,RESOLVE,BITTERSWEET,"Ceasefire. Nothing returns. Crack ceiling to floor. Metro closed. Company lost servers. Rial fell.","When the ceasefire comes nothing returns. The apartment has a crack running from ceiling to floor. The metro station nearest your office is closed for structural damage. Your company lost its servers. The rial fell further than you can calculate.",40
BEAT_05_02,PHASE_RESOLUTION,REFLECT,BITTERSWEET,"Ice cream shop closed. Owner left didn't come back. You don't argue about football anymore.","The saffron ice cream shop on Valiasr is closed. Not bombed. Just closed. The owner left and didn't come back. You don't argue about football anymore. You don't know when you stopped. Or maybe you do.",36
BEAT_05_03,PHASE_RESOLUTION,REFLECT,BITTERSWEET,"Daughter flinches at car doors. Wife sleeps with documents bag. You stop counting.","Your daughter flinches at car doors slamming. Your wife sleeps with the documents bag touching her arm. Every night. You stop counting. You didn't decide to stop. It just happened. Like the war. Like everything.",33
BEAT_05_04,PHASE_RESOLUTION,RESOLVE,CLARITY,"You survived. Everyone says that should be enough. It's not.","You survived. Everyone tells you that's enough. Your mother says God is merciful. Your cousin says you're lucky. Your wife doesn't say anything. She just checks the documents bag. It is not enough.",33
BEAT_06_01,CALLBACK,CALLBACK,BITTERSWEET,"Cat drawing on fridge. Crack runs through it. Daughter draws cat in box. You almost ask. You don't.","The cat drawing is still on the fridge. The crack in the wall runs right through it. Orange body. Blue eyes. Masking tape still peeling. Your daughter sits at the table. She draws the cat again. This time inside a box. You almost ask what the box is. You don't.",46
BEAT_06_02,CALLBACK,CTA,CLARITY,"Only one number left. Alive. That is the only number remaining.","Only one number left. Alive. That is the only number remaining.",11
