Beat_ID,Life_Phase,Beat_Type,Content_Sketch,Mood_Tag,Beat_Duration_Sec,Scene_Type,Illustration_Note
BEAT_03_05,PHASE_CONFLICT,CONFLICT,"A man you never spoke to gives your daughter his jacket. Someone brings bread. Nobody is in charge. Nobody needs to be.",TENSION,25,NARRATIVE_SCENE,"Close on STRANGER handing jacket to DAUGHTER - group of stickmen sharing bread in dim light - battery radio between them"
BEAT_03_06,PHASE_CONFLICT,CONSTRAINT,"After the strikes the IRGC sets up checkpoints on Hemmat. Basij patrol the neighborhoods. A man in your building is taken for a satellite dish. He comes back and says nothing. Bombed from above. Controlled from within.",DREAD,35,NARRATIVE_SCENE,"Checkpoint scene: BASIJ patrol stickmen with armbands - SUBJECT walking past with head down - military vehicles on Hemmat"
BEAT_04_01,PHASE_CRISIS,CRISIS,"In the pharmacy. One box of insulin left. The man ahead says his son needs it. You say your daughter needs it. The pharmacist says nothing. You take the box. You look back. He is still standing there.",DREAD,30,NARRATIVE_SCENE,"Pharmacy interior - SUBJECT and PHARMACY_MAN facing counter - one box on shelf - SUBJECT taking box - PHARMACY_MAN standing still with empty hands"
BEAT_04_02,PHASE_CRISIS,REFLECT,"That night your daughter sleeps. You do not.",DREAD,15,EMOTIONAL_CLOSEUP,"Split: DAUGHTER sleeping with cat drawing in fist - SUBJECT sitting awake in dark - insulin box on table between them"
BEAT_04_03,PHASE_CRISIS,CRISIS,"Borders close. Price triples then triples again. You calculate: enough for 2 not 3. Wife will not leave without you. You will not leave without mother. Nobody leaves. Everything becomes numbers.",DREAD,30,NARRATIVE_SCENE,"Bus station chaos - price board with numbers rising - SUBJECT with WIFE and DAUGHTER - calculator on phone - MOTHER small figure in background"
BEAT_04_04,PHASE_CRISIS,CONFLICT,"Bread queue at 5 AM. Flour gone by 7. Baker comes out says nothing left. Queue dissolves. No one riots. No one checks their phone anymore.",DREAD,25,NARRATIVE_SCENE,"Long queue of stickmen at dawn - BAKER in apron at door - queue walking away with empty bags - phones in pockets untouched"
BEAT_04_05,PHASE_CRISIS,CRISIS,"30 minutes of internet. Cousin in Canada crying. She says the world is watching. The world watches the explosions. Not the bread queue. Not the man at the pharmacy counter. Daughter asks: whose planes are those? Go draw the cat. She draws the cat inside a box.",DREAD,35,NARRATIVE_SCENE,"Split: video call - crying face on screen - cut to DAUGHTER drawing cat inside a box shape - planes in sky through window"
BEAT_05_01,PHASE_RESOLUTION,RESOLVE,"Ceasefire comes. Nothing returns. Crack running ceiling to floor. Metro closed. Company lost servers. The rial fell further than you can calculate.",BITTERSWEET,25,NARRATIVE_SCENE,"Apartment interior with crack running down wall - debris - SUBJECT standing looking at damage - grey tones"
BEAT_05_02,PHASE_RESOLUTION,REFLECT,"The saffron ice cream shop on Valiasr is closed. Not bombed. The owner left and did not come back. You do not argue about football anymore.",BITTERSWEET,25,NARRATIVE_SCENE,"Valiasr street - shuttered ice cream shop - empty tree-lined sidewalk - SUBJECT walking past alone - contrast to PHASE_EARLY warmth"
BEAT_05_03,PHASE_RESOLUTION,REFLECT,"Daughter flinches at car doors. Wife sleeps with the documents bag touching her arm. You stop counting.",BITTERSWEET,20,NARRATIVE_SCENE,"Home: DAUGHTER flinching - WIFE asleep with bag at her side - SUBJECT sitting at kitchen table - glass of water untouched"
BEAT_05_04,PHASE_RESOLUTION,RESOLVE,"You survived. Everyone says that should be enough. It is not.",CLARITY,25,EMOTIONAL_CLOSEUP,"SUBJECT standing at window looking out at rebuilt-but-different Tehran skyline - alone - weight posture"
BEAT_06_01,CALLBACK,CALLBACK,"The cat drawing is still on the fridge. The crack in the wall runs right through it. Your daughter draws the cat again. Inside a box. You almost ask what the box is. You do not ask.",BITTERSWEET,30,NARRATIVE_SCENE,"Fridge with cat drawing - crack visible through it - DAUGHTER at table drawing new cat inside box - SUBJECT watching from doorway"
BEAT_06_02,CALLBACK,CTA,"Only one number left. Alive. That is the only number remaining.",CLARITY,20,EMOTIONAL_CLOSEUP,"SUBJECT alone - same hoodie as HOOK - phone on table face-down - glass of water still on counter - final hold"
