VO_ID,Episode_ID,Beat_ID,Life_Phase,Beat_Type,VO_Type,VO_EN,VO_JA,VO_VI,Word_Count_EN,Pause_After
"11","PV_0008","BEAT_02_04","PHASE_EARLY","REFLECT","WEIGHT_LINE","I have to leave this place.","ここを出なければならない。","Phải rời khỏi nơi này.","6","1.5"
"12","PV_0008","BEAT_02_05","PHASE_EARLY","PRIVILEGE","NARRATION","You are twelve. You teach yourself to code. You build a video game and sell it for five hundred dollars. First proof: you can build your way out of anything.","あなたは十二歳。独学でプログラミングを覚える。ゲームを作り五百ドルで売る。最初の証明 -  - 何からでも自分で道を作れる。","Bạn mười hai tuổi. Tự học code. Làm game rồi bán năm trăm đô. Bằng chứng đầu tiên: bạn có thể xây đường ra khỏi bất cứ thứ gì.","24","0.5"
"13","PV_0008","BEAT_02_06","PHASE_EARLY","TIME_MARKER","NARRATION","You are seventeen. One suitcase. One-way ticket to North America. You leave to avoid mandatory military service under apartheid. You don't say goodbye to your father. You don't look back at the house.","あなたは十七歳。スーツケース一つ。北米への片道切符。アパルトヘイト下の兵役義務を避けるために去る。父に別れを告げない。家を振り返らない。","Bạn mười bảy tuổi. Một vali. Vé một chiều đến Bắc Mỹ. Rời đi để tránh nghĩa vụ quân sự dưới chế độ apartheid. Không chào cha. Không ngoái lại nhìn ngôi nhà.","24","0.5"
"14","PV_0008","BEAT_02_07","PHASE_EARLY","REFLECT","WEIGHT_LINE","You leave the country the way you'll leave everything. Completely.","国を去る -  - これから先すべてを去るように。完全に。","Bạn rời đất nước theo cách bạn sẽ rời mọi thứ. Hoàn toàn.","10","2.0"
"15","PV_0008","BEAT_03_01","PHASE_CONFLICT","TIME_MARKER","NARRATION","North America. You shower at the YMCA. You sleep on a friend's couch. You eat instant noodles for months. The ceiling above you is someone else's floor.","北米。YMCAでシャワーを浴びる。友人のソファで寝る。何ヶ月もインスタント麺を食べる。頭上の天井は他人の床。","Bắc Mỹ. Tắm ở YMCA. Ngủ trên sofa bạn bè. Ăn mì gói hàng tháng trời. Trần phòng bạn là sàn nhà người khác.","20","0.5"
"16","PV_0008","BEAT_03_02","PHASE_CONFLICT","CONFLICT","NARRATION","First company. Rented office. Two people. You code all night and sleep under the desk. The cleaning lady steps over you at six in the morning. She doesn't ask. She's seen this before.","最初の会社。借りたオフィス。二人。夜通しコードを書いてデスクの下で眠る。朝六時に清掃員があなたの上をまたぐ。聞かない。以前にも見たことがある。","Công ty đầu tiên. Văn phòng thuê. Hai người. Code cả đêm rồi ngủ dưới bàn. Cô lao công bước qua bạn lúc sáu giờ sáng. Không hỏi. Cô đã thấy cảnh này rồi.","24","0"
"17","PV_0008","BEAT_03_03","PHASE_CONFLICT","PRIVILEGE","NARRATION","It sells. Three hundred million dollars. You are twenty-seven. You have more money than your father ever did. You don't call him.","売れる。三億ドル。あなたは二十七歳。父が持ったことのない額の金を手にしている。電話しない。","Bán được. Ba trăm triệu đô. Bạn hai mươi bảy tuổi. Nhiều tiền hơn cha bạn từng có. Bạn không gọi cho ông.","17","0.5"
"18","PV_0008","BEAT_03_04","PHASE_CONFLICT","CONFLICT","NARRATION","You pour everything into two new companies. A rocket company. An electric car company. At the same time. Everyone says you're out of your mind.","すべてを二つの新会社に注ぐ。ロケット会社。電気自動車会社。同時に。みんな頭がおかしいと言う。","Bạn đổ hết vào hai công ty mới. Công ty tên lửa. Công ty xe điện. Cùng lúc. Ai cũng nói bạn điên.","20","0"
"19","PV_0008","BEAT_03_04","PHASE_CONFLICT","CONFLICT","NARRATION","They're not wrong. But they're not the ones who lay on a bathroom floor at seven promising themselves they'd never stop moving.","間違ってはいない。でも七歳でバスルームの床に横たわり、絶対に止まらないと誓った人間ではない。","Họ không sai. Nhưng họ không phải người nằm trên sàn nhà tắm năm bảy tuổi hứa với mình sẽ không bao giờ dừng.","19","0.5"
"20","PV_0008","BEAT_03_05","PHASE_CONFLICT","CONSTRAINT","NARRATION","You marry. Twins. Then triplets. Five children in five years. You work a hundred hours a week. Your wife says you're never home. She's right. Home is not something you know how to stay in.","結婚する。双子。次に三つ子。五年で五人の子供。週百時間働く。妻が家にいないと言う。正しい。家にいることを -  - あなたは知らない。","Bạn kết hôn. Sinh đôi. Rồi sinh ba. Năm đứa con trong năm năm. Làm việc trăm giờ mỗi tuần. Vợ nói bạn không bao giờ ở nhà. Đúng. Ở nhà không phải thứ bạn biết cách làm.","28","0.5"
"21","PV_0008","BEAT_03_06","PHASE_CONFLICT","REFLECT","WEIGHT_LINE","Build. Burn. Build again. Leave South Africa. Leave the company. Leave the marriage. The engine never changes.","作る。壊す。また作る。南アフリカを去る。会社を去る。結婚を去る。エンジンは変わらない。","Xây. Đốt. Xây lại. Rời Nam Phi. Rời công ty. Rời hôn nhân. Cỗ máy không bao giờ đổi.","14","2.0"
"22","PV_0008","BEAT_04_01","PHASE_CRISIS","TIME_MARKER","NARRATION","Two thousand and eight. You are thirty-seven. The rocket has failed three times in a row. Three explosions. Three craters in the Pacific. Three hundred million dollars  -  gone.","二〇〇八年。あなたは三十七歳。ロケットが三回連続で失敗。三回の爆発。太平洋に三つのクレーター。三億ドル -  - 消えた。","Năm hai nghìn không trăm lẻ tám. Bạn ba mươi bảy. Tên lửa thất bại ba lần liên tiếp. Ba vụ nổ. Ba hố trên Thái Bình Dương. Ba trăm triệu đô  -  biến mất.","20","0.5"
"23","PV_0008","BEAT_04_02","PHASE_CRISIS","CRISIS","NARRATION","The car company is bleeding cash. Dying week by week. Your divorce is happening at the same time. Assets frozen. Lawyers on both sides. You eat lunch at the office every day because you can't afford to waste thirty minutes driving somewhere.","電気自動車会社が資金を流出。毎週死にかけている。同時に離婚が進行中。資産凍結。両側に弁護士。毎日オフィスで昼食を取る -  - 三十分のドライブを無駄にできないから。","Công ty xe điện chảy máu tiền. Chết dần mỗi tuần. Ly hôn đang diễn ra cùng lúc. Tài sản phong toả. Luật sư hai bên. Bạn ăn trưa ở văn phòng mỗi ngày vì không dám phí ba mươi phút lái xe.","28","0"
"24","PV_0008","BEAT_04_03","PHASE_CRISIS","CRISIS","NARRATION","You have enough money for exactly one more launch. If it fails, both companies die. Everything you own is on the pad in the desert.","もう一回の打ち上げだけの金が残っている。失敗すれば両社とも死ぬ。持っているすべてが砂漠のパッドの上にある。","Bạn có đủ tiền cho đúng một lần phóng nữa. Thất bại thì cả hai công ty chết. Tất cả những gì bạn có đang trên bệ phóng giữa sa mạc.","20","0.5"
"25","PV_0008","BEAT_04_04","PHASE_CRISIS","REFLECT","WEIGHT_LINE","You're not afraid of failure. You're afraid of stopping.","失敗は怖くない。止まることが怖い。","Bạn không sợ thất bại. Bạn sợ dừng lại.","8","2.0"
"26","PV_0008","BEAT_05_01","PHASE_CRISIS_PEAK","CRISIS","NARRATION","Fourth launch. You watch from the control trailer. Screens flicker. Telemetry holds. Stage separation. Second engine ignition. Orbit confirmed.","四回目の打ち上げ。制御トレーラーから見る。画面がちらつく。テレメトリーが安定。段分離。第二エンジン点火。軌道確認。","Lần phóng thứ tư. Bạn xem từ trailer điều khiển. Màn hình nhấp nháy. Tín hiệu giữ. Tách tầng. Động cơ hai đánh lửa. Quỹ đạo xác nhận.","13","0.5"
"27","PV_0008","BEAT_05_01","PHASE_CRISIS_PEAK","CRISIS","NARRATION","The engineers cheer. You don't. You sit down. Your hands are shaking but you put them under the desk so nobody sees. Something in your chest releases  -  not relief, not joy. Just pressure leaving a container.","エンジニアが歓声を上げる。あなたは上げない。座る。手が震えているがデスクの下に隠す。胸の中の何かが解放される -  - 安堵でも喜びでもない。容器から圧力が抜けるだけ。","Kỹ sư reo. Bạn không. Bạn ngồi xuống. Tay run nhưng giấu dưới bàn. Gì đó trong ngực trào ra  -  không phải nhẹ nhõm, không phải vui. Chỉ là áp suất thoát khỏi bình chứa.","28","1.0"
"28","PV_0008","BEAT_05_02","PHASE_CRISIS_PEAK","PRIVILEGE","NARRATION","Government contracts arrive within weeks. The car company goes public  -  first automotive IPO since nineteen fifty-six. Near-bankrupt to billionaire. Then the richest person alive. Three hundred billion dollars.","政府契約が数週間で届く。電気自動車会社が上場 -  - 一九五六年以来初の自動車IPO。破産寸前から億万長者。そして世界で最も裕福な人間。三千億ドル。","Hợp đồng chính phủ đến trong vài tuần. Công ty xe điện lên sàn  -  IPO xe hơi đầu tiên từ năm năm sáu. Gần phá sản thành tỷ phú. Rồi người giàu nhất hành tinh. Ba trăm tỷ đô.","20","0"
"29","PV_0008","BEAT_05_03","PHASE_CRISIS_PEAK","PRIVILEGE","NARRATION","The number means nothing to you. Or everything. You've never figured out which. You don't buy a yacht. You don't buy an island. You buy more factory floor space.","その数字はあなたにとって何でもない。あるいはすべて。どちらかわからない。ヨットは買わない。島も買わない。もっと工場のフロアスペースを買う。","Con số đó chẳng có nghĩa gì. Hoặc là tất cả. Bạn chưa phân biệt được. Không mua du thuyền. Không mua đảo. Bạn mua thêm diện tích sàn nhà máy.","22","0.5"
"30","PV_0008","BEAT_05_04","PHASE_CRISIS_PEAK","CONSTRAINT","NARRATION","Production hell. You sleep on the factory floor for months. A sleeping bag between machines. A hundred and twenty hours a week. Your body is a resource. Not a person.","プロダクション地獄。何ヶ月も工場の床で寝る。機械の間の寝袋。週百二十時間。あなたの体は資源。人間ではない。","Địa ngục sản xuất. Ngủ trên sàn nhà máy hàng tháng. Túi ngủ giữa máy móc. Trăm hai mươi giờ mỗi tuần. Cơ thể bạn là tài nguyên. Không phải con người.","24","0"
"31","PV_0008","BEAT_05_04","PHASE_CRISIS_PEAK","CONSTRAINT","NARRATION","You eat the same meal every day because choosing food wastes cognitive bandwidth. You schedule meetings in five-minute blocks. You speak in commands, not conversations.","毎日同じ食事を取る -  - 食べ物を選ぶことが認知帯域を浪費するから。会議を五分刻みでスケジュール。会話ではなく命令で話す。","Bạn ăn cùng một bữa mỗi ngày vì chọn đồ ăn tốn băng thông nhận thức. Lịch họp chia năm phút. Bạn nói bằng mệnh lệnh, không phải hội thoại.","20","0.5"
"32","PV_0008","BEAT_05_05","PHASE_CRISIS_PEAK","CONFLICT","NARRATION","You buy the biggest social media platform on earth. Forty-four billion dollars. You carry a sink into the headquarters on your first day. It's a joke. Nobody laughs.","地球最大のソーシャルメディアプラットフォームを買う。四百四十億ドル。初日にシンクを本社に運び込む。冗談だ。誰も笑わない。","Bạn mua nền tảng mạng xã hội lớn nhất trái đất. Bốn mươi bốn tỷ đô. Ngày đầu bạn kéo bồn rửa vào trụ sở. Đó là trò đùa. Không ai cười.","22","0"
"33","PV_0008","BEAT_05_06","PHASE_CRISIS_PEAK","CRISIS","NARRATION","You fire eighty percent of the staff. You write code yourself until three in the morning. Advertisers pull out. Revenue craters. The platform's value drops by half.","八十パーセントの社員を解雇。午前三時まで自分でコードを書く。広告主が撤退。収益が暴落。プラットフォームの価値が半減。","Bạn sa thải tám mươi phần trăm nhân viên. Tự viết code đến ba giờ sáng. Nhà quảng cáo rút. Doanh thu sụp. Giá trị nền tảng rớt một nửa.","17","0"
"34","PV_0008","BEAT_05_06","PHASE_CRISIS_PEAK","CRISIS","NARRATION","Engineers who built the platform for ten years watch you rewrite their systems in a weekend. Some admire it. Most don't.","十年間プラットフォームを構築したエンジニアが週末であなたがシステムを書き直すのを見る。称賛する者もいる。大半は違う。","Kỹ sư dựng nền tảng mười năm nhìn bạn viết lại hệ thống trong một cuối tuần. Vài người ngưỡng mộ. Phần lớn không.","17","0.5"
"35","PV_0008","BEAT_05_07","PHASE_CRISIS_PEAK","REFLECT","NARRATION","But you didn't buy it for the money. You bought it for the microphone. The loudest one on earth. Every thought you have  -  the world hears it in real time.","でも金のために買ったのではない。マイクのために買った。地球上で最も大きなもの。あなたの考えすべて -  - 世界がリアルタイムで聞く。","Nhưng bạn không mua vì tiền. Bạn mua vì micro. Chiếc to nhất trên trái đất. Mọi suy nghĩ bạn có  -  thế giới nghe được real-time.","20","1.0"
"36","PV_0008","BEAT_05_08","PHASE_CRISIS_PEAK","CONFLICT","NARRATION","Half the internet worships you. The other half wants you erased. There is no middle ground. There never was. You post at all hours. Memes, policy, personal grievances, rocket updates  -  all on the same feed, all with the same weight.","ネットの半分があなたを崇拝する。残りの半分は消えてほしい。中間はない。最初からなかった。あらゆる時間に投稿する。ミーム、政策、個人的不満、ロケット更新 -  - すべて同じフィードで、すべて同じ重みで。","Nửa internet tôn thờ bạn. Nửa còn lại muốn bạn biến mất. Không có trung gian. Chưa bao giờ có. Bạn đăng mọi lúc. Meme, chính sách, bất bình cá nhân, cập nhật tên lửa  -  tất cả trên cùng dòng, cùng trọng lượng.","30","0.5"
"37","PV_0008","BEAT_05_09","PHASE_CRISIS_PEAK","CRISIS","NARRATION","Your eldest daughter changes her surname. Publicly. Files the paperwork on her eighteenth birthday. She tells the press she has no father.","長女が姓を変える。公に。十八歳の誕生日に書類を提出。記者に父親はいないと言う。","Con gái lớn đổi họ. Công khai. Nộp giấy tờ đúng ngày sinh nhật mười tám. Nói với báo chí rằng không có cha.","14","0"
"38","PV_0008","BEAT_05_09","PHASE_CRISIS_PEAK","CRISIS","NARRATION","The article circulates for three days. You read it twelve times. You know this because your screen time app tells you.","記事が三日間拡散される。十二回読む。スクリーンタイムアプリが教えてくれるから知っている。","Bài báo lan truyền ba ngày. Bạn đọc mười hai lần. Bạn biết vì app thời gian màn hình cho bạn biết.","15","0.5"
"39","PV_0008","BEAT_05_10","PHASE_CRISIS_PEAK","CONSTRAINT","NARRATION","You respond on the platform you own. At two in the morning. To an audience of three hundred million. About your own child. You post it, then delete it, then post it again.","自分が所有するプラットフォームで応える。午前二時。三億人の観客に。自分の子供について。投稿して、削除して、また投稿する。","Bạn phản hồi trên nền tảng bạn sở hữu. Lúc hai giờ sáng. Trước ba trăm triệu người. Về chính con mình. Đăng, xoá, rồi đăng lại.","22","0.5"
"40","PV_0008","BEAT_05_11","PHASE_CRISIS_PEAK","REFLECT","NARRATION","Fourteen children. Four mothers. You can build a rocket that lands itself on a barge in the middle of the ocean.","十四人の子供。四人の母親。海のバージに自動着陸するロケットを造れる。","Mười bốn đứa con. Bốn người mẹ. Bạn có thể chế tạo tên lửa tự hạ cánh trên sà lan giữa đại dương.","13","0"
"41","PV_0008","BEAT_05_11","PHASE_CRISIS_PEAK","REFLECT","WEIGHT_LINE","You can't keep a family in the same room.","家族を同じ部屋に留められない。","Bạn không giữ nổi gia đình trong cùng một phòng.","8","2.0"
"42","PV_0008","BEAT_06_01","PHASE_RESOLUTION","TIME_MARKER","NARRATION","Twenty twenty-five. The president calls. Not your assistant. Not a staffer. The president himself. He wants you inside the machine.","二〇二五年。大統領が電話する。アシスタントではない。スタッフでもない。大統領本人。マシンの中に入ってほしい。","Năm hai nghìn không trăm hai mươi lăm. Tổng thống gọi. Không phải trợ lý. Không phải nhân viên. Chính tổng thống. Ông muốn bạn vào bên trong bộ máy.","18","0.5"
"43","PV_0008","BEAT_06_01","PHASE_RESOLUTION","TIME_MARKER","NARRATION","Cut waste. Optimize the system. Run it like a company. He says it like it's obvious. To you, it is.","無駄を削減。システムを最適化。会社のように運営しろ。彼は当然のように言う。あなたにとっては、当然だ。","Cắt lãng phí. Tối ưu hệ thống. Vận hành như công ty. Ông nói như hiển nhiên. Với bạn, đúng là vậy.","15","0.5"
"44","PV_0008","BEAT_06_02","PHASE_RESOLUTION","PRIVILEGE","NARRATION","Special government employee. No Senate confirmation. No background check beyond what already exists. You walk into federal buildings the way you walk into factories  -  as if you already own them.","特別政府職員。上院の承認なし。既存のもの以上の身元調査なし。工場に入るように連邦ビルに入る -  - すでに所有しているかのように。","Nhân viên chính phủ đặc biệt. Không cần Thượng viện phê duyệt. Không kiểm tra lý lịch ngoài những gì đã có. Bạn bước vào toà nhà liên bang như bước vào nhà máy  -  như thể đã sở hữu.","22","0"
"45","PV_0008","BEAT_06_02","PHASE_RESOLUTION","PRIVILEGE","NARRATION","The career officials watch you come in with a laptop and no tie. Some of them have worked here for thirty years. You treat them the way you treat legacy code  -  with polite contempt.","キャリア官僚がラップトップとネクタイなしで入ってくるあなたを見る。三十年ここで働いている人もいる。あなたはレガシーコードに接するように接する -  - 丁寧な軽蔑で。","Quan chức lâu năm nhìn bạn đi vào với laptop và không cà vạt. Vài người đã làm ở đây ba mươi năm. Bạn đối xử với họ như đối xử với code cũ  -  khinh miệt lịch sự.","26","0.5"
"46","PV_0008","BEAT_06_03","PHASE_RESOLUTION","CONFLICT","NARRATION","Week one. You access every budget database. Every contract. Every payment. You find redundancies that nobody questioned because questioning them wasn't in any job description.","一週目。すべての予算データベースにアクセス。すべての契約。すべての支払い。誰も問わなかった冗長性を見つける -  - 問うことが誰の職務記述にもなかったから。","Tuần đầu. Truy cập mọi cơ sở dữ liệu ngân sách. Mọi hợp đồng. Mọi khoản chi. Bạn tìm ra sự dư thừa không ai thắc mắc vì thắc mắc không nằm trong mô tả công việc ai.","24","0"
"47","PV_0008","BEAT_06_04","PHASE_RESOLUTION","CRISIS","NARRATION","Mass layoffs. Agency closures. You publish the spending data on the platform you own. The government's books  -  open to the world. Three hundred million followers see it before Congress does.","大量解雇。機関閉鎖。自分のプラットフォームで支出データを公開。政府の帳簿 -  - 世界に公開。三億人のフォロワーが議会より先に見る。","Sa thải hàng loạt. Đóng cửa cơ quan. Bạn công khai dữ liệu chi tiêu trên nền tảng bạn sở hữu. Sổ sách chính phủ  -  mở cho cả thế giới. Ba trăm triệu người theo dõi thấy trước Quốc hội.","22","0"
"48","PV_0008","BEAT_06_05","PHASE_RESOLUTION","CONFLICT","NARRATION","A judge issues an injunction. You post about the ruling before your lawyers finish reading it. The post gets forty million views. The ruling gets fourteen paragraphs nobody reads.","裁判官が差し止め命令を出す。弁護士が読み終わる前に判決について投稿。投稿は四千万ビュー。判決は誰も読まない十四段落。","Thẩm phán ra lệnh tạm dừng. Bạn đăng về phán quyết trước khi luật sư đọc xong. Bài đăng bốn mươi triệu lượt xem. Phán quyết mười bốn đoạn không ai đọc.","20","0.5"
"49","PV_0008","BEAT_06_06","PHASE_RESOLUTION","CONSTRAINT","NARRATION","Your companies hold billion-dollar contracts with the government you are reshaping. The rocket company launches military satellites. The car company sells vehicles to federal fleets. Nobody says conflict of interest out loud. Everyone calculates it quietly.","あなたの会社群があなたが改造中の政府と数十億ドルの契約を持つ。ロケット会社が軍事衛星を打ち上げる。電気自動車会社が連邦車両を販売。誰も利益相反と口に出さない。全員が静かに計算する。","Các công ty bạn giữ hợp đồng tỷ đô với chính phủ bạn đang cải tổ. Công ty tên lửa phóng vệ tinh quân sự. Công ty xe điện bán xe cho đoàn xe liên bang. Không ai nói xung đột lợi ích. Ai cũng tính thầm.","28","0"
"50","PV_0008","BEAT_06_07","PHASE_RESOLUTION","CRISIS","NARRATION","Protesters outside your house. Signs with your face on them. For the first time your children's school needs armed security at the gate. Your youngest asks why there are men with guns outside.","抗議者が家の外に。あなたの顔のプラカード。初めて子供たちの学校の門に武装警備が必要になる。末っ子が外に銃を持った男がいる理由を尋ねる。","Biểu tình trước nhà bạn. Biển có mặt bạn. Lần đầu tiên trường con cần bảo vệ có vũ trang ở cổng. Đứa nhỏ nhất hỏi sao có người cầm súng bên ngoài.","22","0.5"
"51","PV_0008","BEAT_06_08","PHASE_RESOLUTION","REFLECT","NARRATION","A hundred and thirty days. Then you leave. You say the mission is complete. The system is mostly unchanged. Agencies rehire. Budgets reset. The permanent bureaucracy absorbs the shock like water closing over a stone.","百三十日。そして去る。任務完了と言う。システムはほぼ変わらない。機関が再雇用。予算がリセット。恒久的な官僚制が石の上に閉じる水のように衝撃を吸収する。","Một trăm ba mươi ngày. Rồi bạn rời đi. Nói nhiệm vụ hoàn thành. Hệ thống gần như không đổi. Cơ quan tuyển lại. Ngân sách reset. Bộ máy quan liêu hấp thụ cú sốc như nước khép lại trên viên đá.","28","0"
"52","PV_0008","BEAT_06_08","PHASE_RESOLUTION","REFLECT","NARRATION","But you touched real power. Not the kind that comes with a share price. The kind that makes a senator return your call in under four minutes.","しかし本物の権力に触れた。株価がつく種類ではない。上院議員が四分以内に折り返し電話してくる種類の。","Nhưng bạn đã chạm quyền lực thật. Không phải loại có giá cổ phiếu. Loại khiến thượng nghị sĩ gọi lại trong bốn phút.","20","0.5"
"53","PV_0008","BEAT_06_09","PHASE_RESOLUTION","REFLECT","WEIGHT_LINE","You didn't reform the government. You proved you could. That was always the point.","政府を改革しなかった。できると証明した。それが常にポイントだった。","Bạn không cải tổ chính phủ. Bạn chứng minh bạn có thể. Điều đó mới luôn là mục đích.","12","2.0"
"54","PV_0008","BEAT_07_01","PHASE_PRESENT","TIME_MARKER","NARRATION","Three in the morning. April twenty twenty-six. The launch site. The trailer smells like instant coffee and engine grease. There's a photo of Mars taped to the monitor. The corners are curling.","午前三時。二〇二六年四月。打ち上げ場。トレーラーはインスタントコーヒーとエンジングリスの匂い。火星の写真がモニターに貼ってある。角が丸まっている。","Ba giờ sáng. Tháng Tư hai nghìn không trăm hai mươi sáu. Bệ phóng. Trailer có mùi cà phê hoà tan và dầu máy. Ảnh sao Hoả dán trên monitor. Góc đang cong.","22","0.5"
"55","PV_0008","BEAT_07_02","PHASE_PRESENT","PRIVILEGE","NARRATION","The largest rocket in history is on the pad outside your window. Your rocket company merged with your AI company  -  combined value one point two five trillion dollars. More than the GDP of most nations.","歴史上最大のロケットが窓の外のパッドにある。ロケット会社がAI会社と合併 -  - 合計価値一兆二千五百億ドル。ほとんどの国のGDPより多い。","Tên lửa lớn nhất lịch sử đang trên bệ phóng ngoài cửa sổ. Công ty tên lửa sáp nhập công ty AI  -  giá trị một nghìn hai trăm năm mươi tỷ đô. Hơn GDP hầu hết quốc gia.","24","0"
"56","PV_0008","BEAT_07_02","PHASE_PRESENT","PRIVILEGE","NARRATION","The rocket company is filing for an IPO. The car company is pivoting to humanoid robots. You are about to own two trillion-dollar companies at the same time. Nobody in history has done that.","ロケット会社がIPOを申請中。電気自動車会社が人型ロボットに転換中。二つの一兆ドル企業を同時に所有しようとしている。歴史上誰もそれをしたことがない。","Công ty tên lửa đang nộp hồ sơ IPO. Công ty xe chuyển sang robot hình người. Bạn sắp sở hữu hai công ty nghìn tỷ cùng lúc. Chưa ai trong lịch sử làm được.","24","0.5"
"57","PV_0008","BEAT_07_04","PHASE_PRESENT","CONSTRAINT","NARRATION","Eight hundred and forty-seven unread messages. Six companies. Fourteen children. You scroll past all of them.","八百四十七の未読メッセージ。六つの会社。十四人の子供。すべてスクロールして通り過ぎる。","Tám trăm bốn mươi bảy tin nhắn chưa đọc. Sáu công ty. Mười bốn đứa con. Bạn lướt qua tất cả.","12","0"
"58","PV_0008","BEAT_07_04","PHASE_PRESENT","CONSTRAINT","NARRATION","There's a birthday reminder for one of the younger ones. You don't know which one without checking. You check. You close the notification. You don't call.","年下の一人の誕生日リマインダー。確認しないとどの子かわからない。確認する。通知を閉じる。電話しない。","Có nhắc nhở sinh nhật một đứa nhỏ. Bạn không biết đứa nào mà không kiểm tra. Kiểm tra. Đóng thông báo. Không gọi.","20","0.5"
"59","PV_0008","BEAT_07_05","PHASE_PRESENT","CRISIS","NARRATION","Your eldest daughter talked about you in the press last week. She used her new name. Not yours. She said she doesn't know how many siblings she has. Neither do most people.","長女が先週報道であなたについて話した。新しい名前を使った。あなたのではない。きょうだいが何人いるか知らないと言った。大半の人も知らない。","Con gái lớn nói về bạn trên báo tuần trước. Dùng họ mới. Không phải họ bạn. Nói không biết mình có bao nhiêu anh chị em. Hầu hết mọi người cũng không biết.","22","0.5"
