Slate,Start_VO_ID,End_VO_ID,Life_Phase,Scene_Type,Image_Prompt
PV_0004_022,31,32,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall stickman brother with dark thick curly hair, military beret, green commando tactical vest, combat gear. Dot eyes, small confident mouth  -  young bright expression. Leading squad of faceless commandos (blank white circle heads) toward airport terminal at night. East African airport  -  dark terminal building, palm trees, military transport aircraft on tarmac. Dramatic moonlit scene. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0004_023,33,33,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall stickman with dark hair combed back. Navy suit. Square jaw circle head. Sharp dot eyes. Anxious expression. Standing in American kitchen holding phone receiver  -  face frozen mid-listen. 1970s American kitchen  -  wooden cabinets, coffee pot on counter, morning light through window, linoleum floor. Radio on counter. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0004_024,34,36,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall stickman brother with dark thick curly hair, military beret, green commando gear. Dot eyes, small confident mouth. Charging first through airport terminal doorway  -  heroic forward motion. Faceless hostages behind (blank white circle heads). East African airport interior  -  bullet-marked walls, scattered luggage, broken glass. Dramatic action lighting. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0004_025,37,38,PHASE_CONFLICT,EMOTIONAL_CLOSEUP,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall stickman with dark hair combed back. Casual American clothes. Square jaw circle head. Sharp dot eyes  -  grief. Tight mouth. Standing rigid in American kitchen, phone receiver hanging from cord. Background fades from kitchen wall on one side to cool blue wash at edges. Single subject centered. Devastation in stillness. Flat illustration. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0004_026,39,40,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall stickman in dark suit and tie. Dark hair combed back. Square jaw circle head. Sharp dot eyes. Hardened expression. Standing at military cemetery  -  row of white headstones, flags, cypress trees. Crowd of faceless mourners (blank white circle heads). One prominent gravestone in foreground. Overcast sky, somber light. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0004_027,41,42,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall stickman with dark hair combed back. Navy suit. Square jaw circle head. Sharp dot eyes. Solemn expression. Placing framed photograph on wooden desk  -  brother's face visible in small frame. Dark wood office desk, single desk lamp casting warm light. Office interior  -  bookshelves, quiet, private. Warm amber undertone. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0004_028,43,44,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall stickman with dark hair combed back, full. Navy suit, light blue shirt, RED tie, flag pin. Square jaw circle head. Sharp dot eyes. Confident expression. Standing at diplomatic podium with flag behind, microphone. Marble-floored embassy or UN corridor visible. Professional diplomatic setting. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0004_029,45,45,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall stickman with dark hair combed back, full. Navy suit, light blue shirt, RED tie. Square jaw circle head. Sharp dot eyes. Confident expression. Shaking hands with faceless diplomat stickman (blank white circle head, dark suit) in ornate diplomatic hallway  -  marble floor, crystal chandelier, gilded molding. Two flags flanking. Professional diplomatic handshake moment. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0004_030,46,47,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall stickman with dark hair combed back, full. Navy suit, light blue shirt, RED tie, flag pin. Square jaw circle head. Sharp dot eyes. Confident commanding expression. Standing at United Nations General Assembly podium  -  grand hall, rows of faceless delegate stickmen seated (blank white circle heads), country placard signs, iconic curved ceiling. Speaking with authority, one hand gesturing. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0004_031,48,48,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall stickman with dark hair combed back, full. Navy suit, light blue shirt, RED tie, flag pin. Square jaw circle head. Sharp dot eyes. Commanding expression. At UN podium  -  translator booth visible behind glass, translators with headphones off, listening directly. Multiple faceless delegates (blank white circle heads) leaning forward in seats. Subtle awe atmosphere. Grand assembly hall. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0004_032,49,50,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall stickman with dark hair combed back, full. Navy suit, light blue shirt, RED tie, flag pin. Square jaw circle head. Sharp dot eyes. Proud expression. Standing behind leader's desk in official office  -  flags behind, wooden paneling, formal portrait wall. Arms wide on desk surface in power pose. Youngest leader to sit at this desk. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0004_033,51,51,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall stickman with dark hair combed back, full. Navy suit, RED tie. Square jaw circle head. Sharp dot eyes. Tense expression. Standing at campaign rally podium  -  sparse crowd of faceless supporters (blank white circle heads). Campaign banners, stage lights, microphone. Narrow victory atmosphere  -  close race tension. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0004_034,52,53,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall stickman with greying thinning hair combed back. Navy suit, RED tie. Square jaw circle head. Hardened dot eyes. Tight mouth. Walking away from official residence  -  newspapers scattered on ground. Stacked moving boxes visible at doorway. End of era atmosphere  -  overcast sky, autumn leaves. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0004_035,54,54,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Medium stickwoman with maintained blonde highlighted shoulder-length hair styled with volume. Formal elegant dress, light color. Small dot eyes, small mouth. Rearranging furniture in official residence interior  -  ornate room, gilded mirrors, heavy curtains, marble floor. Moving a chair. Faceless aide stickmen (blank white circle heads) carrying boxes. Transition atmosphere. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
