"Strip_ID","Start_VO_ID","End_VO_ID","VO_Count","Life_Phase","Scene_Type","Duration_Sec","Strip_Summary"
"PV_0006_015","15","15","1","PHASE_EARLY","NARRATIVE_SCENE","10.3","Three photographs from war  -  not victories, three men couldn't save. Photos in left chest pocket over heart."
"PV_0006_016","16","16","1","PHASE_EARLY","NARRATIVE_SCENE","6.5","Chemical weapons attack  -  men choking with foam on lips. Western neighbor's weapons."
"PV_0006_017","17","17","1","PHASE_EARLY","EMOTIONAL_CLOSEUP","12.5","Dying soldier gripping stickman wrist. Grip stronger than expected. Remembered for life. Warm amber edges."
"PV_0006_018","18","18","1","PHASE_EARLY","NARRATIVE_SCENE","14.3","Doctoral thesis on asymmetric warfare. Professors give honors  -  don't know written from memory."
"PV_0006_019","19","19","1","PHASE_EARLY","NARRATIVE_SCENE","10.7","Stickman reading case files while other officers drink tea in military lounge."
"PV_0006_020","20","20","1","PHASE_EARLY","NARRATIVE_SCENE","12.5","Twelve-page proposal on borrowed typewriter. Force for wars country cannot officially fight."
"PV_0006_021","21","21","1","PHASE_EARLY","NARRATIVE_SCENE","7.9","War ends. Everyone goes home. Stickman submits proposal for unofficial warfare unit."
"PV_0006_022","22","22","1","PHASE_CONFLICT","NARRATIVE_SCENE","4.6","1988  -  founding commander. Approval stamp on founding documents. Map on wall."
"PV_0006_023","23","23","1","PHASE_CONFLICT","NARRATIVE_SCENE","8.8","Project force without fingerprints. Training fighters loyal to cause not flag."
"PV_0006_024","24","24","1","PHASE_CONFLICT","NARRATIVE_SCENE","10.7","Operatives with suitcases  -  cash, diplomatic pouches, loyalty in bones. Airport terminal."
"PV_0006_025","25","25","1","PHASE_CONFLICT","NARRATIVE_SCENE","10.2","Unit with no name, no address, no website. World feels effects but never traces source."
"PV_0006_026","26","26","1","PHASE_CONFLICT","NARRATIVE_SCENE","13.4","Map showing merged cell network  -  scattered cells into one organism across mountain country."
"PV_0006_027","27","27","1","PHASE_CONFLICT","NARRATIVE_SCENE","12.0","Training camps disguised as farms. Militias disguised as charities. Empire on faith and phone number."
"PV_0006_028","28","28","1","PHASE_CONFLICT","NARRATIVE_SCENE","4.7","Embassy explosion in South America  -  1992. Twenty-nine dead. Smoke rising."
"PV_0006_029","29","29","1","PHASE_CONFLICT","NARRATIVE_SCENE","4.5","Community center same city  -  1994. Eighty-five dead. Crater."
"PV_0006_030","30","30","1","PHASE_CONFLICT","NARRATIVE_SCENE","8.3","Families, children. Building turned to crater in neighborhood unrelated to country."
"PV_0006_031","31","31","1","PHASE_CONFLICT","NARRATIVE_SCENE","10.6","Morning after  -  rescue workers pulling bodies three days. Youngest victim at language lesson."
"PV_0006_032","32","32","1","PHASE_CONFLICT","NARRATIVE_SCENE","3.8","Attribution to unit. Five words. Heavy silence."
"PV_0006_033","33","33","1","PHASE_CONFLICT","EMOTIONAL_CLOSEUP","12.5","Reading briefing standing up. Folding. Placing on left side of desk  -  never read again, never discard. Grey vignette."
"PV_0006_034","35","35","1","PHASE_CONFLICT","NARRATIVE_SCENE","12.5","Never confirm, never deny. Return to headquarters. Continue building as if crater is weather far away."
"PV_0006_035","36","36","1","PHASE_CONFLICT","NARRATIVE_SCENE","9.2","1997 handover  -  unit to successor. Will become most famous military figure. Walks airports openly."
"PV_0006_036","37","37","1","PHASE_CONFLICT","TEXT_OVERLAY","4.3","Bold text on dark background: 'You warned him about that.'"
"PV_0006_037","34","34","1","PHASE_CRISIS","NARRATIVE_SCENE","13.0","Red Notice irony  -  warrant trapping inside country is proof of competence. Best performance review."
"PV_0006_038","38","38","1","PHASE_CRISIS","NARRATIVE_SCENE","6.5","2007. International police publishes photograph. Red Notice. 190 countries."
"PV_0006_039","39","39","1","PHASE_CRISIS","NARRATIVE_SCENE","9.7","Missiles procured now will be fired without permission decade later. Don't know yet."
"PV_0006_040","40","40","1","PHASE_CRISIS","NARRATIVE_SCENE","6.9","Cannot leave country. Don't need to. Everything operates without passport."
"PV_0006_041","41","41","1","PHASE_CRISIS","EMOTIONAL_CLOSEUP","10.2","Machine doesn't require physical presence. Design becomes prison. Tension blue wash."
"PV_0006_042","42","42","1","PHASE_CRISIS","NARRATIVE_SCENE","9.7","2009 defense minister  -  signing billions in contracts. Engineers showing warhead trajectories."
"PV_0006_043","43","44","2","PHASE_CRISIS","NARRATIVE_SCENE","8.8","2021 interior minister. 2022 women pulling scarves, dancing, shouting dead girl's name."
"PV_0006_044","45","46","2","PHASE_CRISIS","NARRATIVE_SCENE","12.0","Directing response. Rubber bullets then real ones. Country burns. Signing operational guidelines."
"PV_0006_045","47","49","3","PHASE_CRISIS","NARRATIVE_SCENE","6.1","Girl's name becomes chant. Stickman's name on no banner. Chant echoing."
"PV_0006_046","48","48","1","PHASE_CRISIS","EMOTIONAL_CLOSEUP","12.9","Sitting alone in dark room lights off thirty minutes. Processing. Cataloging vacancy implications. Dread grey."
"PV_0006_047","50","50","1","PHASE_CRISIS","NARRATIVE_SCENE","5.7","Lights come on. Tactician again. Transition from darkness."
"PV_0006_048","51","51","1","PHASE_CRISIS","NARRATIVE_SCENE","9.7","Night casualty report review. Names unrecognized. Ages that shouldn't be listed. Close folder, open next."
"PV_0006_049","52","52","1","PHASE_CRISIS","NARRATIVE_SCENE","6.9","Successor at foreign unit killed by drone strike 2020. Legend destroyed."
"PV_0006_050","53","53","1","PHASE_CRISIS","EMOTIONAL_CLOSEUP","12.5","Watching drone footage on phone in bathroom. Standing alone. Replay once. Pocket phone. Wash hands. Bittersweet amber."
"PV_0006_051","54","54","1","PHASE_CRISIS","NARRATIVE_SCENE","6.5","June 2025  -  first guard commander killed. Chair empty before fires out."
"PV_0006_052","55","55","1","PHASE_CRISIS","NARRATIVE_SCENE","17.5","December 2025 deputy appointment. Seven officers in container room. No photo. One handshake. Different exit door."
"PV_0006_053","56","56","1","PHASE_CRISIS","TEXT_OVERLAY","8.5","Bold text: 'If the next strike comes  -  you are what remains.'"
"PV_0006_054","57","57","1","PHASE_CRISIS_PEAK","NARRATIVE_SCENE","12.0","February 28  -  largest coordinated strike. Three waves calibrated to hit rescue teams."
"PV_0006_055","59","59","1","PHASE_CRISIS_PEAK","NARRATIVE_SCENE","10.2","Basement when first concussion wave hits. Water in glass rippling. Not close enough to shake table."
"PV_0006_056","60","62","3","PHASE_CRISIS_PEAK","NARRATIVE_SCENE","9.4","Second commander dead. Chief of staff dead. Defense minister dead. Supreme authority dead. Same hour."
"PV_0006_057","63","65","3","PHASE_CRISIS_PEAK","EMOTIONAL_CLOSEUP","11.7","Hands stop. Knuckles press white against table edge. Then breathe. Hands move again. Dread grey."
"PV_0006_058","66","66","1","PHASE_CRISIS_PEAK","NARRATIVE_SCENE","9.3","Survived  -  not at compound, not at ministry. Undocumented basement saved life."
"PV_0006_059","58","58","1","PHASE_CRISIS_PEAK","EMOTIONAL_CLOSEUP","15.3","Forty years shadow networks. Changed name at 21. Never same chair twice. Shadow was always him. Blue wash."
"PV_0006_060","67","68","2","PHASE_CRISIS_PEAK","NARRATIVE_SCENE","11.2","March 1 phone call in diesel bunker. Commander-in-chief. Phone rang three times before answer."
"PV_0006_061","70","71","2","PHASE_RESOLUTION","NARRATIVE_SCENE","13.0","Force with no chain of command. Every link severed. Offices are craters. Chart like bombed building."
"PV_0006_062","72","72","1","PHASE_RESOLUTION","NARRATIVE_SCENE","10.2","Whiteboard  -  new decentralized structure. No hierarchy, no central node. Kill one, rest continue."
"PV_0006_063","69","69","1","PHASE_RESOLUTION","NARRATIVE_SCENE","15.3","President speaks proportional response. International law for countries at tables. This country under table since 21."
"PV_0006_064","73","73","1","PHASE_RESOLUTION","EMOTIONAL_CLOSEUP","9.3","Never built for thrones. Built for rooms without windows where men point at maps. Tension blue."
"PV_0006_065","74","74","1","PHASE_RESOLUTION","NARRATIVE_SCENE","9.8","1988 architecture  -  cells surviving decapitation. Never imagined applying to own country."
"PV_0006_066","75","78","4","PHASE_RESOLUTION","NARRATIVE_SCENE","10.3","Civilian president calls about restraint. Almost says something. Doesn't know what. Hangs up."
"PV_0006_067","79","79","1","PHASE_RESOLUTION","NARRATIVE_SCENE","7.0","Dead supreme authority's son appointed successor. Stickman making calls. Council votes as instructed."
"PV_0006_068","80","81","2","PHASE_RESOLUTION","NARRATIVE_SCENE","9.8","Son somewhere in bunker, wounded. Posters printed with title not face."
"PV_0006_069","82","84","3","PHASE_RESOLUTION","NARRATIVE_SCENE","8.3","Three AM silent screens. Thinking about South America building. Not explosion  -  the morning after."
"PV_0006_070","85","85","1","PHASE_RESOLUTION","NARRATIVE_SCENE","7.0","Dust in air. Rescue workers moving slowly. Someone calling name that never answers."
"PV_0006_071","87","88","2","PHASE_RESOLUTION","NARRATIVE_SCENE","6.9","Eighty-five people, never learned names. Eyes closed trying to remember one name."
"PV_0006_072","89","90","2","PHASE_RESOLUTION","TEXT_OVERLAY","4.8","Bold text: 'You get close. You stop.'"
"PV_0006_073","86","86","1","PHASE_PRESENT","NARRATIVE_SCENE","8.8","Missiles arcing over Gulf like geometry. Clean lines. Math is beautiful. Ground impact is not."
"PV_0006_074","91","91","1","PHASE_PRESENT","NARRATIVE_SCENE","4.7","Week six  -  2000+ civilians dead. 3.2 million displaced."
"PV_0006_075","92","92","1","PHASE_PRESENT","NARRATIVE_SCENE","14.3","Infrastructure collapsing  -  water offline, power at 30%, hospitals on fumes, ambulances turned away."
"PV_0006_076","93","93","1","PHASE_PRESENT","NARRATIVE_SCENE","14.3","Retaliatory strikes on Gulf bases. Missiles from decade-old procurement. Handwriting on original form."
"PV_0006_077","94","94","1","PHASE_PRESENT","NARRATIVE_SCENE","12.5","Hospital footage on screen. Ceiling tiles on operating table. Nurse with phone flashlight. Surgeon tying artery."
"PV_0006_078","95","97","3","PHASE_PRESENT","EMOTIONAL_CLOSEUP","14.4","Strait closed, oil spikes. Nurse's hand shaking same as dying trench soldier. Same grip opposite direction. Amber."
"PV_0006_079","98","98","1","PHASE_PRESENT","NARRATIVE_SCENE","3.7","Launch alert on screen. Unapproved coordinates."
"PV_0006_080","99","100","2","PHASE_PRESENT","NARRATIVE_SCENE","13.0","Six screens three radios officer shouting  -  staring at numbers not understanding. Then understanding."
"PV_0006_081","101","102","2","PHASE_PRESENT","NARRATIVE_SCENE","9.7","Looking at officer  -  twenty-six, trained his father. Father died second wave six weeks ago."
"PV_0006_082","103","104","2","PHASE_PRESENT","TEXT_OVERLAY","5.2","Bold text: 'He doesn't look back. He doesn't need to.'"
"PV_0006_083","105","106","2","PHASE_PRESENT","NARRATIVE_SCENE","7.4","System worked. No single failure point. No permission required. Staring at screen too long."
"PV_0006_084","107","107","1","PHASE_PRESENT","NARRATIVE_SCENE","5.5","First time realization  -  no longer in command."
"PV_0006_085","108","109","2","PHASE_PRESENT","TEXT_OVERLAY","6.6","Bold text: 'For a second  -  you almost give an order. You don't.'"
"PV_0006_086","110","110","1","PHASE_PRESENT","NARRATIVE_SCENE","8.3","Hospital direct hit  -  surgeons operating when lights went out. Finished by phone light."
"PV_0006_087","111","111","1","PHASE_PRESENT","NARRATIVE_SCENE","7.0","People dying in dark  -  not front line, in apartments, kitchens. Waiting for water that doesn't come."
"PV_0006_088","112","113","2","PHASE_PRESENT","NARRATIVE_SCENE","14.8","System answers every strike. Missile generates targeting package generates launch order. One response then another."
"PV_0006_089","114","115","2","PHASE_PRESENT","NARRATIVE_SCENE","6.0","Stops being response, becomes pattern. Missiles, displacement, recruitment, back again."
"PV_0006_090","116","117","2","PHASE_PRESENT","NARRATIVE_SCENE","7.5","Pattern seen on paper looks cleaner. On screen it doesn't stop."
"PV_0006_091","118","118","1","PHASE_PRESENT","EMOTIONAL_CLOSEUP","11.5","Loop designed 1988 on typewriter. Forty years later runs on satellites and bodies of strangers. Dread grey."
"PV_0006_092","119","119","1","PHASE_PRESENT","TEXT_OVERLAY","5.2","Bold text: 'You just never thought you'd be inside it.'"
"PV_0006_093","120","121","2","PHASE_PRESENT","NARRATIVE_SCENE","8.9","Right thumb rubbing index finger  -  trench habit. Officer staring at hand. Stops."
"PV_0006_094","122","122","1","PHASE_PRESENT","NARRATIVE_SCENE","6.5","Nobody sits when stickman stands. Not rank  -  what happened to men who sat."
"PV_0006_095","123","123","1","CALLBACK_CLOSE","NARRATIVE_SCENE","3.3","Operations room  -  different basement, same war. Callback to opening scene."
"PV_0006_096","124","126","3","CALLBACK_CLOSE","NARRATIVE_SCENE","7.0","Eighty-five people. Girl in station. Man in trench who grabbed wrist. Memory fragments."
"PV_0006_097","127","128","2","CALLBACK_CLOSE","TEXT_OVERLAY","6.2","Bold text: 'You remember the grip. You never learned the names.'"
"PV_0006_098","129","130","2","CALLBACK_CLOSE","NARRATIVE_SCENE","7.9","Two fingers on chair backrest. Thumb rubbing index finger. Nobody watching."
"PV_0006_099","131","132","2","CALLBACK_CLOSE","NARRATIVE_SCENE","4.2","Warrant still active. Courtroom still empty."
"PV_0006_100","133","136","4","CALLBACK_CLOSE","NARRATIVE_SCENE","11.2","Engine still running. Knows exactly how it works. Designed every part. Every consequence."
"PV_0006_101","137","139","3","CALLBACK_CLOSE","TEXT_OVERLAY","9.5","Bold text: 'You just never designed a way out. Not for them. Not for you.'"
