Beat_ID,Life_Phase,Beat_Type,Content_Sketch,Mood_Tag,Beat_Duration_Sec,Scene_Type,Illustration_Note
BEAT_05_02,PHASE_CRISIS_PEAK,CRISIS,"The second commander  -  dead. Chief of staff  -  dead. Defense minister  -  dead. Supreme authority  -  dead. Same wave of missiles",HORROR,14,NARRATIVE_SCENE,"Four portraits/chairs exploding one after another  -  chain of command shattering"
BEAT_05_03,PHASE_CRISIS_PEAK,REFLECT,"You survive. Because you were not where they thought. You are never where they think",SHADOW,12,NARRATIVE_SCENE,"Stickman in entirely different location  -  watching explosions on screen from afar"
BEAT_05_04,PHASE_CRISIS_PEAK,TIME_MARKER,"March 1  -  you are the third commander. Because no one else remains",WEIGHT,10,NARRATIVE_SCENE,"Stickman standing  -  receiving command insignia  -  no ceremony  -  rubble behind"
BEAT_05_05,PHASE_CRISIS_PEAK,REFLECT,"Forty years of building shadow networks. The shadow saved your life",WEIGHT,10,EMOTIONAL_CLOSEUP,"Shadow motif  -  stickman literally dissolving into darkness then reforming"
BEAT_06_01,PHASE_RESOLUTION,TIME_MARKER,"You inherit a guard with no head. The chain of command is broken at every link",TENSION,10,NARRATIVE_SCENE,"Org chart with all top positions marked X  -  only stickman figure remaining"
BEAT_06_02,PHASE_RESOLUTION,CONFLICT,"You design decentralized command  -  mid-level officers decide independently",POWER,12,NARRATIVE_SCENE,"Network diagram  -  no central node  -  multiple autonomous command posts"
BEAT_06_03,PHASE_RESOLUTION,REFLECT,"The idea comes from the unit you built  -  distributed cells that survive decapitation",IRONY,10,NARRATIVE_SCENE,"Split: 1988 Quds Force cell diagram mirrors 2026 war command structure"
BEAT_06_04,PHASE_RESOLUTION,CONFLICT,"The civilian president wants negotiation. You push him aside. The military decides",POWER,10,NARRATIVE_SCENE,"President stickman at podium pushed aside  -  commander at operational desk"
BEAT_06_05,PHASE_RESOLUTION,TIME_MARKER,"The dead leader's son is appointed supreme authority. You arranged it from behind",POWER,10,NARRATIVE_SCENE,"Stickman making phone calls  -  heir figure in shadow placed on throne from behind"
BEAT_06_06,PHASE_RESOLUTION,REFLECT,"He is somewhere in the darkness. Wounded. Perhaps unable to rule. You rule instead",IRONY,10,NARRATIVE_SCENE,"Heir silhouette in shadow  -  stickman standing in operations room  -  actual power"
BEAT_06_07,PHASE_RESOLUTION,CONSTRAINT,"You print posters with his title. Not his face. You don't need him. Just his name",VOID,10,NARRATIVE_SCENE,"Printing press  -  posters with title but blank face  -  propaganda machine"
BEAT_06_08,PHASE_RESOLUTION,REFLECT,"Eighty-five people in South America. Do you think about them at 3 AM?",GHOST,10,EMOTIONAL_CLOSEUP,"3 AM clock  -  85 ghost silhouettes appearing in darkness around stickman"
BEAT_06_09,PHASE_RESOLUTION,WEIGHT_LINE,"Nobody asks. You built a machine. Now you are the machine",WEIGHT,10,EMOTIONAL_CLOSEUP,"Stickman merging with gears and circuits  -  becoming mechanical"
BEAT_07_01,PHASE_PRESENT,TIME_MARKER,"Week six. Over two thousand civilians dead. Three point two million displaced",WAR,10,NARRATIVE_SCENE,"Destruction montage  -  refugee streams  -  damaged infrastructure"
BEAT_07_02,PHASE_PRESENT,CRISIS,"Retaliatory missiles hit enemy bases across the Gulf region",WAR,10,NARRATIVE_SCENE,"Missiles launching from hidden positions  -  Gulf base explosions"
BEAT_07_03,PHASE_PRESENT,CRISIS,"The strait closes. Oil spikes. The global economy shudders",DREAD,10,NARRATIVE_SCENE,"Closed strait  -  oil tankers stopped  -  price ticker soaring"
BEAT_07_04,PHASE_PRESENT,CRISIS,"Your officers launch missiles you didn't approve  -  the decentralized system works",CHAOS,12,NARRATIVE_SCENE,"Officer at independent post pressing launch  -  stickman watching on screen after"
BEAT_07_05,PHASE_PRESENT,REFLECT,"You lose control piece by piece  -  but the machine keeps running. That is the design",IRONY,10,EMOTIONAL_CLOSEUP,"Stickman watching screens  -  missiles launching on their own  -  designed chaos"
BEAT_07_06,PHASE_PRESENT,CRISIS,"The enemy bombs power plants and hospitals and water stations",HORROR,10,NARRATIVE_SCENE,"Civilian infrastructure destroyed  -  dark city  -  no water"
BEAT_07_07,PHASE_PRESENT,REFLECT,"Your people die  -  not because you ordered it  -  because you built the machine that retaliates",WEIGHT,12,NARRATIVE_SCENE,"Civilian casualties  -  retaliation cycle diagram  -  stickman at center of loop"
BEAT_07_08,PHASE_PRESENT,CONSTRAINT,"International warrant plus eighty-five plus how many more now?",GHOST,10,EMOTIONAL_CLOSEUP,"Red Notice document  -  number 85 growing larger  -  counter still climbing"
BEAT_07_09,PHASE_PRESENT,CONSTRAINT,"Sixty-seven years old standing in operations room  -  no one dares sit when you stand",AUTHORITY,10,NARRATIVE_SCENE,"Stickman standing  -  all officers also standing  -  no chairs in use"
BEAT_07_10,PHASE_PRESENT,REFLECT,"The two before you had chairs. You don't sit. Sitting makes you a target",SURVIVAL,10,EMOTIONAL_CLOSEUP,"Two empty chairs with bullet holes  -  stickman standing deliberately"
BEAT_07_11,PHASE_PRESENT,WEIGHT_LINE,"The man who built the machine is being dragged by the machine",WEIGHT,10,EMOTIONAL_CLOSEUP,"Stickman being pulled forward by mechanical gears he built  -  unable to stop"
BEAT_08_01,CALLBACK_CLOSE,CALLBACK,"The operations room. Same as the beginning. You are still standing",MIRROR,10,NARRATIVE_SCENE,"Same POV shot as HOOK  -  mobile command  -  screens  -  stickman standing"
BEAT_08_02,CALLBACK_CLOSE,CALLBACK,"You built the foreign unit with your hands. Now it is larger than you",WEIGHT,10,NARRATIVE_SCENE,"Small office 1988 desk expanding into massive global network  -  stickman same size"
BEAT_08_03,CALLBACK_CLOSE,CALLBACK,"Eighty-five people in a building in South America. You were never tried",GHOST,10,NARRATIVE_SCENE,"Community center photo  -  85 names  -  empty courtroom  -  no defendant"
BEAT_08_04,CALLBACK_CLOSE,CALLBACK,"Two commanders dead. One supreme authority dead. You are still standing",WEIGHT,10,NARRATIVE_SCENE,"Three graves/chairs  -  stickman standing among them  -  untouched"
BEAT_08_05,CALLBACK_CLOSE,CTA,"You built this war from the shadows. The shadows are now the battlefield. And sitting down means becoming the next target",OPEN_END,14,NARRATIVE_SCENE,"Final: stickman standing in dark ops room  -  shadow war continuing  -  no end  -  no rest"
