"Slate","Start_VO_ID","End_VO_ID","Life_Phase","Scene_Type","Image_Prompt"
"PV_0006_011","11","11","PHASE_EARLY","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Young stickman in basic olive-green military uniform, round white circle head, small dot eyes, no glasses, clean-shaven. Walking through iron gates of military barracks compound  -  joining crowd of recruit stickmen (faceless, blank white circle heads) filing through entrance. Revolutionary-era Iranian military compound  -  concrete guard post, sandbag barriers, olive-green vehicles parked, red dawn sky, guards flanking gate. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0006_012","12","12","PHASE_EARLY","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Young stickman recruit in olive-green uniform, round white circle head, small dot eyes. Standing at attention in formation of soldiers (faceless, blank white circle heads) in military courtyard. Two groups implied  -  regular army on left side (standard uniforms), revolutionary guard on right side (olive-green with emblem). Dividing line between groups. Iranian military parade ground  -  flagpoles, concrete walls, mosque dome visible beyond barracks. Morning light. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0006_013","13","13","PHASE_EARLY","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Young stickman soldier in olive-green uniform, round white circle head, small dot eyes, no glasses, clean-shaven, getting taller and more authoritative  -  positioned in trench warfare scene. Sandbags, barbed wire, smoke rising, mud. Fellow soldiers (faceless, blank white circle heads) crouching in trenches around him. Arid Middle Eastern desert battlefield  -  distant explosions orange on horizon, grey smoke clouds, damaged vehicles. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0006_014","14","14","PHASE_EARLY","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Young officer stickman in dark military uniform with small epaulettes, round white circle head, small dot eyes, emerging glasses shape forming. Crouching beside tactical map spread on ground in trench  -  pointing at flanking route around enemy position. Arrows drawn on map showing asymmetric approach angles. Trench environment  -  earthen walls, wooden supports, dim lantern light. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0006_015","15","15","PHASE_EARLY","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Young officer stickman in military uniform, round white circle head, small dot eyes, no glasses yet, clean-shaven. Hand holding three small rectangular photograph shapes close to chest  -  left chest pocket area. Photographs slightly worn and faded. Standing in quiet moment between battles  -  tent interior, cot in background, single kerosene lamp lighting warm golden glow. Solemn private moment. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0006_016","16","16","PHASE_EARLY","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Battlefield aftermath scene  -  multiple soldier stickmen (faceless, blank white circle heads) collapsed on ground, some convulsing. Yellow-green chemical haze cloud drifting across battlefield. Gas masks scattered. Desolate arid wasteland  -  craters, scorched earth, destroyed vehicle hulks. Toxic atmosphere with sickly yellow light filtering through chemical cloud. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0006_017","17","17","PHASE_EARLY","EMOTIONAL_CLOSEUP","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Young officer stickman in military uniform, round white circle head, small dot eyes, emerging rectangular glasses shape. Kneeling on one knee  -  another soldier stickman (faceless, blank white circle head) lying on ground gripping stickman's wrist with one hand. Focus on the grip  -  fingers wrapped tight around wrist. Background fades from trench battlefield on one side to pure white opposite. Warm amber glow at edges. Flat illustration. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0006_018","18","18","PHASE_EARLY","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Officer stickman in dark military uniform, rectangular glasses on circle head, small neat trimmed beard beginning, small dot eyes, small mouth. Seated at university desk writing  -  open thesis document and stack of military tactical maps side by side on desk. University lecture hall  -  wooden desks in rows, chalkboard in background, academic lamp on desk, bookshelf with strategy volumes. Split between academic and military worlds. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0006_019","19","19","PHASE_EARLY","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Officer stickman in dark military uniform, rectangular glasses on circle head, small neat trimmed beard, small dot eyes. Seated at table reading thick case file folder  -  highlighting passages with pen. Other officer stickmen (faceless, blank white circle heads) at adjacent table drinking tea from small glasses. Military officers' lounge  -  warm wooden interior, patterned carpet, tea samovar on side table, window showing military base courtyard. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0006_020","20","20","PHASE_EARLY","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Officer stickman in dark military uniform, rectangular glasses on circle head, small neat trimmed beard, small dot eyes. STANDING at desk with old manual typewriter  -  typing twelve-page document, stack of typed pages beside machine. Sparse military office  -  single desk, metal filing cabinet, small window with iron bars, fluorescent tube light, bare concrete walls. Focused, deliberate atmosphere. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0006_021","21","21","PHASE_EARLY","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Officer stickman in dark military uniform, rectangular glasses on circle head, small neat trimmed beard, small dot eyes. STANDING in military hallway holding sealed proposal folder  -  walking toward office door at end of corridor. Other soldiers (faceless, blank white circle heads) walking opposite direction away  -  going home. Deserted military hallway  -  fluorescent lights, linoleum floor, doors on both sides, war-era clock on wall. Post-war emptiness. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0006_022","22","22","PHASE_CONFLICT","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Stickman in dark jacket over collared shirt, rectangular glasses on circle head, dark neat trimmed beard, small dot eyes, small serious mouth. STANDING at desk signing documents  -  founding documents with official stamps. Large wall map behind showing Middle East, North Africa, South Asia regions. Dark intelligence office  -  green desk lamp, heavy curtains, filing cabinets, telephone, 1988 calendar. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0006_023","23","23","PHASE_CONFLICT","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Stickman in dark jacket, rectangular glasses, dark trimmed beard, small dot eyes. STANDING at training field reviewing fighters  -  small group of recruit stickmen (faceless, blank white circle heads) in formation before him. Remote mountainous training ground  -  dust, obstacle course in background, target range, camouflage netting overhead, rugged terrain. Late afternoon golden dust light. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0006_024","24","24","PHASE_CONFLICT","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Two operative stickmen (faceless, blank white circle heads) in civilian dark clothing carrying briefcases through airport terminal corridor. One carrying diplomatic pouch bag. International airport terminal  -  departure gates, glass walls showing tarmac with aircraft, overhead lighting, polished floor reflections. Anonymous travelers flowing past. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0006_025","25","25","PHASE_CONFLICT","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Empty office  -  no nameplate on door, no furniture except single phone on floor, frosted glass window with dark silhouette visible behind it. Completely anonymous space  -  blank walls, single bare lightbulb, concrete floor, heavy unmarked metal door. World map on one wall with invisible connection lines suggested by subtle shadows. Cold, sterile atmosphere. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0006_026","26","26","PHASE_CONFLICT","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Stickman in dark jacket, rectangular glasses, dark trimmed beard, small dot eyes. STANDING at large wall map  -  pins connected by red string showing cell network across multiple countries. Mountain country cluster on left, northern neighbor cluster on right, each with separate supply lines. Dark intelligence operations room  -  green-tinted overhead maps, red string web pattern, pushpins, dim desk lamp, scattered documents. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0006_027","27","27","PHASE_CONFLICT","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Rural compound from aerial angle  -  buildings that look like agricultural farm structures but contain training equipment visible through open doors. Stickman figures (faceless, blank white circle heads) drilling in formation in courtyard that resembles farmyard. Surrounding farmland with crops, irrigation ditches, livestock pens for cover. Middle Eastern rural landscape  -  flat horizon, distant mountains, dust. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0006_028","28","28","PHASE_CONFLICT","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Building explosion scene in South American city  -  Embassy building with classical colonial architecture crumbling, thick black and grey smoke billowing upward, debris flying. Buenos Aires street scene  -  tree-lined avenue, European-style buildings on either side, broken glass on cobblestones, emergency vehicles approaching with flashing lights. 1992 atmosphere. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0006_029","29","29","PHASE_CONFLICT","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Crater where community center stood  -  massive hole in ground surrounded by rubble and twisted metal. Residential neighborhood visible around crater  -  apartment buildings, parked cars covered in dust, broken windows. Ghost silhouette shapes (85 transparent spectre outlines) faintly visible rising from the crater  -  the eighty-five. Buenos Aires neighborhood  -  South American architecture, autumn trees. 1994. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0006_030","30","30","PHASE_CONFLICT","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Rescue workers (faceless stickmen, blank white circle heads) in orange vests pulling rubble pieces from destroyed building. Small child-sized shape in dust silhouette among debris. Neighborhood completely unrelated to any military  -  residential block with playgrounds, schools visible. Devastation in ordinary civilian space. Dusty morning light, grey atmosphere. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0006_031","31","31","PHASE_CONFLICT","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Close-up of desk surface  -  open briefing folder with typed report pages. Stack of photographs showing rubble and rescue operations (no identifiable faces). Small detail visible  -  a child's language textbook among recovered items. Military desk  -  green blotter, desk lamp casting warm circle, pen lying across page. Somber documentation atmosphere. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0006_032","32","32","PHASE_CONFLICT","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Single pointed hand gesture  -  stickman finger pointing at intelligence report on desk with attribution line visible as dark text block. Heavy silence composition  -  empty room around the desk, single overhead light, dramatic shadow. Intelligence office  -  dark walls, filing cabinet, single chair. Accusation hangs in air. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0006_033","33","33","PHASE_CONFLICT","EMOTIONAL_CLOSEUP","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Stickman in dark jacket, rectangular glasses on circle head, dark neat trimmed beard, small dot eyes, small tight mouth. STANDING at desk, folding briefing paper in half precisely. Left side of desk has small stack of similar folded documents  -  things never read again but never discarded. Background fades from dark intelligence office on one side to desaturated cold grey vignette at edges. Single subject, centered. Flat illustration. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
"PV_0006_034","35","35","PHASE_CONFLICT","NARRATIVE_SCENE","Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Stickman in dark jacket, rectangular glasses, dark trimmed beard, small dot eyes. Walking down long headquarters corridor  -  back to viewer, shadow stretching long behind him on polished floor. Through window at end of corridor, distant crater visible in urban landscape. Corporate military headquarters  -  marble floor, fluorescent overhead strips, closed doors on both sides. Moving forward, not looking back. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
