Beat_ID,Life_Phase,Beat_Type,Content_Sketch,Mood_Tag,Beat_Duration_Sec,Scene_Type,Illustration_Note
BEAT_04_02,PHASE_CRISIS,CRISIS,"Night. Standing near booking desk. Precinct phone rings. You know who the child is calling about. Child's voice. Looking for parent. No one by that name was brought in tonight.",DREAD,28,EMOTIONAL_CLOSEUP,"Cop near desk, phone ringing, recognition before answering, child's voice through receiver, sergeant giving same answer, thirty feet"
BEAT_04_03,PHASE_CRISIS,CRISIS,"Child asks again. Same answer. Almost step forward. Almost. Foot moves. Weight shifts. Then stops. Stepping forward means unwinding every absence.",DREAD,25,EMOTIONAL_CLOSEUP,"Close on cop's foot, micro-movement forward then freezing, weight shift visible, one wall between cop and room, dial tone"
BEAT_04_04,PHASE_CRISIS,REFLECT,"30 feet. One wall. Door with no label. Child hangs up. Dial tone. They were never here. The system works. The database is empty. Silence.",CLARITY,22,NARRATIVE_SCENE,"Cop standing still, dial tone sound, room door visible in background, empty terminal, cold calculation, signature line possessive"
BEAT_05_01,PHASE_RESOLUTION,RESOLVE,"New cop sees you turn left instead of right. Doesn't ask. What person? Your words. Their mouth.",CLARITY,22,NARRATIVE_SCENE,"New cop in fresh uniform watching cop turn left, mimicking silence, mouthing the phrase, contagion beginning"
BEAT_05_02,PHASE_RESOLUTION,RESOLVE,"New cop holds door to room. Doesn't look inside. New cop leads someone to room alone.",CLARITY,22,NARRATIVE_SCENE,"New cop holding unmarked door open, not looking inside, then leading someone, progression of participation, 5 stages"
BEAT_05_03,PHASE_RESOLUTION,REFLECT,"Hear new cop ask: Does anyone know you're here? You don't remember teaching them. You don't remember learning it either.",CLARITY,22,NARRATIVE_SCENE,"Cop overhearing new cop asking the question, mirror effect, two cops in parallel, same words different mouths"
BEAT_05_04,PHASE_RESOLUTION,REFLECT,"They don't ask what's in the room. You didn't either. They were never here. You check the system. No record.",CLARITY,20,EMOTIONAL_CLOSEUP,"Cop and new cop both walking past room, symmetry shot, neither looking, system perpetuating, confusion on cop's face"
BEAT_06_01,CALLBACK_CLOSE,CALLBACK,"The phone. It rang three times. You delete it. Names create records. Records create people.",BITTERSWEET,22,EMOTIONAL_CLOSEUP,"Close on cop's hands deleting phone memory, three rings echoing, active deletion, names-to-records logic, pain callback"
BEAT_06_02,CALLBACK_CLOSE,CALLBACK,"Someone new in the car. Same route. Same door. Same room. Don't ask their name.",BITTERSWEET,20,NARRATIVE_SCENE,"Cop driving same route, new figure in back seat, same unmarked door ahead, loop closing, no name asked"
BEAT_06_03,CALLBACK_CLOSE,CTA,"They were never here. You don't remember if they were.",CLARITY,20,EMOTIONAL_CLOSEUP,"Cop at car door, hand on handle, empty expression, final dissolution, loop closed, same as hook frame but emptier"
