Slate,Start_VO_ID,End_VO_ID,Life_Phase,Scene_Type,Image_Prompt
PV_0029_017,40,43,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium stickman. short dark hair, fresh cut. new police uniform, shiny badge, radio ON. Round white circle head. Small dot eyes. Neutral watching expression. Clean uniform. Radio still on. Eyes on hallway door.. Break room: stickman sitting. TV on wall. Normal silence. No one mentions anything.. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0029_018,44,47,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium stickman. short dark hair, fresh cut. new police uniform, shiny badge, radio ON. Round white circle head. Small dot eyes. Neutral watching expression. Clean uniform. Radio still on. Eyes on hallway door.. Stickman rinsing cup at sink. TV playing game. Another cop watching. Ordinary Tuesday.. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0029_019,48,49,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium stickman. short dark hair, fresh cut. new police uniform, shiny badge, radio ON. Round white circle head. Small dot eyes. Neutral watching expression. Clean uniform. Radio still on. Eyes on hallway door.. Stickman placing cup back. Like any other Tuesday. Nothing mentioned.. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0029_020,50,50,PHASE_EARLY,TEXT_OVERLAY,"Typography-only composition. Dark charcoal background. Large centered bold white sans-serif text: Bold white text on dark grey: ""Silence is the first disappearance."". Minimal - no textures, no decoration. Optional tiny stickman silhouette bottom-right. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0029_021,51,54,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Tall stickman. short dark hair. worn plainclothes jacket, badge on belt, radio already off. Clean-shaven circle head. Small dot eyes. Controlled efficient expression. Radio off by default. Hand on door handle.. Stickman in plainclothes at 3AM. Walking past booking desk. Tired. Turning left.. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0029_022,55,57,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Tall stickman. short dark hair. worn plainclothes jacket, badge on belt, radio already off. Clean-shaven circle head. Small dot eyes. Controlled efficient expression. Radio off by default. Hand on door handle.. Past cameras. Reaching for cold door handle on unlabeled door. Dark hallway.. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0029_023,58,60,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Tall stickman. short dark hair. worn plainclothes jacket, badge on belt, radio already off. Clean-shaven circle head. Small dot eyes. Controlled efficient expression. Radio off by default. Hand on door handle.. Door handle cold. Door with no label. Room with no camera. Stickman entering.. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0029_024,61,62,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Tall stickman. short dark hair. worn plainclothes jacket, badge on belt, radio already off. Clean-shaven circle head. Small dot eyes. Controlled efficient expression. Radio off by default. Hand on door handle.. Interior: chair, table, flickering fluorescent. No window. Bare room.. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0029_025,63,64,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Tall stickman. short dark hair. worn plainclothes jacket, badge on belt, radio already off. Clean-shaven circle head. Small dot eyes. Controlled efficient expression. Radio off by default. Hand on door handle.. No vent. Air does not move in here. Still room. Empty.. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0029_026,65,68,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Tall stickman. short dark hair. worn plainclothes jacket, badge on belt, radio already off. Clean-shaven circle head. Small dot eyes. Controlled efficient expression. Radio off by default. Hand on door handle.. Stickman closing heavy door. Lock clicking different. Heavier. Alone in hallway.. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0029_027,69,72,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Tall stickman. short dark hair. worn plainclothes jacket, badge on belt, radio already off. Clean-shaven circle head. Small dot eyes. Controlled efficient expression. Radio off by default. Hand on door handle.. Stickman at closed door asking one question. Faceless figure saying no. Door closing.. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0029_028,73,76,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Tall stickman. short dark hair. worn plainclothes jacket, badge on belt, radio already off. Clean-shaven circle head. Small dot eyes. Controlled efficient expression. Radio off by default. Hand on door handle.. Patrol car at night during drive. Phone rings three times, goes quiet. Battery removed.. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0029_029,77,79,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Tall stickman. short dark hair. worn plainclothes jacket, badge on belt, radio already off. Clean-shaven circle head. Small dot eyes. Controlled efficient expression. Radio off by default. Hand on door handle.. Battery warm in jacket pocket against ribs. Feeling it through lining. Night highway.. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0029_030,80,81,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Tall stickman. short dark hair. worn plainclothes jacket, badge on belt, radio already off. Clean-shaven circle head. Small dot eyes. Controlled efficient expression. Radio off by default. Hand on door handle.. Wallet in glove box. Keys in cup holder. Belongings of someone who was never here.. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0029_031,82,84,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Tall stickman. short dark hair. worn plainclothes jacket, badge on belt, radio already off. Clean-shaven circle head. Small dot eyes. Controlled efficient expression. Radio off by default. Hand on door handle.. Gas station dumpster at night. Stickman slowing car, not stopping. Everything tossed.. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0029_032,85,87,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Tall stickman. short dark hair. worn plainclothes jacket, badge on belt, radio already off. Clean-shaven circle head. Small dot eyes. Controlled efficient expression. Radio off by default. Hand on door handle.. Next morning: stickman checking room. Empty. Checking twice. No one asks.. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0029_033,88,89,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Tall stickman. short dark hair. worn plainclothes jacket, badge on belt, radio already off. Clean-shaven circle head. Small dot eyes. Controlled efficient expression. Radio off by default. Hand on door handle.. Desk sergeant typing. Does not look up. Stickman walking past.. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0029_034,90,91,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Tall stickman. short dark hair. worn plainclothes jacket, badge on belt, radio already off. Clean-shaven circle head. Small dot eyes. Controlled efficient expression. Radio off by default. Hand on door handle.. Friend calls precinct two days later. Stickman hearing sergeant across room.. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0029_035,92,94,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Tall stickman. short dark hair. worn plainclothes jacket, badge on belt, radio already off. Clean-shaven circle head. Small dot eyes. Controlled efficient expression. Radio off by default. Hand on door handle.. Sergeant: no one by that name. Not looking up. Said it before. Routine denial.. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0029_036,95,97,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Tall stickman. short dark hair. worn plainclothes jacket, badge on belt, radio already off. Clean-shaven circle head. Small dot eyes. Controlled efficient expression. Radio off by default. Hand on door handle.. True. Never brought them in. Brought them somewhere else. Stickman at desk.. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0029_037,98,98,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Tall stickman. short dark hair. worn plainclothes jacket, badge on belt, radio already off. Clean-shaven circle head. Small dot eyes. Controlled efficient expression. Radio off by default. Hand on door handle.. Stickman leaning back in chair, exhaling. Whole precinct feels normal. Fluorescent humming.. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0029_038,99,101,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Tall stickman. short dark hair. worn plainclothes jacket, badge on belt, radio already off. Clean-shaven circle head. Small dot eyes. Controlled efficient expression. Radio off by default. Hand on door handle.. Fluorescent light above desk. First time. First time the system held.. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
