VO_ID,Episode_ID,Beat_ID,Life_Phase,Beat_Type,VO_Type,VO_EN,Word_Count_EN,Pause_After
53,PV_0029,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"The room with no camera.",5,0.5
54,PV_0029,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"Inside there's a chair and a table and a fluorescent light that flickers once when you flip the switch.",18,0
55,PV_0029,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"That's it.",2,0
56,PV_0029,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"You leave them there.",4,0
57,PV_0029,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"You close the door.",4,1.0
58,PV_0029,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Before that you ask them one thing.",7,0.5
59,PV_0029,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Does anyone know you're here?",5,1.0
60,PV_0029,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"They say no.",3,0.5
61,PV_0029,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"The door closes.",3,0.5
62,PV_0029,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"During the drive their phone rang three times.",8,0
63,PV_0029,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Three times and then it went quiet.",7,0
64,PV_0029,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You turned it off before the fourth.",7,0
65,PV_0029,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Removed the battery.",3,0
66,PV_0029,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Put it in your jacket pocket.",6,0
67,PV_0029,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Small and warm against your ribs.",6,0.5
68,PV_0029,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You can feel it through the lining.",7,1.0
69,PV_0029,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"Next morning the room's empty.",5,0
70,PV_0029,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"You check twice.",3,0
71,PV_0029,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"No one asks.",3,0.5
72,PV_0029,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"The desk sergeant's typing something when you walk by.",9,0
73,PV_0029,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"He doesn't look up.",4,0
74,PV_0029,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"Two days later a friend calls the precinct looking for someone.",10,0
75,PV_0029,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"You hear the desk sergeant across the room.",8,0
76,PV_0029,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"No one by that name was brought in.",8,0.5
77,PV_0029,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"It's true.",2,0
78,PV_0029,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"You never brought them in.",5,0
79,PV_0029,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"You brought them somewhere else.",5,0.5
80,PV_0029,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"You lean back in your chair and you exhale and for a second the whole precinct feels like any other precinct on any other night.",22,0
81,PV_0029,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"The fluorescent light above the desk hums.",7,0
82,PV_0029,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"First time.",2,0
83,PV_0029,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"First time the system held.",5,1.0
84,PV_0029,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"That night you check the booking system.",7,0
85,PV_0029,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"Once.",1,0
86,PV_0029,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"Twice.",1,0
87,PV_0029,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"Three times.",2,0.5
88,PV_0029,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"No record.",2,0
89,PV_0029,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"Not for them.",3,0
90,PV_0029,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"For yourself.",2,0.5
91,PV_0029,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"You close the screen and open it again.",7,0
92,PV_0029,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"Same result.",2,0
93,PV_0029,BEAT_03_04,PHASE_CONFLICT,REFLECT,WEIGHT_LINE,"They were never here.",4,1.5
94,PV_0029,BEAT_03_05,PHASE_CONFLICT,ESTABLISH,NARRATION,"The second time it's not easier.",6,0
95,PV_0029,BEAT_03_05,PHASE_CONFLICT,ESTABLISH,NARRATION,"It's clearer.",2,0.5
96,PV_0029,BEAT_03_05,PHASE_CONFLICT,ESTABLISH,NARRATION,"You know the route now.",5,0
97,PV_0029,BEAT_03_05,PHASE_CONFLICT,ESTABLISH,NARRATION,"Left at the hallway.",4,0
98,PV_0029,BEAT_03_05,PHASE_CONFLICT,ESTABLISH,NARRATION,"Third door.",2,0
99,PV_0029,BEAT_03_05,PHASE_CONFLICT,ESTABLISH,NARRATION,"No label.",2,0
100,PV_0029,BEAT_03_05,PHASE_CONFLICT,ESTABLISH,NARRATION,"The handle's warm this time.",5,0
101,PV_0029,BEAT_03_05,PHASE_CONFLICT,ESTABLISH,NARRATION,"You're not testing the system anymore.",6,0
102,PV_0029,BEAT_03_05,PHASE_CONFLICT,ESTABLISH,WEIGHT_LINE,"You're using it.",3,1.5
103,PV_0029,BEAT_03_06,PHASE_CONFLICT,CONFLICT,NARRATION,"This time you choose.",4,0.5
104,PV_0029,BEAT_03_06,PHASE_CONFLICT,CONFLICT,NARRATION,"Not because of paperwork.",4,0
105,PV_0029,BEAT_03_06,PHASE_CONFLICT,CONFLICT,NARRATION,"Not because it's late.",4,0
106,PV_0029,BEAT_03_06,PHASE_CONFLICT,CONFLICT,NARRATION,"Because you can.",3,0.5
107,PV_0029,BEAT_03_06,PHASE_CONFLICT,CONFLICT,NARRATION,"You start testing who disappears cleanly.",6,0
108,PV_0029,BEAT_03_06,PHASE_CONFLICT,CONFLICT,NARRATION,"Person with a phone that keeps ringing.",7,0
109,PV_0029,BEAT_03_06,PHASE_CONFLICT,CONFLICT,NARRATION,"Person who mentions a job in the morning.",8,0
110,PV_0029,BEAT_03_06,PHASE_CONFLICT,CONFLICT,NARRATION,"Person who looks like someone's waiting for them at home.",10,0.5
111,PV_0029,BEAT_03_06,PHASE_CONFLICT,CONFLICT,NARRATION,"You sit in the patrol car after and tap the dashboard once.",11,0
112,PV_0029,BEAT_03_06,PHASE_CONFLICT,CONFLICT,NARRATION,"Just once.",2,0.5
113,PV_0029,BEAT_03_06,PHASE_CONFLICT,CONFLICT,NARRATION,"The selection is the skill.",5,0
114,PV_0029,BEAT_03_06,PHASE_CONFLICT,CONFLICT,NARRATION,"Not the detention.",3,1.0
115,PV_0029,BEAT_03_07,PHASE_CONFLICT,CONFLICT,NARRATION,"One of them answers yes.",5,0.5
116,PV_0029,BEAT_03_07,PHASE_CONFLICT,CONFLICT,NARRATION,"Does anyone know you're here?",5,0
117,PV_0029,BEAT_03_07,PHASE_CONFLICT,CONFLICT,NARRATION,"Yes.",1,0
118,PV_0029,BEAT_03_07,PHASE_CONFLICT,CONFLICT,NARRATION,"My wife.",2,0.5
119,PV_0029,BEAT_03_07,PHASE_CONFLICT,CONFLICT,NARRATION,"You book this one.",4,0
120,PV_0029,BEAT_03_07,PHASE_CONFLICT,CONFLICT,NARRATION,"Full process.",2,0
121,PV_0029,BEAT_03_07,PHASE_CONFLICT,CONFLICT,NARRATION,"Fingerprints.",1,0
122,PV_0029,BEAT_03_07,PHASE_CONFLICT,CONFLICT,NARRATION,"Phone call.",2,0
123,PV_0029,BEAT_03_07,PHASE_CONFLICT,CONFLICT,NARRATION,"Lawyer.",1,0
124,PV_0029,BEAT_03_07,PHASE_CONFLICT,CONFLICT,NARRATION,"The normal way.",3,0.5
125,PV_0029,BEAT_03_07,PHASE_CONFLICT,CONFLICT,NARRATION,"You watch the process like you've never seen it before and for a moment it feels unfamiliar - all that procedure for one person who said yes.",26,0.5
126,PV_0029,BEAT_03_07,PHASE_CONFLICT,CONFLICT,WEIGHT_LINE,"You're choosing who gets rights.",5,1.5
127,PV_0029,BEAT_03_08,PHASE_CONFLICT,CONFLICT,NARRATION,"The lawyer calls.",3,0.5
128,PV_0029,BEAT_03_08,PHASE_CONFLICT,CONFLICT,NARRATION,"You hear the sergeant at the desk.",7,0
129,PV_0029,BEAT_03_08,PHASE_CONFLICT,CONFLICT,NARRATION,"No record of that name.",5,0.5
130,PV_0029,BEAT_03_08,PHASE_CONFLICT,CONFLICT,NARRATION,"The client is in the room.",6,0
131,PV_0029,BEAT_03_08,PHASE_CONFLICT,CONFLICT,NARRATION,"You can hear the lawyer's voice through the receiver from where you're standing.",13,0
132,PV_0029,BEAT_03_08,PHASE_CONFLICT,CONFLICT,NARRATION,"Asking again.",2,0
133,PV_0029,BEAT_03_08,PHASE_CONFLICT,CONFLICT,NARRATION,"Louder now.",2,0
134,PV_0029,BEAT_03_08,PHASE_CONFLICT,CONFLICT,NARRATION,"You adjust your belt.",4,0
135,PV_0029,BEAT_03_08,PHASE_CONFLICT,CONFLICT,WEIGHT_LINE,"Thirty feet from the phone.",5,1.5
136,PV_0029,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"The lawyer calls the next day.",6,0
137,PV_0029,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"Same answer.",2,0
138,PV_0029,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"Same silence after.",3,0.5
139,PV_0029,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"The client stops asking for the phone.",7,0
140,PV_0029,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"They stop asking for anything.",5,0.5
141,PV_0029,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"You walk past the room on your way to the back lot.",11,0
142,PV_0029,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"You hear a voice inside.",5,0
143,PV_0029,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"Asking for a phone call.",5,0
144,PV_0029,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"You recognize the voice.",4,0
145,PV_0029,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"Your feet don't slow down.",5,0
146,PV_0029,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"You keep walking.",3,0
147,PV_0029,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"The vending machine at the end of the hall is out of everything except water.",13,0
148,PV_0029,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"You get the water.",4,1.0
149,PV_0029,BEAT_03_10,PHASE_CONFLICT,REFLECT,NARRATION,"How many right now.",4,0.5
150,PV_0029,BEAT_03_10,PHASE_CONFLICT,REFLECT,NARRATION,"You check it the way other people check the weather.",10,0.5
151,PV_0029,BEAT_03_10,PHASE_CONFLICT,REFLECT,NARRATION,"A number.",2,0
152,PV_0029,BEAT_03_10,PHASE_CONFLICT,REFLECT,NARRATION,"Not names.",2,0
153,PV_0029,BEAT_03_10,PHASE_CONFLICT,REFLECT,NARRATION,"Never names.",2,0.5
154,PV_0029,BEAT_03_10,PHASE_CONFLICT,REFLECT,NARRATION,"You keep the number in your head the way you'd keep a balance in a checking account - something you monitor but don't talk about.",22,0
155,PV_0029,BEAT_03_10,PHASE_CONFLICT,REFLECT,NARRATION,"You adjust it when something changes.",6,0
156,PV_0029,BEAT_03_10,PHASE_CONFLICT,REFLECT,NARRATION,"You don't write it down.",5,1.0
157,PV_0029,BEAT_03_11,PHASE_CONFLICT,REFLECT,NARRATION,"You check the room before your shift one morning.",9,0
158,PV_0029,BEAT_03_11,PHASE_CONFLICT,REFLECT,NARRATION,"It's not empty.",3,0
159,PV_0029,BEAT_03_11,PHASE_CONFLICT,REFLECT,NARRATION,"It should be.",3,0.5
160,PV_0029,BEAT_03_11,PHASE_CONFLICT,REFLECT,NARRATION,"You didn't put anyone there.",5,0
161,PV_0029,BEAT_03_11,PHASE_CONFLICT,REFLECT,NARRATION,"Or you don't remember.",4,0.5
162,PV_0029,BEAT_03_11,PHASE_CONFLICT,REFLECT,NARRATION,"Either you forgot.",3,0
163,PV_0029,BEAT_03_11,PHASE_CONFLICT,REFLECT,NARRATION,"Or the room has another user now.",7,0.5
164,PV_0029,BEAT_03_11,PHASE_CONFLICT,REFLECT,NARRATION,"You close the door without saying anything.",7,0
165,PV_0029,BEAT_03_11,PHASE_CONFLICT,REFLECT,NARRATION,"You go get coffee.",4,0
166,PV_0029,BEAT_03_11,PHASE_CONFLICT,REFLECT,NARRATION,"The coffee's too hot.",4,0
167,PV_0029,BEAT_03_11,PHASE_CONFLICT,REFLECT,NARRATION,"You drink it anyway.",4,1.0
168,PV_0029,BEAT_03_12,PHASE_CONFLICT,REFLECT,NARRATION,"You count who's inside that week.",6,0
169,PV_0029,BEAT_03_12,PHASE_CONFLICT,REFLECT,NARRATION,"One more than you remember.",5,0
170,PV_0029,BEAT_03_12,PHASE_CONFLICT,REFLECT,NARRATION,"You recount.",2,0
171,PV_0029,BEAT_03_12,PHASE_CONFLICT,REFLECT,NARRATION,"Same number.",2,0.5
172,PV_0029,BEAT_03_12,PHASE_CONFLICT,REFLECT,NARRATION,"There's a pen cap on the floor near the door.",9,0
173,PV_0029,BEAT_03_12,PHASE_CONFLICT,REFLECT,NARRATION,"You don't pick it up.",5,0.5
174,PV_0029,BEAT_03_12,PHASE_CONFLICT,REFLECT,NARRATION,"The room has exceeded the cop.",6,0
175,PV_0029,BEAT_03_12,PHASE_CONFLICT,REFLECT,NARRATION,"The infrastructure is alive.",4,0.5
176,PV_0029,BEAT_03_12,PHASE_CONFLICT,REFLECT,NARRATION,"And you're not sure when that happened.",7,1.0
177,PV_0029,BEAT_03_13,PHASE_CONFLICT,CONFLICT,NARRATION,"You stop choosing carefully.",4,0
178,PV_0029,BEAT_03_13,PHASE_CONFLICT,CONFLICT,WEIGHT_LINE,"You start choosing conveniently.",4,2.0
179,PV_0029,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"The person in the room stops asking about the phone.",9,0.5
180,PV_0029,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"They ask when they can leave.",6,0.5
181,PV_0029,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"You don't answer.",3,0
182,PV_0029,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"The question assumes they arrived.",5,1.0
183,PV_0029,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Night.",1,0.5
184,PV_0029,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Late.",1,0
185,PV_0029,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You're standing near the booking desk.",6,0
186,PV_0029,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"The precinct's mostly empty.",4,0
187,PV_0029,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Somebody left a sandwich wrapper on the counter.",8,0
188,PV_0029,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"The phone rings.",3,0.5
189,PV_0029,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You know.",2,0
190,PV_0029,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Before you hear the name.",5,0
191,PV_0029,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Before the sergeant picks up.",5,0.5
192,PV_0029,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You already know who the child is calling about.",9,0.5
193,PV_0029,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"A child's voice.",3,0
194,PV_0029,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Small.",1,0
195,PV_0029,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Looking for a parent.",4,0.5
196,PV_0029,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"The sergeant picks up.",4,0
197,PV_0029,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"No one by that name was brought in tonight.",9,1.0
198,PV_0029,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"The child asks again.",4,0
199,PV_0029,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Same answer.",2,0.5
200,PV_0029,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"You almost step forward.",4,0
201,PV_0029,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Almost.",1,0.5
202,PV_0029,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Your foot moves.",3,0
203,PV_0029,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Your weight shifts.",3,0
204,PV_0029,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Something in your throat tightens - just for a second - and then you swallow and it's gone.",16,0
205,PV_0029,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Then it stops.",3,0.5
206,PV_0029,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Because stepping forward means unwinding every absence you ever made.",10,1.0
207,PV_0029,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Every left turn.",3,0
208,PV_0029,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Every closed door.",3,0
209,PV_0029,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Every name that was never entered.",6,1.5
210,PV_0029,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"Thirty feet.",2,0
211,PV_0029,BEAT_04_44,PHASE_CRISIS,REFLECT,NARRATION,"One wall.",2,0
212,PV_0029,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"The door with no label.",5,0.5
213,PV_0029,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"The child hangs up.",4,0
214,PV_0029,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"Click.",1,0
215,PV_0029,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"Then dial tone.",3,1.0
216,PV_0029,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"Your hands are still.",4,0
217,PV_0029,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"You didn't move.",3,0.5
218,PV_0029,BEAT_04_04,PHASE_CRISIS,REFLECT,WEIGHT_LINE,"They were never here.",4,1.5
219,PV_0029,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"The system works.",3,0
220,PV_0029,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"The database is empty.",4,0.5
221,PV_0029,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"You stand there a while longer.",6,0
222,PV_0029,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"You don't know why.",4,2.0
223,PV_0029,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"New cop.",2,0.5
224,PV_0029,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"Fresh uniform.",2,0
225,PV_0029,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"Radio still on.",3,0
226,PV_0029,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"Sees you turn left instead of right.",7,0
227,PV_0029,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"Doesn't ask where you're going.",6,0.5
228,PV_0029,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"A week later someone mentions the room at the coffee machine.",11,0
229,PV_0029,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"The new cop says it back.",6,0
230,PV_0029,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"What person?",2,0.5
231,PV_0029,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"Your words.",2,0
232,PV_0029,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"Coming out of their mouth.",5,1.0
233,PV_0029,BEAT_05_02,PHASE_RESOLUTION,RESOLVE,NARRATION,"The new cop holds the door one night.",7,0
234,PV_0029,BEAT_05_02,PHASE_RESOLUTION,RESOLVE,NARRATION,"Doesn't look inside.",3,0
235,PV_0029,BEAT_05_02,PHASE_RESOLUTION,RESOLVE,NARRATION,"Holds it like something they've done a hundred times.",9,0.5
236,PV_0029,BEAT_05_02,PHASE_RESOLUTION,RESOLVE,NARRATION,"Two weeks later the new cop leads someone to the room.",10,0
237,PV_0029,BEAT_05_02,PHASE_RESOLUTION,RESOLVE,NARRATION,"Alone.",1,0.5
238,PV_0029,BEAT_05_02,PHASE_RESOLUTION,RESOLVE,NARRATION,"You weren't there when it happened.",6,0
239,PV_0029,BEAT_05_02,PHASE_RESOLUTION,RESOLVE,NARRATION,"Nobody told them to.",4,0
240,PV_0029,BEAT_05_02,PHASE_RESOLUTION,RESOLVE,NARRATION,"Or maybe somebody did.",4,0
241,PV_0029,BEAT_05_02,PHASE_RESOLUTION,RESOLVE,NARRATION,"You don't know anymore.",4,0.5
242,PV_0029,BEAT_05_02,PHASE_RESOLUTION,RESOLVE,NARRATION,"For a second you try to remember if you were ever that new - if there was a version of you that asked questions and waited for answers and believed the booking desk was the only way in.",35,0
