VO_ID,Episode_ID,Beat_ID,Life_Phase,Beat_Type,VO_Type,VO_EN,VO_VI,Word_Count_EN,Pause_After
96b,PV_0018,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"Young officers who haven't learned patience yet.","Nhung si quan tre chua hoc duoc su kien nhan.",7,0
96c,PV_0018,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"They want results in weeks instead of years.","Ho muon ket qua trong vai tuan thay vi vai nam.",8,0.5
97,PV_0018,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"Langley wants more sources.","Langley doi them nguon tin.",4,0
98,PV_0018,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"More cables.","Them dien tin.",2,0
99,PV_0018,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"More production.","Them san luong.",2,0.5
100,PV_0018,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"The word production starts appearing in every memo.","Tu san luong bat dau xuat hien trong moi ban ghi nho.",8,0
101,PV_0018,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"As if people were something you manufacture.","Nhu the con nguoi la thu ban san xuat.",7,0.5
102,PV_0018,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"Vetting periods are cut from six months to three weeks.","Thoi gian tham tra can tu sau thang xuong ba tuan.",10,0.5
103,PV_0018,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"Nobody puts the reason in writing.","Khong ai viet ly do ra giay.",6,0
104,PV_0018,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"You're told speed matters more than certainty.","Ho noi toc do quan trong hon su chac chan.",7,0
105,PV_0018,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"You're told this is temporary.","Ho noi day chi la tam thoi.",5,0.5
106,PV_0018,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"It isn't.","Khong phai.",2,1.0
107,PV_0018,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"An email arrives from counterintelligence.","Mot email tu bo phan phan gian gui den.",5,0.5
108,PV_0018,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"It asks about a meeting you didn't report.","No hoi ve mot cuoc gap ban khong bao cao.",8,0
109,PV_0018,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You don't remember telling anyone about it.","Ban khong nho da noi voi ai ve chuyen do.",7,0
109a,PV_0018,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Or you don't remember not telling them.","Hay ban khong nho la minh da khong noi.",7,0.5
110,PV_0018,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You check your notes.","Ban kiem tra ghi chu.",4,0
111,PV_0018,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You check your calendar.","Ban kiem tra lich.",4,0
112,PV_0018,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You check the access log on the shared drive.","Ban kiem tra nhat ky truy cap tren o dia chung.",9,0.5
113,PV_0018,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You're not sure anymore.","Ban khong chac chan nua.",4,0.5
114,PV_0018,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Maybe you did tell someone.","Co le ban da noi voi ai do.",5,0
115,PV_0018,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Maybe you forgot.","Co le ban da quen.",3,0.5
116,PV_0018,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"That's the thing about this job.","Cong viec nay la nhu vay.",6,0
117,PV_0018,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You spend so long managing lies, you can't always find the truth.","Ban danh qua nhieu thoi gian quan ly nhung loi noi doi, den noi khong luon tim thay su that.",13,1.0
118,PV_0018,BEAT_03_03,PHASE_CONFLICT,CONSTRAINT,NARRATION,"You recruit a new asset.","Ban tuyen dung mot nguon tin moi.",5,0.5
119,PV_0018,BEAT_03_03,PHASE_CONFLICT,CONSTRAINT,NARRATION,"Mid-level officer with access to communications infrastructure.","Si quan cap trung co quyen truy cap ha tang truyen thong.",8,0
120,PV_0018,BEAT_03_03,PHASE_CONFLICT,CONSTRAINT,NARRATION,"He volunteers information before you even ask.","Anh ta tu nguyen cung cap thong tin truoc khi ban kip hoi.",7,0
121,PV_0018,BEAT_03_03,PHASE_CONFLICT,CONSTRAINT,NARRATION,"That should make you cautious.","Dieu do dang le phai khien ban can than.",6,0
122,PV_0018,BEAT_03_03,PHASE_CONFLICT,CONSTRAINT,NARRATION,"It doesn't.","Nhung khong.",2,0.5
123,PV_0018,BEAT_03_03,PHASE_CONFLICT,CONSTRAINT,NARRATION,"The vetting period is three weeks.","Thoi gian tham tra la ba tuan.",6,0
124,PV_0018,BEAT_03_03,PHASE_CONFLICT,CONSTRAINT,NARRATION,"Not enough.","Khong du.",2,0
125,PV_0018,BEAT_03_03,PHASE_CONFLICT,CONSTRAINT,NARRATION,"You know it's not enough.","Ban biet la khong du.",5,0.5
126,PV_0018,BEAT_03_03,PHASE_CONFLICT,CONSTRAINT,NARRATION,"Your station chief signs off anyway.","Truong tram cua ban van ky duyet.",6,0
127,PV_0018,BEAT_03_03,PHASE_CONFLICT,CONSTRAINT,NARRATION,"You file the cable.","Ban nop dien tin.",4,0
128,PV_0018,BEAT_03_03,PHASE_CONFLICT,CONSTRAINT,NARRATION,"Because production matters.","Boi vi san luong moi quan trong.",3,0
129,PV_0018,BEAT_03_03,PHASE_CONFLICT,CONSTRAINT,NARRATION,"Because the war doesn't wait for certainty.","Boi vi chien tranh khong cho su chac chan.",7,1.0
130,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"He tells you about his daughter during one of the meetings.","Anh ta ke ve con gai trong mot lan gap.",11,0.5
131,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"She's learning to read.","Co be dang hoc doc.",4,0
132,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"He's proud.","Anh ta tu hao.",2,0
133,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"You can hear it in the way his voice changes.","Ban nghe duoc dieu do qua cach giong anh ta thay doi.",10,0.5
134,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"You tell him about yours.","Ban ke ve con gai ban.",5,0
135,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"Except yours is a legend.","Chi la dieu do la bia dat.",5,0
136,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"A fabricated detail designed to build rapport.","Mot chi tiet duoc tao ra de xay dung moi quan he.",7,0
136a,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"You practiced it in the mirror the night before.","Ban tap no truoc guong dem hom truoc.",9,0
136b,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"Got the inflection right.","Chinh lai ngu dieu cho dung.",5,0
136c,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"The slight smile when you mention her name.","Nu cuoi nhe khi ban nhac den ten co be.",8,0.5
137,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"His daughter is real.","Con gai anh ta la that.",4,0
138,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"Yours is a technique.","Cua ban la mot ky thuat.",4,0.5
139,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"He smiles when he talks about her.","Anh ta cuoi khi noi ve co be.",7,0
140,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"You smile back.","Ban cuoi dap.",3,0
141,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"That part isn't a technique.","Phan do khong phai ky thuat.",5,0.5
142,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"Or maybe it is.","Hay co le la.",4,0
143,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"You can't always tell anymore.","Ban khong phan biet duoc nua.",5,1.0
144,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"In your cable back to Langley, he isn't a person.","Trong dien tin gui ve Langley, anh ta khong phai con nguoi.",9,0
145,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"He's a cryptonym.","Anh ta la mot mat danh.",3,0
146,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,WEIGHT_LINE,"He is production.","Anh ta la san luong.",3,1.5
147,PV_0018,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"A counterintelligence officer sits in on your next briefing.","Mot si quan phan gian ngoi trong phien bao cao tiep theo cua ban.",9,0.5
148,PV_0018,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"He sits in the back.","Anh ta ngoi phia sau.",5,0
149,PV_0018,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Takes notes you can't see.","Ghi chep nhung thu ban khong nhin thay.",5,0
150,PV_0018,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Asks about a meeting from six months ago.","Hoi ve mot cuoc gap tu sau thang truoc.",8,0.5
151,PV_0018,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"The details he mentions are accurate.","Cac chi tiet anh ta de cap deu chinh xac.",6,0
152,PV_0018,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Too accurate.","Chinh xac qua.",2,0.5
153,PV_0018,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Someone at headquarters knows a detail they shouldn't.","Ai do o tong hanh dinh biet mot chi tiet ma ho khong nen biet.",8,0
154,PV_0018,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You check who had access to your file.","Ban kiem tra ai da truy cap ho so cua ban.",8,0
155,PV_0018,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"The list is longer than you expected.","Danh sach dai hon ban nghi.",7,0.5
156,PV_0018,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You don't sleep well that week.","Ban khong ngu ngon tuan do.",6,0
156a,PV_0018,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You start running the counter-surveillance route even off duty.","Ban bat dau chay lo trinh phan gian ngay ca khi khong lam viec.",10,0
156b,PV_0018,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Checking mirrors in shopping malls for faces you remember.","Kiem tra guong trong trung tam thuong mai tim nhung guong mat quen.",9,0.5
157,PV_0018,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You start checking your own phone differently.","Ban bat dau kiem tra dien thoai cua minh mot cach khac.",7,0
158,PV_0018,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Holding it at angles.","Cam no nghieng theo cac goc.",4,0
159,PV_0018,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Looking for things you used to plant on others.","Tim nhung thu ma ban tung cai vao dien thoai nguoi khac.",9,1.0
160,PV_0018,BEAT_03_06,PHASE_CONFLICT,REFLECT,WEIGHT_LINE,"You're not just watching others.","Ban khong chi dang theo doi nguoi khac.",5,0.5
161,PV_0018,BEAT_03_06,PHASE_CONFLICT,REFLECT,WEIGHT_LINE,"You are being watched.","Ban dang bi theo doi.",4,2.0
162,PV_0018,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"One morning, the channel lights up.","Mot buoi sang, kenh lien lac sang len.",6,0.5
163,PV_0018,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"Two words.","Hai tu.",2,0.5
