VO_ID,Episode_ID,Beat_ID,Life_Phase,Beat_Type,VO_Type,VO_EN,Word_Count_EN,Pause_After
54,PV_0018,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"Wears the same grey jacket every time you meet.",9,0
55,PV_0018,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"You notice things like that.",5,0
56,PV_0018,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"You're trained to.",3,0.5
57,PV_0018,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"You spend six months before the first real ask.",9,0
58,PV_0018,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"Six months of small talk.",5,0
59,PV_0018,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"Of tea you don't really want.",6,0
60,PV_0018,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"Of learning which questions make him relax.",7,0
61,PV_0018,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"And which ones make him look at the door.",8,0.5
62,PV_0018,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"Of building something that feels like trust.",7,0.5
63,PV_0018,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"But isn't.",2,1.0
64,PV_0018,BEAT_02_04,PHASE_EARLY,CONSTRAINT,NARRATION,"The meeting ritual takes six hours.",6,0.5
65,PV_0018,BEAT_02_04,PHASE_EARLY,CONSTRAINT,NARRATION,"Three taxis.",2,0
66,PV_0018,BEAT_02_04,PHASE_EARLY,CONSTRAINT,NARRATION,"A walk through the souk.",5,0
67,PV_0018,BEAT_02_04,PHASE_EARLY,CONSTRAINT,NARRATION,"Forty minutes in a cafe reading a newspaper you won't remember.",11,0.5
68,PV_0018,BEAT_02_04,PHASE_EARLY,CONSTRAINT,NARRATION,"You watch.",2,0.5
69,PV_0018,BEAT_02_04,PHASE_EARLY,CONSTRAINT,NARRATION,"The same man passes you twice.",6,0
70,PV_0018,BEAT_02_04,PHASE_EARLY,CONSTRAINT,NARRATION,"Different shirt.",2,0
71,PV_0018,BEAT_02_04,PHASE_EARLY,CONSTRAINT,NARRATION,"Same shoes.",2,0.5
72,PV_0018,BEAT_02_04,PHASE_EARLY,CONSTRAINT,NARRATION,"Could be nothing.",3,0
73,PV_0018,BEAT_02_04,PHASE_EARLY,CONSTRAINT,NARRATION,"Could be everything.",3,0.5
74,PV_0018,BEAT_02_04,PHASE_EARLY,CONSTRAINT,NARRATION,"You're trained to notice.",4,0
75,PV_0018,BEAT_02_04,PHASE_EARLY,CONSTRAINT,NARRATION,"You're also trained to doubt what you notice.",8,1.0
76,PV_0018,BEAT_02_05,PHASE_EARLY,REFLECT,NARRATION,"Then you sit across from him.",6,0
77,PV_0018,BEAT_02_05,PHASE_EARLY,REFLECT,NARRATION,"Fifteen minutes.",2,0
78,PV_0018,BEAT_02_05,PHASE_EARLY,REFLECT,NARRATION,"He talks.",2,0
79,PV_0018,BEAT_02_05,PHASE_EARLY,REFLECT,NARRATION,"You listen.",2,0
80,PV_0018,BEAT_02_05,PHASE_EARLY,REFLECT,NARRATION,"You nod at the right moments.",6,0
81,PV_0018,BEAT_02_05,PHASE_EARLY,REFLECT,NARRATION,"You laugh at something that isn't funny.",7,0.5
82,PV_0018,BEAT_02_05,PHASE_EARLY,REFLECT,NARRATION,"Nothing happens afterward.",3,0
83,PV_0018,BEAT_02_05,PHASE_EARLY,REFLECT,NARRATION,"No tail.",2,0
84,PV_0018,BEAT_02_05,PHASE_EARLY,REFLECT,NARRATION,"No alert.",2,0
85,PV_0018,BEAT_02_05,PHASE_EARLY,REFLECT,NARRATION,"Nothing.",1,0.5
86,PV_0018,BEAT_02_05,PHASE_EARLY,REFLECT,NARRATION,"That's how you know something is wrong.",7,0
87,PV_0018,BEAT_02_05,PHASE_EARLY,REFLECT,NARRATION,"Because in this work, nothing is never nothing.",8,1.0
88,PV_0018,BEAT_02_06,PHASE_EARLY,REFLECT,WEIGHT_LINE,"You don't kill anyone.",4,0.5
89,PV_0018,BEAT_02_06,PHASE_EARLY,REFLECT,WEIGHT_LINE,"You just convince them to go back.",7,1.5
90,PV_0018,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"The year the war starts, everything changes.",7,0.5
91,PV_0018,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"Langley wants more sources.",4,0
92,PV_0018,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"More cables.",2,0
93,PV_0018,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"More production.",2,0.5
94,PV_0018,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"The word production starts appearing in every memo.",8,0
95,PV_0018,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"As if people were something you manufacture.",7,0.5
96,PV_0018,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"Vetting periods are cut from six months to three weeks.",10,0.5
97,PV_0018,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"You're told speed matters more than certainty.",7,0
98,PV_0018,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"You're told this is temporary.",5,0.5
99,PV_0018,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"It isn't.",2,1.0
100,PV_0018,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"An email arrives from counterintelligence.",5,0.5
101,PV_0018,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"It asks about a meeting you didn't report.",8,0
102,PV_0018,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You don't remember telling anyone about it.",7,0.5
103,PV_0018,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You check your notes.",4,0
104,PV_0018,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You check your calendar.",4,0
105,PV_0018,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You check the access log on the shared drive.",9,0.5
106,PV_0018,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You're not sure anymore.",4,0.5
107,PV_0018,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Maybe you did tell someone.",5,0
108,PV_0018,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Maybe you forgot.",3,1.0
109,PV_0018,BEAT_03_03,PHASE_CONFLICT,CONSTRAINT,NARRATION,"You recruit a new asset.",5,0.5
110,PV_0018,BEAT_03_03,PHASE_CONFLICT,CONSTRAINT,NARRATION,"Mid-level officer with access to communications infrastructure.",8,0
111,PV_0018,BEAT_03_03,PHASE_CONFLICT,CONSTRAINT,NARRATION,"He volunteers information before you even ask.",7,0
112,PV_0018,BEAT_03_03,PHASE_CONFLICT,CONSTRAINT,NARRATION,"The vetting period is three weeks.",6,0
113,PV_0018,BEAT_03_03,PHASE_CONFLICT,CONSTRAINT,NARRATION,"Not enough.",2,0
114,PV_0018,BEAT_03_03,PHASE_CONFLICT,CONSTRAINT,NARRATION,"You know it's not enough.",5,0.5
115,PV_0018,BEAT_03_03,PHASE_CONFLICT,CONSTRAINT,NARRATION,"Your station chief signs off anyway.",6,0
116,PV_0018,BEAT_03_03,PHASE_CONFLICT,CONSTRAINT,NARRATION,"You file the cable.",4,0
117,PV_0018,BEAT_03_03,PHASE_CONFLICT,CONSTRAINT,NARRATION,"Because production matters.",3,0
118,PV_0018,BEAT_03_03,PHASE_CONFLICT,CONSTRAINT,NARRATION,"Because the war doesn't wait for certainty.",7,1.0
119,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"He tells you about his daughter during one of the meetings.",11,0.5
120,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"She's learning to read.",4,0
121,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"He's proud.",2,0
122,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"You can hear it in the way his voice changes.",10,0.5
123,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"You tell him about yours.",5,0
124,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"Except yours is a legend.",5,0
125,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"A fabricated detail designed to build rapport.",7,0.5
126,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"His daughter is real.",4,0
127,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"Yours is a technique.",4,0.5
128,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"He smiles when he talks about her.",7,0
129,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"You smile back.",3,0
130,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"That part isn't a technique.",5,0.5
131,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"Or maybe it is.",4,0
132,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"You can't always tell anymore.",5,1.0
133,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"In your cable back to Langley, he isn't a person.",9,0
134,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"He's a cryptonym.",3,0
135,PV_0018,BEAT_03_04,PHASE_CONFLICT,REFLECT,WEIGHT_LINE,"He is production.",3,1.5
136,PV_0018,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"A counterintelligence officer sits in on your next briefing.",9,0.5
137,PV_0018,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"He sits in the back.",5,0
138,PV_0018,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Takes notes you can't see.",5,0
139,PV_0018,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Asks about a meeting from six months ago.",8,0.5
140,PV_0018,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"The details he mentions are accurate.",6,0
141,PV_0018,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Too accurate.",2,0.5
142,PV_0018,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Someone at headquarters knows a detail they shouldn't.",8,0
143,PV_0018,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You check who had access to your file.",8,0
144,PV_0018,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"The list is longer than you expected.",7,0.5
145,PV_0018,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You don't sleep well that week.",6,1.0
146,PV_0018,BEAT_03_06,PHASE_CONFLICT,REFLECT,WEIGHT_LINE,"You're not just watching others.",5,0.5
147,PV_0018,BEAT_03_06,PHASE_CONFLICT,REFLECT,WEIGHT_LINE,"You are being watched.",4,2.0
148,PV_0018,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"One morning, the channel lights up.",6,0.5
149,PV_0018,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"Two words.",2,0.5
150,PV_0018,BEAT_04_01,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"They know.",2,1.0
151,PV_0018,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"You send a response.",4,0
152,PV_0018,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"Nothing.",1,0.5
153,PV_0018,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"You send another.",3,0
154,PV_0018,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"Nothing.",1,0.5
155,PV_0018,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"The next day.",3,0
156,PV_0018,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"Nothing.",1,0
157,PV_0018,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"The next week.",3,0
158,PV_0018,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"Nothing.",1,0.5
159,PV_0018,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"The channel stays open.",4,0
160,PV_0018,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"You check it every morning.",5,0
161,PV_0018,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"Before coffee.",2,0
162,PV_0018,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"Before anything.",2,0.5
163,PV_0018,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"For months.",2,0.5
164,PV_0018,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"You keep seeing the grey jacket.",6,0
165,PV_0018,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"The tea he always ordered.",5,0
166,PV_0018,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"The watch he always checked.",5,0.5
167,PV_0018,BEAT_04_01,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"Gone.",1,1.5
168,PV_0018,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Your intelligence is passed to military planners.",7,0.5
169,PV_0018,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You don't see the strike happen.",6,0
170,PV_0018,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You're not supposed to.",4,0.5
171,PV_0018,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Three days later, a damage assessment lands on your desk.",10,0.5
172,PV_0018,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"A manila folder with a classification stamp.",7,0
173,PV_0018,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You open it.",3,0
174,PV_0018,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You zoom in on the image.",6,0.5
175,PV_0018,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"It's not a facility.",4,0.5
176,PV_0018,BEAT_04_02,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"It is people.",3,1.0
177,PV_0018,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Your information was accurate.",4,0
178,PV_0018,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"The targeting decision wasn't yours.",5,0
179,PV_0018,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"The authorization wasn't yours.",4,0
180,PV_0018,BEAT_04_02,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"But the coordinates were.",5,1.0
181,PV_0018,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You close the folder.",4,0
182,PV_0018,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You put it back in the safe.",7,0
183,PV_0018,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You go back to your desk.",6,0
184,PV_0018,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You open another cable.",4,0.5
185,PV_0018,BEAT_04_02,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"You cannot un-provide coordinates.",4,1.5
186,PV_0018,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"An asset is compromised.",4,0.5
187,PV_0018,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"You promised to get him out.",6,0
188,PV_0018,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"That's what you said.",4,0
189,PV_0018,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"If it ever comes to this, we'll get you out.",10,0.5
190,PV_0018,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"You file the exfiltration request.",5,0
191,PV_0018,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Langley convenes a committee.",4,0
192,PV_0018,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"The committee takes a week.",5,0.5
193,PV_0018,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"A week you don't have.",5,0
194,PV_0018,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"A week he doesn't have.",5,0.5
195,PV_0018,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"The answer comes back in four words.",7,0.5
196,PV_0018,BEAT_04_03,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"Not at this time.",4,1.0
197,PV_0018,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"He has a daughter.",4,0
198,PV_0018,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"She's the same age as yours.",6,0.5
199,PV_0018,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"You can't warn him.",4,0
200,PV_0018,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"You can't resign.",3,0
201,PV_0018,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Because resigning means questions.",4,0
202,PV_0018,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"And questions mean exposure.",4,0
203,PV_0018,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"And exposure means more people disappear.",6,0.5
204,PV_0018,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"People who trusted someone like you.",6,1.5
205,PV_0018,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"A new asset surfaces.",4,0.5
206,PV_0018,BEAT_04_44,PHASE_CRISIS,CRISIS,NARRATION,"He orders tea.",3,0
207,PV_0018,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"Checks his watch.",3,0
208,PV_0018,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"Same habits.",2,0.5
209,PV_0018,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"Different face.",2,0.5
210,PV_0018,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"But the information is too clean.",6,0
211,PV_0018,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"Too accurate.",2,0
212,PV_0018,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"Too perfectly aligned with what headquarters wants to hear.",9,0.5
213,PV_0018,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"You sit with it for a day.",6,0.5
214,PV_0018,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"Your gut says something is wrong.",6,0
215,PV_0018,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"But you can't prove a negative.",6,0.5
216,PV_0018,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"You file the cable.",4,0
217,PV_0018,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"Because your career depends on production.",6,0
218,PV_0018,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"Because the alternative is admitting you don't know.",8,1.5
219,PV_0018,BEAT_04_05,PHASE_CRISIS,REFLECT,NARRATION,"The network collapses three months later.",6,0.5
220,PV_0018,BEAT_04_05,PHASE_CRISIS,REFLECT,NARRATION,"Eleven names.",2,0.5
221,PV_0018,BEAT_04_05,PHASE_CRISIS,REFLECT,NARRATION,"You read them on a screen in a windowless room.",10,0
222,PV_0018,BEAT_04_05,PHASE_CRISIS,REFLECT,NARRATION,"Fluorescent light buzzing above your head.",6,0.5
223,PV_0018,BEAT_04_05,PHASE_CRISIS,REFLECT,NARRATION,"You recognize three.",3,0.5
224,PV_0018,BEAT_04_05,PHASE_CRISIS,REFLECT,WEIGHT_LINE,"One of them always ordered tea.",6,2.0
225,PV_0018,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"You fly home to suburban Virginia.",6,0.5
226,PV_0018,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"A split-level house near a good school district.",8,0
227,PV_0018,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"Your daughter's drawings are on the fridge.",7,0
228,PV_0018,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"A crayon sun.",3,0
229,PV_0018,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"Stick figures holding hands.",4,0.5
230,PV_0018,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"The encrypted phone stays in your jacket pocket.",8,0
231,PV_0018,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"On the coat rack by the front door.",7,0.5
232,PV_0018,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"You check it under the dinner table.",7,0
233,PV_0018,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"When your wife is clearing the plates.",7,0
234,PV_0018,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"When your daughter is talking about her day.",8,0
235,PV_0018,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"No one sees your hands under the table.",8,0.5
236,PV_0018,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"No one needs to.",4,1.0
237,PV_0018,BEAT_05_02,PHASE_RESOLUTION,REFLECT,NARRATION,"One evening, your daughter looks up at you.",8,0.5
238,PV_0018,BEAT_05_02,PHASE_RESOLUTION,REFLECT,NARRATION,"She's got crayon on her fingers.",6,0
239,PV_0018,BEAT_05_02,PHASE_RESOLUTION,REFLECT,NARRATION,"She asks: do you help people?",6,0.5
240,PV_0018,BEAT_05_02,PHASE_RESOLUTION,REFLECT,NARRATION,"You say yes.",3,0.5
241,PV_0018,BEAT_05_02,PHASE_RESOLUTION,REFLECT,NARRATION,"It's the most honest lie you've ever told.",8,1.0
