Beat_ID,Life_Phase,Beat_Type,Content_Sketch,Mood_Tag,Beat_Duration_Sec,Scene_Type,Illustration_Note
BEAT_03_02,PHASE_CONFLICT,CONFLICT,"CI seed: internal email asks about a meeting you did not report. You don't remember who you told. Self-doubt begins.",TENSION,30,NARRATIVE_SCENE,"SUBJECT at station desk reading email on screen. Concerned expression. Encrypted phone beside laptop."
BEAT_03_03,PHASE_CONFLICT,CONSTRAINT,"Irreversible marker #1: You recruit wartime asset with insufficient vetting. File the cable anyway. Production over tradecraft.",DREAD,35,NARRATIVE_SCENE,"SUBJECT typing cable at secure terminal. FACELESS new asset photo on desk. Clock showing late hour. 3-week timeline document."
BEAT_03_04,PHASE_CONFLICT,REFLECT,"Asset tells you about his daughter. You tell him about yours - except yours is a legend. His daughter is real. In your cable he is a cryptonym. He is production.",TENSION,40,NARRATIVE_SCENE,"Two stickmen at safe house. FACELESS asset showing phone photo. SUBJECT listening. Recording equipment behind bookshelf."
BEAT_03_05,PHASE_CONFLICT,CONFLICT,"CI threat escalates: counterintelligence officer sits in your briefing. Takes notes you cannot see. Someone at Langley knows a detail they should not know.",DREAD,35,NARRATIVE_SCENE,"Briefing room. SUBJECT presenting. FACELESS CI officer in corner with notepad. Tension visible in SUBJECT posture."
BEAT_03_06,PHASE_CONFLICT,REFLECT,"Weight line: You are not just watching others. You are being watched.",DREAD,15,TEXT_OVERLAY,"Dark background. Bold text. Split stickman silhouette - one watching, one being watched."
BEAT_04_01,PHASE_CRISIS,CRISIS,"Signature #1 - The Last Message: Asset sends 'They know.' Silence. No follow-up. No check-in next day. Channel open. You check every morning. Grey jacket. Tea. Watch. Gone.",DREAD,50,NARRATIVE_SCENE,"SUBJECT at station desk staring at screen showing encrypted message. Two words. Empty response field. Morning light through blinds."
BEAT_04_02,PHASE_CRISIS,CRISIS,"Signature #2 - The Wrong Target: Your intel leads to strike. BDA on desk. You zoom in. Not a facility. People. Your information was accurate. The coordinates were yours. You cannot un-provide them.",DREAD,50,NARRATIVE_SCENE,"SUBJECT at desk with printed BDA report. Satellite imagery. Hand over image. Langley SCIF background."
BEAT_04_03,PHASE_CRISIS,CRISIS,"Signature #3 - Exfil Denied: Asset compromised. You promised to extract. Langley committee says 'Not at this time.' He has a daughter. Same age as yours. You cannot warn him. You cannot resign.",DREAD,50,NARRATIVE_SCENE,"SUBJECT on secure phone. Langley conference room split with SUBJECT at station desk. Denial posture. Photo of asset's family on desk."
BEAT_04_04,PHASE_CRISIS,CRISIS,"Signature #4 - The Asset Turns: New asset surfaces. Still orders tea. Still checks watch. But information too clean. Too convenient. You file cable because career depends on production.",DREAD,45,NARRATIVE_SCENE,"Cafe meeting with FACELESS new asset. Tea on table. Watch visible. SUBJECT studying with suspicion. Same grey jacket. Uncanny echo."
BEAT_04_05,PHASE_CRISIS,REFLECT,"Network collapse: 11 names compromised. You recognize 3. One always ordered tea. Weight: the calculus was wrong. You were the calculus.",DREAD,35,NARRATIVE_SCENE,"SUBJECT alone in SCIF reading names on screen. 11 entries. 3 highlighted. Empty chair beside. Night. Harsh fluorescent."
BEAT_05_01,PHASE_RESOLUTION,RESOLVE,"Suburban Virginia. Split-level house. Daughter's drawing on fridge. Encrypted phone in jacket on coat rack. Checking it under the dinner table.",BITTERSWEET,40,NARRATIVE_SCENE,"Suburban home interior. SUBJECT at dinner table with FACELESS wife and small FACELESS daughter. Phone visible under table edge. Drawing on fridge. Warm home lighting."
BEAT_05_02,PHASE_RESOLUTION,REFLECT,"Daughter asks: 'Do you help people?' You say yes. Most honest lie you ever told. You are not sure the answer is still true.",BITTERSWEET,35,NARRATIVE_SCENE,"Kitchen scene. Small FACELESS daughter looking up at SUBJECT. SUBJECT kneeling. Warm light. Daughter's drawing visible."
BEAT_05_03,PHASE_RESOLUTION,REFLECT,"You know the truth. Reports get edited. Ceasefire on TV. Someone claps. You think about the grey jacket.",BITTERSWEET,35,NARRATIVE_SCENE,"Living room. TV showing news coverage. SUBJECT on couch staring. FACELESS wife beside watching TV. SUBJECT not watching - looking at phone in jacket across room."
BEAT_05_04,PHASE_RESOLUTION,REFLECT,"Weight line: You help. You also betray. At the same time. The same person.",BITTERSWEET,15,TEXT_OVERLAY,"Dark background. Bold text. Stickman silhouette holding phone and daughter's drawing."
BEAT_06_01,CALLBACK,CALLBACK,"Same cafe. Same table. Same newspaper. Empty chair across. No tea on the table. The absence is the loudest thing in the room.",DEEP_CONNECTION,35,NARRATIVE_SCENE,"Cafe callback mirror of HOOK. SUBJECT alone at same table. Grey suit. Newspaper. Empty chair opposite. No tea cup. Dubai light through window."
BEAT_06_02,CALLBACK,CTA,"Phone vibrates. Unknown signal. After months of silence. You stare at it. You do not open it. Final: This is how a war ends. No one tells you.",DEEP_CONNECTION,25,TEXT_OVERLAY,"Dark background. Encrypted phone screen glowing. Bold text beneath. Stickman silhouette at cafe table alone."
