Beat_ID,Life_Phase,Beat_Type,Mood_Tag,Content_Sketch,VO_Draft_EN,Word_Count
BEAT_03_06,PHASE_CONFLICT,REFLECT,DREAD,"Either you leave or you destroy it - the project is only decentralized when its creator walks away","And here's the thing you understand now. If you stay, you're the center. If you're the center, it isn't decentralized. If it isn't decentralized, it's just another system with a name at the top. The only way your invention survives is if you don't.",43
BEAT_04_01,PHASE_CRISIS,CRISIS,DREAD,"Hand over source code and network alert key to Gavin Andresen","You start handing things over. The source code. The network alert key. You give them to Gavin Andresen. He's the closest thing this project has to a successor. You don't tell him why.",32
BEAT_04_02,PHASE_CRISIS,CRISIS,DREAD,"Email to Mike Hearn and final email to Gavin","April 23rd, 2011. You email a developer named Mike Hearn. You write: I've moved on to other things. It's in good hands. Three days later, you email Gavin. Your last message ever. You write: I wish you wouldn't keep talking about me as a mysterious shadowy figure.",44
BEAT_04_03,PHASE_CRISIS,CRISIS,DREAD,"Gavin announces CIA presentation - you read it - the moment of decision","The next day, April 27th. Gavin posts on the forum. He announces he's been invited to present Bitcoin at the CIA. You read that line.",24
BEAT_04_04,PHASE_CRISIS,REFLECT,CLARITY,"You sit there a little longer than usual - then close the laptop and walk away","You don't panic. You don't run. You just sit there a little longer than usual. With the keyboard. With the screen. With the thing you spent four years building. Then you close the laptop. Nobody forced you. Nobody chased you. You just stood up. And walked away.",44
BEAT_05_01,PHASE_RESOLUTION,TIME_MARKER,BITTERSWEET,"Bitcoin price climbs - digital gold becomes real","The price starts climbing. One dollar. Ten. A hundred. A thousand. Ten thousand. Sixty thousand. Your coins - one million of them - sit untouched. You are the richest person in the world. On paper. On a paper that doesn't have your name on it.",43
BEAT_05_02,PHASE_RESOLUTION,REFLECT,BITTERSWEET,"The world keeps trying to find you - every few years someone becomes you","The world keeps trying to find you. You keep not existing. Every few years, someone becomes you. A retired engineer in California gets ambushed by reporters outside his house. He says he's never heard of Bitcoin. He's telling the truth. A man in Australia goes to court claiming he built it. The court disagrees. He is not you. And every time someone claims your name - you let them.",64
BEAT_05_03,PHASE_RESOLUTION,REFLECT,BITTERSWEET,"Hal Finney dies 2014 - you cannot attend his funeral","Hal Finney dies in 2014. ALS. The first person who ever received your coins. The first person who believed. You can't send flowers. You can't attend the funeral. You can't even post a message saying goodbye. Because the moment you speak - you destroy everything you built.",44
BEAT_05_04,PHASE_RESOLUTION,RESOLVE,BITTERSWEET,"Digital gold is everywhere - the person who created it is nowhere","Digital gold is everywhere now. In portfolios. In legislation. In arguments at dinner tables. The person who created it is nowhere. You sit in a cafe. Someone at the next table says Bitcoin is the future. You nod. Politely.",37
BEAT_06_01,CALLBACK,CALLBACK,DEEP_CONNECTION,"Stranger asks where Satoshi is now - you sip coffee and say nothing","The same cafe. The same laptop. The same coffee. A stranger leans over. I wonder where Satoshi is, he says. You take a sip. You don't answer.",27
BEAT_06_02,CALLBACK,CTA,DEEP_CONNECTION,"The price of creating digital gold is that you can never claim it as yours","The price of creating digital gold. Is that you can never claim it as yours.",14
