Beat_ID,Life_Phase,Beat_Type,Content_Sketch,Mood_Tag,Beat_Duration_Sec,Scene_Type,Illustration_Note
BEAT_06_04,PHASE_RESOLUTION,CONFLICT,"Other candidates: senior clerics with real religious credentials  -  higher rank than you",TENSION,10,NARRATIVE_SCENE,"Multiple cleric stickmen with larger turbans  -  religious texts  -  real authority"
BEAT_06_05,PHASE_RESOLUTION,CRISIS,"The guard commander calls each member  -  one name  -  the son",POWER,12,NARRATIVE_SCENE,"Guard commander stickman on phone  -  list of names  -  crossing them off one by one"
BEAT_06_06,PHASE_RESOLUTION,REFLECT,"Do you have the religious rank? No  -  only mid-level  -  not enough for the seat",IRONY,10,NARRATIVE_SCENE,"Stickman's modest certificate next to grand throne  -  size contrast"
BEAT_06_07,PHASE_RESOLUTION,REFLECT,"But you have the guns. And behind closed doors  -  guns outweigh scripture",WEIGHT,10,EMOTIONAL_CLOSEUP,"Scales image: guns on one side outweighing holy books on other"
BEAT_06_08,PHASE_RESOLUTION,TIME_MARKER,"March 8  -  two-thirds vote  -  named the third supreme authority",WEIGHT,12,NARRATIVE_SCENE,"Council chamber  -  hands raised  -  stickman silhouette named  -  no celebration"
BEAT_06_09,PHASE_RESOLUTION,REFLECT,"First time in 47 years: father to son  -  the dynasty no one voted for",IRONY,10,NARRATIVE_SCENE,"Timeline: revolution destroying monarchy (1979) → becoming monarchy (2026)"
BEAT_06_10,PHASE_RESOLUTION,REFLECT,"The revolution was built to destroy dynasties  -  now it IS a dynasty",WEIGHT,10,EMOTIONAL_CLOSEUP,"Crown symbol morphing into turban  -  or vice versa"
BEAT_06_11,PHASE_RESOLUTION,CONSTRAINT,"You accept the seat  -  but no one sees you sit down",VOID,10,NARRATIVE_SCENE,"Empty grand chair  -  shadow figure nearby but not sitting  -  guards standing"
BEAT_06_12,PHASE_RESOLUTION,CONSTRAINT,"No inauguration photo. No video. No voice on the radio",VOID,8,NARRATIVE_SCENE,"Blank TV screens  -  silent radio  -  empty podium with microphone"
BEAT_06_13,PHASE_RESOLUTION,REFLECT,"Rumors: you sign with your left hand because your right cannot move",DREAD,10,EMOTIONAL_CLOSEUP,"Close-up of left hand signing document  -  right arm hidden  -  shadow"
BEAT_07_01,PHASE_PRESENT,TIME_MARKER,"Week six of the war. Your country is burning",WAR,10,NARRATIVE_SCENE,"Aerial view of burning city  -  smoke columns  -  stickman silhouette watching from below"
BEAT_07_02,PHASE_PRESENT,CRISIS,"Over 2000 civilians dead. 3.2 million displaced",HORROR,10,NARRATIVE_SCENE,"Streams of stickmen refugees  -  destroyed buildings  -  rubble"
BEAT_07_03,PHASE_PRESENT,CRISIS,"Oil refineries burning. Power plants destroyed. Clean water running out",WAR,10,NARRATIVE_SCENE,"Industrial facilities on fire  -  dark sky  -  no lights in city"
BEAT_07_04,PHASE_PRESENT,CRISIS,"Hospitals bombed  -  20 verified attacks on medical facilities",HORROR,10,NARRATIVE_SCENE,"Damaged hospital building  -  red cross symbol broken  -  wounded stickmen"
BEAT_07_05,PHASE_PRESENT,CONSTRAINT,"Internet cut  -  your own people don't know who leads them",VOID,10,NARRATIVE_SCENE,"Stickmen looking at blank phone screens  -  no signal  -  confusion"
BEAT_07_06,PHASE_PRESENT,CONFLICT,"The guard switches to decentralized command  -  mid-level officers decide independently",WAR,10,NARRATIVE_SCENE,"Multiple small command posts  -  officers acting alone  -  no central authority shown"
BEAT_07_07,PHASE_PRESENT,CRISIS,"Retaliatory missiles hit allied enemy bases across the Gulf",WAR,10,NARRATIVE_SCENE,"Missiles launching from hidden positions  -  impacts on military bases"
BEAT_07_08,PHASE_PRESENT,CRISIS,"The strait closes. Oil spikes. Ships reroute around Africa",DREAD,10,NARRATIVE_SCENE,"Map showing closed strait  -  tankers stopped  -  global oil price graphics"
BEAT_07_09,PHASE_PRESENT,CONFLICT,"The civilian president pushed aside  -  the guard rules in practice",POWER,10,NARRATIVE_SCENE,"President stickman at empty desk  -  guard commander at operational desk with screens"
BEAT_07_10,PHASE_PRESENT,CONSTRAINT,"You give orders from nowhere  -  if you give orders at all",VOID,12,EMOTIONAL_CLOSEUP,"Complete darkness with faint outline of stickman  -  phone receiver  -  uncertainty"
BEAT_07_11,PHASE_PRESENT,CONSTRAINT,"No press conference. No appearance. No proof of life",VOID,8,NARRATIVE_SCENE,"Empty podium  -  cameras pointed at nothing  -  journalists waiting"
BEAT_07_12,PHASE_PRESENT,REFLECT,"Rumors: wheelchair  -  dead  -  fled abroad  -  never existed",DREAD,10,NARRATIVE_SCENE,"Four panels: wheelchair / grave / airplane / erased figure  -  question marks"
BEAT_07_13,PHASE_PRESENT,REFLECT,"The guard uses your name as a symbol  -  they may not need you alive",WEIGHT,12,NARRATIVE_SCENE,"Propaganda posters with blank face  -  guard commanders saluting the poster not the person"
BEAT_07_14,PHASE_PRESENT,REFLECT,"Your father ruled 37 years  -  his face on every wall",CONTRAST,10,NARRATIVE_SCENE,"Walls covered with father's portrait  -  stickmen walking past"
BEAT_07_15,PHASE_PRESENT,REFLECT,"You have ruled less than two months  -  no one knows your face",VOID,10,EMOTIONAL_CLOSEUP,"Empty wall where portrait should be  -  blank frame  -  shadow"
BEAT_07_16,PHASE_PRESENT,WEIGHT_LINE,"The shadow became the throne. And the throne is empty",WEIGHT,10,EMOTIONAL_CLOSEUP,"Grand chair in darkness  -  completely empty  -  shadow falling across it"
BEAT_08_01,CALLBACK_CLOSE,CALLBACK,"The room no one can find. Same as the beginning",MIRROR,10,NARRATIVE_SCENE,"Same dark room as HOOK  -  same dim light  -  same silhouette"
BEAT_08_02,CALLBACK_CLOSE,CALLBACK,"Your father once said: true power doesn't need to be seen",WEIGHT,10,EMOTIONAL_CLOSEUP,"Father's voice echoed visually  -  quote floating in darkness"
BEAT_08_03,CALLBACK_CLOSE,CALLBACK,"You lived your entire life by that sentence",WEIGHT,8,EMOTIONAL_CLOSEUP,"Montage flash: child → soldier → gatekeeper → shadow → throne"
BEAT_08_04,CALLBACK_CLOSE,REFLECT,"Now you are the proof  -  or the counter-proof",WEIGHT,10,EMOTIONAL_CLOSEUP,"Stickman silhouette  -  half proof half question mark"
BEAT_08_05,CALLBACK_CLOSE,CALLBACK,"Revolution made a republic. Republic made a dynasty. Dynasty made a ghost",WEIGHT,12,NARRATIVE_SCENE,"Visual timeline: revolution flag → republic seal → crown → ghost/smoke"
BEAT_08_06,CALLBACK_CLOSE,CTA,"You are that ghost. If you are still alive",OPEN_END,12,NARRATIVE_SCENE,"Final frame: empty room  -  dim light  -  chair  -  shadow that may or may not be a person"
