Slate,Start_VO_ID,End_VO_ID,Life_Phase,Scene_Type,Image_Prompt
PV_0016_011,38,42,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman surgeon in green scrubs with hospital badge. Short dark hair, neat. Dot eyes, humble proud expression. Three faceless stickman family members (blank white circle heads, no eyes, no mouths) reaching to hold surgeon's hands gratefully. Bright hospital corridor outside surgery wing - polished floor, windows with warm sunlight streaming in, potted plant, bench along wall. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0016_012,43,46,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman lying awake in bed looking at own outstretched fingers. Short dark hair, neat. Casual sleeping clothes. Dot eyes, wondering expression. Small apartment bedroom at night - moonlight through thin curtains casting silver shadows, simple bed frame, small nightstand, framed photo on wall. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0016_013,47,49,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman sitting at kitchen table with bills and envelopes spread out. Short dark hair, neat. Casual home clothes. Dot eyes, worried expression. Faceless spouse stickman (blank white circle head, no eyes, no mouth) standing in background near counter. Small apartment kitchen - wooden table, overhead light, refrigerator, window with city view, stacked dishes. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0016_014,50,54,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman driving car in early morning light. Short dark hair, neat. Jacket over scrubs. Dot eyes, tired expression. Viewed through car windshield. Run-down strip mall clinic exterior visible ahead - faded awning, small parking lot, dawn sky with orange-pink gradient, street lamps still on. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0016_015,55,59,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman at kitchen table opening bill envelopes. Short dark hair, neat. Casual clothes. Dot eyes, strained expression. Faceless spouse stickman (blank white circle head, no eyes, no mouth) turning away toward doorway. Same small apartment kitchen - wooden table with dinner plates pushed aside for bills, dim overhead light, evening window. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0016_016,60,62,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman wiping kitchen table surface then placing bills into open drawer. Short dark hair, neat. Casual clothes. Dot eyes, resigned expression. Small apartment kitchen - wooden table now clean, open drawer with papers visible, dim overhead light, quiet empty room. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0016_017,63,64,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman surgeon standing proudly in hospital corridor. Short dark hair, neat. Clean white coat over scrubs, hospital badge visible on chest, stethoscope around neck. Dot eyes, proud expression. Bright modern hospital corridor - polished floor reflecting overhead lights, glass doors, medical equipment cart, wide hallway with clean white walls. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0016_018,65,67,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman standing in dim apartment looking at framed certificate on wall. Short dark hair, neat. Casual home clothes. Dot eyes, reflective expression. Fingerprint smudges visible on certificate glass. Small apartment living room at night - single lamp on, worn couch, window with city lights outside, shadows on wall. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0016_019,68,68,PHASE_EARLY,TEXT_OVERLAY,"Dark navy blue background. Large bold white sans-serif text centered: 'First do no harm.' Smaller secondary line below in light grey: 'The oldest oath in medicine.' Minimal - no textures, no decoration. Flat design, premium typography. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0016_020,69,70,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman standing in apartment facing certificate on wall with determined posture. Short dark hair, neat. Casual clothes. Dot eyes, believing expression. Warm dim apartment interior - single lamp glow, certificate visible on wall, window showing soft night sky. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0016_021,71,71,PHASE_CONFLICT,TEXT_OVERLAY,"Dark charcoal grey background. Large bold white sans-serif text centered: 'You are thirty-two.' Minimal - no textures, no decoration. Flat design, premium typography. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0016_022,72,77,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman sitting alone at kitchen table. Short dark hair, less neat. Scrubs under worn jacket. Dot eyes, hollow expression. Empty chair opposite with folded note on table. Suitcase by front door. Same small apartment kitchen - dimmer now, one overhead light, evening shadows, bare counter. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0016_023,78,80,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman eating dinner alone at table. Short dark hair, less neat. Casual clothes. Dot eyes, tired resigned expression. Empty chair across table untouched. Same apartment kitchen - single plate, dim overhead light, evening. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0016_024,81,82,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman holding phone to ear. Short dark hair, less neat. Jacket over scrubs. Dot eyes, attentive expression. Apartment interior - old photo on shelf, dim lamp, quiet evening. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0016_025,83,87,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman surgeon standing in converted basement clinic surveying space. Short dark hair, less neat. Scrubs without badge, jacket. Dot eyes, calculating expression. Underground clinic interior - concrete basement converted to operating space, shelf outlines on whitewashed walls, clean tiled floor, real medical equipment arranged neatly, single overhead surgical lamp, steel operating table center. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0016_026,88,91,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman surgeon in scrubs (no badge) standing beside underground operating table with instruments. Short dark hair, less neat. Disposable gloves. Dot eyes, conflicted expression. Surgical instruments laid out on steel tray - scalpels, clamps, retractors. Basement clinic operating room - overhead lamp, concrete walls, ventilation duct. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0016_027,92,93,PHASE_CONFLICT,TEXT_OVERLAY,"Dark charcoal grey background. Large bold white sans-serif text centered: 'You don''t.' Minimal - no textures, no decoration. Flat design, premium typography. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0016_028,94,97,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Two stickmen in basement clinic - average height surgeon stickman in scrubs (no badge), short dark hair less neat, dot eyes conflicted, listening. Faceless colleague stickman (blank white circle head, no eyes, no mouth) in scrubs with expensive watch visible, confident posture gesturing. Basement clinic prep area with medical cabinets, folding chairs, overhead fluorescent light. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0016_029,98,101,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Faceless thin-armed donor stickman (blank white circle head, no eyes, no mouth) with calloused hands signing paper on clipboard. Worn simple clothes. Average height surgeon stickman observing from side, short dark hair less neat, scrubs no badge, dot eyes conflicted. Basement prep room - metal folding chair, small table, harsh fluorescent light, concrete floor, disinfectant bottles on shelf. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0016_030,102,105,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height surgeon stickman watching faceless donor stickman (blank white circle head, no eyes, no mouth) mark paper with pen. Short dark hair, less neat. Scrubs, no badge. Dot eyes, calculating avoidant expression. Basement clinic prep area - clipboard on table, disinfectant bottles on metal shelf, concrete walls, fluorescent tube light above. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0016_031,106,109,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height surgeon stickman adjusting overhead surgical lamp angle. Short dark hair, less neat. Scrubs, disposable gloves. Dot eyes, focused clinical expression. Faceless donor stickman (blank white circle head, no eyes, no mouth) lying on steel operating table below lamp. Dimly lit basement clinic - concrete walls, pipes along ceiling, instrument tray ready, single bright lamp cone. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0016_032,110,115,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Close-up of average height surgeon stickman's gloved hands performing precise surgical procedure. Short dark hair, less neat. Scrubs. Dot eyes, clinical detached expression. Overhead surgical lamp illuminating surgical field on table. Basement operating room - steel instruments on tray, concrete walls, clean surgical drapes, single focused light. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0016_033,116,119,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman sitting in car holding warm coffee cup. Short dark hair, less neat. Jacket over scrubs. Dot eyes, blank distant expression. Night-time gas station parking lot visible through windshield - fluorescent canopy light, empty pumps, distant road, dark sky. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0016_034,120,122,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman sitting in dark car staring ahead. Short dark hair, less neat. Jacket over scrubs. Dot eyes, vacant then calculating expression. Interior car view - dashboard glow, empty parking lot through windshield, distant gas station lights, night sky. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0016_035,123,126,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height surgeon stickman at small basement sink, hands under running water. Short dark hair, less neat. Scrubs. Dot eyes, self-justifying expression. Basement clinic washroom - small porcelain sink, bar of soap, mirror without reflection, concrete walls, single bare bulb overhead. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0016_036,127,128,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height surgeon stickman centered between two faceless stickman figures (blank white circle heads, no eyes, no mouths) on gurneys - thin donor on left, patient on right. Short dark hair, less neat. Scrubs, no badge. Dot eyes, rationalizing expression. Basement clinic with dual operating area - two steel tables, single overhead lamp splitting light between them, concrete walls, instrument trays. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0016_037,129,131,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height surgeon stickman standing still in basement corridor looking down at own wet hands. Short dark hair, less neat. Scrubs. Dot eyes, quiet conflicted expression. Dim basement corridor - concrete walls, single overhead fluorescent tube flickering, closed doors along hallway. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0016_038,132,134,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height surgeon stickman washing hands at small sink with rubbing motion. Short dark hair, less neat. Scrubs. Dot eyes, distant expression. Steady hands under water stream. Basement washroom - small sink, soap dispenser, single fluorescent light, concrete walls, pipes visible above. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
