Strip_ID,Start_VO_ID,End_VO_ID,VO_Count,Life_Phase,Scene_Type,Duration_Sec,Strip_Summary
PV_0020_032,72,73,2,PHASE_CONFLICT,NARRATIVE_SCENE,6.5,"Cold hallway: bare feet on tiles. Not feeling them until hallway. Red glow bleeding through walls."
PV_0020_033,74,76,3,PHASE_CONFLICT,EMOTIONAL_CLOSEUP,10.2,"Sleeping son heavy and warm on shoulder. Face against neck. Shampoo smell. Cool blue wash fading."
PV_0020_034,77,79,3,PHASE_CONFLICT,NARRATIVE_SCENE,6.5,"Wife with go-bag following silently through dark hallway. Neither speaks. Moving toward mamad door."
PV_0020_035,80,83,4,PHASE_CONFLICT,NARRATIVE_SCENE,4.6,"Stickman pulling stuck mamad door: pull, lift, yank. Metal handle, desperate sequential motion."
PV_0020_036,84,84,,PHASE_CONFLICT,NARRATIVE_SCENE,9.7,"Hand slipping on cold metal handle. Sting ignored. Half a second cannot be spent looking down."
PV_0020_037,85,88,4,PHASE_CONFLICT,NARRATIVE_SCENE,4.2,"Inside sealed mamad: concrete walls. Eight square meters. Door closed. Family enclosed together."
PV_0020_038,89,92,4,PHASE_CONFLICT,NARRATIVE_SCENE,9.7,"Mamad interior details: LEGO set on floor, water bottles lined, flashlight ready. Second home prepared."
PV_0020_039,93,95,3,PHASE_CONFLICT,EMOTIONAL_CLOSEUP,9.8,"Stickman in mamad, heart in throat. Hearing own heartbeat. Son beside him. Desaturated grey vignette."
PV_0020_040,96,99,4,PHASE_CONFLICT,NARRATIVE_SCENE,10.2,"Three cracks overhead: Iron Dome intercepts. Pressure drops in ears. Pop of survival above."
PV_0020_041,100,101,2,PHASE_CONFLICT,NARRATIVE_SCENE,7.4,"Sulfur seeping through window seal. Smell hitting nostrils before all-clear. Chemical residue haze."
PV_0020_042,102,104,3,PHASE_CONFLICT,NARRATIVE_SCENE,4.7,"Stickman safe but shaking in mamad. Will shake for another hour. Son asleep on mamad floor beside."
PV_0020_043,105,106,2,PHASE_CONFLICT,TEXT_OVERLAY,8.5,"Bold text on dark: 'Ninety seconds felt like forever.'"
PV_0020_044,107,109,3,PHASE_CONFLICT,NARRATIVE_SCENE,11.2,"Balcony at night: son watching Iron Dome interceptions. White streaks crossing sky like angry fireflies."
PV_0020_045,110,111,2,PHASE_CONFLICT,NARRATIVE_SCENE,3.3,"Son says cool. Father says nothing. Two reactions to same sky. Balcony railing between them."
PV_0020_046,112,112,,PHASE_CONFLICT,NARRATIVE_SCENE,11.1,"Father gripping railing: two hundred rockets, ninety percent, twenty impacts somewhere in paese."
PV_0020_047,113,116,4,PHASE_CONFLICT,NARRATIVE_SCENE,8.3,"Interception flash above: ears pop, sulfur in nostrils. Son clapping. Father's chest tightening."
PV_0020_048,117,118,2,PHASE_CONFLICT,EMOTIONAL_CLOSEUP,10.7,"Stickman watching survival calculated overhead in real time. Eyes upward, rigid body. Cool blue wash."
PV_0020_049,119,120,2,PHASE_CONFLICT,NARRATIVE_SCENE,3.2,"World says relax about Iron Dome. Stickman cannot relax. Feeling ninety percent, not one hundred."
PV_0020_050,121,122,2,PHASE_CONFLICT,TEXT_OVERLAY,7.5,"Bold text on dark: 'Ninety percent is not safe. Math that waits for the wrong night.'"
PV_0020_051,123,126,4,PHASE_CONFLICT,NARRATIVE_SCENE,7.9,"Day seven: body runs countdown without thinking. Siren, feet, son on shoulder. Mechanical sequence."
PV_0020_052,127,131,5,PHASE_CONFLICT,NARRATIVE_SCENE,8.4,"Hallway, door, pull lift yank. Seven seconds. Two seconds faster than first night. Practiced route."
PV_0020_053,132,134,3,PHASE_CONFLICT,NARRATIVE_SCENE,9.3,"Feet knowing path in dark. Hands finding handle without looking. No more shaking. Muscle memory."
PV_0020_054,135,136,2,PHASE_CONFLICT,EMOTIONAL_CLOSEUP,5.2,"Stickman in mamad doorway. Should feel proud of efficiency. Does not. Cold grey vignette edges."
PV_0020_055,137,140,4,PHASE_CONFLICT,NARRATIVE_SCENE,11.6,"Son sleeping through pickup. Not stirring when lifted. Not waking when carried. Body adapted to routine."
PV_0020_056,141,142,2,PHASE_CONFLICT,EMOTIONAL_CLOSEUP,6.1,"Father holding son one second longer than needed. Something learned. Something haunting. Cool blue wash."
PV_0020_057,143,143,,PHASE_CONFLICT,NARRATIVE_SCENE,5.6,"Father holding sleeping son in mamad longer than necessary. Ninety seconds used to mean something."
PV_0020_058,144,145,2,PHASE_CONFLICT,TEXT_OVERLAY,8,"Bold text on dark: 'Ninety seconds used to feel like something. You don't remember when that changed.'"
PV_0020_059,146,148,3,PHASE_CONFLICT,NARRATIVE_SCENE,5.1,"Neighbor at apartment door with military bag. Miluim. Reserve duty called. Preparing to depart."
PV_0020_060,149,151,3,PHASE_CONFLICT,NARRATIVE_SCENE,6,"Neighbor kissing daughter at door. Then driving north. Quick goodbye, long uncertainty ahead."
PV_0020_061,152,153,2,PHASE_CONFLICT,NARRATIVE_SCENE,11.2,"Neighbor's wife standing frozen in hallway holding daughter. Jaw set, hands shaking. Door closed behind."
PV_0020_062,154,155,2,PHASE_CONFLICT,NARRATIVE_SCENE,7.9,"Stickman bringing dinner to neighbor's door that night. No words. Standing with food container, doorway."
PV_0020_063,156,158,3,PHASE_CONFLICT,NARRATIVE_SCENE,10.7,"Mamad during siren: two children playing LEGO. Daughter builds house. Son builds dome over it."
PV_0020_064,159,160,2,PHASE_CONFLICT,NARRATIVE_SCENE,6.1,"Two weeks later: dark phone screen, messages unanswered. No questions asked. Silence understood."
PV_0020_065,161,163,3,PHASE_CONFLICT,NARRATIVE_SCENE,11.6,"Stickman on couch watching news at low volume. Son nearby. Casualties without names scrolling screen."
PV_0020_066,164,166,3,PHASE_CONFLICT,EMOTIONAL_CLOSEUP,9.4,"Father counting names not his neighbor's. Hope by subtraction. By subtraction. Desaturated grey vignette."
PV_0020_067,167,168,2,PHASE_CONFLICT,NARRATIVE_SCENE,4.2,"Phone screen: sister in New York on video call, crying. Upset and afraid. Distant connection."
PV_0020_068,169,170,2,PHASE_CONFLICT,NARRATIVE_SCENE,8.8,"Through sister's phone: colleagues arguing about war. She doesn't know what to say when asked to condemn."
PV_0020_069,171,173,3,PHASE_CONFLICT,NARRATIVE_SCENE,9.3,"Stickman in mamad at 2 AM holding phone. Son asleep on chest. Twenty-two kilos. Warm breath on neck."
PV_0020_070,174,176,3,PHASE_CONFLICT,NARRATIVE_SCENE,6.5,"Close shot: son breathing on father's neck. Shampoo smell. Something burning outside seen through slit."
PV_0020_071,177,179,3,PHASE_CONFLICT,NARRATIVE_SCENE,8.9,"Orange glow through mamad window slit. Something burning. Phone cutting out. Don't know either."
PV_0020_072,180,181,2,PHASE_CONFLICT,EMOTIONAL_CLOSEUP,7.4,"World has opinions. Stickman has mamad and ninety seconds and boy. Not a headline. Cool blue wash."
PV_0020_073,182,184,3,PHASE_CONFLICT,NARRATIVE_SCENE,11.2,"Father in mamad: 22 kilos on chest, phone dead, holding son tighter. Signal lost. Concrete room."
PV_0020_074,185,186,2,PHASE_CONFLICT,TEXT_OVERLAY,3.7,"Bold text on dark: 'You're not a headline. You're not a position.'"
PV_0020_075,187,188,2,PHASE_CONFLICT,TEXT_OVERLAY,10.8,"Bold text on dark: 'The concrete is the only thing between his sleep and the sky.'"
PV_0020_076,189,190,2,PHASE_CRISIS,NARRATIVE_SCENE,4.7,"Mamad moment: one gets through. Hearing difference instantly. Impact not interception. Different sound."
PV_0020_077,191,192,2,PHASE_CRISIS,NARRATIVE_SCENE,7,"Interception versus impact: crack above versus vibration through skeleton. Sound in bones, different register."
PV_0020_078,193,196,4,PHASE_CRISIS,NARRATIVE_SCENE,5.1,"Floor shifting beneath family. Not shaking - shifting. Building exhaled. Something structural. Dust falling."
PV_0020_079,197,199,3,PHASE_CRISIS,NARRATIVE_SCENE,6,"Ears ringing, car alarm screaming outside continuously. Not stopping. Post-impact disorientation, dark room."
PV_0020_080,200,200,,PHASE_CRISIS,TEXT_OVERLAY,4.7,"Bold text on dark: 'Eight hundred meters from your son's school.'"
PV_0020_081,201,202,2,PHASE_CRISIS,NARRATIVE_SCENE,9.8,"Stickman driving past crater near supermarket. School already closed, keeps forgetting that. Detour signs."
PV_0020_082,203,207,5,PHASE_CRISIS,EMOTIONAL_CLOSEUP,9.8,"Twisted playground fence. Swing set on side. Backpack hanging on fence. Nobody's. Everyone's. Grey vignette."
PV_0020_083,208,209,2,PHASE_CRISIS,NARRATIVE_SCENE,6.6,"Son looking through car window at damaged playground. Silent. No words. Just seeing the destruction."
PV_0020_084,210,211,2,PHASE_CRISIS,NARRATIVE_SCENE,7,"That night: son walking into mamad without being told. Lying down on blanket himself. Self-directed."
PV_0020_085,212,214,3,PHASE_CRISIS,EMOTIONAL_CLOSEUP,8,"Son not counting to ninety. Father waiting for count to begin. It does not start. Cold grey vignette."
PV_0020_086,215,215,,PHASE_CRISIS,TEXT_OVERLAY,3.4,"Bold text on dark: 'That is worse.'"
PV_0020_087,216,218,3,PHASE_CRISIS,NARRATIVE_SCENE,8.4,"TV showing rubble. Buildings that look familiar. Destruction matching home architecture. News footage."
PV_0020_088,219,220,2,PHASE_CRISIS,NARRATIVE_SCENE,5.6,"TV footage: children pulled from concrete. Resembling son. Same age, same size. Screen light on face."
PV_0020_089,221,222,2,PHASE_CRISIS,NARRATIVE_SCENE,6,"Living room: stickman relieved it isn't his building. Not looking at wife. Self-aware guilty relief."
PV_0020_090,223,224,2,PHASE_CRISIS,NARRATIVE_SCENE,5.1,"Wife says turn it off. TV stays on. Tension between needing to know and needing to stop watching."
PV_0020_091,225,228,4,PHASE_CRISIS,NARRATIVE_SCENE,10.7,"Loose cable behind TV noticed. Looking at it one second. Looking away. Small fixation on mundane detail."
PV_0020_092,229,230,2,PHASE_CRISIS,NARRATIVE_SCENE,5.2,"TV off. Walking to bed in dark hallway. Day ending with nothing resolved. Shadow filling corridor."
PV_0020_093,231,233,3,PHASE_CRISIS,NARRATIVE_SCENE,11.2,"Elevator: three stickmen standing in silence. Half-second eye contact. Everyone carrying invisible weight."
PV_0020_094,234,235,2,PHASE_CRISIS,EMOTIONAL_CLOSEUP,3.8,"Stickman in communal silence. Not asking. Not talking. Weight of unspoken dread shared. Grey vignette."
PV_0020_095,236,238,3,PHASE_CRISIS,NARRATIVE_SCENE,10.7,"Dizengoff cafe reopened after ten days. Same barista, same apron. Something shifted behind her eyes."
PV_0020_096,239,240,2,PHASE_CRISIS,NARRATIVE_SCENE,4.6,"Same coffee ordered. Same chair chosen. Trying to recover normal at familiar table. Cafe warm light."
PV_0020_097,241,243,3,PHASE_CRISIS,NARRATIVE_SCENE,8.3,"Hand wrapping around warm cup. Only warmth that feels normal. Steam rising from coffee. Brief peace."
PV_0020_098,244,248,5,PHASE_CRISIS,NARRATIVE_SCENE,8.3,"Siren at cafe: everyone stands with cups. Walking to shelter. Not running. Walking. Casual evacuation."
PV_0020_099,249,250,2,PHASE_CRISIS,NARRATIVE_SCENE,5.6,"After all-clear: walking back. Coffee still warm. Back at table. Resuming as if nothing happened."
PV_0020_100,251,251,,PHASE_CRISIS,NARRATIVE_SCENE,10.2,"Stickman drinking coffee deliberately. If he stops pretending nothing happened he will scream inside."
PV_0020_101,252,254,3,PHASE_CRISIS,NARRATIVE_SCENE,7.9,"Son asking about booms: good ones or bad ones? Six years old. Correct categorization. Asking calmly."
PV_0020_102,255,256,2,PHASE_CRISIS,NARRATIVE_SCENE,6.5,"Two kinds of booms confirmed. Son learned the difference in two weeks. Father answering: the good ones."
PV_0020_103,257,259,3,PHASE_CRISIS,NARRATIVE_SCENE,6,"Son nodding, going back to LEGO. Building something new. Small hands constructing carefully in mamad."
PV_0020_104,260,262,3,PHASE_CRISIS,NARRATIVE_SCENE,4.2,"Son building dome out of LEGO. Father watching, asking what it is. Small careful construction taking shape."
PV_0020_105,263,266,4,PHASE_CRISIS,NARRATIVE_SCENE,11.7,"Tiny LEGO figure placed inside dome. 'That is you Daddy.' Figure smiling. Safe under plastic dome."
PV_0020_106,267,267,,PHASE_CRISIS,TEXT_OVERLAY,4.3,"Bold text on dark: 'The dome is made of plastic.'"
PV_0020_107,268,270,3,PHASE_CRISIS,EMOTIONAL_CLOSEUP,7.9,"Stickman alone in bathroom. Door closed. Forehead against mirror. Hands on sink edge. Grey tint."
PV_0020_108,271,272,2,PHASE_CRISIS,EMOTIONAL_CLOSEUP,6.5,"Hands gripping sink edge. Porcelain cold under fingers. Body processing what mind cannot. Grey vignette."
PV_0020_109,273,274,2,PHASE_CRISIS,EMOTIONAL_CLOSEUP,9.9,"Something catching in chest - not pain - a skip. Then gone. Breathing deeply. Warm amber glow edges."
PV_0020_110,275,275,,PHASE_CRISIS,NARRATIVE_SCENE,6.1,"Hallway at night: stepping on LEGO piece. Same action as before but everything feels different now."
PV_0020_111,276,276,,PHASE_RESOLUTION,NARRATIVE_SCENE,5.6,"Post-ceasefire: expecting change. Nothing changing. Same apartment, same street, same sky overhead."
PV_0020_112,277,277,,PHASE_RESOLUTION,NARRATIVE_SCENE,7.4,"Fixed playground with new fence and swings. Son refuses to go near it. Walking past, avoiding it."
PV_0020_113,278,279,2,PHASE_RESOLUTION,NARRATIVE_SCENE,12,"Cafe open. Different barista - original moved to Berlin. Nobody told him. Just new face behind counter."
PV_0020_114,280,281,2,PHASE_RESOLUTION,NARRATIVE_SCENE,8.9,"Coffee without smiley face. Same taste. Stickman drinking it anyway. Quiet resignation at familiar spot."
PV_0020_115,282,284,3,PHASE_RESOLUTION,NARRATIVE_SCENE,9.2,"Neighbor back from miluim. Doesn't talk about where he was. Smokes on balcony at 3 AM. Changed posture."
PV_0020_116,285,286,2,PHASE_RESOLUTION,NARRATIVE_SCENE,5.1,"Night: two adjacent balconies. Neighbor's cigarette glow visible. Stickman watching. Neither waves."
PV_0020_117,287,288,2,PHASE_RESOLUTION,NARRATIVE_SCENE,7.9,"Two stickmen on separate balconies, city lights below. Both awake at 3 AM. Both knowing why. Silent."
PV_0020_118,289,292,4,PHASE_RESOLUTION,NARRATIVE_SCENE,11.2,"Bedroom: wife asleep with hand on go-bag. Tried moving it once. She moved it back without words."
PV_0020_119,293,295,3,PHASE_RESOLUTION,NARRATIVE_SCENE,8.4,"Mamad shelf: LEGO dome with tiny figure inside. Still smiling. Untouched monument on concrete shelf."
PV_0020_120,296,297,2,PHASE_RESOLUTION,NARRATIVE_SCENE,6.1,"Mirror of HOOK shot: son in bed counting to ninety. Father in doorway. Same pose, heavier expression."
PV_0020_121,298,298,,PHASE_RESOLUTION,TEXT_OVERLAY,4.7,"Bold text on dark: 'That is how you know something broke.'"
PV_0020_122,299,300,2,PHASE_RESOLUTION,NARRATIVE_SCENE,5.1,"Living room: car door slams outside. Stickman flinching. Chest tightening instantly. Phantom trigger."
PV_0020_123,301,301,,PHASE_RESOLUTION,NARRATIVE_SCENE,5.1,"Feet moving toward hallway before brain says stop. Automatic response against conscious will. Muscle memory."
PV_0020_124,302,302,,PHASE_RESOLUTION,EMOTIONAL_CLOSEUP,15.3,"Stickman frozen in dark hallway. Light off, door closed. Everything blurs. Cannot remember if ceasefire real or dream. Grey tint."
PV_0020_125,303,304,2,PHASE_RESOLUTION,EMOTIONAL_CLOSEUP,5.2,"Walking back. Not mentioning it. Body carrying what mind left behind. Warm amber at edges."
PV_0020_126,305,306,2,CALLBACK,TEXT_OVERLAY,6.7,"Bold text on black: 'The sirens stopped.' (beat) 'Your body did not.'"
PV_0020_127,307,309,3,CALLBACK,NARRATIVE_SCENE,6.6,"Stickman at apartment window. City below, dome held. Hand touching glass pane. Morning light coming."
PV_0020_128,310,310,,CALLBACK,TEXT_OVERLAY,3.4,"Bold text on dark: 'It is not.'"
