VO_ID,Episode_ID,Beat_ID,Life_Phase,Beat_Type,VO_Type,VO_EN,Word_Count_EN,Pause_After
26,PV_0011,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"You imagine yourself up there.",5,0
27,PV_0011,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"Wind. Speed. Freedom.",3,0
28,PV_0011,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"That's the word you keep coming back to.",8,0.5
29,PV_0011,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"They assign you to Remotely Piloted Aircraft.",7,0
30,PV_0011,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"RPA.",1,0
31,PV_0011,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"You've never heard of it.",5,0.5
32,PV_0011,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"You look it up that night in the barracks.",8,0
33,PV_0011,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"It's a drone.",3,0
34,PV_0011,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"They don't call it that officially, but that's what it is.",11,0
35,PV_0011,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"A drone.",2,0.5
36,PV_0011,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"The other cadets who got fighter assignments shake your hand like they're sorry.",13,0
37,PV_0011,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"One of them says it quietly.",6,0
38,PV_0011,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"At least you'll be home for dinner.",7,0
39,PV_0011,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"Everyone laughs.",2,0
40,PV_0011,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"You laugh too.",3,0
41,PV_0011,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"You don't know why yet, but that sentence is going to follow you for years.",14,1.0
42,PV_0011,BEAT_02_03,PHASE_EARLY,TIME_MARKER,TIME_MARKER,"You are twenty-two.",4,1.0
43,PV_0011,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"One year of training.",4,0
44,PV_0011,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"Undergraduate pilot training, then the RPA pipeline, then MQ-9 Reaper qualification.",12,0
45,PV_0011,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"You learn to fly something you'll never sit inside.",9,0
46,PV_0011,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"Your cockpit has no window.",5,0
47,PV_0011,BEAT_02_03,PHASE_EARLY,TIME_MARKER,WEIGHT_LINE,"Your altitude is always zero.",5,1.5
48,PV_0011,BEAT_02_04,PHASE_EARLY,ESTABLISH,NARRATION,"Creech Air Force Base.",4,0
49,PV_0011,BEAT_02_04,PHASE_EARLY,ESTABLISH,NARRATION,"Forty-five miles northwest of Las Vegas.",6,0
50,PV_0011,BEAT_02_04,PHASE_EARLY,ESTABLISH,NARRATION,"Desert in every direction.",4,0
51,PV_0011,BEAT_02_04,PHASE_EARLY,ESTABLISH,NARRATION,"The heat makes the buildings shimmer.",6,0.5
52,PV_0011,BEAT_02_04,PHASE_EARLY,ESTABLISH,NARRATION,"Your cockpit is a windowless trailer with air conditioning that hums too loud.",13,0
53,PV_0011,BEAT_02_04,PHASE_EARLY,ESTABLISH,NARRATION,"Two seats. Twelve screens. A joystick. A throttle.",8,0
54,PV_0011,BEAT_02_04,PHASE_EARLY,ESTABLISH,NARRATION,"The chair is the same model they use in office supply stores.",11,0
55,PV_0011,BEAT_02_04,PHASE_EARLY,ESTABLISH,NARRATION,"Somewhere on the other side of the world, your aircraft is already circling.",12,0
56,PV_0011,BEAT_02_04,PHASE_EARLY,ESTABLISH,NARRATION,"You can see the ground from here.",7,0
57,PV_0011,BEAT_02_04,PHASE_EARLY,ESTABLISH,WEIGHT_LINE,"You just can't touch it.",5,1.0
58,PV_0011,BEAT_02_04,PHASE_EARLY,ESTABLISH,NARRATION,"Your wife picks you up after your first shift.",9,0
59,PV_0011,BEAT_02_04,PHASE_EARLY,ESTABLISH,NARRATION,"Your daughter's in the back seat. She's two.",8,0
60,PV_0011,BEAT_02_04,PHASE_EARLY,ESTABLISH,NARRATION,"She waves at you through the window.",7,0
61,PV_0011,BEAT_02_04,PHASE_EARLY,ESTABLISH,NARRATION,"You think you understand how this works.",7,0
62,PV_0011,BEAT_02_04,PHASE_EARLY,ESTABLISH,WEIGHT_LINE,"You don't.",2,1.5
63,PV_0011,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"Rotating shifts.",2,0
64,PV_0011,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"Days. Swings. Mids.",3,0
65,PV_0011,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"You drive in at four AM and drive home at four PM.",11,0
66,PV_0011,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"Or the other way around.",5,0
67,PV_0011,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"It doesn't matter after a while. The days blur.",9,0
68,PV_0011,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"The screen never turns off.",5,0
69,PV_0011,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"Somewhere above Afghanistan or Yemen or Somalia, your Reaper is watching.",11,0
70,PV_0011,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,WEIGHT_LINE,"Always watching.",2,1.5
71,PV_0011,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Your first long-term target.",5,0
72,PV_0011,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Callsign JACKPOT.",2,0.5
73,PV_0011,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You don't know his real name.",6,0
74,PV_0011,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You don't need to.",4,0.5
75,PV_0011,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"What you need is his pattern of life.",7,0
76,PV_0011,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"So you watch.",3,0
77,PV_0011,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You watch him for six weeks.",6,0
78,PV_0011,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Every single day.",3,0.5
79,PV_0011,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You watch him eat breakfast.",5,0
80,PV_0011,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You watch him walk his son to school.",7,0
81,PV_0011,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You watch him pray at dawn, knees on a rug in the yard.",12,0
82,PV_0011,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"The camera resolution is good enough to see the color of the rug.",12,0
83,PV_0011,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"His youngest runs in circles while he prays.",8,0
84,PV_0011,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"She looks about the same age as yours.",7,0
85,PV_0011,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You don't think about that.",5,0
86,PV_0011,BEAT_03_02,PHASE_CONFLICT,CONFLICT,WEIGHT_LINE,"Not yet.",2,1.0
87,PV_0011,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"You know his sleep schedule.",5,0
88,PV_0011,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"You know what he cooks on Fridays.",7,0
89,PV_0011,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"You know his youngest likes to play in the front yard after the heat breaks.",14,0
90,PV_0011,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"You know when his wife hangs laundry and when she takes it in.",12,0.5
91,PV_0011,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"You've logged more hours watching this man than you've spent with your own family this month.",16,0
92,PV_0011,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"He doesn't know you exist.",5,0
93,PV_0011,BEAT_03_03,PHASE_CONFLICT,REFLECT,WEIGHT_LINE,"But you know everything about him.",6,1.5
94,PV_0011,BEAT_03_04,PHASE_CONFLICT,CONSTRAINT,NARRATION,"Pattern of Life.",3,0
95,PV_0011,BEAT_03_04,PHASE_CONFLICT,CONSTRAINT,NARRATION,"That's the official term.",4,0.5
96,PV_0011,BEAT_03_04,PHASE_CONFLICT,CONSTRAINT,NARRATION,"You document every detail of a man's existence - his habits, his contacts, his family, the way he walks, who visits on Thursdays - all of it goes into a file.",29,0
97,PV_0011,BEAT_03_04,PHASE_CONFLICT,CONSTRAINT,NARRATION,"The file gets thicker every week.",6,0
98,PV_0011,BEAT_03_04,PHASE_CONFLICT,CONSTRAINT,NARRATION,"And one day someone above you will read it and decide he's done living.",13,0
99,PV_0011,BEAT_03_04,PHASE_CONFLICT,CONSTRAINT,NARRATION,"You don't decide.",3,0
100,PV_0011,BEAT_03_04,PHASE_CONFLICT,CONSTRAINT,WEIGHT_LINE,"You just build the case.",5,1.0
101,PV_0011,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You drive home at six.",5,0
102,PV_0011,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Past the elementary school on Desert Inn Road.",8,0
103,PV_0011,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Past the grocery store.",4,0
104,PV_0011,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Past the park where kids are playing.",7,0
105,PV_0011,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"The same age as the ones you watched today from the other side of the world.",14,0.5
106,PV_0011,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Nobody warns you about the quiet parts.",7,0
107,PV_0011,BEAT_03_05,PHASE_CONFLICT,CONFLICT,WEIGHT_LINE,"The drive home is the worst.",6,1.5
108,PV_0011,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Your wife asks how your day was.",7,0
109,PV_0011,BEAT_03_05,PHASE_CONFLICT,CONFLICT,WEIGHT_LINE,"Fine.",1,1.0
110,PV_0011,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Your son asks what you do for work.",7,0
111,PV_0011,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You say dad works with computers.",6,0
112,PV_0011,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"It's not a lie.",4,0
113,PV_0011,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Not exactly.",2,0
114,PV_0011,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"He nods and goes back to his homework.",7,0
115,PV_0011,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You stand in the kitchen for a second too long, looking at nothing.",12,0.5
116,PV_0011,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Saturday your neighbor invites you to a barbecue.",8,0
117,PV_0011,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"His kids run through the sprinkler.",6,0
118,PV_0011,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Someone hands you a beer.",5,0
119,PV_0011,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You can still see the compound from this morning behind your eyelids.",12,0
120,PV_0011,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"The smoke.",2,0
121,PV_0011,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"The body count.",3,0
122,PV_0011,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You sip the beer and nod at something the neighbor says.",11,0
123,PV_0011,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You didn't hear it.",4,0.5
124,PV_0011,BEAT_03_06,PHASE_CONFLICT,REFLECT,NARRATION,"The fighter pilots call you chair force.",7,0
125,PV_0011,BEAT_03_06,PHASE_CONFLICT,REFLECT,NARRATION,"Your war doesn't count.",4,0.5
126,PV_0011,BEAT_03_06,PHASE_CONFLICT,REFLECT,NARRATION,"You've never pulled Gs.",4,0
127,PV_0011,BEAT_03_06,PHASE_CONFLICT,REFLECT,NARRATION,"Never dodged a missile.",4,0
128,PV_0011,BEAT_03_06,PHASE_CONFLICT,REFLECT,NARRATION,"Never felt your heart slam against your ribs at Mach one.",11,0.5
129,PV_0011,BEAT_03_06,PHASE_CONFLICT,REFLECT,NARRATION,"What you've done is sit in a chair for twelve hours and watch a man live his entire life - his breakfast, his prayers, his kid's laughter - so that when the order comes, you can end it.",34,0
130,PV_0011,BEAT_03_06,PHASE_CONFLICT,REFLECT,WEIGHT_LINE,"But that doesn't count.",4,1.5
131,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"The sensor operator who sits next to you is named Davis.",10,0
132,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"You've spent three thousand hours in a dark room together.",10,0
133,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"You've never been to his house.",6,0
134,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"He's never been to yours.",5,0.5
135,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"You both just look at the same screen and don't talk about what you see.",14,0
136,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"One night you almost tell your wife.",7,0
137,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"She's brushing her teeth.",4,0
138,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"You open your mouth.",4,0
139,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"Then you close it.",4,0
140,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"What would you even say.",5,0
141,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,WEIGHT_LINE,"I watched a man eat dinner with his family and wrote down what time he finished.",15,1.0
142,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"The military doctor will have a name for it later.",9,0
143,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"Psychological whiplash.",2,0.5
144,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"The rapid transition from lethal combat to domestic normalcy in the same day.",12,0
145,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"You don't know the term yet.",6,0
146,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"You just know you've been talking less.",7,0
147,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"Your wife notices.",3,0
148,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"Your son notices.",3,0
149,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"You notice.",2,0
150,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"But you don't know how to stop it.",7,0.5
151,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"You wipe your hands on your pants under the desk.",9,0
152,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"Just once. Then again.",4,0
153,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"The AC in the trailer clicks off for a second and everything goes quiet.",13,0
154,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"You don't remember when you stopped eating lunch.",9,0
155,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"Your jaw is tight. You're not sure when that started.",10,0
156,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"Your shoulders are up near your ears.",7,0
157,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"You lower them.",3,0
158,PV_0011,BEAT_03_07,PHASE_CONFLICT,REFLECT,WEIGHT_LINE,"They go back up.",4,2.0
159,PV_0011,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"Week seven.",2,0
160,PV_0011,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"JACKPOT is sitting in his yard.",6,0
161,PV_0011,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"His wife is pouring tea.",5,0
162,PV_0011,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"The youngest is running circles around the table.",8,0
163,PV_0011,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"The one who plays in the front yard.",7,0
164,PV_0011,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"The one who looks like yours.",6,0
165,PV_0011,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"The one you've watched grow an inch since you started.",10,0.5
166,PV_0011,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"The headset crackles.",3,0
167,PV_0011,BEAT_04_01,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"Strike authorized. Cleared hot.",4,1.5
168,PV_0011,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You see the child sit down next to his father.",9,0
169,PV_0011,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You key the mic.",4,0
170,PV_0011,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Confirm - civilians in compound.",4,0.5
171,PV_0011,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Three seconds.",2,0
172,PV_0011,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"The response comes back flat.",5,0
173,PV_0011,BEAT_04_02,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"Acknowledged. Cleared hot. Execute.",4,1.5
174,PV_0011,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Your thumb moves.",3,0
175,PV_0011,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Something in your chest skips. Not pain. Just a skip.",10,0
176,PV_0011,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Then it's gone.",3,0
177,PV_0011,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Hellfire drops.",2,0
178,PV_0011,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Eight seconds of flight time.",5,0.5
179,PV_0011,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"The screen flashes white.",4,0
180,PV_0011,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Then it clears.",3,0.5
181,PV_0011,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"The yard has no table.",5,0
182,PV_0011,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"No chairs.",2,0
183,PV_0011,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"No tea.",2,0
184,PV_0011,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"No child running.",3,0
185,PV_0011,BEAT_04_03,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"No one sitting anymore.",4,1.5
186,PV_0011,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Battle Damage Assessment.",3,0
187,PV_0011,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"You're required to stay and watch.",6,0
188,PV_0011,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"HD. Zoom in.",3,0
189,PV_0011,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"You zoom in.",3,0
190,PV_0011,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"You stay on target for twenty minutes.",7,0
191,PV_0011,BEAT_04_03,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"Counting what's left.",3,0.5
192,PV_0011,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"The sensor operator beside you takes off his headset.",9,0
193,PV_0011,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Walks outside the trailer.",4,0
194,PV_0011,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Five minutes.",2,0
195,PV_0011,BEAT_04_03,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"Neither of you says anything.",5,1.5
196,PV_0011,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"Shift ends.",2,0
197,PV_0011,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"You drive home.",3,0
198,PV_0011,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"The sun is still up.",5,0
199,PV_0011,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"People are watering their lawns.",5,0
200,PV_0011,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"The radio plays a pop song you've heard a hundred times.",10,0
201,PV_0011,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"You turn it off.",4,0.5
202,PV_0011,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"You stop at McDonald's.",4,0
203,PV_0011,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"Order a Happy Meal.",4,0
204,PV_0011,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"The receipt is warm in your hand.",7,0.5
205,PV_0011,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"Your daughter runs to your legs at the front door.",9,0
206,PV_0011,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"She's four.",2,0
207,PV_0011,BEAT_04_04,PHASE_CRISIS,REFLECT,WEIGHT_LINE,"Same age as the one on the screen.",7,1.5
208,PV_0011,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"Your wife asks how your day was.",7,0
209,PV_0011,BEAT_04_04,PHASE_CRISIS,REFLECT,WEIGHT_LINE,"Fine.",1,1.0
210,PV_0011,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"That night you don't sleep.",5,0
211,PV_0011,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"Every time you close your eyes you see the yard.",9,0
212,PV_0011,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"Not the explosion.",3,0
213,PV_0011,BEAT_04_44,PHASE_CRISIS,REFLECT,WEIGHT_LINE,"The yard before.",3,1.5
214,PV_0011,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"And then it's over.",4,0
215,PV_0011,BEAT_04_04,PHASE_CRISIS,REFLECT,WEIGHT_LINE,"Just like that.",3,0
216,PV_0011,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"The next morning there's a new callsign.",7,0
217,PV_0011,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"The machine doesn't stop.",4,0
218,PV_0011,BEAT_04_04,PHASE_CRISIS,REFLECT,WEIGHT_LINE,"You just load a new file.",6,2.0
219,PV_0011,BEAT_05_01,PHASE_RESOLUTION,CONFLICT,NARRATION,"You go back the next day.",6,0
220,PV_0011,BEAT_05_01,PHASE_RESOLUTION,CONFLICT,NARRATION,"And the day after.",4,0
221,PV_0011,BEAT_05_01,PHASE_RESOLUTION,CONFLICT,NARRATION,"You sit in the same chair.",6,0
222,PV_0011,BEAT_05_01,PHASE_RESOLUTION,CONFLICT,NARRATION,"Turn on the same screens.",5,0
223,PV_0011,BEAT_05_01,PHASE_RESOLUTION,CONFLICT,NARRATION,"But your hands shake now.",5,0.5
224,PV_0011,BEAT_05_01,PHASE_RESOLUTION,CONFLICT,NARRATION,"Strike two comes.",3,0
225,PV_0011,BEAT_05_01,PHASE_RESOLUTION,CONFLICT,NARRATION,"Then three.",2,0
226,PV_0011,BEAT_05_01,PHASE_RESOLUTION,CONFLICT,NARRATION,"Then seven.",2,0
227,PV_0011,BEAT_05_01,PHASE_RESOLUTION,CONFLICT,NARRATION,"You stop counting after that.",5,0
228,PV_0011,BEAT_05_01,PHASE_RESOLUTION,CONFLICT,NARRATION,"It's easier when you stop counting.",6,0
229,PV_0011,BEAT_05_01,PHASE_RESOLUTION,CONFLICT,NARRATION,"You try to explain it to someone once.",7,0
230,PV_0011,BEAT_05_01,PHASE_RESOLUTION,CONFLICT,NARRATION,"A buddy from basic who flies C-130s.",6,0
231,PV_0011,BEAT_05_01,PHASE_RESOLUTION,CONFLICT,NARRATION,"He buys you a drink and listens.",7,0
232,PV_0011,BEAT_05_01,PHASE_RESOLUTION,CONFLICT,NARRATION,"But halfway through you realize he doesn't understand.",9,0
233,PV_0011,BEAT_05_01,PHASE_RESOLUTION,CONFLICT,NARRATION,"Not because he's not trying.",6,0
