Beat_ID,Life_Phase,Beat_Type,Content_Sketch,Mood_Tag,Beat_Duration_Sec,Scene_Type,Illustration_Note
BEAT_03_05,PHASE_CONFLICT,CRISIS,"You put them on the bus. They look back at you one last time. You say nothing.",DREAD,22,NARRATIVE_SCENE,"Bus stop at dusk. CHAR_TARGET_BUS looking back through window. SUBJECT standing still on roadside. Bus pulling away."
BEAT_04_01,PHASE_CRISIS,CONFLICT,"You say less. They say yes faster.",DREAD,15,TEXT_OVERLAY,"White text on dark background. Short. Cold. Typography only."
BEAT_04_02,PHASE_CRISIS,CRISIS,"You recruit someone younger than you were when you sold. They say no - exactly like you said no. You use the exact sentence that was used on you.",DREAD,30,NARRATIVE_SCENE,"Tea stall. SUBJECT across from CHAR_TARGET_YOUNGER. Younger person's posture mirrors SUBJECT's posture from BEAT_02_02. Same framing. Two cups."
BEAT_04_03,PHASE_CRISIS,CONFLICT,"Broker raises the quota. You already know which doors to knock on.",TENSION,20,NARRATIVE_SCENE,"SUBJECT walking through village at dawn. Passing houses. Knowing which ones. Phone in hand. Purposeful stride."
BEAT_04_04,PHASE_CRISIS,REFLECT,"First time you say the sentence without thinking. You don't remember when you changed the words. You don't remember the original anymore.",CLARITY,25,EMOTIONAL_CLOSEUP,"SUBJECT at tea stall, mouth moving, but eyes distant. The rehearsal is gone. It is reflex now."
BEAT_04_05,PHASE_CRISIS,CRISIS,"You realize you are better at this than the man who recruited you. You keep talking. You don't hear it as a sentence anymore.",CLARITY,25,EMOTIONAL_CLOSEUP,"SUBJECT mid-conversation with unseen target. Calm posture. Still hands. No tension in body. The skill is complete."
BEAT_05_01,PHASE_RESOLUTION,RESOLVE,"Someone says no. You nod. You wait. They come back. Everyone comes back.",BITTERSWEET,25,NARRATIVE_SCENE,"SUBJECT standing outside a house. Door closed. SUBJECT turning away calmly. Same house - door opens days later. SUBJECT returning."
BEAT_05_02,PHASE_RESOLUTION,REFLECT,"You catch yourself using the sentence pattern with your family. Not recruitment. Just to get what you want.",BITTERSWEET,28,NARRATIVE_SCENE,"SUBJECT at home with CHAR_FAMILY. Domestic scene. SUBJECT's mouth open mid-sentence. Same calm tone. Family listening."
BEAT_05_03,PHASE_RESOLUTION,RESOLVE,"The person you recruited starts recruiting others. You hear the sentence from someone you never spoke to. It sounds right.",CLARITY,32,NARRATIVE_SCENE,"Village scene. CHAR_STRANGER talking to another figure at a tea stall. SUBJECT passing by, overhearing. Same sentence. Different voice. Same table. Same cups."
BEAT_05_04,PHASE_RESOLUTION,REFLECT,"The sentence does not need you anymore.",BITTERSWEET,15,EMOTIONAL_CLOSEUP,"SUBJECT standing still, watching the tea stall from distance. Two figures. Two cups. The pattern continues without SUBJECT."
BEAT_06_01,CALLBACK,CALLBACK,"You won't miss it. Not in the way you think. You don't need to believe anymore.",BITTERSWEET,20,TEXT_OVERLAY,"Same typography as HOOK. Same sentence. But now the viewer understands what it means."
BEAT_06_02,CALLBACK,CTA,"They still believe.",DEEP_CONNECTION,12,EMOTIONAL_CLOSEUP,"SUBJECT's face. Dot eyes. Unreadable. Hold. Black."
