Strip_ID,Start_VO_ID,End_VO_ID,VO_Count,Life_Phase,Scene_Type,Duration_Sec,Strip_Summary
PV_0022_064,206,209,4,PHASE_CRISIS,NARRATIVE_SCENE,11.6,"Hand steady showing scar. Something tightens in chest for half second. Then gone."
PV_0022_065,210,215,6,PHASE_CRISIS,NARRATIVE_SCENE,11.7,"Broker raises quota. Ten this year. You already know which houses, which doors."
PV_0022_066,216,216,,PHASE_CRISIS,NARRATIVE_SCENE,10.7,"You know who has loans, who had a child, who watched someone else get an envelope."
PV_0022_067,217,217,,PHASE_CRISIS,NARRATIVE_SCENE,11.6,"Walking through village at dawn. Flat grey light. Nobody talking yet."
PV_0022_068,218,219,2,PHASE_CRISIS,NARRATIVE_SCENE,8.4,"Looking at houses and knowing. Like knowing when fruit is ready."
PV_0022_069,220,223,4,PHASE_CRISIS,NARRATIVE_SCENE,11.2,"One afternoon you say sentence without thinking. Words just came. Like breathing."
PV_0022_070,224,224,,PHASE_CRISIS,EMOTIONAL_CLOSEUP,10.7,"You try to remember original version. Can't find it anymore. Lost."
PV_0022_071,225,226,2,PHASE_CRISIS,NARRATIVE_SCENE,7.9,"Don't know when you changed words. Don't know what original sounded like."
PV_0022_072,227,229,3,PHASE_CRISIS,NARRATIVE_SCENE,9.3,"You are better than him. People say yes faster. Broker remembers your name."
PV_0022_073,230,233,4,PHASE_CRISIS,NARRATIVE_SCENE,11.6,"More per head than others. List in phone now. Names you added yourself."
PV_0022_074,234,237,4,PHASE_CRISIS,NARRATIVE_SCENE,8.8,"Some names crossed out. Don't remember when. Don't remember deciding."
PV_0022_075,238,239,2,PHASE_CRISIS,NARRATIVE_SCENE,8.4,"Don't hear it as a sentence anymore. Hear it before saying it."
PV_0022_076,240,240,,PHASE_CRISIS,TEXT_OVERLAY,6.6,"Bold text: It's just the sound your mouth makes when it's working."
PV_0022_077,241,247,7,PHASE_RESOLUTION,NARRATIVE_SCENE,10.7,"Someone says no. You nod. Leave. Don't follow up. They come back. Three days."
PV_0022_078,248,251,4,PHASE_RESOLUTION,NARRATIVE_SCENE,8.9,"Everyone comes back. You try to think of someone who didn't. You can't."
PV_0022_079,252,252,,PHASE_RESOLUTION,TEXT_OVERLAY,4.7,"Bold text: You know this because you came back too."
PV_0022_080,253,254,2,PHASE_RESOLUTION,NARRATIVE_SCENE,5.6,"Child's school fees come due. Pay without thinking."
PV_0022_081,255,256,2,PHASE_RESOLUTION,NARRATIVE_SCENE,7,"Try to remember where money came from. Can't separate anymore."
PV_0022_082,257,259,3,PHASE_RESOLUTION,NARRATIVE_SCENE,8.4,"Wife asks why you need the phone. You hear yourself answer."
PV_0022_083,260,263,4,PHASE_RESOLUTION,NARRATIVE_SCENE,8.8,"Same tone. Same structure. Reduce the problem. Present solution as small."
PV_0022_084,264,267,4,PHASE_RESOLUTION,NARRATIVE_SCENE,9.8,"Not recruiting her. Just talking. But pattern is the same."
PV_0022_085,268,270,3,PHASE_RESOLUTION,EMOTIONAL_CLOSEUP,6.6,"She nods before you finish. You look down at your hands."
PV_0022_086,271,273,3,PHASE_RESOLUTION,NARRATIVE_SCENE,10.2,"Neighbor you recruited starts recruiting. Tea stall. Two cups."
PV_0022_087,274,275,2,PHASE_RESOLUTION,NARRATIVE_SCENE,5.2,"He lifts his shirt. He says the sentence. Your sentence."
PV_0022_088,276,279,4,PHASE_RESOLUTION,NARRATIVE_SCENE,11.2,"A woman you never spoke to is at another stall. Two cups. She lifts her shirt."
PV_0022_089,280,283,4,PHASE_RESOLUTION,NARRATIVE_SCENE,9.3,"She says the sentence. Or something close to it."
PV_0022_090,284,286,3,PHASE_RESOLUTION,NARRATIVE_SCENE,7,"You try to remember if you told her. You can't. She changed a word."
PV_0022_091,287,290,4,PHASE_RESOLUTION,NARRATIVE_SCENE,8.1,"It works better. You stop walking. You listen. It sounds right."
PV_0022_092,291,293,3,PHASE_RESOLUTION,NARRATIVE_SCENE,8.3,"Plastic cup cracked at rim on ground near stall. You notice that."
PV_0022_093,294,295,2,PHASE_RESOLUTION,TEXT_OVERLAY,6.1,"Bold text: You don't remember learning it. You only remember using it."
PV_0022_094,296,297,2,PHASE_RESOLUTION,TEXT_OVERLAY,7.6,"Bold text: You don't remember choosing it. Like it was always there."
PV_0022_095,298,301,4,CALLBACK,NARRATIVE_SCENE,11.2,"You won't miss it. Not in the way you think. Mirror of hook."
PV_0022_096,302,306,5,CALLBACK,NARRATIVE_SCENE,11.2,"Tea stall still there. Two cups. Low voice. Scar under shirt. Pause before number."
PV_0022_097,307,308,2,CALLBACK,TEXT_OVERLAY,6.7,"Bold text: You don't need to believe. They do."
