Beat_ID,Life_Phase,Beat_Type,Content_Sketch,Mood_Tag,Beat_Duration_Sec,Scene_Type,Illustration_Note
BEAT_05_02,PHASE_RESOLUTION,PRIVILEGE,"'You're fired.' Two words, weekly, prime time. The name enters homes that have never seen a building with it on the facade.",BITTERSWEET,26,NARRATIVE_SCENE,"Stickman at studio boardroom head, pointing toward door — row of shorter contestant stickmen looking toward them, cameras around"
BEAT_05_03,PHASE_RESOLUTION,ESTABLISH,"14 seasons. Brand extensions: beef, water, vodka, casinos rebuilt, university courses, golf courses. The name on everything.",BITTERSWEET,24,NARRATIVE_SCENE,"Stickman in center — displayed around them: small product silhouette shapes (bottle, tower, golf flag, diploma shape) in orbit"
BEAT_05_04,PHASE_RESOLUTION,PRIVILEGE,"Third wife — she comes from a small country in Eastern Europe. Composed, unhurried, never competing for the room.",BITTERSWEET,22,NARRATIVE_SCENE,"Stickman and THIRD_WIFE at formal event — THIRD_WIFE in elegant posture beside, not behind, both facing forward"
BEAT_05_05,PHASE_RESOLUTION,REFLECT,"You watch the presidential debates. You think: these men are not better than you at this. They just started earlier.",BITTERSWEET,24,NARRATIVE_SCENE,"Stickman on couch watching TV — TV shows debating politician silhouettes, stickman leaning forward, evaluating"
BEAT_05_06,PHASE_RESOLUTION,WEIGHT,"You have put your name on everything you could reach. One thing remains that has never had your name on it.",BITTERSWEET,20,TEXT_OVERLAY,"Dark background with single building silhouette fading in. Text: 'EVERYTHING. EXCEPT THE ONE THING.'"
BEAT_06_01,PHASE_PRESENT,ESTABLISH,"2015: you announce the campaign from the lobby of your own tower — the one with your name on it in gold.",TENSION,24,NARRATIVE_SCENE,"Stickman at podium in tower lobby — grand marble and gold interior behind, packed with crowd and media cameras"
BEAT_06_02,PHASE_PRESENT,CONFLICT,"The political establishment does not treat you as a threat — they treat you as a spectacle. That is their error.",TENSION,22,CONTRAST_SPLIT,"Left: stickman at podium gesturing to crowd. Right: establishment stickmen at table laughing, smaller frames"
BEAT_06_03,PHASE_PRESENT,CRISIS,"A recording surfaces — the kind that ends campaigns. Your team prepares for shutdown. You do not.",DREAD,22,NARRATIVE_SCENE,"Stickman standing with AIDES_CAMPAIGN clustered around, arms in distress gestures — stickman posture unchanged, forward"
BEAT_06_04,PHASE_PRESENT,RESOLVE,"Election night, November 2016. The map fills in. No one broadcast it predicted this — including, privately, some of your own team.",TENSION,28,POV_SHOT,"POV hand at desk, US map shape on screen filling with result shapes — room in background of shocked AIDES_CAMPAIGN stickmen gesturing"
BEAT_06_05,PHASE_PRESENT,PRIVILEGE,"You move into the house on Pennsylvania Avenue. 132 rooms. The biggest name you have ever put on anything.",TENSION,26,NARRATIVE_SCENE,"Stickman walking into White House formal entrance flanked by AGENTS — building facade enormous in background, formal and historic"
BEAT_06_06,PHASE_PRESENT,CONFLICT,"Every week is a headline. Every decision is a war. The name draws both devotion and fury in equal, unprecedented quantities.",TENSION,24,NARRATIVE_SCENE,"Stickman at Oval Office desk with document shapes — outside window: CROWD mass with arms raised, inside: AIDES_CAMPAIGN clustered"
BEAT_06_07,PHASE_PRESENT,CONFLICT,"First impeachment proceedings: what they try, and do not complete. You remain. The name remains.",DREAD,22,NARRATIVE_SCENE,"Stickman in formal chamber setting — surrounded by formal stickmen in congressional arrangement, posture unchanged, forward-directed"
BEAT_06_08,PHASE_PRESENT,CRISIS,"Second impeachment. Leave office without conceding — the name does not concede. It restructures.",DREAD,24,NARRATIVE_SCENE,"Stickman exiting White House via helicopter shape — AGENTS flanking, posture upright, no backward glance — Florida estate implied in next frame"
BEAT_06_09,PHASE_PRESENT,CRISIS,"Criminal indictment. Then conviction. 34 counts. You announce your candidacy the same week.",DREAD,26,NARRATIVE_SCENE,"Stickman in courtroom setting — formal interior, flanked by AGENTS, surrounded by formal legal stickmen, stickman posture controlled and still"
BEAT_06_10,PHASE_PRESENT,RESOLVE,"2024. You win. The same name. The same playbook. The same person.",BITTERSWEET,22,POV_SHOT,"POV hands at a podium — CROWD mass in background filling frame with raised arms, CHILDREN flanking at sides of podium"
BEAT_07_01,CALLBACK_CLOSE,CALLBACK,"Return: the tower on Fifth Avenue. The gold letters. The name, six feet tall. Still there.",DEEP_CONNECTION,26,NARRATIVE_SCENE,"Wide shot: SUBJECT stickman standing at base of tower — looking up at gold nameplate shape, same composition as BEAT_03_04 but stickman now full PHASE_PRESENT traits — older, heavier, same hair, same tie"
BEAT_07_02,CALLBACK_CLOSE,REFLECT,"The tower will outlast this version of you. The name will remain on the stone. What it will mean — that question has never been answered.",DEEP_CONNECTION,28,EMOTIONAL_CLOSEUP,"Stickman centered in frame, background fades to white on one side, tower facade visible on other — posture still but the weight of future is in the dot eyes directed upward"
BEAT_07_03,CALLBACK_CLOSE,CTA,"You have put your name on everything. One thing you cannot put it on: what happens after.",DEEP_CONNECTION,22,TEXT_OVERLAY,"Black background. A single line of white text fading in slowly: 'THE NAME STAYS. THE QUESTION DOES NOT.'"
