VO_ID,Episode_ID,Beat_ID,Life_Phase,Beat_Type,VO_Type,VO_EN,VO_VI,Word_Count_EN,Pause_After
48,PV_0017,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"A machine cleans your blood because your body can't.","May loc mau thay ban vi co the ban khong lam duoc.",9,0.5
49,PV_0017,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"The needle goes into a fistula in your arm.","Kim chich vao lo thong dong tren canh tay ban.",9,0
50,PV_0017,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"It doesn't hurt anymore.","Khong con dau nua.",4,0
51,PV_0017,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"You keep waiting for it to.","Ban van doi no dau.",6,0.5
52,PV_0017,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"You stare at the ceiling.","Ban nhin tran nha.",5,0
53,PV_0017,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"You count the tiles.","Ban dem gach.",4,0
54,PV_0017,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"Forty-three.","Bon muoi ba.",2,0.5
55,PV_0017,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"The nurse checks the tubes without speaking.","Co y ta kiem tra ong day ma khong noi gi.",7,0
56,PV_0017,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"Her shoes squeak on the floor.","Giay co ay keu rit tren san.",6,0
57,PV_0017,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"The man in the chair next to you falls asleep every session.","Nguoi dan ong ghe ben ngu gat moi lan.",11,0
58,PV_0017,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"You've never spoken to him.","Ban chua bao gio noi chuyen voi ong ta.",5,0
59,PV_0017,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"You never asked his name.","Ban chua bao gio hoi ten ong ta.",5,0
60,PV_0017,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"But you know the rhythm of his breathing when he sleeps.","Nhung ban thuoc nhip tho cua ong ta khi ngu.",11,0
61,PV_0017,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"One Tuesday his chair is empty.","Mot thu Ba ghe ong ay trong.",6,0
62,PV_0017,BEAT_02_22,PHASE_EARLY,CONSTRAINT,NARRATION,"Nobody says anything.","Khong ai noi gi.",3,0
63,PV_0017,BEAT_02_02,PHASE_EARLY,CONSTRAINT,NARRATION,"The nurse changes the sheets and calls the next name.","Co y ta thay ga va goi ten nguoi tiep theo.",10,0.5
64,PV_0017,BEAT_02_03,PHASE_EARLY,CONSTRAINT,NARRATION,"Three months pass.","Ba thang troi qua.",3,0.5
65,PV_0017,BEAT_02_03,PHASE_EARLY,CONSTRAINT,NARRATION,"Your number moves from eight forty-seven to eight forty-three.","So cua ban doi tu tam tram bon bay xuong tam tram bon ba.",10,0.5
66,PV_0017,BEAT_02_03,PHASE_EARLY,CONSTRAINT,NARRATION,"Four spots.","Bon bac.",2,0.5
67,PV_0017,BEAT_02_03,PHASE_EARLY,CONSTRAINT,NARRATION,"Four people ahead of you stopped waiting.","Bon nguoi truoc ban da het doi.",7,1.0
68,PV_0017,BEAT_02_03,PHASE_EARLY,CONSTRAINT,WEIGHT_LINE,"You move up.","Ban tien len.",3,1.0
69,PV_0017,BEAT_02_03,PHASE_EARLY,CONSTRAINT,NARRATION,"That's how it goes.","No la nhu vay.",4,0.5
70,PV_0017,BEAT_02_03,PHASE_EARLY,CONSTRAINT,NARRATION,"You check the number every Friday.","Moi thu Sau ban kiem tra so cua minh.",6,0
71,PV_0017,BEAT_02_03,PHASE_EARLY,CONSTRAINT,NARRATION,"It becomes a habit like checking the weather.","No thanh thoi quen nhu xem du bao thoi tiet.",8,0.5
72,PV_0017,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"Your ankles swell.","Mat ca chan ban sung len.",3,0
73,PV_0017,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"You sleep twelve hours and wake up tired.","Ban ngu muoi hai tieng va tinh day van met.",8,0
74,PV_0017,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"Your skin itches in places you can't reach.","Da ban ngua o nhung cho khong voi toi.",8,0
75,PV_0017,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"Food tastes like metal.","Do an co vi kim loai.",4,0.5
76,PV_0017,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"You try to eat dinner with your family and everything tastes like you're chewing on a coin.","Ban co an toi voi gia dinh nhung moi thu co vi nhu dang nhai dong xu.",17,0
77,PV_0017,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"You push the plate away.","Ban day dia ra xa.",5,0
78,PV_0017,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"Your daughter watches you.","Con gai nhin ban.",4,0
79,PV_0017,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"She doesn't say anything this time.","Lan nay no khong noi gi.",6,0.5
80,PV_0017,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"You look down at your plate.","Ban nhin xuong dia.",6,0.5
81,PV_0017,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"You tell her you're just a little under the weather.","Ban noi minh chi hoi met thoi.",10,0
82,PV_0017,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"You've said that for five months now.","Ban da noi cau do nam thang roi.",7,0.5
83,PV_0017,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"You scratch the inside of your wrist without thinking.","Ban gai mat trong co tay ma khong suy nghi.",9,0
84,PV_0017,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"The skin there is dry from the tape they use at dialysis.","Da o do bi kho vi bang dinh ho dan khi loc mau.",12,0.5
85,PV_0017,BEAT_02_05,PHASE_EARLY,CONFLICT,NARRATION,"Your wife smiles when you catch her looking.","Vo ban cuoi khi ban bat gap co ay nhin.",8,0
86,PV_0017,BEAT_02_05,PHASE_EARLY,CONFLICT,NARRATION,"But you've seen the face she makes when she thinks you can't see.","Nhung ban da thay mat co ay khi co ay tuong ban khong nhin thay.",13,0.5
87,PV_0017,BEAT_02_05,PHASE_EARLY,CONFLICT,NARRATION,"She's been looking at life insurance pages on her laptop.","Co ay xem trang bao hiem nhan tho tren may tinh.",10,0
88,PV_0017,BEAT_02_05,PHASE_EARLY,CONFLICT,NARRATION,"She closes them when you walk in.","Co ay tat di khi ban buoc vao.",7,0
89,PV_0017,BEAT_02_05,PHASE_EARLY,CONFLICT,NARRATION,"Neither of you says anything about it.","Khong ai noi gi ve chuyen do.",7,0
90,PV_0017,BEAT_02_05,PHASE_EARLY,CONFLICT,NARRATION,"You sit on the couch together and watch something you won't remember.","Hai ban ngoi tren sofa xem gi do ma khong ai nho.",12,0
91,PV_0017,BEAT_02_05,PHASE_EARLY,CONFLICT,NARRATION,"Neither of you falls asleep first.","Khong ai ngu truoc.",6,0
92,PV_0017,BEAT_02_05,PHASE_EARLY,CONFLICT,WEIGHT_LINE,"You just lie there until it's morning.","Ban chi nam do cho den sang.",8,1.5
93,PV_0017,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"Someone at the dialysis center leans over one afternoon.","Mot buoi chieu, ai do o trung tam loc mau nghieng sang.",9,0
94,PV_0017,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"He's been watching you for weeks.","Ong ta da quan sat ban may tuan.",6,0
95,PV_0017,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"You've noticed but you haven't said anything.","Ban de y nhung khong noi gi.",7,0
96,PV_0017,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"He says he knows a guy.","Ong ta noi ong ta biet mot nguoi.",6,0
97,PV_0017,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"A guy who can help.","Mot nguoi co the giup.",5,0
98,PV_0017,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"Outside the system.","Ngoai he thong.",3,0.5
99,PV_0017,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"He says it quietly, almost bored.","Ong ta noi nho, gan nhu chan ngan.",7,0
100,PV_0017,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"Like he's recommending a restaurant.","Nhu dang gioi thieu mot nha hang.",6,0.5
101,PV_0017,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"You shake your head.","Ban lac dau.",4,0
102,PV_0017,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"You say no thanks.","Ban noi khong, cam on.",4,0.5
103,PV_0017,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"But it stays.","Nhung no o lai.",3,0
104,PV_0017,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"You think about it in the shower that night.","Ban nghi ve no trong phong tam toi do.",9,0
105,PV_0017,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"And the next night.","Va dem hom sau.",4,0
106,PV_0017,BEAT_03_01,PHASE_CONFLICT,ESTABLISH,NARRATION,"And the one after that.","Va dem sau nua.",5,0.5
107,PV_0017,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"A hotel lobby three weeks later.","Sanh khach san ba tuan sau.",6,0
108,PV_0017,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"The carpet smells like cleaning product.","Tham co mui nuoc tay rua.",6,0
109,PV_0017,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"The man wears a dark jacket.","Nguoi dan ong mac ao khoac toi.",6,0
110,PV_0017,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"He doesn't give you his name.","Ong ta khong cho ban biet ten.",6,0
111,PV_0017,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You let that sit.","Ban de nguyen.",4,0
112,PV_0017,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"He says he can get you a kidney.","Ong ta noi co the kiem cho ban mot qua than.",8,0.5
113,PV_0017,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Four to six weeks.","Bon den sau tuan.",4,0
114,PV_0017,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Somewhere overseas.","O nuoc ngoai.",2,0
115,PV_0017,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Clean facility.","Co so sach se.",2,0
116,PV_0017,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Licensed surgeon.","Bac si co giay phep.",2,0.5
117,PV_0017,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"He says it the way someone describes a vacation package - the price, the timeline, the destination - all laid out like a brochure for something that should never be a brochure.","Ong ta noi nhu dang mo ta mot goi du lich - gia, thoi gian, dia diem - tat ca bay ra nhu to quang cao cho thu ma khong bao gio nen co quang cao.",32,0
118,PV_0017,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"One hundred and fifty thousand dollars.","Mot tram nam muoi ngan do.",5,0
119,PV_0017,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"He says it like a price tag on a refrigerator.","Ong ta noi nhu dang doc gia tu lanh.",9,0.5
120,PV_0017,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"The coffee between you goes cold.","Ly ca phe giua hai nguoi nguoi lanh.",7,0
121,PV_0017,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"He says you don't need to know the details.","Ong ta noi ban khong can biet chi tiet.",9,0.5
122,PV_0017,BEAT_03_02,PHASE_CONFLICT,CONFLICT,WEIGHT_LINE,"Just be ready.","Chi can san sang.",3,1.5
123,PV_0017,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"You say no.","Ban noi khong.",3,0
124,PV_0017,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"You say the system works.","Ban noi he thong van hoat dong.",5,0
125,PV_0017,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"You say you'll wait your turn.","Ban noi se doi den luot minh.",6,0.5
126,PV_0017,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"He doesn't argue.","Ong ta khong cai.",3,0
127,PV_0017,BEAT_03_33,PHASE_CONFLICT,REFLECT,NARRATION,"He nods.","Ong ta gat dau.",2,0
128,PV_0017,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"He slides a phone number across the table.","Ong ta truot mot so dien thoai qua ban.",8,0
129,PV_0017,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"Written on the back of a receipt.","Ghi tren mat sau hoa don.",7,0
130,PV_0017,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"The receipt is from a convenience store.","Hoa don cua hang tien loi.",7,0
131,PV_0017,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"Keep it.","Giu lay.",2,0
132,PV_0017,BEAT_03_33,PHASE_CONFLICT,REFLECT,NARRATION,"Just in case.","Phong khi can.",3,0.5
133,PV_0017,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"You put it in your wallet next to the waiting list number.","Ban bo vao vi, ngay canh so cho.",12,0
134,PV_0017,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"The wallet is thicker now.","Cai vi day hon.",5,0
135,PV_0017,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"You drive home with the radio off.","Ban lai xe ve nha, tat dai.",7,1.0
136,PV_0017,BEAT_03_04,PHASE_CONFLICT,CRISIS,NARRATION,"Three weeks later you're in the emergency room.","Ba tuan sau ban nam trong phong cap cuu.",8,0.5
137,PV_0017,BEAT_03_04,PHASE_CONFLICT,CRISIS,NARRATION,"Your wife drove you there at two in the morning.","Vo ban cho ban den luc hai gio sang.",10,0
138,PV_0017,BEAT_03_04,PHASE_CONFLICT,CRISIS,NARRATION,"Your daughter was still asleep.","Con gai ban van ngu.",5,0
139,PV_0017,BEAT_03_04,PHASE_CONFLICT,CRISIS,NARRATION,"You told your wife not to wake her.","Ban dan vo dung danh thuc no.",8,0
140,PV_0017,BEAT_03_04,PHASE_CONFLICT,CRISIS,NARRATION,"You said it would scare her.","Ban noi se lam no so.",6,0
141,PV_0017,BEAT_03_04,PHASE_CONFLICT,CRISIS,NARRATION,"You meant it would make this real.","Y ban la no se khien moi thu thanh that.",7,0.5
142,PV_0017,BEAT_03_04,PHASE_CONFLICT,CRISIS,NARRATION,"Your creatinine levels have spiked.","Chi so creatinine tang vot.",5,0
143,PV_0017,BEAT_03_04,PHASE_CONFLICT,CRISIS,NARRATION,"The doctor says six months.","Bac si noi con sau thang.",5,0.5
144,PV_0017,BEAT_03_04,PHASE_CONFLICT,CRISIS,NARRATION,"Maybe less.","Co the it hon.",2,0.5
145,PV_0017,BEAT_03_04,PHASE_CONFLICT,CRISIS,NARRATION,"He says it gently.","Ong ay noi nhe nhang.",4,0
146,PV_0017,BEAT_03_04,PHASE_CONFLICT,CRISIS,NARRATION,"Like that makes it better.","Nhu the se de chiu hon.",5,0.5
147,PV_0017,BEAT_03_04,PHASE_CONFLICT,CRISIS,NARRATION,"Your wife is in the hallway.","Vo ban dung ngoai hanh lang.",6,0
148,PV_0017,BEAT_03_04,PHASE_CONFLICT,CRISIS,NARRATION,"Her voice is steady but her hands aren't.","Giong co ay binh tinh nhung tay thi khong.",8,0.5
149,PV_0017,BEAT_03_04,PHASE_CONFLICT,CRISIS,NARRATION,"The IV drip beside you clicks every few seconds.","Binh truyen ben canh keu tach moi vai giay.",9,0
150,PV_0017,BEAT_03_04,PHASE_CONFLICT,CRISIS,NARRATION,"You start counting.","Ban bat dau dem.",3,0.5
151,PV_0017,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You lie in bed that night.","Ban nam tren giuong dem do.",6,0
152,PV_0017,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"The house is quiet.","Nha im lang.",4,0
153,PV_0017,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Your daughter's birthday is in seven months.","Sinh nhat con gai ban con bay thang nua.",7,0.5
154,PV_0017,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You do the math.","Ban tinh nham.",4,0
155,PV_0017,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You've been doing the math every night.","Ban van tinh moi dem.",7,0.5
156,PV_0017,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Six months minus three for the decline minus two for the complications means you might not make it to spring.","Sau thang tru ba thang suy giam tru hai thang bien chung nghia la ban co the khong qua noi mua xuan.",18,0.5
157,PV_0017,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You try to picture her opening presents without you.","Ban co tuong tuong no mo qua ma khong co ban.",9,0
158,PV_0017,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You stop.","Ban dung lai.",2,0
159,PV_0017,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You turn over and face the wall.","Ban tro minh quay mat vao tuong.",7,0
160,PV_0017,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Your wife is breathing in the next room.","Vo ban tho o phong ben.",8,0
161,PV_0017,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"She's not sleeping either.","Co ay cung khong ngu.",4,0.5
162,PV_0017,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Her birthday is in seven months.","Sinh nhat no con bay thang nua.",6,0.5
163,PV_0017,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You close your eyes.","Ban nham mat lai.",4,0
164,PV_0017,BEAT_03_05,PHASE_CONFLICT,CONFLICT,WEIGHT_LINE,"In the morning you get up early.","Sang hom sau ban day som.",7,1.5
165,PV_0017,BEAT_03_06,PHASE_CONFLICT,CRISIS,NARRATION,"You find the number in your wallet the next morning.","Sang hom sau ban tim so dien thoai trong vi.",9,0
166,PV_0017,BEAT_03_06,PHASE_CONFLICT,CRISIS,NARRATION,"It's been there for three weeks.","No nam do da ba tuan.",6,0
167,PV_0017,BEAT_03_06,PHASE_CONFLICT,CRISIS,NARRATION,"The receipt is soft from being folded too many times.","To hoa don da mem vi gap qua nhieu lan.",10,0.5
168,PV_0017,BEAT_03_06,PHASE_CONFLICT,CRISIS,NARRATION,"You sit in the car in the driveway.","Ban ngoi trong xe ngoai san.",8,0
169,PV_0017,BEAT_03_06,PHASE_CONFLICT,CRISIS,NARRATION,"Engine off.","May tat.",2,0
170,PV_0017,BEAT_03_06,PHASE_CONFLICT,CRISIS,NARRATION,"The windshield is fogging up from your breath.","Kinh xe mo suong vi hoi tho.",8,0
171,PV_0017,BEAT_03_06,PHASE_CONFLICT,CRISIS,NARRATION,"Your daughter's backpack is on the seat behind you.","Ba lo con gai o ghe sau.",8,0
172,PV_0017,BEAT_03_06,PHASE_CONFLICT,CRISIS,NARRATION,"Pink.","Mau hong.",1,0
173,PV_0017,BEAT_03_06,PHASE_CONFLICT,CRISIS,NARRATION,"With a keychain she picked out herself.","Treo moc khoa no tu chon.",6,0.5
174,PV_0017,BEAT_03_06,PHASE_CONFLICT,CRISIS,NARRATION,"You call.","Ban goi.",2,0.5
175,PV_0017,BEAT_03_06,PHASE_CONFLICT,CRISIS,NARRATION,"He answers on the second ring.","Ong ta nghe sau hoi chuong thu hai.",6,0.5
176,PV_0017,BEAT_03_06,PHASE_CONFLICT,CRISIS,NARRATION,"He says: I knew you'd call back.","Ong ta noi: toi biet anh se goi lai.",7,1.0
177,PV_0017,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"He asks if you can travel.","Ong ta hoi ban co the di xa khong.",6,0
178,PV_0017,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"You say yes.","Ban noi co.",3,0
179,PV_0017,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"He asks if you have the money.","Ong ta hoi ban co tien khong.",7,0
180,PV_0017,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"One hundred and fifty thousand.","Mot tram nam muoi ngan.",5,0
181,PV_0017,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"You've already thought about where it comes from.","Ban da nghi den viec no tu dau ra.",8,0
182,PV_0017,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"Retirement savings.","Tien tiet kiem huu tri.",2,0
183,PV_0017,BEAT_03_07,PHASE_CONFLICT,REFLECT,NARRATION,"Your daughter's college fund.","Quy hoc dai hoc cua con gai.",4,0
