Strip_ID,Start_VO_ID,End_VO_ID,VO_Count,Life_Phase,Scene_Type,Duration_Sec,Strip_Summary
PV_0017_097,285,289,5,PHASE_RESOLUTION,NARRATIVE_SCENE,11.3,Two stickmen at dinner. Friend asks about transplant. Family donor? Cousin. Overseas.
PV_0017_098,290,294,5,PHASE_RESOLUTION,NARRATIVE_SCENE,12.2,Very generous. Rehearsed so many times sounds true. Fake cousin David or Daniel.
PV_0017_099,295,298,4,PHASE_RESOLUTION,NARRATIVE_SCENE,8.2,Doesn't matter - cousin doesn't exist. Friend nods, changes subject. Water sip.
PV_0017_100,299,302,4,PHASE_RESOLUTION,NARRATIVE_SCENE,8.9,Hand is steady - surprising. Think you understand. You don't. Re-hook moment.
PV_0017_101,303,305,3,PHASE_RESOLUTION,NARRATIVE_SCENE,8.2,Morning kitchen. Headline: organ trafficking ring dismantled. Twelve arrests.
PV_0017_102,306,309,4,PHASE_RESOLUTION,NARRATIVE_SCENE,8.1,Reading two lines. Turning page. Hands shaking. Putting down paper, picking up coffee.
PV_0017_103,310,311,2,PHASE_RESOLUTION,EMOTIONAL_CLOSEUP,11.3,Everything blurs - kitchen, light, daughter's voice - then comes back. Near-break.
PV_0017_104,312,315,4,PHASE_RESOLUTION,NARRATIVE_SCENE,6.6,Blinks. Nobody noticed. Daughter asks what's in the news. Nothing interesting.
PV_0017_105,316,321,6,PHASE_RESOLUTION,NARRATIVE_SCENE,11.8,Phone rings while doing dishes. Number recognized. Voice recognized. Offering liver, cornea.
PV_0017_106,322,324,3,PHASE_RESOLUTION,NARRATIVE_SCENE,8.4,Like reading from menu. Stickman hangs up. Doesn't delete number. Don't know why.
PV_0017_107,325,326,2,PHASE_RESOLUTION,NARRATIVE_SCENE,8.1,Phone face down on counter. Back to dishes. Warm water.
PV_0017_108,327,328,2,PHASE_RESOLUTION,NARRATIVE_SCENE,4.4,That's it. Kitchen evening light. Warm water running.
PV_0017_109,329,333,5,CALLBACK,NARRATIVE_SCENE,9.8,Morning callback. Same mug, same coffee. Driving to work. Kissing daughter on forehead.
PV_0017_110,334,336,3,CALLBACK,NARRATIVE_SCENE,9,Daughter barely looks up. Pill bottle next to coffee maker. Everything looks the same.
PV_0017_111,337,338,2,CALLBACK,TEXT_OVERLAY,6.5,Inside you something that will never be yours. Text: 'Never ask who it belonged to.'
PV_0017_112,339,340,2,CALLBACK,TEXT_OVERLAY,10,Dark background. Text: 'If you've ever wondered what it feels like...' Stickman silhouette.
PV_0017_113,341,341,1,CALLBACK,TEXT_OVERLAY,3.7,Dark background. Final text: 'Now you know.' Stickman silhouette with pill bottle.
