Beat_ID,Life_Phase,Beat_Type,Content_Sketch,Mood_Tag,Beat_Duration_Sec,Scene_Type,Illustration_Note
BEAT_03_07,PHASE_CONFLICT,CRISIS,"'Hands up. On the ground. Don't move.' Overlapping. Fire. Board clears. Forty minutes for a life.",DREAD,25,NARRATIVE_SCENE,"Split: cop firing on sidewalk | review board room, three faceless figures behind desk, folders"
BEAT_03_08,PHASE_CONFLICT,REFLECT,"'Furtive movement.' Already wrote that before. Don't remember when.",DREAD,22,NARRATIVE_SCENE,"Cop at precinct desk writing report, same words on page, stack of old reports beside"
BEAT_03_09,PHASE_CONFLICT,CONFLICT,"Shooting count highest in precinct. Sergeant calls you 'proactive.' Except you.",DREAD,22,NARRATIVE_SCENE,"Precinct whiteboard with stats, cop's name at top, sergeant nodding, cop standing apart"
BEAT_03_10,PHASE_CONFLICT,REFLECT,"'I feared for my life.' Automatic. No thought. Camera click. Don't look.",DREAD,20,EMOTIONAL_CLOSEUP,"Close on cop's mouth forming words mechanically, body camera clicking off without looking"
BEAT_04_01,PHASE_CRISIS,CRISIS,"'Show your ID.' They reach for wallet. 'Hands-' Fire.",DREAD,25,NARRATIVE_SCENE,"Sequence: cop commanding, civilian reaching for pocket, cop's hand snapping up, muzzle flash"
BEAT_04_02,PHASE_CRISIS,CRISIS,"'Show your ID.' It was already in their hand. Don't remember deciding to fire.",DREAD,25,EMOTIONAL_CLOSEUP,"Close on fallen civilian, ID card visible in open hand, photo facing up, cop standing over"
BEAT_04_03,PHASE_CRISIS,CONFLICT,"Rookie hesitates. You don't. Rookie fires after you.",DREAD,22,NARRATIVE_SCENE,"Two cops - rookie frozen then firing after subject, three weapons pointed at one target"
BEAT_04_04,PHASE_CRISIS,REFLECT,"Rookie looks at you. The way you used to look at someone else.",CLARITY,23,EMOTIONAL_CLOSEUP,"Rookie staring at cop, same wide-eyed look cop had in training, mirror moment"
BEAT_05_01,PHASE_RESOLUTION,RESOLVE,"Teach rookie the five words. 'I feared for my life.' Rookie's voice. Sounds wrong.",CLARITY,22,NARRATIVE_SCENE,"Cop standing over rookie at desk, rookie repeating words, cop listening, expression empty"
BEAT_05_02,PHASE_RESOLUTION,REFLECT,"Look at report. Recognize the words. Not the person.",BITTERSWEET,18,NARRATIVE_SCENE,"Cop at desk reading report, familiar handwriting, ID photo in corner of file"
BEAT_05_03,PHASE_RESOLUTION,REFLECT,"ID photo in corner of file. Don't remember seeing that face.",BITTERSWEET,18,EMOTIONAL_CLOSEUP,"Close on file with ID photo, cop's hand resting on page, unfocused stare"
BEAT_05_04,PHASE_RESOLUTION,REFLECT,"Read report again. One detail wrong. Don't fix it.",BITTERSWEET,18,EMOTIONAL_CLOSEUP,"Close on report text, one line clearly incorrect, pen beside it untouched"
BEAT_05_05,PHASE_RESOLUTION,RESOLVE,"'I feared for my life.' Don't remember if you did.",CLARITY,19,EMOTIONAL_CLOSEUP,"Close on cop's face, dot eyes empty, mouth forming words without meaning"
BEAT_06_01,CALLBACK_CLOSE,CALLBACK,"The call comes in. Same format. Different person. Hand on holster before dispatcher finishes.",BITTERSWEET,35,NARRATIVE_SCENE,"Same patrol car as HOOK, same MDT, same posture, hand on holster, camera absent"
BEAT_06_02,CALLBACK_CLOSE,CTA,"Hand was already there. You didn't place it.",CLARITY,28,EMOTIONAL_CLOSEUP,"Close on hand on holster, cop looking forward, not down - hand permanent, identity complete"
