VO_ID,Episode_ID,Beat_ID,Life_Phase,Beat_Type,VO_Type,VO_EN,Word_Count_EN,Pause_After
33,PV_0026,BEAT_02_02,PHASE_EARLY,TIME_MARKER,NARRATION,"You listen to it too carefully.",6,0.5
34,PV_0026,BEAT_02_02,PHASE_EARLY,TIME_MARKER,NARRATION,"You hope you never have to use it.",8,0
35,PV_0026,BEAT_02_02,PHASE_EARLY,TIME_MARKER,WEIGHT_LINE,"Any of it.",2,1.0
36,PV_0026,BEAT_02_03,PHASE_EARLY,CONSTRAINT,NARRATION,"Third week.",2,0.5
37,PV_0026,BEAT_02_03,PHASE_EARLY,CONSTRAINT,NARRATION,"Routine stop. Nothing happens.",4,0
38,PV_0026,BEAT_02_03,PHASE_EARLY,CONSTRAINT,NARRATION,"But on the way back to the car your hand drifts to the holster.",13,0
39,PV_0026,BEAT_02_03,PHASE_EARLY,CONSTRAINT,NARRATION,"You catch yourself.",3,0
40,PV_0026,BEAT_02_03,PHASE_EARLY,CONSTRAINT,NARRATION,"Pull it back.",3,0.5
41,PV_0026,BEAT_02_03,PHASE_EARLY,CONSTRAINT,NARRATION,"Your partner doesn't notice.",4,0
42,PV_0026,BEAT_02_03,PHASE_EARLY,CONSTRAINT,NARRATION,"Or maybe he does.",4,0.5
43,PV_0026,BEAT_02_03,PHASE_EARLY,CONSTRAINT,NARRATION,"You don't know why it moved.",6,1.5
44,PV_0026,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"First time you draw on someone.",6,0.5
45,PV_0026,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"Domestic call. Man in the doorway.",6,0
46,PV_0026,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"He's unarmed.",2,0
47,PV_0026,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"You know that before you pull it.",7,0.5
48,PV_0026,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"He freezes.",2,0.5
49,PV_0026,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"Everything around you stops.",4,0
50,PV_0026,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"The street goes quiet.",4,0
51,PV_0026,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"The dog behind the chain-link stops barking.",7,0
52,PV_0026,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"The woman in the doorway covers her mouth but doesn't make a sound.",13,0.5
53,PV_0026,BEAT_03_01,PHASE_CONFLICT,CONFLICT,WEIGHT_LINE,"Everything stops. Except you.",4,1.5
54,PV_0026,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You wait for the fear.",5,0.5
55,PV_0026,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"The shaking hands.",3,0
56,PV_0026,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"The racing pulse.",3,0.5
57,PV_0026,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"It doesn't come.",3,1.0
58,PV_0026,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"What comes instead is something else.",6,0
59,PV_0026,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Something steady.",2,1.0
60,PV_0026,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You hold the position longer than you need to.",9,0
61,PV_0026,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Not because you have to.",5,0
62,PV_0026,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Because putting it away feels like giving something back.",9,1.0
63,PV_0026,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"'Show your hands.'",3,0.5
64,PV_0026,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"Pause.",1,0.5
65,PV_0026,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"'Get on the ground.'",4,0.5
66,PV_0026,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"You say each word like you're reading from a card.",10,0
67,PV_0026,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"Slow. Clear.",2,0
68,PV_0026,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"There's space between the commands.",5,0
69,PV_0026,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"Space for them to comply.",5,0.5
70,PV_0026,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"They comply.",2,0.5
71,PV_0026,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"Nobody asks why you drew.",5,0
72,PV_0026,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"Nobody ever does.",3,1.0
73,PV_0026,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"Back at the car.",4,0.5
74,PV_0026,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"You're filling out the report.",5,0
75,PV_0026,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"Your hand is on the holster again.",7,0
76,PV_0026,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"You didn't put it there.",5,0.5
77,PV_0026,BEAT_03_04,PHASE_CONFLICT,REFLECT,WEIGHT_LINE,"You reach before you think.",5,1.0
78,PV_0026,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"First time you notice that.",5,0.5
79,PV_0026,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"The camera blinks red on your chest.",7,0
80,PV_0026,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"You look at it.",4,0
81,PV_0026,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"You still look at it.",5,1.5
82,PV_0026,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Three weeks later.",3,0.5
83,PV_0026,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You draw faster.",3,0
84,PV_0026,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"They haven't stopped walking yet.",5,0
85,PV_0026,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You're already shouting.",3,0.5
86,PV_0026,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Everything stops.",2,0
87,PV_0026,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"Except you.",2,1.0
88,PV_0026,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"It feels the same.",4,0
89,PV_0026,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"The same quiet.",3,0
90,PV_0026,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"The same stillness in your hands.",6,0.5
91,PV_0026,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You try to remember if you checked whether they were armed first.",12,0
92,PV_0026,BEAT_03_05,PHASE_CONFLICT,CONFLICT,NARRATION,"You think you did.",4,1.0
93,PV_0026,BEAT_03_06,PHASE_CONFLICT,CONFLICT,NARRATION,"You stop waiting for them to stop.",7,0
94,PV_0026,BEAT_03_06,PHASE_CONFLICT,CONFLICT,NARRATION,"You stop waiting for them to understand.",6,0.5
95,PV_0026,BEAT_03_06,PHASE_CONFLICT,CONFLICT,NARRATION,"The commands come out before you've finished deciding what to say.",11,0
96,PV_0026,BEAT_03_06,PHASE_CONFLICT,CONFLICT,NARRATION,"'Don't move.' 'Get down.' 'Hands where I can see them.'",10,0
97,PV_0026,BEAT_03_06,PHASE_CONFLICT,CONFLICT,NARRATION,"All three land in the same breath.",7,0
98,PV_0026,BEAT_03_06,PHASE_CONFLICT,CONFLICT,NARRATION,"They can't do all three.",5,0.5
99,PV_0026,BEAT_03_06,PHASE_CONFLICT,CONFLICT,NARRATION,"You know that.",3,1.0
100,PV_0026,BEAT_03_07,PHASE_CONFLICT,CRISIS,NARRATION,"'Hands up. On the ground. Don't move.'",7,0
101,PV_0026,BEAT_03_07,PHASE_CONFLICT,CRISIS,NARRATION,"All at once.",3,0.5
102,PV_0026,BEAT_03_07,PHASE_CONFLICT,CRISIS,NARRATION,"They can't do all three.",5,0
103,PV_0026,BEAT_03_07,PHASE_CONFLICT,CRISIS,WEIGHT_LINE,"That's not a mistake.",4,1.5
104,PV_0026,BEAT_03_07,PHASE_CONFLICT,CRISIS,NARRATION,"You fire.",2,1.5
105,PV_0026,BEAT_03_07,PHASE_CONFLICT,CRISIS,NARRATION,"You shout 'drop the weapon' after the shot.",7,0
106,PV_0026,BEAT_03_07,PHASE_CONFLICT,CRISIS,NARRATION,"There is no weapon.",4,0
107,PV_0026,BEAT_03_07,PHASE_CONFLICT,CRISIS,NARRATION,"The audio doesn't have timestamps in court.",7,1.0
108,PV_0026,BEAT_03_07,PHASE_CONFLICT,CRISIS,NARRATION,"The review board meets.",4,0
109,PV_0026,BEAT_03_07,PHASE_CONFLICT,CRISIS,NARRATION,"Three people behind a desk.",5,0
110,PV_0026,BEAT_03_07,PHASE_CONFLICT,CRISIS,NARRATION,"Folders open.",2,0
111,PV_0026,BEAT_03_07,PHASE_CONFLICT,CRISIS,NARRATION,"One of them has a pen that clicks.",8,0
112,PV_0026,BEAT_03_07,PHASE_CONFLICT,CRISIS,NARRATION,"He clicks it seven times before he stops.",7,0.5
113,PV_0026,BEAT_03_07,PHASE_CONFLICT,CRISIS,NARRATION,"They clear you in forty minutes.",6,0
114,PV_0026,BEAT_03_07,PHASE_CONFLICT,CRISIS,WEIGHT_LINE,"Forty minutes for a life.",5,2.0
115,PV_0026,BEAT_03_08,PHASE_CONFLICT,REFLECT,NARRATION,"You write 'furtive movement' in the report.",7,0.5
116,PV_0026,BEAT_03_08,PHASE_CONFLICT,REFLECT,NARRATION,"You've written that before.",4,0
117,PV_0026,BEAT_03_08,PHASE_CONFLICT,REFLECT,NARRATION,"Same two words.",3,0
118,PV_0026,BEAT_03_08,PHASE_CONFLICT,REFLECT,NARRATION,"Different person.",2,0.5
119,PV_0026,BEAT_03_08,PHASE_CONFLICT,REFLECT,NARRATION,"You don't remember when the first time was.",8,1.0
120,PV_0026,BEAT_03_08,PHASE_CONFLICT,REFLECT,NARRATION,"Your partner saw what happened.",5,0
121,PV_0026,BEAT_03_08,PHASE_CONFLICT,REFLECT,NARRATION,"Your partner saw what you wrote.",6,0
122,PV_0026,BEAT_03_08,PHASE_CONFLICT,REFLECT,WEIGHT_LINE,"Those are different events.",4,1.5
123,PV_0026,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"You fire again.",3,0
124,PV_0026,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"Two months later.",3,0.5
125,PV_0026,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"Didn't need to.",3,0
126,PV_0026,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"You know that.",3,0.5
127,PV_0026,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"The report says otherwise.",4,0
128,PV_0026,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"The report always says otherwise.",5,1.0
129,PV_0026,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"Your shooting count is the highest in the precinct.",9,0
130,PV_0026,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"They don't call it a problem.",6,0
131,PV_0026,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"Your sergeant calls you proactive.",5,0.5
132,PV_0026,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"You drive through the neighborhood off duty once.",8,0
133,PV_0026,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"Someone sees you.",3,0
134,PV_0026,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"They cross the street.",4,0
135,PV_0026,BEAT_03_09,PHASE_CONFLICT,CONFLICT,NARRATION,"Everything stops when you arrive.",5,0
136,PV_0026,BEAT_03_09,PHASE_CONFLICT,CONFLICT,WEIGHT_LINE,"Except you.",2,1.5
137,PV_0026,BEAT_03_10,PHASE_CONFLICT,REFLECT,NARRATION,"'I feared for my life.'",6,0.5
138,PV_0026,BEAT_03_10,PHASE_CONFLICT,REFLECT,NARRATION,"The words come out before the question finishes.",8,0
139,PV_0026,BEAT_03_10,PHASE_CONFLICT,REFLECT,NARRATION,"You don't think about them anymore.",6,0
140,PV_0026,BEAT_03_10,PHASE_CONFLICT,REFLECT,NARRATION,"They come out the way a cough does.",8,0
141,PV_0026,BEAT_03_10,PHASE_CONFLICT,REFLECT,NARRATION,"Involuntary.",1,0.5
142,PV_0026,BEAT_03_10,PHASE_CONFLICT,REFLECT,NARRATION,"You try to remember the last time you meant them.",10,0
143,PV_0026,BEAT_03_10,PHASE_CONFLICT,REFLECT,NARRATION,"Not the words.",3,0
144,PV_0026,BEAT_03_10,PHASE_CONFLICT,REFLECT,NARRATION,"The fear.",2,0.5
145,PV_0026,BEAT_03_10,PHASE_CONFLICT,REFLECT,NARRATION,"You can't find it.",4,1.0
146,PV_0026,BEAT_03_10,PHASE_CONFLICT,REFLECT,NARRATION,"The body camera clicks.",4,0
147,PV_0026,BEAT_03_10,PHASE_CONFLICT,REFLECT,NARRATION,"You don't look at it.",5,1.5
148,PV_0026,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"Tonight is different.",3,0.5
149,PV_0026,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"You don't know why yet.",5,1.0
150,PV_0026,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"Your jaw is tight.",4,0
151,PV_0026,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"You're not sure when that started.",6,1.0
152,PV_0026,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"'Show your ID.'",3,0.5
153,PV_0026,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"They reach into their pocket.",5,0
154,PV_0026,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"Your mouth opens.",3,0
155,PV_0026,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"'Hands-'",1,0
156,PV_0026,BEAT_04_01,PHASE_CRISIS,CRISIS,NARRATION,"You fire.",2,2.0
157,PV_0026,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You look down.",3,0.5
158,PV_0026,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"The ID is on the ground.",6,0
159,PV_0026,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Open.",1,0
160,PV_0026,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Photo facing up.",3,1.0
161,PV_0026,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"'Show your ID.'",3,1.0
162,PV_0026,BEAT_04_02,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"It was already in their hand.",6,1.5
163,PV_0026,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You told them to reach for it.",7,0.5
164,PV_0026,BEAT_04_02,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"You don't remember deciding to fire.",6,2.0
165,PV_0026,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Something happens in your chest.",5,0
166,PV_0026,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Not pain. Not panic.",4,0
167,PV_0026,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Just a skip.",3,0
168,PV_0026,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"And then it's gone.",4,1.5
169,PV_0026,BEAT_04_03,PHASE_CRISIS,CONFLICT,NARRATION,"The rookie is standing behind you.",6,0
170,PV_0026,BEAT_04_03,PHASE_CRISIS,CONFLICT,NARRATION,"Frozen.",1,0.5
171,PV_0026,BEAT_04_03,PHASE_CRISIS,CONFLICT,NARRATION,"You fired first.",3,0
172,PV_0026,BEAT_04_03,PHASE_CRISIS,CONFLICT,NARRATION,"The rookie fired after.",4,0.5
173,PV_0026,BEAT_04_03,PHASE_CRISIS,CONFLICT,NARRATION,"Your decision became theirs.",4,0
174,PV_0026,BEAT_04_03,PHASE_CRISIS,CONFLICT,WEIGHT_LINE,"They didn't decide.",3,1.5
175,PV_0026,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"The rookie looks at you.",5,0.5
176,PV_0026,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"Wide eyes.",2,0
177,PV_0026,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"Hands still up.",3,0.5
178,PV_0026,BEAT_04_44,PHASE_CRISIS,REFLECT,NARRATION,"You've seen that look before.",5,0
179,PV_0026,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"It's the same look you had once.",7,0
180,PV_0026,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"In the training room. Before you learned the five words.",9,0
181,PV_0026,BEAT_04_04,PHASE_CRISIS,REFLECT,NARRATION,"You don't remember when you lost it.",7,2.0
182,PV_0026,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"And then it's over.",4,0
183,PV_0026,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"Just like that.",3,1.5
184,PV_0026,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"You teach the rookie the five words.",7,0.5
185,PV_0026,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"They sit across from you at the desk.",8,0
186,PV_0026,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"The fluorescent light above you hums.",6,0
187,PV_0026,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"You don't know how long it's been doing that.",9,0.5
188,PV_0026,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"They say it back.",4,0.5
189,PV_0026,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"'I feared for my life.'",6,1.0
190,PV_0026,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"Same words.",2,0
191,PV_0026,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"But it sounds wrong in their voice.",7,0.5
192,PV_0026,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"Too new.",2,0
193,PV_0026,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"Too clean.",2,0.5
194,PV_0026,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"Like hearing your own voice on a recording.",8,0
195,PV_0026,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"You try to remember the first time you said it and meant it.",13,0
196,PV_0026,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"Not the words.",3,0
197,PV_0026,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"The feeling behind them.",4,0.5
198,PV_0026,BEAT_05_01,PHASE_RESOLUTION,RESOLVE,NARRATION,"You can't.",2,1.5
199,PV_0026,BEAT_05_02,PHASE_RESOLUTION,REFLECT,NARRATION,"You look at the report on your desk.",8,0
200,PV_0026,BEAT_05_02,PHASE_RESOLUTION,REFLECT,NARRATION,"You recognize your handwriting.",4,0
201,PV_0026,BEAT_05_02,PHASE_RESOLUTION,REFLECT,NARRATION,"You recognize the words.",4,0.5
202,PV_0026,BEAT_05_02,PHASE_RESOLUTION,REFLECT,WEIGHT_LINE,"You don't recognize the person they describe.",7,1.5
203,PV_0026,BEAT_05_03,PHASE_RESOLUTION,REFLECT,NARRATION,"There's an ID photo stapled to the corner of the file.",11,0
204,PV_0026,BEAT_05_03,PHASE_RESOLUTION,REFLECT,NARRATION,"You stare at it.",4,0.5
205,PV_0026,BEAT_05_03,PHASE_RESOLUTION,REFLECT,NARRATION,"You don't remember seeing that face.",6,0.5
206,PV_0026,BEAT_05_03,PHASE_RESOLUTION,REFLECT,NARRATION,"Or maybe you do.",4,0
207,PV_0026,BEAT_05_03,PHASE_RESOLUTION,REFLECT,NARRATION,"You're not sure anymore.",4,1.0
208,PV_0026,BEAT_05_04,PHASE_RESOLUTION,REFLECT,NARRATION,"You read the report again.",5,0
209,PV_0026,BEAT_05_04,PHASE_RESOLUTION,REFLECT,NARRATION,"One detail doesn't match.",4,0
210,PV_0026,BEAT_05_04,PHASE_RESOLUTION,REFLECT,NARRATION,"You know which one.",4,0.5
211,PV_0026,BEAT_05_04,PHASE_RESOLUTION,REFLECT,WEIGHT_LINE,"You don't fix it.",4,1.5
212,PV_0026,BEAT_05_05,PHASE_RESOLUTION,RESOLVE,NARRATION,"'I feared for my life.'",6,0.5
213,PV_0026,BEAT_05_05,PHASE_RESOLUTION,RESOLVE,NARRATION,"You write it at the bottom of the page.",8,0
214,PV_0026,BEAT_05_05,PHASE_RESOLUTION,RESOLVE,NARRATION,"Same pen.",2,0
215,PV_0026,BEAT_05_55,PHASE_RESOLUTION,RESOLVE,NARRATION,"Same ink.",2,0
216,PV_0026,BEAT_05_05,PHASE_RESOLUTION,RESOLVE,NARRATION,"Same five words.",3,0.5
217,PV_0026,BEAT_05_05,PHASE_RESOLUTION,RESOLVE,WEIGHT_LINE,"You don't remember if you did.",6,2.0
218,PV_0026,BEAT_06_01,CALLBACK_CLOSE,CALLBACK,NARRATION,"The call comes in.",4,0
219,PV_0026,BEAT_06_01,CALLBACK_CLOSE,CALLBACK,NARRATION,"Same format.",2,0
220,PV_0026,BEAT_06_01,CALLBACK_CLOSE,CALLBACK,NARRATION,"Different person.",2,0.5
221,PV_0026,BEAT_06_01,CALLBACK_CLOSE,CALLBACK,NARRATION,"Your hand is on the holster before the dispatcher finishes talking.",11,0.5
222,PV_0026,BEAT_06_01,CALLBACK_CLOSE,CALLBACK,NARRATION,"You haven't left the car yet.",6,0
223,PV_0026,BEAT_06_01,CALLBACK_CLOSE,CALLBACK,NARRATION,"You already know.",3,1.5
224,PV_0026,BEAT_06_02,CALLBACK_CLOSE,CTA,NARRATION,"Your hand is already there.",5,0.5
225,PV_0026,BEAT_06_02,CALLBACK_CLOSE,CTA,WEIGHT_LINE,"You didn't place it.",4,2.0
