VO_ID,Episode_ID,Beat_ID,Life_Phase,Beat_Type,VO_Type,VO_EN,VO_VI,Word_Count_EN,Pause_After
49,PV_0028,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"You sit in the car a while. Radio off. Engine running.","Ban ngoi trong xe mot luc. Radio tat. May van no.",11,0.5
50,PV_0028,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"The streetlight's buzzing. You can hear it through the windshield.","Den duong vo vo. Ban nghe thay qua kinh chan gio.",10,0.5
51,PV_0028,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"You think about the hands. Where they were. Where they are now.","Ban nghi ve hai ban tay. O dau truoc do. O dau bay gio.",12,0.5
52,PV_0028,BEAT_02_04,PHASE_EARLY,REFLECT,WEIGHT_LINE,"You don't touch anything.","Ban khong cham vao gi.",4,0.5
53,PV_0028,BEAT_02_04,PHASE_EARLY,REFLECT,WEIGHT_LINE,"But you don't report it either.","Nhung ban cung khong bao cao.",6,2.0
54,PV_0028,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"Your first clean.","Lan don dau tien cua ban.",3,0.5
55,PV_0028,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"Three months in. February maybe. Or March. You don't remember exactly.","Ba thang sau. Co le thang Hai. Hoac thang Ba. Ban khong nho chinh xac.",11,0.5
56,PV_0028,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"The scene is simple. One body. One officer. One story that doesn't match.","Hien truong don gian. Mot thi the. Mot si quan. Mot cau chuyen khong an khop.",13,0.5
57,PV_0028,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"The hands are up. Palms open.","Hai tay dua len. Long ban tay ngua.",6,0.5
58,PV_0028,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"That is not what self-defense looks like.","Do khong phai tu ve.",7,1.0
59,PV_0028,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"You kneel down. The asphalt's cold through your pants.","Ban quy xuong. Nhua duong lanh buot tham qua quan.",9,0.5
60,PV_0028,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"The latex squeaks when you pull the gloves tight.","Cao su rit len khi ban keo gang tay chat.",9,0.5
61,PV_0028,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"You reposition the hands. One on the waistband.","Ban chinh lai hai ban tay. Mot tay len that lung.",8,0.5
62,PV_0028,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"One reaching.","Mot tay vuon ra.",2,0.5
63,PV_0028,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"Four seconds. You count them in your head.","Bon giay. Ban dem trong dau.",8,0.5
64,PV_0028,BEAT_03_01,PHASE_CONFLICT,CONFLICT,WEIGHT_LINE,"Four seconds and the scene tells a different story.","Bon giay va hien truong ke mot cau chuyen khac.",9,1.5
65,PV_0028,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"You wait for it to feel wrong.","Ban doi cho cam giac sai trai den.",7,0.5
66,PV_0028,BEAT_03_01,PHASE_CONFLICT,CONFLICT,WEIGHT_LINE,"It doesn't.","Khong co.",2,1.5
67,PV_0028,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"You stand up. Brush the gravel off your knee. Pull the gloves tighter.","Ban dung day. Phu soi khoi dau goi. Keo gang tay chat hon.",12,0.5
68,PV_0028,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You find the officer in the hallway by the vending machine.","Ban tim thay vien si quan o hanh lang, canh may ban hang.",11,0.5
69,PV_0028,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"His shirt's untucked. Hands won't stop moving.","Ao so mi xoc ra. Tay khong ngung dong day.",7,0.5
70,PV_0028,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"He keeps looking at the door like someone's going to walk through it.","Anh ta cu nhin cua nhu sap co ai buoc vao.",13,0.5
71,PV_0028,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You lean against the wall. Arms folded.","Ban dua lung vao tuong. Khoanh tay.",7,0.5
72,PV_0028,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Tell me again.","Ke lai cho toi.",3,1.0
73,PV_0028,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"He starts from the wrong place. You stop him.","Anh ta bat dau sai cho. Ban ngan lai.",9,0.5
74,PV_0028,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Not from when it started. From when you arrived.","Khong phai tu luc xay ra. Tu luc anh den.",9,0.5
75,PV_0028,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"He looks at you. You don't blink.","Anh ta nhin ban. Ban khong chop mat.",7,0.5
76,PV_0028,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Tell me again.","Ke lai cho toi.",3,0.5
77,PV_0028,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Third time the story holds.","Lan thu ba cau chuyen dung.",5,0.5
78,PV_0028,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"It always takes three.","Luon can ba lan.",4,0.5
79,PV_0028,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You don't know why it's always three.","Ban khong biet tai sao luon la ba lan.",7,1.0
80,PV_0028,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"You file the report at the precinct. Same form you've seen a hundred times.","Ban nop bao cao o don. Cung mau don da thay ca tram lan.",14,0.5
81,PV_0028,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"Scene cleared by midnight. Tape comes down. Cars leave one by one.","Hien truong giai toa truoc nua dem. Day phong toa go xuong. Xe lan luot di.",12,0.5
82,PV_0028,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"You drive home. Park in the driveway.","Ban lai xe ve. Do ngoai san.",7,0.5
83,PV_0028,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"You sit there for a while. Headlights off. Engine ticking down.","Ban ngoi do mot luc. Den tat. May keu tach tach.",11,0.5
84,PV_0028,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"The neighbor's porch light comes on. Goes off. Motion sensor.","Den hien nha hang xom bat. Tat. Cam bien chuyen dong.",10,0.5
85,PV_0028,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"You wait for someone to call.","Ban doi ai do goi.",6,0.5
86,PV_0028,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"For a detective. An internal affairs number you don't recognize.","Mot tham tu. Mot so noi vu ban khong nhan ra.",10,0.5
87,PV_0028,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"For a voice that says something doesn't add up.","Mot giong noi bao co gi do khong khop.",9,0.5
88,PV_0028,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"You check your phone twice. Nothing.","Ban kiem tra dien thoai hai lan. Khong gi ca.",6,0.5
89,PV_0028,BEAT_03_03,PHASE_CONFLICT,REFLECT,NARRATION,"No one calls.","Khong ai goi.",3,0.5
90,PV_0028,BEAT_03_03,PHASE_CONFLICT,REFLECT,WEIGHT_LINE,"No one questions it.","Khong ai thac mac.",4,1.5
91,PV_0028,BEAT_03_04,PHASE_CONFLICT,REFLECT,WEIGHT_LINE,"By the time you leave, it never happened.","Khi ban roi di, chuyen do chua tung xay ra.",8,1.0
92,PV_0028,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"You step back. You look at the scene.","Ban lui lai. Ban nhin hien truong.",8,0.5
93,PV_0028,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"You check if it matches the story you built.","Ban kiem tra xem no co khop voi cau chuyen ban tao ra khong.",9,0.5
94,PV_0028,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"It does.","Khop.",2,0.5
95,PV_0028,BEAT_03_04,PHASE_CONFLICT,REFLECT,WEIGHT_LINE,"You did that.","Ban lam dieu do.",3,1.5
96,PV_0028,BEAT_03_05,PHASE_CONFLICT,REFLECT,NARRATION,"The gloves go on slower now. One finger at a time.","Gang tay keo len cham hon bay gio. Tung ngon mot.",11,0.5
97,PV_0028,BEAT_03_05,PHASE_CONFLICT,REFLECT,NARRATION,"Like putting on a second skin.","Nhu mac them mot lop da.",6,0.5
98,PV_0028,BEAT_03_05,PHASE_CONFLICT,REFLECT,NARRATION,"You reach for the radio. Turn it down.","Ban voi lay radio. Van nho lai.",8,0.5
99,PV_0028,BEAT_03_05,PHASE_CONFLICT,REFLECT,NARRATION,"Dispatch doesn't need to hear this part.","Tong dai khong can nghe phan nay.",7,0.5
100,PV_0028,BEAT_03_05,PHASE_CONFLICT,REFLECT,NARRATION,"You try to remember the last time you listened to a call without already knowing what you'd do when you got there.","Ban co nho lan cuoi cung nghe mot cuoc goi ma khong biet truoc minh se lam gi khi den noi.",22,0.5
101,PV_0028,BEAT_03_05,PHASE_CONFLICT,REFLECT,NARRATION,"You can't.","Khong nho noi.",2,2.0
102,PV_0028,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"It gets easier.","No de hon dan.",3,0.5
103,PV_0028,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"That's the part nobody tells you.","Do la phan khong ai noi cho ban.",6,1.0
104,PV_0028,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"The second clean takes half the time. The third you don't even count.","Lan don thu hai mat nua thoi gian. Lan thu ba ban khong them dem.",13,0.5
105,PV_0028,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"Next scene. The gun says self-defense.","Hien truong tiep. Khau sung noi tu ve.",6,0.5
106,PV_0028,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"But the casings are scattered in a line. Shooter was moving backward.","Nhung vo dan nam rai thanh hang. Nguoi ban dang lui.",12,0.5
107,PV_0028,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"You can fix the gun or you can fix the casings.","Ban sua duoc khau sung hoac sua vo dan.",11,0.5
108,PV_0028,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"Not both.","Khong ca hai.",2,0.5
109,PV_0028,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"You choose the gun.","Ban chon khau sung.",4,0.5
110,PV_0028,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"You always choose the gun.","Ban luon chon khau sung.",5,1.0
111,PV_0028,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You fix the gun.","Ban sua khau sung.",4,0.5
112,PV_0028,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You leave the casings.","Ban de vo dan lai.",4,0.5
113,PV_0028,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"You tell yourself it won't matter.","Ban tu nhu se khong sao.",6,0.5
114,PV_0028,BEAT_04_02,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"It always matters later.","No luon quan trong ve sau.",4,1.5
115,PV_0028,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"Two inches.","Hai inch.",2,0.5
116,PV_0028,BEAT_04_02,PHASE_CRISIS,CRISIS,NARRATION,"That's all it takes.","Chi can the.",4,0.5
117,PV_0028,BEAT_04_02,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"Two inches turns an execution into self-defense.","Hai inch bien mot vu hanh quyet thanh tu ve.",7,1.5
118,PV_0028,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Thirty-seven scenes.","Ba muoi bay hien truong.",2,0.5
119,PV_0028,BEAT_04_03,PHASE_CRISIS,CRISIS,NARRATION,"Not one question. Not one correction.","Khong mot cau hoi. Khong mot lan sua.",6,0.5
120,PV_0028,BEAT_04_03,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"Not one version that wasn't yours.","Khong mot phien ban nao khong phai cua ban.",6,1.5
121,PV_0028,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"The autopsy comes back three weeks later.","Ket qua kham nghiem ve sau ba tuan.",7,0.5
122,PV_0028,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"Bruising pattern doesn't match the hand position.","Vet bam khong khop voi vi tri tay.",7,0.5
123,PV_0028,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"Not the position in your photos anyway.","Khong phai vi tri trong anh cua ban.",7,0.5
124,PV_0028,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"Paper disagrees with the scene.","Giay to khong dong y voi hien truong.",5,0.5
125,PV_0028,BEAT_04_04,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"Paper always wins.","Giay to luon thang.",3,1.0
126,PV_0028,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"You call the officer at home. His wife picks up first.","Ban goi cho vien si quan. Vo anh ta nghe truoc.",11,0.5
127,PV_0028,BEAT_04_44,PHASE_CRISIS,CRISIS,NARRATION,"You wait. He gets on the line. You can hear the TV in the background.","Ban doi. Anh ta len may. Ban nghe tieng TV phia sau.",15,0.5
128,PV_0028,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"Were the hands up or down when you got there.","Tay dua len hay xuong khi anh den.",10,0.5
129,PV_0028,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"Long pause.","Im lam.",2,0.5
130,PV_0028,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"Down.","Xuong.",1,0
131,PV_0028,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"No.","Khong.",1,0
132,PV_0028,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"Up. I think up.","Len. Toi nghi la len.",4,0.5
133,PV_0028,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"You hear his wife say something in the background. He covers the phone.","Ban nghe vo anh ta noi gi phia sau. Anh ta bop dien thoai.",14,0.5
134,PV_0028,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"You change one line in the report.","Ban sua mot dong trong bao cao.",7,0.5
135,PV_0028,BEAT_04_04,PHASE_CRISIS,CRISIS,NARRATION,"Hands were observed reaching toward waistband.","Tay duoc ghi nhan dang vuon ve phia that lung.",6,0.5
136,PV_0028,BEAT_04_04,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"One line changes everything.","Mot dong thay doi tat ca.",4,1.5
137,PV_0028,BEAT_04_05,PHASE_CRISIS,CONFLICT,NARRATION,"Next month. Different scene. Same protocol.","Thang sau. Hien truong khac. Cung quy trinh.",6,0.5
138,PV_0028,BEAT_04_05,PHASE_CRISIS,CONFLICT,NARRATION,"The body camera was on when you got there.","Camera gan nguoi dang bat khi ban den.",9,0.5
139,PV_0028,BEAT_04_05,PHASE_CRISIS,CONFLICT,NARRATION,"You pull the battery. The red light blinks twice then goes dark.","Ban rut pin. Den do nhap nhay hai lan roi tat.",12,0.5
140,PV_0028,BEAT_04_05,PHASE_CRISIS,CONFLICT,NARRATION,"But the sync light was on first. Cloud upload.","Nhung den dong bo da bat truoc. Tai len dam may.",9,0.5
141,PV_0028,BEAT_04_05,PHASE_CRISIS,CONFLICT,NARRATION,"You don't know how much got through.","Ban khong biet da tai len bao nhieu.",7,0.5
142,PV_0028,BEAT_04_05,PHASE_CRISIS,CONFLICT,NARRATION,"You don't know if it's already saved somewhere you can't reach.","Ban khong biet lieu no da luu o dau do ban khong voi toi duoc.",11,0.5
143,PV_0028,BEAT_04_05,PHASE_CRISIS,CONFLICT,NARRATION,"You don't know if the casings from last time will come back either.","Ban cung khong biet vo dan lan truoc co quay lai khong.",13,0.5
144,PV_0028,BEAT_04_05,PHASE_CRISIS,CONFLICT,NARRATION,"You clean the scene anyway.","Ban don hien truong du sao.",5,1.0
145,PV_0028,BEAT_04_06,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"Because the report will reach them first.","Vi bao cao se den truoc.",7,1.0
146,PV_0028,BEAT_04_06,PHASE_CRISIS,CRISIS,NARRATION,"Tell me again.","Ke lai cho toi.",3,0.5
147,PV_0028,BEAT_04_06,PHASE_CRISIS,CRISIS,NARRATION,"You say it like a director giving notes now.","Ban noi nhu mot dao dien dang gop y.",9,0.5
148,PV_0028,BEAT_04_06,PHASE_CRISIS,CRISIS,NARRATION,"Skip the hands.","Bo phan ve tay di.",3,0.5
149,PV_0028,BEAT_04_06,PHASE_CRISIS,CRISIS,NARRATION,"They weren't up. They were reaching.","Tay khong dua len. Tay dang vuon ra.",6,0.5
150,PV_0028,BEAT_04_06,PHASE_CRISIS,CRISIS,NARRATION,"He stares at you for a second. Then he says it back. Word for word.","Anh ta nhin ban mot giay. Roi noi lai. Tung tu mot.",15,0.5
151,PV_0028,BEAT_04_06,PHASE_CRISIS,CRISIS,NARRATION,"The officer nods. He believes it now.","Vien si quan gat dau. Anh ta tin roi.",7,0.5
152,PV_0028,BEAT_04_06,PHASE_CRISIS,CRISIS,NARRATION,"Or he's learned to.","Hoac da hoc cach tin.",4,0.5
153,PV_0028,BEAT_04_06,PHASE_CRISIS,CRISIS,NARRATION,"Drop gun stays in the trunk where it always stays.","Sung du nam trong cop xe, noi no luon nam.",10,0.5
154,PV_0028,BEAT_04_06,PHASE_CRISIS,CRISIS,NARRATION,"Battery died. That's what the log says. You know because you wrote it.","Pin het. Nhat ky ghi vay. Ban biet vi ban da viet.",13,0.5
155,PV_0028,BEAT_04_06,PHASE_CRISIS,CRISIS,NARRATION,"You fill out the camera log without looking at the form anymore.","Ban dien nhat ky camera khong can nhin bieu mau nua.",12,0.5
156,PV_0028,BEAT_04_06,PHASE_CRISIS,CRISIS,NARRATION,"There's a scratch on the desk. Long one. You follow it with your finger.","Co mot vet xuoc tren ban. Dai lam. Ban luot ngon tay theo.",14,0.5
157,PV_0028,BEAT_04_07,PHASE_CRISIS,REFLECT,NARRATION,"You step back.","Ban lui lai.",3,0.5
158,PV_0028,BEAT_04_07,PHASE_CRISIS,REFLECT,NARRATION,"It already matches.","Da khop roi.",3,0.5
159,PV_0028,BEAT_04_07,PHASE_CRISIS,REFLECT,NARRATION,"You knew it would.","Ban biet truoc la se khop.",4,0.5
160,PV_0028,BEAT_04_07,PHASE_CRISIS,REFLECT,NARRATION,"Your shoulders tighten for a second. You roll them out.","Vai ban cang len mot giay. Ban xoa nhe.",10,0.5
161,PV_0028,BEAT_04_07,PHASE_CRISIS,REFLECT,NARRATION,"Your hands know the work before your brain catches up.","Tay ban biet viec truoc khi dau ban kip hieu.",10,0.5
162,PV_0028,BEAT_04_07,PHASE_CRISIS,REFLECT,NARRATION,"You stop remembering names.","Ban thoi nho ten.",4,0.5
163,PV_0028,BEAT_04_07,PHASE_CRISIS,REFLECT,NARRATION,"First you remember faces. Then charges. Then just case numbers.","Dau tien nho mat. Sau do nho toi danh. Roi chi con ma so vu.",10,0.5
164,PV_0028,BEAT_04_07,PHASE_CRISIS,REFLECT,NARRATION,"You stop asking what happened.","Ban thoi hoi chuyen gi da xay ra.",5,0.5
165,PV_0028,BEAT_04_07,PHASE_CRISIS,REFLECT,WEIGHT_LINE,"You ask what it needs to look like.","Ban hoi no can trong nhu the nao.",8,1.0
166,PV_0028,BEAT_04_07,PHASE_CRISIS,REFLECT,NARRATION,"And then one day - you don't remember when that changed.","Va mot ngay - ban khong nho luc nao no doi.",11,2.0
