Beat_ID,Life_Phase,Beat_Type,Content_Sketch,Mood_Tag,Beat_Duration_Sec,Scene_Type,Illustration_Note
BEAT_03_04,PHASE_CONFLICT,REFLECT,"By the time you leave, it never happened. You step back. You look at the scene. You check if it matches the story you need.",DREAD,18,EMOTIONAL_CLOSEUP,"Cop stepping back from altered scene, assessing like a painter, gloves still on, radio turned down, clinical satisfaction"
BEAT_03_05,PHASE_CONFLICT,REFLECT,"Sensory beat. Gloves pulled on slowly. Radio turned down. The work begins before the gloves are on.",TENSION,22,POV_SHOT,"POV: hands pulling on latex gloves deliberately, patrol radio volume going down, scene ahead through windshield"
BEAT_04_01,PHASE_CRISIS,CONFLICT,"Cycle 2. The gun position says self-defense. The casings say the shooter was moving. You can fix one. Not both. You choose the gun.",DREAD,25,NARRATIVE_SCENE,"Crime scene: cop examining gun and scattered casings, decision moment, hands hovering between two problems, choosing gun"
BEAT_04_02,PHASE_CRISIS,CRISIS,"You fix the gun. You leave the casings. You tell yourself it won't matter. It always matters later. Two inches. That is all it takes.",DREAD,22,EMOTIONAL_CLOSEUP,"Close on cop's hands moving gun two inches, casings left untouched on ground, tension between fixed and unfixed"
BEAT_04_03,PHASE_CRISIS,CRISIS,"Thirty-seven scenes. Not one question. Not one correction. Not one version that wasn't yours.",DREAD,20,NARRATIVE_SCENE,"Montage: stacked crime scene photos and reports, all pristine, cop's handwriting on every one, scale reveal"
BEAT_04_04,PHASE_CRISIS,CRISIS,"Scene anchor resurfaces. Autopsy notes bruising inconsistent with hand position in photos. You call the officer. Were the hands up or down? He pauses. You adjust one line in the report.",DREAD,28,NARRATIVE_SCENE,"Split: autopsy report detail / cop on phone with officer / close on report being edited, one line changed, the hands"
BEAT_04_05,PHASE_CRISIS,CONFLICT,"Cycle 3. Body camera was cloud-syncing. You pull the battery. You don't know how much uploaded. You don't know if the casings will matter either. You clean the scene anyway.",DREAD,25,NARRATIVE_SCENE,"Cop pulling camera battery, phone showing upload progress bar, then cleaning scene despite uncertainty, defiant posture"
BEAT_04_06,PHASE_CRISIS,CRISIS,"Because the report will reach them first. Tell me again. You say it like a director giving notes. Drop gun. Battery malfunction.",DREAD,22,NARRATIVE_SCENE,"Cop coaching officer with director authority, writing 'equipment malfunction' in report, drop gun visible in trunk"
BEAT_04_07,PHASE_CRISIS,REFLECT,"You step back. It already matches. You knew it would. You stop remembering names. Only charges. You stop asking what happened. You ask what it needs to look like.",DREAD,20,EMOTIONAL_CLOSEUP,"Cop stepping back from scene, automatic assessment, contacts on phone showing codes not names, bridge moment"
BEAT_05_01,PHASE_RESOLUTION,CRISIS,"New call. You arrive. You start working. You move the gun. You pocket a casing. You reposition the hands.",DREAD,22,NARRATIVE_SCENE,"Cop arriving at new scene, immediately working without reading first, hands moving gun, pocketing casing, repositioning hands"
BEAT_05_02,PHASE_RESOLUTION,CRISIS,"Then you read the scene. It was clean. The shooting was justified. You already changed three things.",DREAD,22,EMOTIONAL_CLOSEUP,"Cop freezing mid-action, realization on face, scene was already correct, three things already altered, horror"
BEAT_05_03,PHASE_RESOLUTION,CRISIS,"You try to fix the angle. It doesn't fix. Someone already moved it. Or you were here before. You don't know which is worse.",DREAD,22,NARRATIVE_SCENE,"Cop trying to adjust gun angle back, it won't align, looking at scene with confusion, ambiguous horror"
BEAT_05_04,PHASE_RESOLUTION,REFLECT,"You look at your hands. Gloves on. You don't remember putting them on. You don't remember starting.",CLARITY,20,EMOTIONAL_CLOSEUP,"Close on gloved hands, cop looking down at them, blank expression, agency collapse, no memory of beginning"
BEAT_05_05,PHASE_RESOLUTION,REFLECT,"You read the old report. Hands reaching toward waistband. You remember reaching. You don't remember open. Because you wrote reaching.",CLARITY,22,NARRATIVE_SCENE,"Cop at desk reading own report, 'hands reaching toward waistband' highlighted, memory vs fabrication, the hands final"
BEAT_05_06,PHASE_RESOLUTION,RESOLVE,"By the time you leave, it never happened. You write the report anyway. The report matches what you made. Not what was there.",CLARITY,20,EMOTIONAL_CLOSEUP,"Cop writing report, dissociative expression, signature line weight, pen on paper as reality-authoring tool"
BEAT_06_01,CALLBACK_CLOSE,RESOLVE,"New cop watches you work. Eyes on your hands. Moves a casing without being asked. Looks at you. You nod. They say: I arrived after. Your words. Not theirs.",CLARITY,25,NARRATIVE_SCENE,"New cop in fresh uniform watching, moving casing, looking to cop for approval, nod, mirroring Phase 1 observation"
BEAT_06_02,CALLBACK_CLOSE,REFLECT,"Tell me again. From their mouth. You watch them do it. The way you do. Exactly the way you do. You don't remember learning it either. They don't remember asking.",CLARITY,22,NARRATIVE_SCENE,"New cop coaching someone, cop watching from distance, mirror complete, phrase spreading, two generations of cleaner"
BEAT_06_03,CALLBACK_CLOSE,CALLBACK,"By the time you leave, it never happened. You step back. You look at the scene. It looks right. You don't know why. You read last year's report. You cannot tell which details are real.",BITTERSWEET,22,EMOTIONAL_CLOSEUP,"Cop stepping back from scene, vacant assessment, reading old report, unable to distinguish authored from observed"
BEAT_06_04,CALLBACK_CLOSE,CALLBACK,"Phone rings. Same voice. Same fear. Same silence. Already reaching for gloves. You don't ask what happened. You haven't asked in years. Only what it needs to look like.",BITTERSWEET,20,NARRATIVE_SCENE,"Phone ringing, cop reaching for gloves automatically, same car, same darkness, same work, no questions"
BEAT_06_05,CALLBACK_CLOSE,CTA,"You arrive second. You always do. You don't remember what it was anymore.",CLARITY,22,EMOTIONAL_CLOSEUP,"Cop driving toward new scene, gloves on, final dissolution, loop closed, same as first frame but emptier"
