Beat_ID,Life_Phase,Beat_Type,Content_Sketch,Mood_Tag,Beat_Duration_Sec,Scene_Type,Illustration_Note
BEAT_03_04,PHASE_CONFLICT,CONFLICT,"You donate a hundred million to political campaigns. Maximum impact requires political power. The philosophy justifies everything. Every dollar moved has a reason. Every shortcut has a calculation behind it.",TENSION,38,NARRATIVE_SCENE,"Stickman at desk signing checks. Political campaign imagery. Charts showing 'impact optimization'. The philosophy as engine."
BEAT_03_05,PHASE_CONFLICT,CONFLICT,"But behind it all the trading firm is losing. And you fill the hole with customer money. You do not think of it as stealing. You are borrowing. You will put it back before anyone needs it.",DREAD,42,NARRATIVE_SCENE,"Dark back-office. Stickman moving numbers between screens. $8B flowing through backdoor. Rationalization visible."
BEAT_03_06,PHASE_CONFLICT,REFLECT,"The backdoor in the code. Eight billion dollars moved from the exchange to the trading firm. You do not think you are the villain. You think you are the only one smart enough to fix the system.",DREAD,38,EMOTIONAL_CLOSEUP,"Close on stickman face. Manic dot eyes. Code on screen behind. The self-deception crystallized."
BEAT_03_07,PHASE_CONFLICT,CONSTRAINT,"The hole grows. Every week bigger. But you cannot stop. Because stopping means admitting you were wrong from the beginning. And that is the one thing you cannot do.",DREAD,34,NARRATIVE_SCENE,"Growing dark void on screen. Stickman frozen at desk. Cannot look away. Cannot stop. Trapped by own logic."
BEAT_04_01,PHASE_CRISIS,CRISIS,"The competitor posts one message online. Your balance sheet - exposed. The number that was never supposed to be public. Seventy-two hours begin.",DREAD,30,NARRATIVE_SCENE,"Phone screen showing social media post. Balance sheet numbers. Stickman's eyes widening. Clock starts."
BEAT_04_02,PHASE_CRISIS,CRISIS,"Customers withdraw six billion in three days. The money is not there. It has not been there for months. You still think if you had twenty-four more hours you could fix it. You cannot.",DREAD,38,NARRATIVE_SCENE,"Screens showing withdrawal flood. Red alerts. Numbers draining. Stickman frantically working. Denial."
BEAT_04_03,PHASE_CRISIS,CRISIS,"You call the competitor. The one who exposed you. Almost a merger deal. Then he walks away. The only person who could save you chooses to watch you drown.",DREAD,36,NARRATIVE_SCENE,"Phone call scene. Stickman pleading. Then phone going dead. Silence. Hope extinguished."
BEAT_04_04,PHASE_CRISIS,CRISIS,"Exchange shuts down. Eight billion gone. Eight million people. Arrested at your home on the island. Still tweeting 'assets are fine' while police knock on the door.",DREAD,34,NARRATIVE_SCENE,"Door being knocked. Stickman holding phone mid-tweet. Police silhouettes. Island penthouse becoming cage."
BEAT_04_05,PHASE_CRISIS,REFLECT,"Three closest people - co-founder - engineer - best friend - one by one they cooperate with prosecutors. The ex-girlfriend - the one who ran the trading firm - tells everything. Every number. Every lie.",DREAD,40,NARRATIVE_SCENE,"Courtroom. Three witness stickmen (faceless) at stand. Ex-girlfriend stickman (faceless glasses) testifying. SUBJECT watching."
BEAT_05_01,PHASE_RESOLUTION,REFLECT,"The trial. Every day hearing details about yourself from other people's mouths. Cargo shorts gone. Suit chosen by lawyers. The first clothes in your life you did not pick yourself.",CLARITY,38,NARRATIVE_SCENE,"Courtroom. Stickman in suit (short hair). Lawyers on both sides. Witness speaking. Identity stripped."
BEAT_05_02,PHASE_RESOLUTION,REFLECT,"Your parents - two distinguished professors - sit in the front row every day. You cannot look at them. The philosophy of saving humanity is now prosecution evidence. They read your own words back to prove you lied.",CLARITY,42,NARRATIVE_SCENE,"Parents (faceless professors) in front row. Prosecutor reading quotes. Stickman head down. Own words as weapons."
BEAT_05_03,PHASE_RESOLUTION,RESOLVE,"Convicted on seven counts. Twenty-five years. You spent your whole life becoming the person who could save the world. Now you are just a defendant number.",CLARITY,36,NARRATIVE_SCENE,"Judge's gavel. Stickman standing for verdict. Number placard. Identity fully collapsed."
BEAT_05_04,PHASE_RESOLUTION,RESOLVE,"Prison cell. No screen. No game. No arbitrage. No one to optimize. Twenty-six billion became zero. But zero was never yours either - it belonged to eight million people.",BITTERSWEET,34,NARRATIVE_SCENE,"Prison cell. Bare walls. Stickman sitting on bunk. No screens anywhere. Stripped of everything."
BEAT_06_01,CALLBACK,CALLBACK,"The screen is off. The room is dark. No price to track. No spread to capture. No system to fix. Just a room and the quiet.",DEEP_CONNECTION,28,NARRATIVE_SCENE,"Dark room. No glow. No screen. Stickman alone. Echo of opening image but inverted - darkness instead of numbers."
BEAT_06_02,CALLBACK,CTA,"You wanted to become the person who saves the world. You could not save yourself.",DEEP_CONNECTION,22,TEXT_OVERLAY,"Bold white text on black. Final weight line. Silence."
