Strip_ID,Start_VO_ID,End_VO_ID,VO_Count,Life_Phase,Scene_Type,Duration_Sec,Strip_Summary
PV_0014_028,76,79,4,PHASE_EARLY,NARRATIVE_SCENE,5.6,"Split: narrow Wall Street price gaps left vs. wide crypto gaps right. Uncollected."
PV_0014_029,80,83,4,PHASE_EARLY,TIME_SKIP_SCENE,10.7,"Subject walking out of corporate office. Boss watching from doorway. Age 25."
PV_0014_030,84,87,4,PHASE_EARLY,NARRATIVE_SCENE,9.7,"Cramped apartment. Mattresses on floor, monitors on every surface, noodle cups."
PV_0014_031,88,90,3,PHASE_EARLY,NARRATIVE_SCENE,9.2,"Four stickmen in apartment, some sleeping on floor mattresses. Clock past midnight."
PV_0014_032,91,93,3,PHASE_EARLY,NARRATIVE_SCENE,9.8,"Subject at center of glowing screen array. Building a machine. Late night glow."
PV_0014_033,94,95,2,PHASE_EARLY,NARRATIVE_SCENE,8.5,"Spreadsheet showing green numbers aligning. Subject nodding to self. Math checks out."
PV_0014_034,96,98,3,PHASE_CONFLICT,NARRATIVE_SCENE,7.4,"Revenue counter climbing past hundreds of millions. Market cracks filling with money."
PV_0014_035,99,101,3,PHASE_CONFLICT,NARRATIVE_SCENE,7.9,"Subject outpacing blurred competitors. Philosophy motto 'EARN TO GIVE' above."
PV_0014_036,102,104,3,PHASE_CONFLICT,NARRATIVE_SCENE,11.1,"Split screen: left shows profit charts climbing; right shows charity donation tracker."
PV_0014_037,105,106,2,PHASE_CONFLICT,NARRATIVE_SCENE,8.4,"Subject alone at desk, validating numbers. No one forcing him. Self-satisfied pose."
PV_0014_038,107,111,5,PHASE_CONFLICT,NARRATIVE_SCENE,9.8,"Tropical island aerial view. Modern penthouse building against Caribbean ocean."
PV_0014_039,112,115,4,PHASE_CONFLICT,NARRATIVE_SCENE,10.6,"Penthouse balcony with ocean view. Subject turned away, facing screens indoors."
PV_0014_040,116,119,4,PHASE_CONFLICT,CONTRAST_SPLIT,9.3,"Penthouse interior: people living/working/dating. Label: 'OPTIMIZING' not luxury."
PV_0014_041,120,122,3,PHASE_CONFLICT,NARRATIVE_SCENE,7.8,"AC running, screens never off. Subject on beanbag surrounded by blue glow."
PV_0014_042,123,123,1,PHASE_CONFLICT,NARRATIVE_SCENE,3.7,"Subject waking on beanbag. Screens still running around him. Normalized chaos."
PV_0014_043,124,127,4,PHASE_CONFLICT,NARRATIVE_SCENE,9.3,"Conference room. Suited investors signing documents. $400M then $2B flowing in."
PV_0014_044,128,132,5,PHASE_CONFLICT,NARRATIVE_SCENE,10.7,"Magazine covers featuring subject. Headlines glowing. Bookmarked articles on screen."
PV_0014_045,133,136,4,PHASE_CONFLICT,NARRATIVE_SCENE,10.7,"Congressional hearing. Subject at podium in cargo shorts. Senators calling him responsible."
PV_0014_046,137,137,1,PHASE_CONFLICT,NARRATIVE_SCENE,2.3,"Close-up: subject's hand on game controller. Meeting audio from adjacent screen."
PV_0014_047,138,139,2,PHASE_CONFLICT,NARRATIVE_SCENE,8.9,"Subject playing game on one screen while board call on another. Dismissive posture."
PV_0014_048,140,141,2,PHASE_CONFLICT,NARRATIVE_SCENE,6.5,"Awkward handshake in formal hallway. Subject's stiff body language. Too long."
PV_0014_049,142,145,4,PHASE_CONFLICT,NARRATIVE_SCENE,9.7,"Two political podiums receiving equal money flows from subject in center."
PV_0014_050,146,147,2,PHASE_CONFLICT,NARRATIVE_SCENE,5.1,"Subject surrounded by floating equations. People and dollars connected by calculation lines."
PV_0014_051,148,149,2,PHASE_CONFLICT,NARRATIVE_SCENE,9.2,"Subject at whiteboard of equations, gesturing to confused listener. Failed explanation."
PV_0014_052,150,152,3,PHASE_CONFLICT,NARRATIVE_SCENE,9.3,"Subject's daily routine loop: same meal, same cargo shorts, same desk. Optimized life."
PV_0014_053,153,156,4,PHASE_CONFLICT,NARRATIVE_SCENE,10.2,"Subject tapping table edge nervously. Penthouse cluttered with screens and cables."
PV_0014_054,157,160,4,PHASE_CONFLICT,NARRATIVE_SCENE,7.4,"Hidden screen showing red numbers. Trading firm losses accumulating behind facade."
PV_0014_055,161,163,3,PHASE_CONFLICT,NARRATIVE_SCENE,10.2,"Trading models on screen diverging sharply from reality chart. Red indicators flashing."
PV_0014_056,164,168,5,PHASE_CONFLICT,NARRATIVE_SCENE,9.3,"Visual metaphor: dark pit growing larger. Dollar signs flowing in from customer accounts."
PV_0014_057,169,171,3,PHASE_CONFLICT,NARRATIVE_SCENE,8.8,"Subject's rationalization: arrows labeled 'borrow' flowing between exchange and firm."
PV_0014_058,172,172,1,PHASE_CONFLICT,NARRATIVE_SCENE,8.3,"Time-lapse: morning/afternoon/night at same desk position. Everyone else asleep."
PV_0014_059,173,173,1,PHASE_CONFLICT,NARRATIVE_SCENE,4.2,"Cold coffee cup on desk untouched. Blue screen light on forgotten mug."
PV_0014_060,174,176,3,PHASE_CONFLICT,NARRATIVE_SCENE,7,"Computer screen showing code with hidden doorway icon. Subject and co-founder."
PV_0014_061,177,178,2,PHASE_CONFLICT,NARRATIVE_SCENE,10.2,"Two buildings connected by hidden tunnel. $8B flowing as glowing stream through secret path."
PV_0014_062,179,183,5,PHASE_CONFLICT,NARRATIVE_SCENE,8.8,"Penthouse group: girlfriend, co-founder, best friend. Everyone looking away. Shared silence."
PV_0014_063,184,185,2,PHASE_CONFLICT,NARRATIVE_SCENE,6,"Subject staring at spreadsheet. Numbers look correct on paper. Cognitive dissonance."
PV_0014_064,186,188,3,PHASE_CONFLICT,EMOTIONAL_CLOSEUP,10.7,"Subject alone, shoulders tense near ears. Seeing himself as only one smart enough."
PV_0014_065,189,189,1,PHASE_CONFLICT,NARRATIVE_SCENE,2.3,"Close-up: shoulders rising back up involuntarily. Stress manifesting physically."
PV_0014_066,190,194,5,PHASE_CONFLICT,NARRATIVE_SCENE,10.7,"Subject between growing pit and sealed door. Cannot stop. Cannot confess. Trapped."
PV_0014_067,195,196,2,PHASE_CONFLICT,TEXT_OVERLAY,9.3,"Telling people means admitting you were wrong from the beginning."
PV_0014_068,197,198,2,PHASE_CONFLICT,NARRATIVE_SCENE,6.2,"Subject looking at imagined ending. Real ending forming as dark shadow on opposite wall."
PV_0014_069,199,202,4,PHASE_CRISIS,NARRATIVE_SCENE,9.7,"Phone screen showing competitor's social media post. Balance sheet numbers exposed."
PV_0014_070,203,205,3,PHASE_CRISIS,NARRATIVE_SCENE,8,"Subject gripping phone, screen too bright. Pulse visible in wrist. Panic rising."
PV_0014_071,206,210,5,PHASE_CRISIS,NARRATIVE_SCENE,10.7,"Withdrawal counter spinning: $6B draining in 72 hours. Vault shown empty. Red warnings."
PV_0014_072,211,214,4,PHASE_CRISIS,NARRATIVE_SCENE,8.8,"Penthouse at night. Multiple stickmen sitting in dead silence. No games on screens."
PV_0014_073,215,219,5,PHASE_CRISIS,EMOTIONAL_CLOSEUP,9.7,"Subject hunched forward in penthouse. Hand on chest, heartbeat-skip moment. AC humming."
PV_0014_074,220,222,3,PHASE_CRISIS,NARRATIVE_SCENE,10.8,"Subject reaching toward clock showing 24:00. Hand frozen mid-air. Cannot fix in time."
PV_0014_075,223,227,5,PHASE_CRISIS,NARRATIVE_SCENE,8.8,"Subject on phone in dark room. Desperate posture. Calling competitor for rescue deal."
PV_0014_076,228,231,4,PHASE_CRISIS,NARRATIVE_SCENE,10.7,"Boardroom: two sides of table. Deal documents open. Team sees the hole. Walking away."
PV_0014_077,232,232,1,PHASE_CRISIS,TEXT_OVERLAY,6.6,"The only person who could save you chooses to watch you sink."
PV_0014_078,233,238,6,PHASE_CRISIS,NARRATIVE_SCENE,12,"Exchange screens going dark one by one. Phone showing 'assets are fine' while police approach."
PV_0014_079,239,240,2,PHASE_CRISIS,NARRATIVE_SCENE,6.2,"Subject opening front door in cargo shorts. Police officers outside. Blue-red lights."
PV_0014_080,241,244,4,PHASE_CRISIS,NARRATIVE_SCENE,9.3,"Federal courthouse exterior. Subject in handcuffs escorted inside. Wood and paper smell."
PV_0014_081,245,248,4,PHASE_CRISIS,EMOTIONAL_CLOSEUP,9.3,"Witness stand sequence: co-founder, engineer, best friend testifying one after another."
PV_0014_082,249,251,3,PHASE_CRISIS,EMOTIONAL_CLOSEUP,9.3,"Ghost overlay: penthouse dinner memory fading behind current courtroom testimony reality."
PV_0014_083,252,255,4,PHASE_CRISIS,EMOTIONAL_CLOSEUP,10.2,"Female stickman with glasses at witness stand. Subject looking down. Deepest betrayal."
PV_0014_084,256,257,2,PHASE_CRISIS,EMOTIONAL_CLOSEUP,3.8,"Evidence documents spreading. Every number exposed. Every lie laid bare."
PV_0014_085,258,259,2,PHASE_RESOLUTION,NARRATIVE_SCENE,6.5,"Trial day one: subject in borrowed suit arriving at courtroom bench. Four weeks ahead."
PV_0014_086,260,263,4,PHASE_RESOLUTION,NARRATIVE_SCENE,10.7,"Subject adjusting too-tight tie. First clothing ever chosen by someone else. Discomfort."
PV_0014_087,264,266,3,PHASE_RESOLUTION,NARRATIVE_SCENE,8.8,"Jail barber cutting wild curly hair short. No mirror offered. Identity being stripped."
PV_0014_088,267,272,6,PHASE_RESOLUTION,EMOTIONAL_CLOSEUP,9.3,"Subject looking at own hands in courtroom. Words floating: FRAUD CONSPIRACY WIRE THEFT."
PV_0014_089,273,273,1,PHASE_RESOLUTION,TEXT_OVERLAY,3.3,"But nothing else does."
PV_0014_090,274,277,4,PHASE_RESOLUTION,EMOTIONAL_CLOSEUP,10.2,"Two professor stickmen in courtroom front row. Every day. Stoic dignified posture."
PV_0014_091,278,278,1,PHASE_RESOLUTION,NARRATIVE_SCENE,11.6,"Prosecutor projecting subject's old speeches on courtroom screen. Words turned into evidence."
PV_0014_092,279,281,3,PHASE_RESOLUTION,EMOTIONAL_CLOSEUP,10.3,"Mother staring ahead rigid. Father taking notes mechanically. Subject's quotes as prosecution."
PV_0014_093,282,284,3,PHASE_RESOLUTION,NARRATIVE_SCENE,10.2,"Subject trying to recall last family dinner. Memory fading, blurred, unreachable."
PV_0014_094,285,286,2,PHASE_RESOLUTION,EMOTIONAL_CLOSEUP,4.2,"Subject's eyes fixed downward. Parents in peripheral blur. Deliberate avoidance."
PV_0014_095,287,291,5,PHASE_RESOLUTION,EMOTIONAL_CLOSEUP,8.9,"Judge at elevated bench, gavel down. Subject motionless at defendant table. 25 years."
PV_0014_096,292,295,4,PHASE_RESOLUTION,NARRATIVE_SCENE,9.8,"Subject's expression unchanged at sentencing. Still believing mistake. Everyone was wrong."
PV_0014_097,296,297,2,PHASE_RESOLUTION,NARRATIVE_SCENE,7,"ID badge replacing name with defendant number. Lifetime identity stripped to digits."
PV_0014_098,298,298,1,PHASE_RESOLUTION,TEXT_OVERLAY,4.3,"Now you're just a defendant number."
PV_0014_099,299,302,4,PHASE_RESOLUTION,EMOTIONAL_CLOSEUP,9.2,"Bare prison cell. Concrete walls, harsh fluorescent light. No screens, no controllers."
PV_0014_100,303,305,3,PHASE_RESOLUTION,EMOTIONAL_CLOSEUP,7.9,"Empty cell inventory: no system to optimize, no one to save. Same-colored walls and ceiling."
PV_0014_101,306,308,3,PHASE_RESOLUTION,NARRATIVE_SCENE,8.3,"Counter visual: $26B counting down to $0. Grey prison wall behind falling numbers."
PV_0014_102,309,310,2,PHASE_RESOLUTION,NARRATIVE_SCENE,9.4,"Eight million tiny stickman silhouettes surrounding zero. Subject small at center."
PV_0014_103,311,315,5,CALLBACK,NARRATIVE_SCENE,9.7,"Dark cell. Screen off. No glow on walls. No price, no spread, no system. Thin light under door."
PV_0014_104,316,318,3,CALLBACK,EMOTIONAL_CLOSEUP,8,"Subject hunched in empty room. No philosophy to justify. Just quiet. Warm white edges fading."
PV_0014_105,319,320,2,CALLBACK,TEXT_OVERLAY,8.5,"You wanted to become the person who saves the world. You couldn't save yourself."
