VO_ID,Episode_ID,Beat_ID,Life_Phase,Beat_Type,VO_Type,VO_EN,VO_VI,Word_Count_EN,Pause_After
25,PV_0027,BEAT_02_03,PHASE_EARLY,CONSTRAINT,NARRATION,"He walks you to the parking garage. Doesn't say why. Just walks and you follow.","Ong ta dan ban xuong ham xe. Khong noi ly do. Chi di va ban theo sau.",14,0.5
26,PV_0027,BEAT_02_03,PHASE_EARLY,CONSTRAINT,NARRATION,"Then he reaches into his jacket and pulls out a phone.","Roi ong ta tho tay vao ao khoac va rut ra mot cai dien thoai.",10,0.5
27,PV_0027,BEAT_02_03,PHASE_EARLY,CONSTRAINT,NARRATION,"Not the department phone. A different one.","Khong phai dien thoai co quan. Mot cai khac.",6,0.5
28,PV_0027,BEAT_02_03,PHASE_EARLY,CONSTRAINT,NARRATION,"Prepaid. No case number. No serial log. No chain of custody.","Tra truoc. Khong so vu an. Khong nhat ky. Khong chuoi giam sat.",10,0.5
29,PV_0027,BEAT_02_03,PHASE_EARLY,CONSTRAINT,NARRATION,"He flips it open. Contacts list. Just numbers. No names.","Ong ta bat len. Danh ba. Chi co so. Khong co ten.",9,0.5
30,PV_0027,BEAT_02_03,PHASE_EARLY,CONSTRAINT,WEIGHT_LINE,"This is how you get numbers.","Day la cach de co chi so.",6,0.5
31,PV_0027,BEAT_02_03,PHASE_EARLY,CONSTRAINT,NARRATION,"He says it like he's telling you where the supply closet is.","Ong ta noi nhu dang chi cho ban phong kho o dau.",11,1.5
32,PV_0027,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"You watch him flip someone for the first time the following week.","Ban chung kien ong ta lat nguoi lan dau tien tuan sau do.",11,0.5
33,PV_0027,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"Booking room. Fluorescent light buzzing so loud you hear it through the wall.","Phong ghi danh. Den huynh quang keu vo vo nghe ro qua tuong.",13,0.5
34,PV_0027,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"Kid in the chair. Can't be more than nineteen. Wearing a hoodie two sizes too big.","Thang nho ngoi tren ghe. Nhieu lam muoi chin tuoi. Mac ao hoodie rong gap doi.",14,0.5
35,PV_0027,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"He's crying. Not loud. Just leaking. His hands are flat on the table.","No khoc. Khong to. Chi ri ri. Hai tay up tren ban.",12,0.5
36,PV_0027,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"The detective doesn't comfort him. Doesn't sit down. Doesn't even pause.","Tham tu khong an ui. Khong ngoi xuong. Khong ngung lai.",9,0.5
37,PV_0027,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"He slides a charge sheet across the table and says three words.","Ong ta day to cao trang qua ban va noi ba tu.",11,0.5
38,PV_0027,BEAT_02_04,PHASE_EARLY,REFLECT,WEIGHT_LINE,"Work this off.","Lam de tru no.",3,1.0
39,PV_0027,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"The kid nods. Doesn't look up. Just nods. Like he already knew this was coming.","Thang nho gat dau. Khong nhin len. Chi gat. Nhu no da biet dieu nay se den.",13,0.5
40,PV_0027,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"The detective turns to you afterward. Doesn't explain.","Tham tu quay sang ban sau do. Khong giai thich.",7,0.5
41,PV_0027,BEAT_02_04,PHASE_EARLY,REFLECT,WEIGHT_LINE,"Doesn't need to.","Khong can.",3,0.5
41b,PV_0027,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"You drive home that night. The radio's on but you don't hear it. You keep picturing the kid's hands flat on the table.","Ban lai xe ve toi do. Radio bat nhung ban khong nghe. Ban cu hinh dung hai tay thang nho up tren ban.",20,0.5
41c,PV_0027,BEAT_02_04,PHASE_EARLY,REFLECT,NARRATION,"You think about what you'd do different. Then you stop thinking about it.","Ban nghi xem ban se lam gi khac. Roi ban ngung nghi ve no.",12,1.5
42,PV_0027,BEAT_03_01,PHASE_CONFLICT,CONFLICT,WEIGHT_LINE,"Your turn.","Toi luot ban.",2,1.0
43,PV_0027,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"Same booking room. Same chair. Same fluorescent buzz above your head.","Cung phong ghi danh. Cung cai ghe. Cung tieng vo vo tren dau.",10,0.5
44,PV_0027,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"This one won't look at you. Stares at the table like there's something written on it.","Nguoi nay khong nhin ban. Cu nhin xuong ban nhu co gi do viet o do.",14,0.5
45,PV_0027,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"There isn't.","Khong co gi.",2,0.5
46,PV_0027,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"Hands shaking. Knee bouncing. They keep wiping their palms on their jeans.","Tay run. Dau goi nhun. Ho cu lau tay vao quan jean.",10,0.5
47,PV_0027,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"Keeps asking if this clears it. If this is all they have to do.","Cu hoi lien tuc la lam nhu vay xong la het. La chi phai lam bay nhieu thoi.",12,0.5
48,PV_0027,BEAT_03_01,PHASE_CONFLICT,CONFLICT,NARRATION,"You leave that part out.","Ban bo qua phan do.",5,1.0
49,PV_0027,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"Work this off or do the time. That's the pitch.","Lam de tru no hoac ngoi tu. Do la loi chao hang.",9,0.5
50,PV_0027,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You explain what it means. Carefully. Like it matters that they understand every word.","Ban giai thich y nghia. Can than. Nhu viec ho hieu tung tu la quan trong.",13,0.5
51,PV_0027,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"One buy. That's it. Walk in, make the purchase, walk out. One buy and the charge disappears.","Mot lan mua. The thoi. Di vao, mua xong, di ra. Mot lan mua va toi danh bien mat.",16,0.5
52,PV_0027,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"They stop shaking for a second. Just one second.","Ho ngung run trong mot giay. Chi mot giay.",8,0.5
53,PV_0027,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"You mean it when you say that.","Ban noi that khi noi dieu do.",6,0.5
54,PV_0027,BEAT_03_02,PHASE_CONFLICT,CONFLICT,WEIGHT_LINE,"You actually mean it.","Ban that su noi that.",4,0.5
54b,PV_0027,BEAT_03_02,PHASE_CONFLICT,CONFLICT,NARRATION,"That night you sit in your car in the driveway for a few minutes before going inside. The porch light is on. You don't go in yet.","Toi do ban ngoi trong xe ngoai loi vao vai phut truoc khi vao nha. Den hien bat. Ban chua vao.",23,1.0
55,PV_0027,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"You send them in the next day.","Ban gui ho vao ngay hom sau.",6,0.5
56,PV_0027,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"No wire. No body recorder. No fifteen-minute training session beforehand.","Khong may nghe. Khong camera. Khong buoi tap huan muoi lam phut truoc do.",9,0.5
57,PV_0027,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"No extraction plan. No backup staged around the corner.","Khong ke hoach rut lui. Khong ho tro o goc pho.",8,0.5
58,PV_0027,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"Nobody at the precinct knows this is happening. Not your sergeant. Not the DA.","Khong ai o don biet chuyen nay. Khong phai trung si. Khong phai cong to.",12,0.5
59,PV_0027,BEAT_03_33,PHASE_CONFLICT,CONFLICT,NARRATION,"They walk toward the house alone. You watch from across the street in the parking lot.","Ho di ve phia ngoi nha mot minh. Ban ngoi nhin tu ben kia duong trong bai do xe.",15,0.5
60,PV_0027,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"Engine running. Phone in your hand. Dashboard clock reads nine fourteen.","May no. Dien thoai trong tay. Dong ho taplo chi chin gio muoi bon.",10,0.5
61,PV_0027,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"The streetlight above you buzzes. You notice it.","Den duong phia tren keu vo vo. Ban de y thay.",8,0.5
62,PV_0027,BEAT_03_03,PHASE_CONFLICT,CONFLICT,NARRATION,"Fifteen minutes. Maybe twenty. You don't time it.","Muoi lam phut. Co the hai muoi. Ban khong bam gio.",8,1.0
63,PV_0027,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"They come back. Shaking. Worse than before. But they came back.","Ho quay lai. Run. Nang hon truoc. Nhung ho quay lai.",10,0.5
64,PV_0027,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"You file the bust report that night. Type it up alone at the precinct desk.","Ban lap bao cao vu bat toi do. Go mot minh tai ban lam viec o don.",13,0.5
65,PV_0027,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"Their name isn't in the report. Not once. Nowhere in the system. Like they didn't exist.","Ten ho khong co trong bao cao. Khong mot lan. Khong dau trong he thong. Nhu ho khong ton tai.",14,0.5
66,PV_0027,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"Your sergeant reads it the next morning. Nods once.","Trung si doc sang hom sau. Gat dau mot cai.",9,0.5
67,PV_0027,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"Commendation letter in your file by Friday.","Thu khen thuong trong ho so vao thu Sau.",7,0.5
68,PV_0027,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"Nobody asks where the arrest came from. Nobody checks how you made it.","Khong ai hoi vu bat den tu dau. Khong ai kiem tra ban lam the nao.",11,0.5
69,PV_0027,BEAT_03_04,PHASE_CONFLICT,REFLECT,WEIGHT_LINE,"The system doesn't ask.","He thong khong hoi.",4,0.5
69b,PV_0027,BEAT_03_04,PHASE_CONFLICT,REFLECT,NARRATION,"They even thank you.","Ho con cam on ban.",4,2.0
69c,PV_0027,BEAT_03_04,PHASE_CONFLICT,REFLECT,WEIGHT_LINE,"That part stays with you.","Phan do o lai voi ban.",5,1.5
70,PV_0027,BEAT_03_05,PHASE_CONFLICT,REFLECT,WEIGHT_LINE,"You own them.","Ban so huu ho.",3,0.5
71,PV_0027,BEAT_03_05,PHASE_CONFLICT,REFLECT,NARRATION,"That's the phrase. Not one from the academy. Not something you say to anyone.","Do la cum tu. Khong phai tu hoc vien. Khong phai dieu ban noi voi ai.",12,0.5
72,PV_0027,BEAT_03_05,PHASE_CONFLICT,REFLECT,NARRATION,"Just something you think when you scroll the list. Clinical. Like inventory.","Chi la dieu ban nghi khi luot danh sach. Lanh. Nhu kiem ke hang.",11,0.5
73,PV_0027,BEAT_03_05,PHASE_CONFLICT,REFLECT,NARRATION,"You check the phone. Not the department one. You look around before you open it.","Ban kiem tra dien thoai. Khong phai cai cua co quan. Ban nhin quanh truoc khi mo.",13,1.5
74,PV_0027,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"Second one's faster. Much faster.","Nguoi thu hai nhanh hon. Nhanh hon nhieu.",5,0.5
75,PV_0027,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"Smaller charge. Bag of weed in a coat pocket. Kid pulls it out himself before you even ask.","Toi nhe hon. Tui co trong tui ao khoac. Thang nho tu rut ra truoc khi ban kip hoi.",16,0.5
76,PV_0027,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"You don't explain the deal anymore. You just say it.","Ban khong giai thich thoa thuan nua. Ban chi noi.",10,0.5
77,PV_0027,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"Work this off.","Lam de tru no.",3,0.5
78,PV_0027,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"Three words. They nod. Same rhythm every time.","Ba tu. Ho gat dau. Cung nhip dieu moi lan.",8,0.5
79,PV_0027,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"Third one. You barely remember the booking. Fourth. Different face. Same chair.","Nguoi thu ba. Ban con khong nho luc ghi danh. Nguoi thu tu. Khuon mat khac. Cung cai ghe.",12,0.5
80,PV_0027,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"You peel the label off a water bottle sitting on last night's desk. Halfway. Then stop.","Ban boc to nhan chai nuoc tren ban toi qua. Duoc nua chung. Roi dung.",15,0.5
81,PV_0027,BEAT_04_01,PHASE_CRISIS,CONFLICT,NARRATION,"You tap the phone screen once. Just to scroll the list.","Ban cham man hinh mot lan. Chi de luot danh sach.",10,0.5
82,PV_0027,BEAT_04_01,PHASE_CRISIS,CONFLICT,WEIGHT_LINE,"The list keeps growing.","Danh sach cu dai ra.",4,1.0
83,PV_0027,BEAT_04_02,PHASE_CRISIS,CONFLICT,NARRATION,"First week, you remember their names. Where they went to school. What they said when you flipped them.","Tuan dau, ban nho ten ho. Ho hoc truong nao. Ho noi gi khi ban lat ho.",17,0.5
84,PV_0027,BEAT_04_02,PHASE_CRISIS,CONFLICT,NARRATION,"Third week, you remember their charges.","Tuan thu ba, ban nho toi danh cua ho.",6,0.5
85,PV_0027,BEAT_04_02,PHASE_CRISIS,CONFLICT,NARRATION,"By the second month you remember the weight of what they carried. Not the weight of their voice.","Thang thu hai ban nho trong luong cua thu ho mang. Khong nho giong noi.",16,0.5
86,PV_0027,BEAT_04_02,PHASE_CRISIS,CONFLICT,WEIGHT_LINE,"You don't remember when that changed.","Ban khong nho khi nao dieu do thay doi.",6,1.5
87,PV_0027,BEAT_04_03,PHASE_CRISIS,CONSTRAINT,NARRATION,"The department knows about six of them.","So biet ve sau nguoi trong so ho.",7,0.5
88,PV_0027,BEAT_04_03,PHASE_CRISIS,CONSTRAINT,NARRATION,"Six registered. Proper files. Proper oversight forms. Proper signatures in triplicate.","Sau nguoi dang ky. Ho so dang hoang. Mau giam sat day du. Chu ky ba ban.",11,0.5
89,PV_0027,BEAT_04_03,PHASE_CRISIS,CONSTRAINT,NARRATION,"The other eight live on the second phone.","Tam nguoi con lai song trong cai dien thoai thu hai.",8,0.5
90,PV_0027,BEAT_04_03,PHASE_CRISIS,CONSTRAINT,NARRATION,"No files. No forms. No supervisor signature.","Khong ho so. Khong mau don. Khong chu ky cap tren.",7,0.5
91,PV_0027,BEAT_04_03,PHASE_CRISIS,CONSTRAINT,WEIGHT_LINE,"No one knows they exist.","Khong ai biet ho ton tai.",5,1.0
92,PV_0027,BEAT_04_03,PHASE_CRISIS,CONSTRAINT,NARRATION,"If something goes wrong with any of them - and you know things go wrong - there's nothing on paper that leads back to you.","Neu co chuyen gi xay ra - ma chuyen xay ra - khong co gi tren giay dan nguoc ve ban.",22,0.5
93,PV_0027,BEAT_04_03,PHASE_CRISIS,CONSTRAINT,WEIGHT_LINE,"They were never yours.","Ho chua bao gio la cua ban.",4,1.5
94,PV_0027,BEAT_04_04,PHASE_CRISIS,CONFLICT,NARRATION,"One of them starts calling at two in the morning.","Mot nguoi bat dau goi luc hai gio sang.",9,0.5
95,PV_0027,BEAT_04_04,PHASE_CRISIS,CONFLICT,NARRATION,"Not to report anything. Not to give a name or a location.","Khong phai de bao cao. Khong phai de dua ten hay dia diem.",11,0.5
96,PV_0027,BEAT_04_04,PHASE_CRISIS,CONFLICT,NARRATION,"Just to ask if they're safe.","Chi de hoi ho co an toan khong.",6,0.5
97,PV_0027,BEAT_04_04,PHASE_CRISIS,CONFLICT,NARRATION,"You sit in the dark with the phone against your ear. The bedroom ceiling is white and clean and you stare at it.","Ban ngoi trong bong toi ap dien thoai vao tai. Tran phong ngu trang sach va ban nhin len do.",20,0.5
98,PV_0027,BEAT_04_04,PHASE_CRISIS,CONFLICT,NARRATION,"You say something about it being fine. You say it like you've said it before.","Ban noi gi do kieu moi thu on. Ban noi nhu da noi nhieu lan roi.",14,0.5
99,PV_0027,BEAT_04_04,PHASE_CRISIS,CONFLICT,NARRATION,"They start bringing names you didn't ask for. People from their block. People with warrants they heard about.","Ho bat dau mang ten nhung nguoi ban khong yeu cau. Nguoi trong khu. Nguoi co lenh bat ho nghe duoc.",17,0.5
100,PV_0027,BEAT_04_04,PHASE_CRISIS,CONFLICT,NARRATION,"Handing you people so you keep handing them time.","Dua nguoi cho ban de ban tiep tuc cho ho thoi gian.",9,0.5
101,PV_0027,BEAT_04_44,PHASE_CRISIS,CONFLICT,NARRATION,"Trying to stay useful.","Co gang con co ich.",4,0.5
102,PV_0027,BEAT_04_04,PHASE_CRISIS,CONFLICT,WEIGHT_LINE,"Trying to stay alive.","Co gang con song.",4,1.0
103,PV_0027,BEAT_04_04,PHASE_CRISIS,CONFLICT,NARRATION,"You check the phone before the department one now. Stopped looking around when you open it.","Ban kiem tra dien thoai nay truoc cai cua co quan bay gio. Ngung nhin quanh khi mo len.",14,0.5
104,PV_0027,BEAT_04_04,PHASE_CRISIS,CONFLICT,NARRATION,"Stopped pretending it's separate from the job.","Ngung gia vo no tach biet voi cong viec.",7,0.5
104b,PV_0027,BEAT_04_04,PHASE_CRISIS,CONFLICT,NARRATION,"You know what's coming next and you know you won't stop it - not because you can't, but because the phone keeps buzzing and the list keeps growing and every name on it is someone who can give you another name.","Ban biet dieu gi se den tiep va ban biet ban se khong dung lai - khong phai vi khong the, ma vi dien thoai cu rung va danh sach cu dai ra va moi ten la mot nguoi co the cho ban ten khac.",37,0.5
104c,PV_0027,BEAT_04_44,PHASE_CRISIS,CONFLICT,NARRATION,"You open a message. Don't read it. Close it.","Ban mo mot tin nhan. Khong doc. Dong lai.",8,1.5
105,PV_0027,BEAT_04_05,PHASE_CRISIS,CRISIS,NARRATION,"They come in one afternoon. Same chair.","Ho den vao mot buoi chieu. Cung cai ghe.",7,0.5
105b,PV_0027,BEAT_04_05,PHASE_CRISIS,CRISIS,NARRATION,"You almost let them go.","Ban suyt cho ho di.",5,2.0
105c,PV_0027,BEAT_04_05,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"You don't know why.","Ban khong biet tai sao.",4,2.0
106,PV_0027,BEAT_04_05,PHASE_CRISIS,CRISIS,NARRATION,"Different this time.","Lan nay khac.",3,0.5
107,PV_0027,BEAT_04_05,PHASE_CRISIS,CRISIS,NARRATION,"They don't look scared. They look tired. The kind of tired that isn't about sleep.","Ho khong co ve so. Ho trong met. Kieu met khong phai vi thieu ngu.",14,0.5
108,PV_0027,BEAT_04_05,PHASE_CRISIS,CRISIS,NARRATION,"I think I'm done.","Toi nghi toi muon dung lai.",4,1.0
109,PV_0027,BEAT_04_05,PHASE_CRISIS,CRISIS,NARRATION,"You look at them. You don't say anything.","Ban nhin ho. Khong noi gi.",7,0.5
110,PV_0027,BEAT_04_05,PHASE_CRISIS,CRISIS,NARRATION,"You reach across the table. Slow. Slide the charge sheet back toward them.","Ban voi qua ban. Cham. Day to cao trang tro lai phia ho.",11,0.5
111,PV_0027,BEAT_04_05,PHASE_CRISIS,CRISIS,NARRATION,"The original one. From the first night. Same crease down the middle.","To goc. Tu dem dau tien. Cung nep gap giua.",10,0.5
112,PV_0027,BEAT_04_05,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"The one that never went away.","To chua bao gio bien mat.",6,1.0
113,PV_0027,BEAT_04_05,PHASE_CRISIS,CRISIS,NARRATION,"They stare at it. Same paper. Same ink.","Ho nhin no. Cung to giay. Cung muc.",7,0.5
114,PV_0027,BEAT_04_05,PHASE_CRISIS,CRISIS,NARRATION,"Then they pick up the pen.","Roi ho cam but len.",6,1.5
115,PV_0027,BEAT_04_06,PHASE_CRISIS,CRISIS,NARRATION,"They ask when this ends. Not angry. Not demanding. Just asking like they're tired of hearing themselves ask.","Ho hoi bao gio thi xong. Khong gian. Khong doi hoi. Chi hoi nhu da chan nghe chinh minh hoi.",16,0.5
116,PV_0027,BEAT_04_06,PHASE_CRISIS,CRISIS,NARRATION,"You say: after this one. You're clear.","Ban noi: sau lan nay. Xong.",7,0.5
117,PV_0027,BEAT_04_06,PHASE_CRISIS,CRISIS,NARRATION,"They look at you. First time in weeks they actually look at your face.","Ho nhin ban. Lan dau tien sau nhieu tuan ho that su nhin vao mat ban.",13,0.5
118,PV_0027,BEAT_04_06,PHASE_CRISIS,CRISIS,NARRATION,"Your hand moves toward the desk. For half a second your fingers don't grip. They tremble. Then they close. Hard.","Tay ban dua ve phia ban. Nua giay ngon tay khong nam duoc. Run. Roi khep lai. Chat.",18,0.5
119,PV_0027,BEAT_04_06,PHASE_CRISIS,CRISIS,NARRATION,"You already know that's not true.","Ban da biet do khong phai su that.",6,0.5
120,PV_0027,BEAT_04_06,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"You say it anyway.","Ban van noi.",4,2.0
120b,PV_0027,BEAT_04_06,PHASE_CRISIS,CRISIS,WEIGHT_LINE,"You knew before you said it.","Ban biet truoc khi noi.",6,1.5
121,PV_0027,BEAT_04_07,PHASE_CRISIS,REFLECT,NARRATION,"Work this off.","Lam de tru no.",3,0.5
122,PV_0027,BEAT_04_07,PHASE_CRISIS,REFLECT,NARRATION,"No explanation anymore. Three words. Next person.","Khong giai thich nua. Ba tu. Nguoi tiep theo.",7,0.5
123,PV_0027,BEAT_04_07,PHASE_CRISIS,REFLECT,NARRATION,"Same chair. Same sheet on the table.","Cung cai ghe. Cung to giay tren ban.",7,0.5
124,PV_0027,BEAT_04_07,PHASE_CRISIS,REFLECT,NARRATION,"You stop seeing faces.","Ban ngung nhin thay khuon mat.",4,0.5
125,PV_0027,BEAT_04_07,PHASE_CRISIS,REFLECT,WEIGHT_LINE,"You see output.","Ban thay san luong.",3,2.0
125b,PV_0027,BEAT_04_07,PHASE_CRISIS,REFLECT,NARRATION,"And then it's over.","Roi no ket thuc.",5,0.5
125c,PV_0027,BEAT_04_07,PHASE_CRISIS,REFLECT,NARRATION,"Just like that.","Nhanh nhu vay.",3,2.0
126,PV_0027,BEAT_05_01,PHASE_RESOLUTION,CRISIS,NARRATION,"They call at two in the morning. The night before.","Ho goi luc hai gio sang. Dem truoc do.",7,0.5
127,PV_0027,BEAT_05_01,PHASE_RESOLUTION,CRISIS,NARRATION,"You look at the screen. Their number. The prepaid buzzing on the nightstand.","Ban nhin man hinh. So cua ho. Dien thoai tra truoc rung tren tab dau giuong.",12,0.5
128,PV_0027,BEAT_05_01,PHASE_RESOLUTION,CRISIS,NARRATION,"You roll over. The sheets are cold on the other side.","Ban tro minh. Chan phia ben kia lanh.",9,0.5
129,PV_0027,BEAT_05_01,PHASE_RESOLUTION,CRISIS,WEIGHT_LINE,"You don't answer.","Ban khong nghe.",3,0.5
129b,PV_0027,BEAT_05_01,PHASE_RESOLUTION,CRISIS,NARRATION,"The buzzing stops. The screen goes dark. You lie there.","Tieng rung ngung. Man hinh tat. Ban nam do.",9,1.0
130,PV_0027,BEAT_05_01,PHASE_RESOLUTION,CRISIS,NARRATION,"New target comes in the next day. File on your desk by noon. You don't open it right away.","Muc tieu moi sang hom sau. Ho so tren ban luc trua. Ban khong mo ngay.",16,0.5
