Slate,Start_VO_ID,End_VO_ID,Life_Phase,Scene_Type,Image_Prompt
PV_0003_011,15,15,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Same small-town street but wider view  -  Norwegian heritage visible in architecture. Lutheran church steeple. Neighbors as faceless stickmen (blank white circle heads) waving from porches. Same sort of country, same sort of God implied. Homogeneous community. Warm amber afternoon. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_012,16,17,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Medium stickman age 18, short brown neat hair, white circle head, small dot eyes, graduation cap and gown. Valedictorian at podium  -  microphone, graduating class behind. Envelope in hand with Ivy League acceptance letter. High school auditorium with proud parents. Father stickman: medium stocky build, short gray thinning hair, warm stern dot eyes, red polo, in front row. Achievement moment. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_013,18,18,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Ivy League campus  -  gothic stone buildings, ivy-covered walls. Young medium stickman, short brown neat hair, white circle head, small dot eyes, conservative newspaper in hand. Protest signs held by faceless student stickmen (blank white circle heads) in background. Young stickman standing against the current, chin up, unflinching. Pushback as fuel visualized. Autumn campus. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_014,19,20,PHASE_EARLY,EMOTIONAL_CLOSEUP,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Father stickman: medium stocky build, short gray thinning hair, warm stern dot eyes with slight smile line, red polo. Seated at dinner table, not speaking. Just nodding. Single slow nod. Background fades from dinner table on one side to pure white opposite. Warm amber glow at edges. That nod stays with you. Single subject, centered. Flat illustration. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_015,21,23,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Young medium stickman with short brown neat hair, white circle head, small dot eyes, at campus newspaper desk  -  conservative newspaper copies stacked, printing press behind. Protest flyers pinned to bulletin board outside office door. Young stickman at desk typing, determined posture. Gothic university building interior. Defiant persistence. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_016,24,24,PHASE_EARLY,TEXT_OVERLAY,"Dark charcoal background. Large bold white sans-serif text centered: 'This is when you start believing you see what other people don't.' Flat design, premium typography. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_017,25,26,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Young medium stickman in ROTC military uniform  -  olive drab, cap, rigid posture, white circle head, small dot eyes  -  walking across civilian Ivy League campus. Students in casual clothes (faceless stickmen, blank white circle heads) turning to look. Military among civilians. Some faces show respect, more show confusion. Gothic campus architecture. Cool autumn day. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_018,27,28,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Graduation ceremony  -  young medium stickman with short brown neat hair, white circle head, small dot eyes, in cap and gown holding diploma in one hand, second lieutenant commission document in other hand. Two paths converging. Politics degree and military rank. Ivy League commencement stage with flags. Dual identity beginning. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_019,29,30,PHASE_EARLY,TEXT_OVERLAY,"Dark charcoal background. Large bold white sans-serif text centered: 'Two paths. Same day.' Smaller secondary text below: 'You take both.' Flat design, premium typography. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_020,31,32,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall fit stickman with buzz-cut dark brown hair, desert camouflage uniform, body armor, combat helmet. Clean-shaven strong jawline circle head. Small hazel-green dot eyes. Military-straight expression. Age 24. Standing behind chain-link fences stretching into Caribbean blue sea. Offshore military prison facility  -  guard towers, razor wire, palm trees behind. Hot burning sun overhead. Dog tags chain visible at neck. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_021,33,33,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Baghdad street  -  dust haze, concrete blast walls, diesel heat shimmer. Smell of diesel and copper implied. Sandbag emplacements, destroyed building facades. Military convoy vehicles in background. Harsh Middle Eastern daylight. Gritty war zone atmosphere. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_022,34,35,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall fit stickman with buzz-cut dark brown hair, desert camo, combat helmet, body armor. Clean-shaven strong jawline circle head. Small hazel-green dot eyes. Military-straight expression. Standing on guard duty  -  faceless detainee stickmen (blank white circle heads) behind chain-link fence watching him, he watching them. Caribbean heat haze. Guard tower shadow falling across concrete yard. Night scene  -  generators humming. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_023,36,36,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Night at the offshore prison  -  generator humming in background, fluorescent security lights casting harsh shadows on concrete. Sound of someone praying through the wire implied by curved lines through chain-link fence. Tall fit stickman with buzz-cut dark brown hair, desert camo. Clean-shaven strong jawline circle head. Small hazel-green dot eyes. Military-straight expression. Standing still in corridor, listening. Dog tags chain at neck. Blue-tinted night lighting. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_024,37,38,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall fit stickman with buzz-cut dark brown hair, desert camo uniform, body armor, dog tags chain at neck. Clean-shaven strong jawline circle head. Small hazel-green dot eyes. Military-straight expression. Infantry platoon leader posture  -  leading convoy of military vehicles through dust on Baghdad road. Checkpoint barriers ahead. Samarra city silhouette on horizon. Dusty yellow Iraqi landscape. Bronze Star ribbon on chest. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_025,39,40,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall fit stickman with buzz-cut dark brown hair, desert camo, dog tags chain at neck. Clean-shaven strong jawline circle head. Small hazel-green dot eyes. Military-straight expression. Shaking hands with faceless local stickman (blank white circle head) at checkpoint. Two Bronze Star medal ribbons on chest. Behind: military vehicle with cracked windshield  -  bullet hole two inches above driver's seat area circled in red. Dusty Iraqi street. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_026,41,42,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Bullet hole in military vehicle windshield  -  cracked glass radiating outward, two inches above driver's seat headrest. Interior view of armored vehicle. Nobody talks about it at dinner. Tense silence implied. Dusty dashboard, combat gear piled on seat. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_027,43,43,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Transitional moment  -  tall fit stickman reflected in TV studio monitor. Clean-shaven strong jawline circle head. Small hazel-green dot eyes. On screen: man in dark suit and tie behind news desk. But his reflection in the glass still shows desert camo underneath. Identity shift beginning. TV studio with cameras and bright lights in background. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_028,44,44,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall fit stickman with salt-and-pepper short neat hair close-cropped on sides, dark suit, flag lapel pin, dog tags chain barely visible under shirt collar. Clean-shaven strong jawline circle head. Small hazel-green dot eyes. Military-straight expression. Seated on TV studio couch behind news desk. Camera lens in foreground. No longer looks like soldier  -  looks like man who tells soldiers' stories. Red and blue studio lighting. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_029,45,46,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall fit stickman with buzz-cut dark brown hair, desert camo uniform. Clean-shaven strong jawline circle head. Small hazel-green dot eyes. Close-up of stickman hand touching medal case on shelf. Bronze Star medals in velvet-lined box. Not pride  -  just checking it's real. Afghanistan mountainous landscape visible through base window. Dog tags hanging from same hand. Contemplative moment. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_030,47,47,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Afghanistan forward operating base  -  tall fit stickman with buzz-cut dark brown hair, desert camo. Clean-shaven strong jawline circle head. Small hazel-green dot eyes. Military-straight expression. Teaching younger faceless soldier stickmen (blank white circle heads) around sand table tactical model. Counterinsurgency map on board. Mountainous Afghan terrain through window. Dog tags chain visible at neck. Eighteen years of service implied. Dusty military classroom. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_031,48,48,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall fit stickman in military dress uniform  -  Major rank insignia on shoulders. Clean-shaven strong jawline circle head. Small hazel-green dot eyes. Military-straight expression. Eighteen-year service timeline visualized as hash marks on sleeve. National Guard headquarters interior. American flag behind. Dog tags chain under collar. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_032,49,50,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall fit stickman with salt-and-pepper short neat hair close-cropped on sides, dark suit, flag pin, dog tags chain at neck. Clean-shaven strong jawline circle head. Small hazel-green dot eyes. Military-straight expression. Campaign trail scene  -  podium at town hall, SENATE banner, handful of faceless stickmen voters (blank white circle heads) in folding chairs. Election results board showing LOSS in red. Minnesota small-town event space. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_033,51,51,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Split house view  -  kids' bedrooms in two different houses. Small children stickmen (faceless, blank white circle heads) in separate rooms. Tall fit stickman with salt-and-pepper short neat hair, dark casual clothes, dog tags chain at neck. Clean-shaven strong jawline circle head. Small hazel-green dot eyes. Arriving at door on weekend with overnight bag. Shared custody visual. Calendar showing blocked weekends. Saturday morning light. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_034,52,52,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Campaign trail versus convoy  -  vertical split. Left: dusty military convoy on Iraqi road, tall fit stickman with buzz-cut in camo. Right: quiet campaign bus on Minnesota highway, same stickman in dark suit. Clean-shaven strong jawline circle head. Small hazel-green dot eyes. Same man in both scenes but context completely different. Contrast of intensity. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_035,53,54,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. TV studio  -  cable news set with red-white-blue branding. Tall fit stickman with salt-and-pepper short neat hair close-cropped on sides, dark suit, flag pin, dog tags chain barely visible under collar. Clean-shaven strong jawline circle head. Small hazel-green dot eyes. Military-straight expression. Being fitted with lavalier microphone by faceless producer stickman (blank white circle head). Trading desert for studio. Career pivot visualized. Bright studio lighting. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_036,55,56,PHASE_CONFLICT,TEXT_OVERLAY,"Dark charcoal background. Large bold white sans-serif text centered: 'Turns out, the microphone is louder.' Flat design, premium typography. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_037,57,57,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Weekend morning TV show set  -  cozy couch, coffee table, American flag backdrop. Tall fit stickman with salt-and-pepper short neat hair close-cropped on sides, dark suit, flag pin, dog tags chain under collar. Clean-shaven strong jawline circle head. Small hazel-green dot eyes. Military-straight expression. Sitting confidently on host couch. Camera 1 red light on. SEVEN YEARS counter on lower screen. Bright warm studio. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_038,58,58,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall fit stickman with salt-and-pepper short neat hair, dark suit. Clean-shaven strong jawline circle head. Small hazel-green dot eyes. Leaning forward on TV couch  -  confident hand gesture, pointing at camera. Speaking with total certainty. Camera loves confidence. Multiple camera angles visible in background monitors. Red and blue TV lighting. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_039,59,59,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Close-up of stickman collar  -  dark suit, white shirt, and underneath: thin metal dog tags chain barely visible against white stickman circle neck. Clean-shaven strong jawline circle head. Small hazel-green dot eyes. Nobody sees them. That's the point. Dark suit with American flag pin above. Military identity hidden under TV persona. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_040,60,61,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Living room scene  -  faceless stickmen family (blank white circle heads) watching TV morning show with tall fit stickman host on screen. Clean-shaven strong jawline circle head. Small hazel-green dot eyes on TV. They know his face. They feel like they know him. TV screen showing confident host posture. Then: single word 'They don't.' floating in negative space. Warm domestic lighting. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0003_041,62,62,PHASE_CONFLICT,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Three wedding ring icons arranged in timeline  -  overlapping. Second ring starts before first ring ends. Third ring starts before second ends. Tall fit stickman silhouette in center. Clean-shaven strong jawline circle head. Small hazel-green dot eyes. No details needed  -  the overlap says everything. Clean white background with timeline axis below. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
