Beat_ID,Life_Phase,Beat_Type,Content_Sketch,Mood_Tag,Beat_Duration_Sec,Scene_Type,Illustration_Note
BEAT_04_04,PHASE_CRISIS,CRISIS,"Confirmation hearings — everything is pulled apart. Misconduct allegations. Drinking. Finances. Marriages.",DREAD,35,NARRATIVE_SCENE,"Senate hearing room, microphones, cameras, SUBJECT at table alone"
BEAT_04_05,PHASE_CRISIS,CRISIS,"Personal messages leaked. Private life weaponized. Three marriages on every front page.",DREAD,30,EMOTIONAL_CLOSEUP,"Newspaper headlines swirling, SUBJECT sitting still amid chaos"
BEAT_04_06,PHASE_CRISIS,CRISIS,"The vote: fifty to fifty. The vice president walks in. Breaks the tie.",CLARITY,30,NARRATIVE_SCENE,"Senate chamber, vote tally 50-50, VP figure entering, gavel falling"
BEAT_04_07,PHASE_CRISIS,REFLECT,"One person. One vote. You squeeze through the narrowest door in confirmation history.",CLARITY,20,TEXT_OVERLAY,"Number 51-50 on screen, SUBJECT walking through narrow doorway"
BEAT_04_08,PHASE_CRISIS,TIME_MARKER,"Sworn in the next day. You haven't exhaled yet.",TENSION,15,NARRATIVE_SCENE,"Oath ceremony, hand on Bible, flashbulbs"
BEAT_05_01,PHASE_RESOLUTION,TIME_MARKER,"Day one at the building — endless corridors. Generals line up. They salute the chair, not you.",TENSION,30,NARRATIVE_SCENE,"Pentagon hallway, GENERALS standing in line, SUBJECT walking past"
BEAT_05_02,PHASE_RESOLUTION,CONFLICT,"Week one: you fire the Army chief of staff. Reform or revenge — depends who's telling it.",DREAD,30,NARRATIVE_SCENE,"Office confrontation, GENERAL being dismissed, door closing"
BEAT_05_03,PHASE_RESOLUTION,CONFLICT,"Month one: full restructuring. Loyalists in, old guard out. Someone inside the building is leaking.",DREAD,30,NARRATIVE_SCENE,"Organizational chart being redrawn, shadowy figures in corridors"
BEAT_05_04,PHASE_RESOLUTION,CRISIS,"You share operational details on an unsecure messaging app. A journalist is accidentally added to the chat.",DREAD,30,NARRATIVE_SCENE,"Phone screen with chat bubbles, classified stamp, journalist icon appearing"
BEAT_05_05,PHASE_RESOLUTION,REFLECT,"The inspector general investigates. Confirms the violation. You refuse to be interviewed.",TENSION,25,NARRATIVE_SCENE,"IG report document, SUBJECT turning away from interview room"
BEAT_05_06,PHASE_RESOLUTION,CRISIS,"The Caribbean incident — an order to shoot beyond the rules of engagement. Accusations of 'kill them all.'",DREAD,25,NARRATIVE_SCENE,"Boat on dark water, military vessel, flash of gunfire"
BEAT_05_07,PHASE_RESOLUTION,REFLECT,"Every week a new crisis. But the president doesn't fire you. That's the only answer that matters.",TENSION,25,EMOTIONAL_CLOSEUP,"SUBJECT standing alone in Pentagon office, presidential portrait on wall"
BEAT_06_01,PHASE_PRESENT,TIME_MARKER,"September 2025 — you sign the order. Department of Defense becomes Department of War.",TENSION,25,NARRATIVE_SCENE,"Pen signing document, 'Department of War' nameplate replacing old one"
BEAT_06_02,PHASE_PRESENT,CONFLICT,"February 28, 2026 — joint strikes with the Middle Eastern ally. Largest military operation since 2003.",DREAD,30,NARRATIVE_SCENE,"War room, screens showing strike maps, SUBJECT at head of table"
BEAT_06_03,PHASE_PRESENT,CRISIS,"Missile infrastructure, air defenses, nuclear sites — all targeted. The enemy navy nearly erased.",DREAD,25,NARRATIVE_SCENE,"Explosion graphics on screens, naval vessels sinking on display"
BEAT_06_04,PHASE_PRESENT,CONFLICT,"The strait closes. Oil prices spike. Retaliatory missiles and drones hit regional bases.",DREAD,30,NARRATIVE_SCENE,"Strait of Hormuz map, oil price ticker climbing, drone swarms"
BEAT_06_05,PHASE_PRESENT,REFLECT,"You brief every morning — the voice that once hosted weekend TV now reads casualty reports.",TENSION,25,EMOTIONAL_CLOSEUP,"SUBJECT at podium, briefing papers, cameras, ghost of TV studio behind"
BEAT_06_06,PHASE_PRESENT,CONFLICT,"You fire more generals mid-war. A dozen senior officers removed, blocked, or forced out.",DREAD,25,NARRATIVE_SCENE,"Stars being removed from uniforms, empty chairs at war table"
BEAT_06_07,PHASE_PRESENT,CONSTRAINT,"Week six. The war has no end date. You don't set one.",TENSION,20,TEXT_OVERLAY,"Calendar with no end marked, SUBJECT staring at map"
BEAT_06_08,PHASE_PRESENT,REFLECT,"The press asks: 'When does it end?' You answer like someone who has never doubted himself.",TENSION,25,NARRATIVE_SCENE,"Press conference, microphones, SUBJECT speaking with absolute certainty"
BEAT_06_09,PHASE_PRESENT,REFLECT,"Dog tags still cold against your chest. Iraq to Iran — twenty years. Still war.",LONGING,20,EMOTIONAL_CLOSEUP,"Close on dog tags, desert dust fading to Pentagon marble"
BEAT_07_01,CALLBACK_CLOSE,CALLBACK,"Back to the platoon image — thirty people once. Three million now. The gap between those numbers.",BITTERSWEET,25,NARRATIVE_SCENE,"Ghost platoon of 30 stickmen behind SUBJECT, fading into massive military formation"
BEAT_07_02,CALLBACK_CLOSE,CTA,"That distance — that's where everything lives. And you're still standing in it.",DEEP_CONNECTION,20,TEXT_OVERLAY,"SUBJECT alone in five-sided building, dog tags glinting, open ending"
